Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1785:180
Coefficients for 360 degrees 
  Beginning: CT1784:000  1987:01:30_23h:59m:19s. 
  Centered:  CT1785:180  1987:02:13_15h:17m:30s. 
  End time:  CT1785:005  1987:02:26_21h:30m:11s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      13.99       0.00
  1   0    -206.05       0.00
  1   1      -9.84      -5.71
  2   0      63.48       0.00
  2   1      -2.03     -10.22
  2   2      -1.22      -0.43
  3   0    -267.37       0.00
  3   1     -12.27      -6.31
  3   2      -2.24       1.97
  3   3       3.84      -0.76
  4   0      64.94       0.00
  4   1     -12.05     -11.42
  4   2      17.80     -10.59
  4   3      -0.09      -6.44
  4   4     -21.72       1.64
  5   0    -173.84       0.00
  5   1       6.33     -48.96
  5   2      -1.28       5.07
  5   3      -3.07      22.99
  5   4      -0.65      -8.22
  5   5     -14.20      21.73
  6   0      38.85       0.00
  6   1     -20.40     -37.94
  6   2       5.76      55.02
  6   3      -5.97     -19.41
  6   4     -15.95      -3.52
  6   5       5.01      -5.04
  6   6      -9.37     -14.96
  7   0       1.22       0.00
  7   1     -21.26     -28.70
  7   2      50.55      40.78
  7   3      -8.60     -29.81
  7   4      19.48      13.63
  7   5      -0.02     -16.67
  7   6      -0.57      -0.87
  7   7      -1.12      -8.77
  8   0     -29.17       0.00
  8   1      -9.43       0.53
  8   2      18.04      32.78
  8   3     -18.75      -7.15
  8   4      21.30       4.50
  8   5      -8.44      -0.50
  8   6     -18.07      21.10
  8   7      29.98      23.37
  8   8     -14.14      -0.44
  9   0     109.13       0.00
  9   1      18.32     -28.13
  9   2      20.81      18.92
  9   3       9.51      -5.40
  9   4     -27.61       3.21
  9   5      -8.85      16.71
  9   6      15.37      -0.83
  9   7     -16.34     -19.28
  9   8       5.61      23.68
  9   9      -4.26     -12.61
 10   0     -29.59       0.00
 10   1     -14.85     -12.81
 10   2      14.67      35.75
 10   3     -15.53     -35.47
 10   4       7.32      21.98
 10   5      12.57      -7.72
 10   6      -4.12     -22.36
 10   7      40.67      21.78
 10   8      11.93      -9.68
 10   9     -16.85     -12.96
 10  10       8.14       9.26
 11   0     185.99       0.00
 11   1      -5.49     -20.19
 11   2      29.14      21.83
 11   3     -12.15       9.85
 11   4      32.84      22.38
 11   5      -3.43      -5.85
 11   6     -12.14      12.81
 11   7       7.64       8.48
 11   8       2.67      27.10
 11   9      -0.31       8.88
 11  10      -3.09       9.29
 11  11      -6.08     -18.87
 12   0     -71.27       0.00
 12   1      -2.96     -12.06
 12   2       2.25      37.47
 12   3     -24.61     -11.81
 12   4      12.53       6.60
 12   5     -11.05     -12.19
 12   6      -1.57      14.85
 12   7      -8.63     -22.99
 12   8      -2.14      -8.91
 12   9       5.86      -8.15
 12  10     -19.74     -17.98
 12  11      -3.30      13.25
 12  12       6.41      -7.50
 13   0     299.50       0.00
 13   1      -2.82      -7.62
 13   2      28.81      22.06
 13   3      13.32     -19.45
 13   4      18.08       8.95
 13   5     -26.10      -6.38
 13   6       9.87      -9.79
 13   7       4.17      15.44
 13   8      11.94      -9.24
 13   9      10.90       3.63
 13  10      16.66      20.48
 13  11      16.00     -15.42
 13  12      -7.27       2.66
 13  13      -8.12      -1.07
 14   0     -87.86       0.00
 14   1       1.58       0.27
 14   2      16.99      35.37
 14   3     -15.46     -24.36
 14   4       4.26      17.82
 14   5     -14.91      -2.77
 14   6       8.63      23.47
 14   7      -0.45       5.26
 14   8      -0.08       8.06
 14   9     -13.37       3.55
 14  10      -1.59       6.16
 14  11     -11.05      23.74
 14  12      15.34      -2.88
 14  13     -14.74       9.12
 14  14       4.76     -15.31
 15   0     374.82       0.00
 15   1      -0.38       7.09
 15   2      24.86      25.16
 15   3      -2.84       0.56
 15   4      -1.90       9.56
 15   5      -1.23      -3.61
 15   6       5.21       5.26
 15   7      -7.05      -1.44
 15   8       1.38      -2.89
 15   9       8.10      -5.08
 15  10       5.92     -21.42
 15  11       9.77      -0.76
 15  12     -10.90      -0.79
 15  13       2.97      -5.59
 15  14     -17.60      12.46
 15  15      -3.60       7.53
 16   0     -93.06       0.00
 16   1       2.13       4.48
 16   2      10.09      27.76
 16   3     -24.92     -23.35
 16   4      11.80      14.09
 16   5       0.65      -4.46
 16   6       3.99       5.07
 16   7      13.70       8.15
 16   8       7.09      -3.49
 16   9      -7.21      -3.24
 16  10      -1.24       9.78
 16  11       5.92     -14.76
 16  12      15.39      -1.43
 16  13     -17.91      18.12
 16  14       9.09     -12.21
 16  15      -6.70      -5.88
 16  16     -10.43       1.29
 17   0     355.80       0.00
 17   1       2.41      20.45
 17   2      22.47      13.26
 17   3       1.01       3.03
