Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1847:180
Coefficients for 360 degrees 
  Beginning: CT1846:000  1991:09:18_01h:34m:32s. 
  Centered:  CT1847:180  1991:10:01_16h:52m:43s. 
  End time:  CT1847:005  1991:10:14_23h:05m:24s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.43       0.00
  1   0     143.28       0.00
  1   1      -4.56    -119.56
  2   0      46.11       0.00
  2   1     -73.81      80.19
  2   2    -167.41     147.11
  3   0     167.18       0.00
  3   1      24.91      69.55
  3   2       6.88    -205.23
  3   3    -137.80    -137.76
  4   0      64.06       0.00
  4   1      86.58     -38.22
  4   2     138.52     -69.00
  4   3     -19.37     -82.96
  4   4    -341.14     -70.07
  5   0    -154.13       0.00
  5   1     -65.28      76.73
  5   2     -94.50     215.48
  5   3     124.66     -47.41
  5   4     -16.58       7.54
  5   5    -157.79    -216.83
  6   0     -18.23       0.00
  6   1    -116.52     -49.90
  6   2     -46.63       7.13
  6   3     -75.40      38.76
  6   4     -37.87       7.11
  6   5     -74.29     155.62
  6   6    -530.25      -0.05
  7   0      35.16       0.00
  7   1     239.93      34.05
  7   2      75.04    -124.10
  7   3     -43.35      64.29
  7   4     -21.80     136.73
  7   5     137.72     -22.18
  7   6      25.48      36.44
  7   7    -131.51     188.61
  8   0     -21.45       0.00
  8   1     -86.41     -19.73
  8   2     -87.30     169.39
  8   3     170.20     -38.32
  8   4     194.41      31.67
  8   5     106.47    -105.11
  8   6     -69.53    -127.17
  8   7    -187.80     309.64
  8   8      95.28      65.88
  9   0      12.66       0.00
  9   1     101.61       9.42
  9   2     -77.96    -131.54
  9   3     -99.73     -90.69
  9   4      -4.12    -125.96
  9   5     -40.07      54.91
  9   6     129.67     167.01
  9   7     119.38    -192.56
  9   8     -14.02     214.90
  9   9    -321.77     150.88
 10   0     -26.27       0.00
 10   1      37.80     -75.44
 10   2     157.44     -56.70
 10   3     -67.70      89.34
 10   4    -207.15       1.37
 10   5     -70.69     -81.38
 10   6     106.58       3.60
 10   7      61.33     121.46
 10   8     137.69    -191.40
 10   9    -122.30      -1.44
 10  10     108.35     439.96
 11   0     -82.14       0.00
 11   1    -251.73      28.93
 11   2       8.45       2.50
 11   3      52.21     -50.53
 11   4      27.64      84.76
 11   5     -97.14      -7.77
 11   6    -118.67    -169.83
 11   7      31.87      35.33
 11   8      63.47     -67.80
 11   9     -81.45      41.64
 11  10      66.85      81.83
 11  11      25.02     -43.05
 12   0      12.56       0.00
 12   1     -43.33      23.06
 12   2    -157.42     131.94
 12   3      41.19     -40.39
 12   4     100.23     -41.34
 12   5      19.43     126.86
 12   6     -10.05     113.07
 12   7      10.04    -182.22
 12   8     -55.70     -96.36
 12   9    -116.47      -2.42
 12  10     126.01     -65.95
 12  11     108.09     -82.13
 12  12      89.03     125.66
 13   0    -130.01       0.00
 13   1     290.04      21.49
 13   2      39.15      -6.37
 13   3    -115.84      -4.68
 13   4      55.83     -27.02
 13   5     162.29     -12.26
 13   6      46.92      70.82
 13   7     -95.46       1.98
 13   8     -79.03      11.83
 13   9      86.18     -73.20
 13  10     108.58     213.00
 13  11     -61.42     -11.36
 13  12     -55.75     -31.46
 13  13      20.49     262.86
 14   0     -64.48       0.00
 14   1     -27.96      -6.13
 14   2      96.55      13.58
 14   3     159.50      65.83
 14   4     -84.34      53.83
 14   5     -42.12     -39.92
 14   6      29.47    -152.66
 14   7     -40.40      18.88
 14   8      10.79     163.00
 14   9     137.58      59.43
 14  10     -80.45    -174.90
 14  11     -40.62    -137.72
 14  12     -79.05     -85.81
 14  13     359.27       3.56
 14  14     162.16    -152.27
 15   0     -59.67       0.00
 15   1     -66.73      -2.30
 15   2     -93.18    -127.07
 15   3      16.81     -53.67
 15   4     -14.20      -9.84
 15   5     -60.22     -11.55
 15   6       6.66      16.08
 15   7      54.93      10.75
 15   8       7.62      -2.51
 15   9     -84.05      24.86
 15  10      24.56    -130.39
 15  11      25.44       2.70
 15  12     -23.16     155.85
 15  13      74.29     169.46
 15  14    -110.69    -256.97
 15  15     -27.75     -22.03
 16   0     -46.58       0.00
 16   1      56.79      13.11
 16   2     -26.19      48.30
 16   3     -66.01       1.66
 16   4       2.41     -13.97
 16   5      33.38      23.50
 16   6      -3.25      41.50
 16   7      58.67     113.85
 16   8     -18.89    -106.65
 16   9     -23.83     -95.97
 16  10      42.71     189.23
 16  11      -8.48       8.86
 16  12     -84.93    -115.87
 16  13    -122.08    -116.35
 16  14     -90.21     -93.02
 16  15     258.20      78.67
 16  16      57.51     134.83
 17   0    -177.42       0.00
 17   1    -152.65     -33.88
 17   2      69.40     -13.83
 17   3     -70.27     -64.14
 17   4      52.69      -1.47
 17   5      20.77      11.72
 17   6     -42.75     -50.59
 17   7     -13.50      40.44
 17   8      19.16      18.97
 17   9      21.22     -25.94
 17  10     -96.68     -60.45
 17  11     -24.69     -34.50
 17  12      96.30      92.15
 17  13      70.08     -91.02
 17  14     -80.46      87.94
 17  15    -135.63     157.66
 17  16      17.06     -92.56
 17  17      39.58    -138.42
 18   0     -43.75       0.00
 18   1      11.79      33.07
 18   2     -36.61      57.64
 18   3     131.10      48.38
 18   4       1.40      -4.01
 18   5     -59.52     -16.34
 18   6      58.87      34.00
 18   7     -23.71    -106.69
 18   8     -16.83     -15.89
 18   9       3.02      82.30
 18  10     -28.56     -58.28
 18  11      -6.49      92.49
 18  12      69.19     132.05
 18  13      26.85      -7.86
 18  14     -25.74     -15.99
 18  15     -13.94     -61.21
 18  16     -38.59     -10.75
 18  17     186.62    -145.02
 18  18      61.46      34.03
 19   0     -89.94       0.00
 19   1      35.05     -59.34
 19   2     -57.04      16.45
 19   3     -66.01     -26.83
 19   4      50.81       0.76
 19   5      70.09     -25.72
 19   6     -15.53      29.81
 19   7     -55.44     -12.65
 19   8     -21.45     -39.42
 19   9      11.34      34.64
 19  10      88.53     110.42
 19  11       8.17      32.26
 19  12     -60.09    -258.03
 19  13     -37.78     -14.87
 19  14     111.00     -18.23
 19  15      31.13     -11.11
 19  16      32.18      11.73
 19  17     -43.11     -96.14
 19  18      36.13      21.22
 19  19     -14.63     -96.21
 20   0     -21.48       0.00
 20   1      94.35      56.78
 20   2      54.27     -36.88
 20   3      37.39       7.26
 20   4     -85.29      23.07
 20   5      29.55      44.58
 20   6      17.62     -49.55
 20   7      19.88     -15.15
 20   8       0.80      62.51
 20   9      -8.56     -47.43
 20  10      28.03     -38.13
 20  11       9.16     -68.63
 20  12      -2.13     -59.48
 20  13     -18.22      60.67
 20  14      61.76      30.73
 20  15      -2.02       2.80
 20  16      63.69     -59.03
 20  17     -39.47     -77.45
 20  18    -149.40      63.41
 20  19      52.04    -165.94
 20  20     -50.46      23.87
 21   0     -54.35       0.00
 21   1    -142.41     -50.32
 21   2      27.20     -14.89
 21   3      -1.98     -54.33
 21   4      19.99     -24.28
 21   5      -1.54      -6.17
 21   6      -2.30      -2.16
 21   7      18.64      39.38
 21   8      14.08      38.52
 21   9     -42.53     -13.82
 21  10     -41.99     -50.02
 21  11       4.07     -15.37
 21  12      61.21     191.56
 21  13     -36.60      -4.05
 21  14    -136.69     -15.95
 21  15      21.58      -2.76
 21  16       3.23      23.02
 21  17     -86.50      77.67
 21  18     -38.56      48.87
 21  19      17.44     -59.84
 21  20      23.70     -61.94
 21  21     -58.52      56.94
 22   0       9.16       0.00
 22   1      46.14      39.44
 22   2     -38.92     -15.07
 22   3      35.63      36.74
 22   4      19.70      -8.59
 22   5     -50.79       6.61
 22   6      24.44      36.18
 22   7      18.10      12.44
 22   8     -27.33     -26.72
 22   9      20.62      19.21
 22  10       9.86      69.87
 22  11     -19.07      14.37
 22  12     -26.39      -0.40
 22  13      15.18      -2.44
 22  14      -9.82      23.64
 22  15      -5.15      -6.01
 22  16     -13.95      -7.97
 22  17      49.51     -10.09
 22  18      14.61     -21.44
 22  19      85.18     -39.02
 22  20      -1.68     -44.97
 22  21     -82.38      -9.46
 22  22     -18.77      58.76
 23   0      53.82       0.00
 23   1     -84.49     -71.43
 23   2      -3.90      63.25
 23   3     -56.04     -25.24
 23   4      72.31       7.40
 23   5      48.20      -8.30
 23   6     -49.28     -14.46
 23   7     -27.46       0.66
 23   8       9.38     -37.50
 23   9      33.79       7.42
 23  10       3.27      13.18
 23  11     -14.00      -1.13
 23  12     -38.43     -59.49
 23  13      55.96     -10.24
 23  14      84.91      -4.14
