Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1824:180
Coefficients for 360 degrees 
  Beginning: CT1823:000  1989:12:29_17h:37m:55s. 
  Centered:  CT1824:180  1990:01:12_08h:56m:06s. 
  End time:  CT1824:005  1990:01:25_15h:08m:47s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      13.99       0.00
  1   0      45.86       0.00
  1   1     -85.83     -89.81
  2   0     116.49       0.00
  2   1     -51.03    -133.60
  2   2    -189.81      73.23
  3   0      62.20       0.00
  3   1      51.03      -4.96
  3   2     -29.66      82.08
  3   3      51.01     162.56
  4   0    -111.47       0.00
  4   1     -12.32     204.00
  4   2      11.57     -19.00
  4   3    -109.81    -124.30
  4   4     -82.09      34.46
  5   0     -67.48       0.00
  5   1     -57.87     121.52
  5   2      27.61     -81.14
  5   3      94.83     -35.08
  5   4     233.41    -109.10
  5   5     -19.37     111.07
  6   0      75.92       0.00
  6   1       6.87     151.58
  6   2     213.97     -43.99
  6   3      66.67      84.20
  6   4      43.61      68.52
  6   5      89.01     -16.11
  6   6     -67.63      -4.52
  7   0      59.44       0.00
  7   1     -73.01      77.38
  7   2     -54.56      31.00
  7   3     -30.27     -25.16
  7   4     -62.41     -11.53
  7   5      -0.78     -86.07
  7   6     -16.38      35.02
  7   7    -114.47     295.71
  8   0      98.15       0.00
  8   1     161.88     145.43
  8   2    -142.59     -85.90
  8   3      41.73     -17.57
  8   4      -4.83       2.92
  8   5     -29.30      66.58
  8   6     -97.64    -162.21
  8   7      72.03    -212.81
  8   8     108.96      79.00
  9   0    -107.12       0.00
  9   1      54.73     119.66
  9   2     113.17      63.91
  9   3      32.43      56.19
  9   4     -95.98      10.26
  9   5     -67.96     -43.48
  9   6     120.17     -25.20
  9   7     153.33      29.93
  9   8     484.89     211.27
  9   9      53.84     -23.59
 10   0    -192.24       0.00
 10   1     -78.78      59.30
 10   2      69.38    -172.98
 10   3      77.78     -51.99
 10   4     -46.50     -41.72
 10   5      17.22       3.34
 10   6      70.73     -30.46
 10   7      87.35     -18.45
 10   8     266.54     -49.88
 10   9     558.14      25.08
 10  10     -85.12    -147.14
 11   0      71.65       0.00
 11   1     -73.10     -18.46
 11   2      23.69     -54.86
 11   3     130.89    -201.51
 11   4      89.57      29.45
 11   5     118.81      40.66
 11   6     -31.04       2.80
 11   7     157.87    -245.91
 11   8     -15.49      32.64
 11   9      26.22    -152.81
 11  10     -50.93    -257.38
 11  11    -128.06    -230.78
 12   0      45.98       0.00
 12   1      -9.96      56.52
 12   2      57.55       9.21
 12   3     120.60      -2.43
 12   4      78.72      50.87
 12   5     -15.33    -100.98
 12   6     -49.79     157.15
 12   7     -92.35       0.91
 12   8     -91.87     -13.99
 12   9    -113.19     -84.74
 12  10     -22.16    -399.80
 12  11     279.82    -387.31
 12  12      27.32    -183.36
 13   0     -25.06       0.00
 13   1      -9.60      65.27
 13   2      -2.74      33.08
 13   3      -4.67      57.08
 13   4     -52.25     -55.45
 13   5     -67.71       3.88
 13   6     -86.39     -16.00
 13   7    -285.72     227.14
 13   8    -123.47    -199.12
 13   9    -170.36    -178.51
 13  10     -91.76    -100.27
 13  11     -93.31    -305.30
 13  12     385.05     -24.85
 13  13    -107.29    -300.93
 14   0     -57.38       0.00
 14   1     100.28      56.06
 14   2     -46.73    -154.77
 14   3      44.13       8.87
 14   4     -33.82     -12.93
 14   5      11.70      72.16
 14   6     -11.09    -129.51
 14   7     -86.89     -18.44
 14   8     -42.15      98.43
 14   9      24.79      41.89
 14  10     150.28     -77.34
 14  11    -114.31    -117.16
 14  12    -102.65    -152.55
 14  13    -109.74      67.94
 14  14     -46.44    -195.50
 15   0    -106.54       0.00
 15   1      31.90     -21.68
 15   2      80.45      28.66
 15   3      81.24     -69.41
 15   4     -12.86      -5.06
 15   5      28.50     -23.00
 15   6      73.72       1.44
 15   7     169.64     -86.42
 15   8      31.36      88.01
 15   9      -8.71     141.39
 15  10      76.75     142.14
 15  11     216.95     188.15
 15  12    -142.71      32.94
 15  13     -84.28    -199.02
 15  14    -211.66    -348.14
 15  15     -13.95     -29.54
 16   0     -74.95       0.00
 16   1     -97.59     -94.69
 16   2      64.53     -76.52
 16   3     128.93     -12.74
 16   4       5.51      34.34
 16   5      32.09     -68.60
 16   6      25.61      60.41
 16   7     129.10      32.08
 16   8      55.27     -80.02
 16   9     149.37     -47.11
 16  10    -124.73      99.64
 16  11     -19.18      29.90
 16  12    -125.46     -54.89
 16  13    -124.75      29.71
 16  14      66.29    -150.77
 16  15     -34.54    -146.19
 16  16      11.37      70.41
 17   0      -5.62       0.00
 17   1      18.64     -79.01
 17   2     -38.54     -32.30
 17   3      74.52    -114.92
