Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1715:180
Coefficients for 360 degrees 
  Beginning: CT1714:000  1981:11:08_17h:33m:07s. 
  Centered:  CT1715:180  1981:11:22_08h:51m:18s. 
  End time:  CT1715:005  1981:12:05_15h:03m:59s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      25.95       0.00
  1   0    -130.48       0.00
  1   1      27.70     -20.90
  2   0     -58.89       0.00
  2   1      14.14     -29.41
  2   2    -137.10      23.53
  3   0     -87.23       0.00
  3   1     -65.36     -28.73
  3   2      39.37      -9.12
  3   3      69.99      25.68
  4   0     150.79       0.00
  4   1     -45.66     -13.41
  4   2     -41.56      65.81
  4   3      30.04     -60.82
  4   4      71.86      75.75
  5   0     -49.98       0.00
  5   1      83.23      84.06
  5   2     -48.07      83.92
  5   3      29.40      13.25
  5   4      97.44    -118.88
  5   5    -101.05     -27.36
  6   0     102.31       0.00
  6   1     -79.96     111.19
  6   2     149.77     -59.26
  6   3      21.46     -38.77
  6   4     -32.99    -207.87
  6   5     329.10     227.20
  6   6      86.16     -55.33
  7   0    -108.98       0.00
  7   1      17.79     -40.50
  7   2       6.16    -109.90
  7   3     -49.98     -51.71
  7   4     -27.21     123.32
  7   5     155.84     132.26
  7   6    -116.08     168.84
  7   7      63.66    -332.10
  8   0    -156.72       0.00
  8   1      39.39      23.47
  8   2     -76.93     -91.10
  8   3     -81.88      95.88
  8   4      30.28     196.91
  8   5    -265.71    -189.77
  8   6     -50.48      83.00
  8   7    -561.10      69.20
  8   8     146.47    -314.62
  9   0     169.83       0.00
  9   1     -35.17      56.59
  9   2     145.00      59.77
  9   3     -62.59      80.70
  9   4      14.23     -51.62
  9   5     -37.52    -198.45
  9   6      92.08    -134.61
  9   7     -76.80      80.58
  9   8    -428.47     -12.93
  9   9     366.64     512.41
 10   0      62.72       0.00
 10   1     -45.47     -23.59
 10   2     -41.95      22.30
 10   3      81.72     -36.36
 10   4     -81.99     -87.41
 10   5     167.26      89.55
 10   6      24.88    -107.33
 10   7     347.45      -7.45
 10   8     -34.37    -142.39
 10   9     106.82     -51.35
 10  10    -180.88     -68.71
 11   0      19.62       0.00
 11   1      99.63     -25.11
 11   2    -112.70     -69.04
 11   3      61.67     -36.76
 11   4      41.68     -18.21
 11   5     -80.38      81.96
 11   6     -95.97      22.27
 11   7      13.61      26.07
 11   8     175.19     108.72
 11   9     104.81    -165.94
 11  10     371.88      59.13
 11  11    -273.98    -138.95
 12   0     -84.37       0.00
 12   1     -29.00      78.74
 12   2      73.26     -94.27
 12   3      35.96      89.83
 12   4      58.12     -33.46
 12   5     -59.01     -35.33
 12   6      -7.14      44.21
 12   7    -140.86     -11.59
 12   8    -151.93      66.18
 12   9     -79.75     142.86
 12  10     -43.74    -131.81
 12  11     -81.10     113.52
 12  12     105.20    -304.51
 13   0     181.57       0.00
 13   1     -61.11      35.87
 13   2     122.81      38.09
 13   3     -25.96      -6.50
 13   4     -21.64      36.70
 13   5      30.67       9.70
 13   6      79.90      31.51
 13   7      33.78     -82.38
 13   8      95.51    -161.96
 13   9    -154.86      -8.44
 13  10     -43.85    -102.57
 13  11      -7.67    -104.07
 13  12      52.14     134.02
 13  13      -3.50    -200.95
 14   0     -76.58       0.00
 14   1       3.64     -36.57
 14   2     -62.40     -22.23
 14   3      21.48     -16.61
 14   4     -86.17      89.30
 14   5     -32.57       8.86
 14   6      -5.42     -19.79
 14   7      63.76      -9.31
 14   8     158.57     -26.19
 14   9      77.51    -142.74
 14  10      71.36      79.91
 14  11     -16.79      59.72
 14  12    -194.21     -16.49
 14  13     119.59     360.05
 14  14     119.25      49.34
 15   0     135.27       0.00
 15   1      12.62     -17.19
 15   2     -24.30     -44.73
 15   3     -21.14      30.14
 15   4      17.90      34.94
 15   5      69.31     -53.00
 15   6     -59.48     -15.91
 15   7     -37.32     103.52
 15   8    -185.48      63.44
 15   9      98.97      72.88
 15  10     -22.55      64.93
 15  11     166.68     144.48
 15  12      18.90     -88.59
 15  13     -60.36     -21.94
 15  14    -152.42      48.55
 15  15     110.03      20.08
 16   0     -63.78       0.00
 16   1      31.64      -3.30
 16   2      72.94     -43.72
 16   3      26.63      88.85
 16   4      27.28     -71.53
 16   5      55.98     -54.74
 16   6      39.06      12.56
 16   7     -24.79      70.41
 16   8     -65.99      51.34
 16   9     -78.10      81.00
 16  10     -29.03      27.14
 16  11      18.75     -74.74
 16  12      91.62     142.96
 16  13     -67.27    -140.72
 16  14      11.39     -57.40
 16  15    -134.25       6.73
 16  16      -1.51      45.93
 17   0     199.60       0.00
 17   1      -1.75     -32.61
 17   2      45.31      -8.72
 17   3     -10.85      -6.62
 17   4      27.50     -55.14
 17   5     -52.63      41.70
 17   6      20.54       3.25
 17   7      33.13     -90.46
 17   8     124.89       0.65
 17   9     -57.08    -118.22
 17  10      -2.24       6.67
 17  11    -143.95     -22.69
 17  12     -48.60     -31.63
 17  13      47.43     -40.69
 17  14      40.90      65.03
 17  15      39.76      32.63
 17  16      35.48      60.06
 17  17     -92.22      36.20
 18   0     -96.23       0.00
 18   1       1.14     -35.14
 18   2     -88.55     -29.24
 18   3      30.75      10.88
 18   4     -57.20      38.80
 18   5     -21.71      33.18
 18   6     -15.46       0.84
 18   7      -0.28     -60.14
 18   8     -32.75     -44.91
 18   9      40.87     -58.12
 18  10      39.23     -92.12
 18  11     -28.89      70.55
 18  12      -0.76     -80.64
 18  13     -12.07      15.47
 18  14     -33.61     -47.30
 18  15     109.25      57.18
 18  16      37.81      66.43
 18  17     171.22      38.43
 18  18     -94.90    -101.28
 19   0     142.45       0.00
 19   1     -37.33      27.40
 19   2      -1.23      24.66
 19   3      -7.92       8.56
 19   4     -21.24      60.72
 19   5      31.26     -33.08
 19   6      11.32      16.88
 19   7     -26.18      67.87
 19   8     -26.00     -32.91
 19   9      47.42     115.79
 19  10      -3.94     -23.50
 19  11      84.08     -68.38
 19  12      48.63      14.44
 19  13     -11.17       1.73
 19  14      10.48    -103.22
 19  15     -48.62     -75.36
 19  16      10.87     -17.29
 19  17    -115.90       8.83
 19  18     209.99     -22.35
 19  19      94.18     -75.51
 20   0      -1.10       0.00
 20   1      68.36     -56.80
 20   2      67.70      26.24
 20   3      50.47      50.05
 20   4     -12.73      -0.86
 20   5     -15.74     -41.07
 20   6      29.89      23.50
 20   7      -7.22      72.65
 20   8      59.82       5.28
 20   9      10.98      28.85
 20  10     -19.39      71.24
 20  11      32.99     -51.26
 20  12     -13.10       3.04
 20  13       0.38      10.69
 20  14       8.25      62.13
 20  15     -12.26     -24.50
 20  16     -30.38      -6.34
 20  17      57.24     -54.66
 20  18     -51.15     -62.26
 20  19     159.65     -68.00
 20  20      51.45      50.39
 21   0       3.33       0.00
 21   1     -33.66     -68.95
 21   2     -17.94     -24.96
 21   3      -5.10      -5.88
 21   4      39.46       4.31
 21   5      20.72      23.09
 21   6     -17.85      11.52
 21   7     -11.06     -48.43
 21   8     -45.44      45.61
 21   9     -23.72    -111.67
