Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2191:180
Coefficients for 360 degrees 
  Beginning: CT2190:000  2017:05:26_18h:07m:19s. 
  Centered:  CT2191:180  2017:06:09_09h:25m:31s. 
  End time:  CT2191:005  2017:06:22_15h:38m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       3.48       0.00
  1   0     100.40       0.00
  1   1       4.46      -4.92
  2   0     -20.17       0.00
  2   1      15.94      -3.08
  2   2      35.33      22.00
  3   0     139.81       0.00
  3   1       3.34       9.65
  3   2      26.14      22.40
  3   3     -39.58      36.60
  4   0     -40.01       0.00
  4   1     -18.84       8.27
  4   2     -16.24      10.73
  4   3      -2.30      32.96
  4   4     -24.46       2.39
  5   0      89.66       0.00
  5   1      12.97     -12.44
  5   2     -31.01     -14.78
  5   3       6.54       6.24
  5   4     -34.06      19.16
  5   5     -54.10      -6.97
  6   0      18.34       0.00
  6   1     -16.30       8.65
  6   2     -19.02     -34.82
  6   3       6.00     -19.40
  6   4     -37.45       1.17
  6   5     -15.56     -25.36
  6   6     -14.08      -9.25
  7   0      11.29       0.00
  7   1      29.18     -33.89
  7   2      40.36     -11.48
  7   3      16.71     -37.68
  7   4       2.28     -10.58
  7   5      18.65     -12.07
  7   6      13.34      -9.01
  7   7      35.99     -63.55
  8   0     -16.88       0.00
  8   1      18.26      35.48
  8   2       5.88      29.51
  8   3      15.85       4.57
  8   4      52.37      -8.65
  8   5      15.29       8.01
  8   6      -5.49     -29.78
  8   7      26.95     -13.89
  8   8      14.82     -20.71
  9   0     -70.97       0.00
  9   1       3.20     -10.56
  9   2     -23.23       8.29
  9   3     -19.51      15.97
  9   4      24.50       9.10
  9   5      -8.91       7.61
  9   6      -8.28     -19.21
  9   7      -6.32      11.43
  9   8     -11.61       9.35
  9   9      43.29     -28.14
 10   0      23.26       0.00
 10   1     -41.70     -12.83
 10   2     -20.29     -20.56
 10   3     -22.34      24.97
 10   4     -32.40       5.69
 10   5       3.96       3.68
 10   6       1.66      37.39
 10   7     -21.56      -4.96
 10   8     -11.19      -2.66
 10   9      11.49      27.72
 10  10     -18.18     -30.51
 11   0     -89.70       0.00
 11   1      -4.76     -22.03
 11   2      25.41     -27.55
 11   3      12.32       3.64
 11   4     -35.18     -17.29
 11   5      -4.59      -8.37
 11   6      -5.14      33.78
 11   7     -13.01      21.63
 11   8      32.92       4.67
 11   9     -13.54      12.08
 11  10     -36.78     -47.77
 11  11      31.85      64.57
 12   0      18.48       0.00
 12   1      23.93      15.04
 12   2       7.16      -8.37
 12   3      21.01       4.55
 12   4      -0.34     -20.25
 12   5       6.76      -8.03
 12   6     -14.98      -1.84
 12   7      -4.77       7.87
 12   8       2.68      18.99
 12   9      -6.93       0.64
 12  10      12.97     -14.72
 12  11      10.57      26.72
 12  12       7.70     -14.83
 13   0    -157.19       0.00
 13   1      37.96      27.47
 13   2      -2.80      -1.27
 13   3      17.99     -27.62
 13   4      27.52       5.14
 13   5     -14.15     -11.21
 13   6      13.24     -32.80
 13   7       6.00      -6.70
 13   8     -26.48     -13.31
 13   9      -8.81     -20.17
 13  10      28.95      50.82
 13  11      -5.01     -21.49
 13  12      19.87       1.19
 13  13      23.13     107.42
 14   0      21.03       0.00
 14   1      -7.88       1.85
 14   2     -26.52      10.44
 14   3      -1.77      14.21
 14   4      14.31      26.77
 14   5       3.11      -5.24
 14   6      16.67     -11.74
 14   7       3.42     -10.62
 14   8     -12.32     -20.50
 14   9      -1.75      -8.76
 14  10      -7.61      21.99
 14  11      -9.76     -26.83
 14  12      20.78      18.21
 14  13      -3.66      84.06
 14  14       9.43      -9.17
 15   0    -188.15       0.00
 15   1     -39.44     -28.87
 15   2       6.78       0.02
 15   3     -14.60      25.57
 15   4      -0.44      -4.26
 15   5       3.15      10.45
 15   6       1.11      12.83
 15   7      -5.48       4.83
 15   8      19.28      12.54
 15   9       7.32       8.18
 15  10     -13.34     -33.20
 15  11       3.60      -8.65
 15  12     -14.49      10.58
 15  13       4.30      -4.42
 15  14      -4.79     -24.19
 15  15     -97.87      10.59
 16   0      30.27       0.00
 16   1      -6.19     -12.57
 16   2       7.26     -12.55
 16   3      -6.35      19.41
 16   4     -20.17     -25.52
 16   5       6.48       1.82
 16   6     -20.49      20.84
 16   7       5.24      -0.25
 16   8       9.82      31.07
 16   9       9.78       6.05
 16  10       5.84     -16.43
 16  11       5.34      14.30
 16  12     -14.85      -1.26
 16  13      -4.17     -44.10
 16  14     -11.14      27.17
 16  15     -63.87     -24.16
 16  16      16.57     -46.68
 17   0    -177.42       0.00
 17   1      14.10      27.21
 17   2       7.02     -18.33
 17   3      15.39     -25.60
 17   4     -11.62     -10.70
 17   5     -15.73      -8.66
 17   6      -2.73       5.64
 17   7       7.52      -5.31
 17   8      -3.05       0.32
 17   9      -6.38      -3.45
 17  10      -0.43      14.47
 17  11      -9.87      20.80
 17  12       4.08     -20.12
 17  13      -5.45     -19.83
 17  14     -17.22      22.25
 17  15     -13.85     -13.97
 17  16      24.82     -50.25
 17  17     -18.22     -40.47
 18   0      28.85       0.00
 18   1      23.54      -3.11
 18   2     -13.46      -4.61
 18   3      14.22       7.89
 18   4       4.05      12.97
 18   5       4.49      -9.52
 18   6      10.52      -9.08
 18   7      -3.60      -1.80
 18   8      -6.89     -24.12
 18   9      -0.96      -2.15
