Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1848:180
Coefficients for 360 degrees 
  Beginning: CT1847:000  1991:10:15_08h:10m:54s. 
  Centered:  CT1848:180  1991:10:28_23h:29m:06s. 
  End time:  CT1848:005  1991:11:11_05h:41m:47s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.63       0.00
  1   0     161.30       0.00
  1   1      17.45    -132.85
  2   0      37.26       0.00
  2   1     -20.90      56.14
  2   2    -160.50     108.92
  3   0     162.31       0.00
  3   1     -25.95      82.77
  3   2     -34.73    -220.14
  3   3     -54.39    -126.86
  4   0      52.81       0.00
  4   1      91.58     -53.15
  4   2     125.49     -46.22
  4   3     -11.05      17.69
  4   4    -223.06     -80.82
  5   0     -97.84       0.00
  5   1      -7.91      74.34
  5   2       7.22     245.19
  5   3     -36.44     -15.07
  5   4      25.41     -73.74
  5   5     139.95    -398.72
  6   0      -2.28       0.00
  6   1    -145.04     -27.27
  6   2     -68.76     -39.05
  6   3    -128.36     -15.75
  6   4      -3.09      98.15
  6   5     -43.10     130.22
  6   6    -310.31     -25.92
  7   0      68.07       0.00
  7   1     103.42     -48.86
  7   2      37.47    -100.15
  7   3      39.55      78.02
  7   4      71.20     120.31
  7   5     -31.07     -21.75
  7   6     -30.81    -208.63
  7   7    -166.90    -165.93
  8   0     -60.57       0.00
  8   1     -41.18     -74.27
  8   2     -19.37      75.88
  8   3     178.36      12.72
  8   4      69.91     -83.10
  8   5      -7.56     -26.94
  8   6       1.79      31.15
  8   7     -85.40      51.16
  8   8     -33.93     217.60
  9   0     -63.36       0.00
  9   1     116.54      19.52
  9   2     -36.56    -106.55
  9   3     -41.66      15.81
  9   4      -0.03     -72.96
  9   5      21.01     113.80
  9   6     102.01     197.67
  9   7      -4.80    -184.58
  9   8     -23.44     172.55
  9   9    -176.79    -181.07
 10   0      54.94       0.00
 10   1     -24.81     -55.75
 10   2      38.87      46.50
 10   3     -64.61     -50.01
 10   4     -68.74     -17.41
 10   5     -11.22     -52.95
 10   6      64.84     -19.74
 10   7      57.41     137.16
 10   8      11.12      33.43
 10   9      61.39       8.19
 10  10     -30.44     266.50
 11   0     -78.98       0.00
 11   1    -147.15      22.59
 11   2      49.51      13.20
 11   3      23.61      72.97
 11   4     -93.06     -18.23
 11   5     -54.09     -70.16
 11   6     -79.14    -144.73
 11   7      35.46     154.01
 11   8     107.32     -22.13
 11   9    -138.58     -30.50
 11  10     275.18      -7.97
 11  11    -175.64    -163.13
 12   0     -61.72       0.00
 12   1      52.10      20.97
 12   2     -62.34     -26.02
 12   3     -10.76    -118.55
 12   4      15.14      61.65
 12   5     133.64      59.08
 12   6      30.95      37.80
 12   7      21.15    -163.59
 12   8    -149.63    -212.28
 12   9     -18.80     139.85
 12  10     154.58     134.94
 12  11      55.01    -229.19
 12  12     313.63      12.61
 13   0    -102.21       0.00
 13   1     132.10       3.38
 13   2     -39.06       4.36
 13   3     -12.87      75.28
 13   4     135.53       1.45
 13   5      44.56      69.93
 13   6     -57.60      80.38
 13   7     -57.69     -68.17
 13   8     -71.72      15.15
 13   9     226.55     101.72
 13  10     -10.36     -47.47
 13  11    -118.43    -101.55
 13  12     -71.85    -274.15
 13  13    -397.34     188.13
 14   0     -28.45       0.00
 14   1    -100.40     -27.34
 14   2      20.74      27.11
 14   3     137.89      59.12
 14   4     -38.27       9.79
 14   5    -151.72     -33.25
 14   6     -15.83     -58.44
 14   7      -0.96      34.61
 14   8     140.28     223.22
 14   9     -60.16    -110.18
 14  10    -239.20    -121.16
 14  11      37.90     -46.69
 14  12     -53.19     235.63
 14  13      12.19      44.17
 14  14     129.85     118.01
 15   0    -212.00       0.00
 15   1     -12.48       4.14
 15   2      57.66     -74.75
 15   3     -20.42      31.93
 15   4    -145.01     -29.66
 15   5     -37.84     -18.06
 15   6     149.03     -17.15
 15   7      40.31      61.20
 15   8     -60.64     -39.18
 15   9    -129.12    -113.33
 15  10      14.56      50.29
 15  11     134.46     147.22
 15  12     104.93    -106.81
 15  13    -233.91     110.96
 15  14     102.51    -184.59
 15  15      45.53      21.31
 16   0     -39.26       0.00
 16   1      64.71      47.21
 16   2     -18.77      46.62
 16   3     -93.07    -156.04
 16   4      50.64      24.52
 16   5     174.86     -29.98
 16   6     -50.81      18.66
 16   7     -34.42      76.80
 16   8     -36.02     -97.12
 16   9     121.63     -29.77
 16  10     126.76      42.74
 16  11     -18.13     112.08
 16  12    -211.05     -58.14
 16  13      79.30    -108.77
 16  14      81.94     160.25
 16  15      75.53     150.47
 16  16      41.17      76.31
 17   0    -126.17       0.00
 17   1     -90.83     -22.51
 17   2     -50.20     -23.61
 17   3      20.34     106.64
 17   4      99.34      18.25
 17   5     -49.55      23.08
 17   6    -105.55      16.67
 17   7      -7.22     -59.56
 17   8      89.88      46.93
 17   9      23.73      78.54
 17  10    -139.49     -28.84
 17  11     -86.50     -85.92
 17  12     -35.13     141.88
 17  13     148.95       4.01
 17  14     -14.25     -14.88
