Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1829:180
Coefficients for 360 degrees 
  Beginning: CT1828:000  1990:05:15_02h:39m:48s. 
  Centered:  CT1829:180  1990:05:28_17h:57m:59s. 
  End time:  CT1829:005  1990:06:11_00h:10m:40s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.62       0.00
  1   0      17.81       0.00
  1   1     -31.59      13.67
  2   0     101.73       0.00
  2   1    -111.45     -76.59
  2   2       0.11       5.92
  3   0      60.86       0.00
  3   1     113.09      39.53
  3   2    -108.58    -121.32
  3   3      83.03      57.63
  4   0     -13.83       0.00
  4   1     151.13     113.04
  4   2      48.50     -87.78
  4   3    -161.95     -89.94
  4   4      64.99     -72.54
  5   0    -121.94       0.00
  5   1      70.37    -150.17
  5   2      76.96      73.83
  5   3     -68.25      70.53
  5   4    -263.53     168.75
  5   5     -13.85    -180.46
  6   0     -83.86       0.00
  6   1     -75.89    -233.60
  6   2     -85.18      37.69
  6   3      56.47      26.03
  6   4    -127.93     182.73
  6   5     -25.09     237.61
  6   6     258.78     197.20
  7   0     104.69       0.00
  7   1     -52.97    -190.00
  7   2     -19.05      84.07
  7   3       3.81     -65.84
  7   4      71.25    -133.87
  7   5      63.72       0.63
  7   6      91.27     232.22
  7   7     420.50     -83.38
  8   0      88.31       0.00
  8   1      43.96    -143.34
  8   2     -75.25      66.21
  8   3     -20.07     -36.18
  8   4     131.54     -44.78
  8   5    -169.23    -112.44
  8   6     186.27     163.05
  8   7     -77.00      35.86
  8   8     267.04     -36.21
  9   0    -113.00       0.00
  9   1      51.90    -171.07
  9   2      49.61    -132.76
  9   3     160.68      71.35
  9   4      71.92      30.42
  9   5     -66.95     191.44
  9   6    -121.06      63.28
  9   7     303.11     -72.64
  9   8    -179.23     170.10
  9   9     131.05     -75.08
 10   0     -35.19       0.00
 10   1     -13.15      -3.26
 10   2      10.50     -99.96
 10   3     -69.61      -5.79
 10   4      99.67    -145.58
 10   5     189.86      -5.60
 10   6     -73.41       5.13
 10   7     -36.51     157.34
 10   8     380.33    -164.20
 10   9    -308.14     148.72
 10  10     171.77    -164.42
 11   0      96.27       0.00
 11   1      39.43     -46.35
 11   2      69.41     -19.52
 11   3    -177.49     -69.27
 11   4    -131.43      66.45
 11   5      27.23    -227.55
 11   6      37.09    -128.26
 11   7    -111.69      84.95
 11   8     295.85      46.54
 11   9     131.07    -232.55
 11  10    -144.33      24.79
 11  11     -89.97     -80.94
 12   0     -76.43       0.00
 12   1      15.74     -53.16
 12   2     -45.39      56.16
 12   3      16.41      76.47
 12   4    -135.03      77.61
 12   5      23.26      63.41
 12   6      14.16    -101.33
 12   7      97.75      14.38
 12   8     -54.23     -29.42
 12   9     300.83    -163.78
 12  10     134.46    -343.29
 12  11      54.64     157.48
 12  12    -377.17      -7.70
 13   0     -34.60       0.00
 13   1     -24.67      18.15
 13   2      -2.36      48.87
 13   3      33.86     -68.75
 13   4      95.33     -72.49
 13   5      31.74     -16.49
 13   6      54.13     -61.85
 13   7      -7.93     -83.67
 13   8    -113.90     -45.10
 13   9      16.27     -69.15
 13  10      61.32    -290.78
 13  11    -188.43    -220.48
 13  12     -79.31     -54.94
 13  13    -329.88     219.03
 14   0      67.95       0.00
 14   1      17.58     -24.17
 14   2     -87.55      30.80
 14   3       4.01      22.71
 14   4      16.15     -15.59
 14   5     -96.47     -12.07
 14   6     -63.24     -15.70
 14   7     -77.83    -150.50
 14   8     -71.39      39.06
 14   9       0.35      40.80
 14  10     -76.58     -22.97
 14  11     -95.38    -164.57
 14  12    -270.86     -32.31
 14  13      34.32     227.35
 14  14    -194.44     202.17
 15   0     -41.78       0.00
 15   1      41.85     -41.60
 15   2      47.03     -45.85
 15   3      37.16      28.30
 15   4       8.30      25.68
 15   5    -128.70     128.70
 15   6      -5.64      93.12
 15   7     -58.70      11.43
 15   8     -30.41     -38.19
 15   9       3.64      38.10
 15  10       8.59      79.30
 15  11      68.51     -65.21
 15  12     -83.02     -54.53
 15  13    -217.86     165.70
 15  14      42.10      42.26
 15  15     148.73     -28.54
 16   0    -126.56       0.00
 16   1     -37.74      66.17
 16   2       1.65     -34.19
 16   3     -36.50     -13.80
 16   4     -62.67     -27.19
 16   5      29.20     -53.18
 16   6      25.45     101.62
 16   7     102.39      80.83
 16   8     -23.26      24.86
 16   9    -158.34       8.83
 16  10     -19.30      -2.59
 16  11     -40.89     -54.44
 16  12      71.44     -89.05
 16  13    -181.41      33.44
 16  14    -298.97     285.84
 16  15    -213.29    -139.40
 16  16      23.12     -72.31
 17   0      39.97       0.00
 17   1     -60.24     109.25
 17   2      26.97     -16.01
 17   3     -28.47     -64.16
 17   4      -0.14     -21.61
 17   5     131.13    -134.03
 17   6     -42.24     -20.05
 17   7      67.82      50.68
 17   8      51.50      -1.69
 17   9    -116.41      43.02
 17  10     -50.32      43.10
 17  11     -33.20      59.95
 17  12    -115.31     -36.82
 17  13      47.80     -65.98
 17  14     -75.42     215.25
 17  15      94.77     230.41
 17  16    -168.64     202.46
 17  17      56.97      60.23
 18   0       1.37       0.00
 18   1      10.56      68.65
 18   2     -35.07      -0.03
 18   3     -30.64      61.83
 18   4      42.51     -54.89
 18   5     -20.71       8.74
 18   6     -13.23     -79.85
 18   7     -25.04      34.97
 18   8       9.01       7.33
 18   9      55.96     -23.18
 18  10      -9.32      81.00
 18  11      13.38      82.13
 18  12     -26.69     -10.82
 18  13    -104.28      -1.94
 18  14      33.78     -43.34
