Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1777:180
Coefficients for 360 degrees 
  Beginning: CT1776:000  1986:06:26_19h:08m:19s. 
  Centered:  CT1777:180  1986:07:10_10h:26m:31s. 
  End time:  CT1777:005  1986:07:23_16h:39m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.39       0.00
  1   0    -225.61       0.00
  1   1     -10.46       0.10
  2   0      16.03       0.00
  2   1       8.21       5.42
  2   2      -7.44      -0.51
  3   0    -324.26       0.00
  3   1      -5.39     -10.54
  3   2     -11.05      -5.52
  3   3     -10.59     -32.29
  4   0      33.62       0.00
  4   1      16.96      -0.04
  4   2       5.88      15.30
  4   3       6.92       2.41
  4   4      26.31      -2.51
  5   0    -186.41       0.00
  5   1     -23.22     -37.41
  5   2      26.47       2.98
  5   3     -10.93       8.90
  5   4      10.37     -13.16
  5   5     -12.14      12.40
  6   0      11.92       0.00
  6   1      15.21       2.40
  6   2      13.31     -16.70
  6   3      10.98      10.28
  6   4     -17.22      -2.55
  6   5       5.70      -5.73
  6   6     -11.99       7.25
  7   0       6.98       0.00
  7   1      -7.41     -42.65
  7   2     -30.12     -16.15
  7   3       8.33      -7.47
  7   4     -15.82      -1.92
  7   5      12.67     -11.22
  7   6     -24.62      -0.40
  7   7      10.90     -38.49
  8   0     -17.24       0.00
  8   1      22.77       2.54
  8   2      16.62       4.87
  8   3      29.88     -38.61
  8   4      11.86      13.99
  8   5      -7.47      -1.92
  8   6       7.12      25.09
  8   7      17.65     -19.56
  8   8      39.94       1.71
  9   0     106.03       0.00
  9   1     -25.06     -46.34
  9   2      -3.43       8.17
  9   3     -12.17      -0.25
  9   4       7.68      -2.03
  9   5       2.05      -5.69
  9   6      24.47       2.73
  9   7     -19.57      13.92
  9   8      23.34       8.13
  9   9       2.10      38.68
 10   0      -2.98       0.00
 10   1      10.88      -9.18
 10   2      37.51      -9.88
 10   3      -2.14      -3.41
 10   4      -1.36       4.66
 10   5      14.28      10.93
 10   6      -4.19     -25.23
 10   7     -15.41       9.33
 10   8     -23.85      -6.98
 10   9       2.16       6.41
