Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2075:180
Coefficients for 360 degrees 
  Beginning: CT2074:000  2008:09:26_19h:47m:54s. 
  Centered:  CT2075:180  2008:10:10_11h:06m:05s. 
  End time:  CT2075:005  2008:10:23_17h:18m:46s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.75       0.00
  1   0     -74.54       0.00
  1   1      -4.26       1.85
  2   0      -8.90       0.00
  2   1       6.20       0.37
  2   2       6.70      13.92
  3   0    -125.55       0.00
  3   1      14.43       0.12
  3   2      -2.06      -4.84
  3   3       5.67      -3.86
  4   0     -29.92       0.00
  4   1       4.01       6.57
  4   2      -3.52     -10.03
  4   3      -3.36      -7.57
  4   4       1.32       4.89
  5   0     -77.79       0.00
  5   1      -8.46      -9.82
  5   2       3.91       1.28
  5   3      -0.05      -0.86
  5   4      -6.66       7.23
  5   5       0.87     -10.05
  6   0     -22.87       0.00
  6   1      18.27     -11.74
  6   2     -20.37      -6.12
  6   3       1.76       3.40
  6   4      -2.08       0.90
  6   5       2.36       1.61
  6   6     -10.47      -8.09
  7   0      -7.34       0.00
  7   1     -11.53      -8.52
  7   2      12.60       4.85
  7   3       3.93      11.10
  7   4       7.06     -13.06
  7   5      -7.06       0.24
  7   6      -9.72       5.58
  7   7       3.71      -4.11
  8   0       5.51       0.00
  8   1       7.39      -7.77
  8   2     -18.74       8.77
  8   3     -10.27     -11.65
  8   4       0.63     -12.12
  8   5     -11.97      -8.84
  8   6     -11.46     -14.10
  8   7      10.07       1.15
  8   8       1.01       0.89
  9   0      44.43       0.00
  9   1      -4.39      -6.71
  9   2       9.43       3.60
  9   3      16.52       0.86
  9   4       0.17     -16.20
  9   5       2.31      -8.29
  9   6      -4.15     -15.13
  9   7      14.15      -4.31
  9   8      10.86       6.25
  9   9      -3.38       2.63
 10   0      16.70       0.00
 10   1      -1.30       7.28
 10   2     -11.48      -1.31
 10   3     -15.69      -3.15
 10   4      -9.71     -17.87
 10   5       2.00      -1.67
 10   6       6.65       8.60
 10   7       8.41     -14.16
 10   8       7.76      13.09
 10   9      -5.16       4.54
 10  10      15.27       8.56
 11   0      89.91       0.00
 11   1      -0.51      -1.07
 11   2      16.11       3.56
 11   3       4.44      -2.06
 11   4      13.09     -10.79
 11   5       4.32     -14.26
 11   6       3.11      -3.60
 11   7      -0.96      -6.07
 11   8       4.66       5.34
 11   9      -4.61       0.36
 11  10      15.39       3.57
 11  11       2.63       6.28
 12   0      27.95       0.00
 12   1       8.33      -7.14
 12   2     -19.70      -2.68
 12   3     -10.32      -4.61
 12   4      -0.85      12.26
 12   5      -0.04      -4.00
 12   6      10.70       2.23
 12   7      -7.02       0.83
 12   8       1.08      -8.58
 12   9      -0.07       7.59
 12  10      12.68       3.45
 12  11       0.74      11.29
 12  12      -5.04       3.43
 13   0     133.59       0.00
 13   1      -3.71      -6.11
 13   2       7.31       4.17
 13   3      16.92      14.66
 13   4       4.37      -2.08
 13   5      -4.65       1.00
 13   6      -6.43       2.47
 13   7      -6.66      -3.74
 13   8       4.36     -12.01
 13   9       2.43       7.80
 13  10       4.39       1.86
 13  11     -12.88      26.43
 13  12     -10.46       2.90
 13  13      -2.11      -9.17
 14   0      31.60       0.00
 14   1       1.81       0.21
 14   2     -16.43       4.07
 14   3      -9.31      -3.87
 14   4      -7.92      -5.84
 14   5      -4.27       2.63
 14   6      -2.12      -9.34
 14   7      -1.19      -1.10
 14   8       2.25      -2.20
 14   9       2.15       3.02
 14  10       4.32       2.41
 14  11       4.10      20.71
 14  12     -17.60     -10.43
 14  13       1.59     -14.41
 14  14       6.09       4.17
 15   0     156.61       0.00
 15   1       0.91       3.15
 15   2      12.97       4.90
 15   3      10.47       4.16
 15   4       9.53      -3.23
 15   5       2.92      -3.49
 15   6      -9.81      -6.39
 15   7      10.52      -7.76
 15   8       3.33      -2.34
 15   9       7.63      -3.43
 15  10      -9.22       2.20
 15  11      -4.97       5.80
 15  12      -6.06      -5.62
 15  13       5.53     -19.29
 15  14      -2.27       5.58
 15  15      -6.13      -5.04
 16   0      31.11       0.00
 16   1      -3.38       1.80
 16   2     -15.00       1.39
 16   3     -19.24      -6.46
 16   4      -4.30       3.11
 16   5       3.82       5.86
 16   6       5.68       0.03
 16   7       6.05      -3.00
 16   8      -1.18      13.02
 16   9      -2.22      -5.25
 16  10     -10.02      -4.14
 16  11      -0.63      -4.97
 16  12     -14.93       2.65
 16  13      -3.09      -5.43
 16  14      12.70      -2.67
 16  15      -6.20      -0.93
 16  16      -0.22      -3.52
 17   0     156.26       0.00
 17   1       6.61       6.83
 17   2       5.25       1.27
 17   3      12.88       3.41
 17   4       9.07      -2.91
 17   5       2.30      -0.53
 17   6      -0.44       6.76
 17   7      -0.52      -5.26
 17   8       1.00       3.19
 17   9      -6.40      -6.72
 17  10      -0.73      -1.43
 17  11       2.06     -11.41
 17  12       1.48      -4.14
 17  13      -1.63     -19.08
 17  14       0.43       6.48
 17  15      -5.14      -1.05
 17  16       8.20      -5.09
 17  17      -3.17       5.67
 18   0      28.11       0.00
 18   1     -10.87       6.01
 18   2      -9.23      -2.97
 18   3     -14.88      -5.57
 18   4      -4.78       4.56
 18   5      -3.80       5.44
 18   6       7.07       1.61
 18   7      -8.67       1.73
 18   8      -2.48       7.27
 18   9      -7.42      -1.79
 18  10       4.20       1.45
 18  11      -1.02     -11.34
 18  12       6.07       9.82
 18  13      -0.60      -0.47
 18  14       4.37       0.78
 18  15     -10.40      -2.41
 18  16      -0.35      -3.70
 18  17       9.99       8.58
 18  18      -0.01      -1.65
 19   0     116.82       0.00
 19   1       5.12       6.00
 19   2       6.11       0.59
 19   3      17.30      10.45
 19   4      12.82      -7.23
 19   5      -0.61       1.40
 19   6      -7.63      -6.29
