Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2202:180
Coefficients for 360 degrees 
  Beginning: CT2201:000  2018:03:22_18h:47m:26s. 
  Centered:  CT2202:180  2018:04:05_10h:05m:38s. 
  End time:  CT2202:005  2018:04:18_16h:18m:19s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.71       0.00
  1   0      93.27       0.00
  1   1       0.40      -5.83
  2   0     -21.01       0.00
  2   1      -4.21     -21.84
  2   2      -7.48       2.44
  3   0     138.32       0.00
  3   1     -15.02      12.32
  3   2       2.66       8.11
  3   3       0.40     -20.11
  4   0     -67.61       0.00
  4   1     -19.11      15.19
  4   2       9.32      -3.10
  4   3      -8.87       9.35
  4   4     -15.57       3.50
  5   0      72.91       0.00
  5   1      28.79      13.55
  5   2       2.52      -5.82
  5   3      -5.99       8.25
  5   4      -0.55      -7.56
  5   5      -7.40      -8.53
  6   0     -20.52       0.00
  6   1      -2.64      11.65
  6   2     -20.40      24.12
  6   3      11.97       1.61
  6   4       5.94      10.91
  6   5       2.18      14.52
  6   6      17.20      15.26
  7   0      13.18       0.00
  7   1       4.84      16.09
  7   2     -17.28      18.72
  7   3      -2.39      -3.47
  7   4       5.65      13.65
  7   5      13.73       4.96
  7   6      -8.92      -2.42
  7   7      -9.26       1.23
  8   0       2.91       0.00
  8   1       4.62      -6.18
  8   2      10.59      -2.78
  8   3     -10.32      -6.00
  8   4      -2.29     -15.85
  8   5       3.40     -11.23
  8   6      -0.71      -5.68
  8   7       6.42       0.02
  8   8      18.20      -0.47
  9   0     -50.20       0.00
  9   1       1.94      14.31
  9   2      -2.08      23.67
  9   3      -0.92      10.45
  9   4       4.41       7.63
  9   5       6.25       4.39
  9   6      -0.22       4.41
  9   7      -4.26       8.25
  9   8     -12.67      -1.60
  9   9      -2.14       0.47
 10   0      37.03       0.00
 10   1      -4.92       5.19
 10   2      -4.90      -3.20
 10   3       1.79      10.74
 10   4      -8.57      -6.79
 10   5     -11.24      -0.50
 10   6      -4.67      11.87
 10   7      -6.69      -7.72
 10   8      -2.90      -3.35
 10   9      12.33      -1.93
 10  10      23.10       6.91
 11   0     -98.70       0.00
 11   1      -2.73      16.08
 11   2      -9.49      21.82
 11   3      16.23       9.69
 11   4      -1.36       7.23
 11   5      12.64      -6.79
 11   6      -2.09       6.00
 11   7       7.76      -0.24
 11   8      18.51       1.14
 11   9       1.89       3.72
 11  10     -10.89       5.28
 11  11     -20.25     -10.00
 12   0      37.01       0.00
 12   1      -3.68      -0.10
 12   2      -3.17       4.11
 12   3      -2.62       8.81
 12   4      -3.95      -6.53
 12   5       8.65      -7.30
 12   6       2.34      10.05
 12   7       6.90      -2.06
 12   8       0.92       2.17
 12   9     -17.95       3.27
 12  10      -3.73      -7.52
 12  11       7.04     -10.63
 12  12      20.28       1.34
 13   0    -149.46       0.00
 13   1      12.00      -2.70
 13   2     -12.59      22.56
 13   3      -5.80      -0.30
 13   4      -8.56       5.89
 13   5      -0.89     -12.14
 13   6      -3.57       1.75
 13   7       6.30       6.12
 13   8       6.34      -0.18
 13   9      -8.40      -6.85
 13  10       5.02      11.53
 13  11      -0.88      11.32
 13  12      -6.66      -8.64
 13  13      -9.54     -14.99
 14   0      63.82       0.00
 14   1      -2.11       5.27
 14   2      -0.14       0.84
 14   3      -9.64       1.23
 14   4      -0.67      -7.08
 14   5       1.28      -8.31
 14   6       0.52       3.34
 14   7      -6.23     -12.67
 14   8       2.85      -6.56
 14   9       3.24       6.45
 14  10       0.39      -2.45
 14  11     -11.74      -3.17
 14  12      -7.13      -6.57
 14  13      17.19      -5.18
 14  14      13.99      -4.64
 15   0    -174.31       0.00
 15   1      -1.57      -2.85
 15   2      -3.82      14.38
 15   3      10.69       8.47
 15   4      -3.45       7.20
 15   5       4.45      -1.27
 15   6     -11.29       8.33
 15   7      -2.20       0.93
 15   8       6.06       6.85
 15   9      -2.94       5.79
 15  10     -10.00       0.34
 15  11      -1.87     -13.62
 15  12      -0.59       5.52
 15  13      10.62       3.70
 15  14       1.48      -5.49
 15  15     -16.55      -7.18
 16   0      60.10       0.00
 16   1       2.91      -6.07
 16   2      -0.34       3.78
 16   3       0.22      12.40
 16   4      -2.33      -8.72
 16   5       6.75     -12.06
 16   6       3.81       5.54
 16   7      -0.16       6.30
 16   8      -1.03       0.64
 16   9      -6.14       1.40
 16  10      -3.80      -5.89
 16  11       7.40       2.20
 16  12       1.04       3.11
 16  13      -7.13       0.62
 16  14       2.81      -7.01
 16  15       5.93      -3.85
 16  16       8.93       1.16
 17   0    -173.70       0.00
 17   1      -9.89      -7.07
 17   2      -8.01      15.46
 17   3       8.57      11.53
 17   4      -8.52       4.49
 17   5       0.69      -4.97
 17   6      -1.07       7.97
 17   7      -0.16      -0.46
 17   8      -0.53      -3.41
 17   9      -2.66      -4.36
 17  10       0.89       2.66
 17  11       1.55       1.14
 17  12      -1.17     -13.25
 17  13       1.16       0.33
 17  14       1.81       9.60
 17  15       3.99       5.22
 17  16     -15.76      -1.78
 17  17     -18.12      10.82
 18   0      48.67       0.00
 18   1       4.37      -1.46
 18   2      -3.38       3.69
 18   3      -7.52       4.73
 18   4      -4.24      -7.86
 18   5       4.71     -11.06
 18   6       2.77       7.07
 18   7      -4.03      -7.66
 18   8      -0.89      -1.72
 18   9       6.65       7.35
 18  10      -6.34       7.25
 18  11      -6.21      -5.77
 18  12       2.47      -5.64
 18  13      -0.95       5.15
 18  14       0.60       8.80
 18  15      -5.68      -2.40
 18  16      -2.69       0.95
 18  17       5.09      -1.77
 18  18       7.65       6.61
 19   0    -131.09       0.00
 19   1      -6.64     -22.85
 19   2      -0.98       3.80
 19   3       1.97       5.35
 19   4      -7.97      10.55
 19   5      -0.36      -9.11
 19   6     -10.15       7.83
 19   7       4.60       0.14
 19   8       2.53       6.56
 19   9      -2.38      -3.79
 19  10      -7.65      -2.36
 19  11       3.07      -3.17
 19  12       0.76       6.63
 19  13       1.93       1.45
 19  14      -2.63      -6.54
 19  15       5.90       0.58
 19  16      10.72       2.78
 19  17       4.47       1.86
 19  18      -3.74       5.23
 19  19     -10.94       8.02
 20   0      31.45       0.00
 20   1       6.86      -7.15
 20   2      -0.41      -1.64
 20   3      -2.97       8.37
 20   4      -5.29     -12.55
 20   5      10.04     -13.21
 20   6       5.41       2.03
 20   7      -0.18       5.67
 20   8       2.01      -4.02
 20   9      -1.79       1.45
 20  10      -5.68       9.25
 20  11       7.21       1.74
 20  12       0.59      -3.40
 20  13       1.22      -2.91
 20  14      -3.59       0.49
 20  15       2.42       6.23
 20  16      -5.38       2.23
 20  17      -6.18      -6.92
 20  18      -4.81      -2.77
 20  19       0.24      11.10
 20  20       5.04      11.26
 21   0     -43.57       0.00
 21   1     -10.57     -22.40
 21   2       2.75      -5.27
 21   3       7.69       7.17
 21   4      -8.97       8.27
 21   5       1.89      -8.31
 21   6      -7.25       8.77
 21   7      -2.37      -4.64
 21   8       0.84       0.95
 21   9       2.98       1.12
 21  10      -0.42       3.36
 21  11      -0.99      -4.46
 21  12      -1.67      -6.81
 21  13      -0.83       3.02
 21  14       2.39      10.27
 21  15      -7.16      -3.18
 21  16      -1.95      -8.81
 21  17      -4.40      -3.17
 21  18       3.26       0.43
 21  19       1.32       3.48
 21  20      -7.95       0.73
 21  21      -4.17      -1.38
 22   0     -11.19       0.00
 22   1       8.96      -3.64
 22   2       2.86      -0.46
 22   3      -3.34       5.75
 22   4      -3.35     -12.22
 22   5       5.20     -15.89
 22   6       5.42       7.15
 22   7      -3.38      -0.71
 22   8       0.77      -0.39
 22   9       1.48       4.66
 22  10      -6.52       2.53
 22  11      -1.47      -2.51
 22  12      -2.30       2.34
 22  13       0.67       4.78
 22  14      -3.82      -1.33
 22  15       1.03      -2.93
 22  16      -0.65       2.32
 22  17       3.29       1.70
 22  18       4.12       0.75
 22  19      -1.81      -7.30
 22  20      -2.36      -1.26
 22  21       4.18       9.78
 22  22       5.56      11.67
 23   0      90.50       0.00
 23   1     -10.16     -25.31
 23   2       7.63     -20.69
 23   3       1.74       4.82
 23   4     -10.19      11.17
 23   5       0.34      -9.88
 23   6      -8.15       9.84
 23   7       0.80      -0.54
 23   8       1.08       3.94
 23   9      -0.61      -3.45
 23  10      -6.80       3.49
 23  11       4.09       1.11
 23  12       0.52       5.12
 23  13      -0.38       3.04
 23  14      -1.92      -0.35
 23  15      -5.40      -0.86
 23  16       3.22       6.49
 23  17       0.27       1.32
 23  18     -10.05       0.27
 23  19      -1.09      -0.88
 23  20       0.66      -1.94
 23  21       0.19       4.28
 23  22      -8.91      -4.99
 23  23      -3.53      -7.01
 24   0     -59.17       0.00
 24   1       9.72      -4.83
 24   2       0.01      -1.42
 24   3      -1.66       1.70
 24   4      -5.22     -11.47
 24   5      12.33     -20.19
 24   6       5.33       5.13
 24   7      -1.57       3.43
 24   8       1.39      -2.69
 24   9      -3.92       2.91
 24  10      -3.91       2.86
 24  11       4.59       0.62
 24  12      -1.30      -4.37
 24  13       2.46      -1.03
 24  14      -2.69       3.99
 24  15       2.28       2.87
 24  16      -1.09      -0.47
 24  17      -1.74      -3.41
 24  18       2.74      -2.21
 24  19       3.91       0.02
 24  20       1.57      -3.02
 24  21       1.88      -4.45
 24  22      -3.48       1.61
 24  23       3.37       5.40
 24  24       0.37       8.31
 25   0     232.36       0.00
 25   1      -8.78     -16.48
 25   2      14.43     -32.50
 25   3      -0.26       0.00
 25   4      -8.21       9.22
 25   5       1.14     -12.34
 25   6     -10.08      12.82
 25   7      -0.11      -3.64
 25   8      -1.81       2.53
 25   9       4.65       0.15
 25  10      -2.74       5.77
 25  11      -0.14      -5.88
 25  12      -0.77      -1.22
 25  13       0.16       3.20
 25  14       1.24       6.37
 25  15       2.27       0.54
 25  16      -1.57      -5.67
 25  17       0.86       1.79
 25  18       3.46       1.84
 25  19      -0.38      -2.20
 25  20      -0.25      -5.49
 25  21       3.93      -1.53
 25  22       0.64       2.87
 25  23      -1.95       2.81
 25  24      -4.93      -2.78
 25  25      -2.66      -5.05
 26   0    -100.33       0.00
 26   1       7.39      -1.04
 26   2       4.91      -6.41
 26   3       2.46      -2.60
 26   4      -4.93     -12.31
 26   5      10.89     -21.41
 26   6       8.06       6.65
 26   7      -3.49       2.12
 26   8       1.89      -1.93
 26   9       0.76       3.10
 26  10      -5.55       2.19
 26  11       0.90       1.81
 26  12      -0.47       0.20
 26  13       2.79       2.80
 26  14      -3.82      -3.29
 26  15      -2.98      -1.81
 26  16      -1.11       2.64
 26  17       3.25       2.18
 26  18      -1.63      -2.61
 26  19      -2.82      -0.90
 26  20       1.22      -1.71
 26  21      -1.12       2.77
 26  22      -0.09       0.66
 26  23       1.14      -4.39
 26  24      -0.99      -0.27
 26  25      -1.50       0.73
 26  26       4.59       3.30
 27   0     337.83       0.00
 27   1      -0.23      -2.14
 27   2      15.15     -36.47
 27   3      -5.38      -5.02
 27   4      -5.35       9.93
 27   5       1.85     -13.97
 27   6     -13.25      15.40
 27   7      -0.27      -3.32
 27   8       0.74       3.60
 27   9       0.96      -1.92
 27  10      -4.52       4.85
 27  11       1.79      -0.40
 27  12       0.20       3.18
 27  13      -1.39       1.16
 27  14      -0.04       2.60
 27  15      -0.76       1.36
 27  16       2.64       1.21
 27  17      -3.30      -2.94
 27  18      -3.82       1.37
 27  19       1.45       0.20
 27  20      -1.80      -1.81
 27  21       1.20      -0.65
 27  22       0.52      -4.17
 27  23       2.46      -0.34
 27  24      -2.24       4.12
 27  25      -2.43       1.43
 27  26      -1.57      -7.89
 27  27       3.69      -5.97
 28   0    -114.23       0.00
 28   1       0.32       1.94
 28   2       3.97      -7.31
 28   3       4.63      -8.21
 28   4      -3.11      -6.86
 28   5      12.97     -24.98
 28   6       9.84       9.13
 28   7      -2.91       5.13
