Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1700:180
Coefficients for 360 degrees 
  Beginning: CT1699:000  1980:09:25_14h:27m:30s. 
  Centered:  CT1700:180  1980:10:09_05h:45m:41s. 
  End time:  CT1700:005  1980:10:22_11h:58m:22s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -11.27       0.00
  1   0     -99.81       0.00
  1   1      37.45     -21.20
  2   0     -21.99       0.00
  2   1     -86.37     -68.03
  2   2    -136.12      -2.34
  3   0    -161.41       0.00
  3   1     -10.26      46.51
  3   2      93.40     101.88
  3   3     -16.69     -34.48
  4   0    -137.55       0.00
  4   1     113.35     176.50
  4   2     148.61     -83.11
  4   3    -198.74     100.87
  4   4     275.85     102.09
  5   0     176.78       0.00
  5   1     -77.50     -97.95
  5   2     -72.87     -83.72
  5   3      24.04     -43.35
  5   4     -68.34    -161.24
  5   5       5.53    -221.92
  6   0     -50.00       0.00
  6   1     134.42     104.05
  6   2      22.37      68.42
  6   3     163.34     -72.60
  6   4       5.36     -37.84
  6   5      63.98     -55.81
  6   6     139.79    -358.70
  7   0     -63.11       0.00
  7   1     -34.11    -140.04
  7   2      -1.28     -23.21
  7   3      33.06      88.88
  7   4       7.67     186.95
  7   5     166.10     131.04
  7   6      54.77     -18.74
  7   7      56.08     213.80
  8   0     109.85       0.00
  8   1      67.99      79.81
  8   2    -201.12    -186.49
  8   3     -88.94     -45.33
  8   4     -36.51     -33.45
  8   5      23.32     -13.47
  8   6      33.52      -8.17
  8   7     140.25     257.97
  8   8    -421.82     121.94
  9   0      48.17       0.00
  9   1     -60.05      21.07
  9   2      82.41     111.58
  9   3     -63.20     -63.73
  9   4      34.33    -165.07
  9   5     -34.63       0.42
  9   6     -39.28    -179.48
  9   7     -13.01     285.05
  9   8     309.37      -7.32
  9   9    -158.80    -136.53
 10   0      43.48       0.00
 10   1      93.56     100.25
 10   2      42.73      32.42
 10   3      13.80      54.17
 10   4     -38.00      17.73
 10   5     -77.10       3.82
 10   6     -89.46     204.10
 10   7    -131.34    -220.49
 10   8     -14.55      42.72
 10   9     102.42    -270.35
 10  10     130.96     252.78
 11   0      -5.41       0.00
 11   1      29.77     -60.87
 11   2      21.58     -36.27
 11   3     104.58     -55.36
 11   4       3.49      35.43
 11   5    -121.42     -88.23
 11   6      17.21      94.04
 11   7     -48.86     -79.29
 11   8     -57.20     102.22
 11   9    -106.58    -203.82
 11  10    -534.67     143.36
 11  11    -177.65     -29.77
 12   0     -47.42       0.00
 12   1      19.26      69.77
 12   2      -8.19     -58.05
 12   3     -26.83     -77.17
 12   4     -43.83      55.52
 12   5      50.28     -22.99
 12   6      57.93    -128.71
 12   7      -1.83       4.73
 12   8      63.17      35.81
 12   9      17.65     -55.13
 12  10    -182.06     -61.39
 12  11      36.09      91.05
 12  12      41.52    -260.11
 13   0     101.42       0.00
 13   1     -61.42     -28.56
 13   2      -0.51      14.91
 13   3     -81.58      35.76
 13   4     -58.36      10.68
 13   5     171.36      69.62
 13   6     -28.26     -89.34
 13   7     169.15    -137.87
 13   8      12.12    -229.94
 13   9     -41.08     179.80
 13  10     297.41     133.55
 13  11    -162.50     -66.40
 13  12     118.29     166.29
 13  13     112.77      54.32
 14   0     150.64       0.00
 14   1      19.39     -61.60
 14   2     -53.01     -42.96
 14   3       8.99      40.83
 14   4     -42.95     -15.05
 14   5     -28.12     108.55
 14   6     -21.52      12.06
 14   7      13.22      55.48
 14   8      -0.01     -29.76
 14   9      28.63      95.23
 14  10      -2.83    -208.27
 14  11      37.66      97.68
 14  12      21.76     -18.99
 14  13      53.23     -84.08
 14  14     -91.60      64.84
 15   0      61.77       0.00
 15   1      18.72       3.71
 15   2      57.76      22.06
 15   3      44.98     -17.71
 15   4     147.14    -115.22
