Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1994:180
Coefficients for 360 degrees 
  Beginning: CT1993:000  2002:09:09_12h:41m:34s. 
  Centered:  CT1994:180  2002:09:23_03h:59m:45s. 
  End time:  CT1994:005  2002:10:06_10h:12m:26s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.76       0.00
  1   0     -62.17       0.00
  1   1      28.21      47.64
  2   0    -104.78       0.00
  2   1     -26.03     -32.26
  2   2      79.06     -47.58
  3   0     -67.84       0.00
  3   1      -3.69     -74.82
  3   2      35.44     116.63
  3   3      38.97      78.33
  4   0     -30.24       0.00
  4   1     -21.62      59.33
  4   2      -2.33      28.09
  4   3      20.29     -83.68
  4   4     167.16      57.72
  5   0      73.62       0.00
  5   1      76.21      25.29
  5   2     -24.14    -143.14
  5   3     -91.84     -16.71
  5   4    -229.79      15.55
  5   5     -54.17      73.23
  6   0     -75.03       0.00
  6   1     -93.75     -21.78
  6   2     -72.99     -37.07
  6   3     -60.71     155.90
  6   4     120.43      55.58
  6   5     126.21     225.01
  6   6     -83.62     366.80
  7   0    -126.91       0.00
  7   1      67.70      19.60
  7   2      -0.61      71.46
  7   3      14.66     -61.02
  7   4      27.43      50.46
  7   5    -179.81      37.95
  7   6    -146.83      59.50
  7   7    -267.70     181.84
  8   0      91.80       0.00
  8   1     -14.71      53.20
  8   2      57.88     115.19
  8   3      62.19    -127.88
  8   4    -165.35    -139.90
  8   5     -34.59    -139.13
  8   6      58.20      18.14
  8   7     -19.77     189.04
  8   8     124.97     149.18
  9   0     118.11       0.00
  9   1      -0.75     -60.02
  9   2     -12.62      -4.58
  9   3     112.62     160.85
  9   4     127.75     -52.44
  9   5     178.76     -17.61
  9   6      14.51      -7.10
  9   7     -91.14     -19.80
  9   8    -150.35     193.15
  9   9      27.32    -200.95
 10   0     -50.02       0.00
 10   1      -0.81     -29.56
 10   2      53.15       1.16
 10   3      23.52     -14.32
 10   4      72.10     143.62
 10   5     -81.51      16.02
 10   6      64.56     -78.44
 10   7      75.74     -43.85
 10   8       5.30     102.31
 10   9      94.37     285.04
 10  10      77.51      41.28
 11   0       2.59       0.00
 11   1     113.84      35.59
 11   2     -26.28     -69.56
 11   3    -161.42     -96.16
 11   4     -78.78      12.72
 11   5     -35.51     -37.15
 11   6      39.35      -3.20
 11   7     195.22     -55.91
 11   8      12.77       3.94
 11   9    -148.66      95.15
 11  10     -47.56     218.91
 11  11     -59.24      56.62
 12   0     156.07       0.00
 12   1     -61.81      21.87
 12   2     -81.03      16.94
 12   3     -10.45     -21.41
 12   4     -74.92     -22.67
 12   5      18.76      24.24
 12   6    -115.20      -2.68
 12   7     -19.81     -57.15
 12   8      32.49     -74.23
 12   9      -5.83     -60.19
 12  10      76.03     170.43
 12  11      43.72     238.92
 12  12     -34.95     112.73
 13   0      22.90       0.00
 13   1     -59.05     -27.66
 13   2      36.51      32.96
 13   3     128.86     148.05
 13   4      98.85     -28.83
 13   5     -63.73      25.87
 13   6     -49.60       5.65
 13   7    -206.17      77.50
 13   8       6.51     -67.89
 13   9      97.44     -98.79
 13  10      25.23    -170.01
 13  11      49.94      56.10
 13  12     -18.16     -10.77
 13  13     -43.60      63.47
 14   0      42.55       0.00
 14   1      37.47      11.38
 14   2      71.14      55.92
 14   3      16.91     -32.19
 14   4     -23.81      56.90
 14   5      82.39     -15.68
 14   6      67.88      17.48
 14   7      -0.70      81.87
 14   8     -66.80       9.42
 14   9     -33.39     -17.54
 14  10    -131.41      -9.70
 14  11     -82.43     -37.67
 14  12     151.34     114.33
 14  13      82.49    -101.75
 14  14      19.75     182.45
 15   0     133.41       0.00
 15   1      26.61      18.92
 15   2     -68.74     -50.18
 15   3     -47.66       0.42
 15   4      40.16     -20.66
 15   5      50.40     -34.53
 15   6      15.60     -16.89
 15   7     114.71     -13.33
 15   8      -2.74      84.11
 15   9     -28.94      81.78
 15  10      69.69      15.15
 15  11      69.93     -41.99
 15  12      26.18      28.75
 15  13      82.71      86.74
 15  14    -162.01     -21.62
 15  15     -31.84     119.31
 16   0     124.19       0.00
 16   1     -32.73     -22.06
 16   2       2.41      20.33
 16   3      26.31     -19.43
 16   4     -74.80      22.58
 16   5    -113.13      30.87
 16   6     -30.04     -11.95
 16   7       5.32     -88.02
 16   8      26.08      10.26
 16   9      54.23       7.58
 16  10     100.02     -69.51
 16  11      47.69      23.13
 16  12     -90.39     -76.08
 16  13     -19.95      81.32
 16  14     -80.14      71.46
 16  15     -32.10      85.92
 16  16      89.62      -7.45
 17   0       8.43       0.00
 17   1     -44.59       1.83
 17   2      48.00      30.25
 17   3     -22.19      45.55
 17   4      77.04     -19.64
 17   5     -14.30      -4.59
 17   6       7.19      13.85
 17   7     -15.80      -9.85
 17   8     -20.74     -53.94
 17   9      24.03     -34.64
 17  10    -108.40      58.24
 17  11     -92.30       7.24
 17  12      12.14     -48.31
 17  13       1.04     -82.63
 17  14     134.41      97.66
 17  15     -93.06     214.14
 17  16     194.83     158.71
 17  17      96.36     100.49
 18   0     106.47       0.00
 18   1      85.90      -2.95
 18   2     -16.44      25.11
 18   3       1.46     -78.86
 18   4     -30.77      45.51
 18   5      63.41     -20.28
 18   6     -44.63     -13.70
 18   7      14.03      58.10
 18   8      -5.76     -31.23
 18   9     -62.18       5.34
 18  10     -60.29      22.21
 18  11      -8.95     -40.28
 18  12      68.64     -12.62
 18  13      26.88     -91.74
 18  14      49.13       0.62
 18  15      93.78     -41.97
 18  16      70.73      38.57
 18  17     168.64     -12.18
 18  18      74.08    -151.41
 19   0      91.05       0.00
 19   1     -71.89      -4.00
 19   2     -43.77     -33.91
 19   3      57.92      85.16
 19   4      27.11     -30.19
 19   5      -1.80     -10.05
 19   6       0.60     -12.67
 19   7     -50.71      71.66
 19   8      11.31      51.94
 19   9     -35.22     -11.74
 19  10     124.53     -59.21
 19  11       3.34     -17.14
 19  12     -43.67      49.81
 19  13      15.18      21.90
 19  14     -44.36    -109.91
 19  15      56.96     -92.78
 19  16      27.72     -38.40
 19  17      81.90      15.15
 19  18      93.81     128.84
 19  19     -93.75      14.53
 20   0      29.28       0.00
 20   1      34.69     -26.15
 20   2       9.54     -17.78
 20   3      40.50      -1.53
 20   4     -77.53      81.91
 20   5      -7.73      43.53
 20   6      35.19      -8.21
 20   7     -45.34     -40.39
 20   8     -24.95      22.43
 20   9      47.30      -9.85
 20  10      26.29      12.17
 20  11     -20.03      33.70
 20  12     -19.11      10.19
 20  13     -30.84      52.54
 20  14     -15.43     -21.33
 20  15     -42.61     -61.34
 20  16      12.98     -68.14
 20  17      -2.13     -13.42
 20  18      71.80       8.08
 20  19      59.07      30.28
 20  20     -53.93     -24.31
 21   0       4.81       0.00
 21   1     -75.90      31.91
 21   2      28.99      13.80
 21   3     -41.65       6.47
 21   4     122.51     -31.24
 21   5     -18.79     -13.44
 21   6      16.85       6.40
 21   7      64.97     -31.47
 21   8      -6.04     -23.16
 21   9      13.12      21.41
 21  10     -77.27      39.73
 21  11      53.99       7.07
 21  12      40.32     -27.63
 21  13     -10.62      45.85
 21  14       3.55      75.31
 21  15     -35.43       8.49
 21  16     -58.92      12.46
 21  17     -12.50       4.99
 21  18       1.16      27.23
 21  19      47.60      -3.38
 21  20     -56.11      -4.11
 21  21      43.16     -68.41
 22   0      13.19       0.00
 22   1      77.22     -18.23
 22   2      -2.59      -6.91
 22   3     -12.25     -42.57
 22   4     -76.55      20.58
 22   5     -12.30       3.57
 22   6     -50.09      10.40
 22   7      47.53       3.37
 22   8       2.20     -38.85
 22   9     -31.90      17.38
 22  10       9.14     -24.82
 22  11      -4.56     -18.70
 22  12     -13.31     -32.54
 22  13      16.70     -34.85
 22  14      18.43      44.80
 22  15      45.71      43.85
 22  16     -18.00      19.47
 22  17     -44.98      33.68
 22  18     -93.90     -45.91
 22  19     -25.31      44.02
 22  20     -25.39     -36.89
 22  21     -46.00     -86.86
 22  22      82.91      22.77
 23   0     -25.79       0.00
 23   1     -93.48       0.22
 23   2      -0.24      23.68
 23   3      18.31      55.42
 23   4      51.37     -39.42
 23   5      13.33     -22.12
 23   6      -5.11      -0.55
 23   7     -38.50      49.31
 23   8      11.63       8.23
 23   9       7.76     -11.72
 23  10      50.48      18.44
 23  11     -32.91      -5.96
 23  12     -21.83      -0.60
 23  13      17.58     -56.19
 23  14     -27.59     -57.65
 23  15      19.89      33.02
 23  16      30.58     -35.42
 23  17     -11.50       7.47
 23  18      16.94     -33.36
 23  19      28.71      69.29
 23  20      77.99      77.15
 23  21     -12.88     -39.03
 23  22      -8.72      48.01
 23  23      38.93      68.13
 24   0    -112.39       0.00
 24   1      65.33     -21.93
 24   2     -21.61     -50.90
 24   3      23.79      -8.00
 24   4     -63.82      86.56
 24   5      15.79      13.99
 24   6      -8.82     -19.29
 24   7     -45.41       3.49
 24   8      -8.04      15.71
 24   9      17.52     -33.56
 24  10      -9.43      -2.11
 24  11      -8.15      16.11
 24  12      17.01      36.16
 24  13      -7.51       5.45
 24  14     -16.79     -49.17
 24  15     -42.41       5.78
 24  16      10.02       3.58
 24  17      23.19     -18.87
 24  18      21.26      -7.86
 24  19      15.04    -111.32
 24  20     -10.84      41.77
 24  21      35.73     -20.77
 24  22      86.15      -7.69
 24  23      55.78      42.14
 24  24      14.87     -45.37
 25   0     -91.62       0.00
 25   1     -53.83      17.59
 25   2      15.66       9.10
 25   3      -2.25     -17.18
 25   4      92.17     -23.03
 25   5     -19.48     -22.38
 25   6      24.43      -6.24
 25   7      14.44      15.84
 25   8     -10.21      15.76
 25   9     -13.73       1.96
 25  10     -15.03     -25.05
 25  11      24.56       2.18
 25  12      17.78       9.21
 25  13      -4.73      61.27
 25  14      41.49      22.62
 25  15      -4.77     -39.08
 25  16     -18.98      24.78
 25  17      13.42     -16.14
 25  18     -40.49      17.13
 25  19       7.88     -39.44
 25  20     -31.45     -40.76
 25  21      29.65      14.23
 25  22     -32.63     -72.04
 25  23      -0.23      39.99
 25  24      -5.97       9.46
 25  25    -126.68     -22.55
 26   0    -163.48       0.00
 26   1      35.51     -10.81
 26   2     -10.11     -59.93
 26   3     -11.93      12.40
 26   4     -67.51      38.06
 26   5      -6.32      30.51
 26   6     -21.34      -6.33
 26   7      16.54     -17.20
 26   8     -10.82     -12.64
 26   9      -8.35      31.32
 26  10      12.93     -13.79
 26  11      -8.48     -23.93
 26  12     -24.43     -24.18
 26  13      14.62      -2.71
 26  14      10.03      31.95
 26  15      24.00     -45.78
 26  16      -6.28      -1.16
 26  17      -3.45       8.71
 26  18      28.54      29.51
 26  19     -19.09      85.24
 26  20     -29.27     -15.19
 26  21     -36.71      18.05
 26  22      -6.46      -3.00
 26  23      -9.17       9.44
 26  24      41.60      63.18
 26  25      31.07     -76.50
 26  26     -24.22     -14.34
 27   0    -135.26       0.00
 27   1     -12.07      -1.41
 27   2      18.65      31.88
 27   3      -2.46     -28.02
 27   4      48.17     -26.40
 27   5      -2.44     -19.71
 27   6      10.15       1.30
 27   7       8.58      22.42
 27   8      12.50      -6.29
 27   9       9.00       6.27
 27  10      11.72      33.66
 27  11       4.56     -11.23
 27  12      -8.10     -13.74
 27  13       1.10     -20.50
 27  14     -36.56     -13.55
 27  15       5.29      27.93
 27  16     -12.27     -25.68
 27  17      -9.69       6.01
 27  18      22.26       6.40
 27  19     -22.29      11.72
 27  20      17.80      43.71
 27  21     -17.30      14.35
 27  22      17.14      87.59
 27  23     -27.07      -6.98
 27  24     -34.01       1.27
 27  25     -81.15      10.25
 27  26     -69.23    -140.23
 27  27      74.70       9.54
 28   0    -217.19       0.00
 28   1     -11.98       6.46
 28   2     -15.71     -59.99
 28   3     -13.96      38.50
 28   4     -29.80      31.19
 28   5       4.59      17.30
 28   6     -35.95      -7.46
 28   7     -15.78      -4.16
 28   8      -5.69     -10.13
 28   9       4.32     -22.30
 28  10       1.93       2.63
 28  11      -4.15      17.01
 28  12       3.88       9.53
 28  13     -10.86      -1.49
 28  14     -12.96     -19.39
 28  15     -30.60      37.33
 28  16      -0.31      -7.69
 28  17     -21.50      -1.96
 28  18      -9.36     -14.46
 28  19       7.23     -24.65
 28  20      28.41      16.26
 28  21      22.72      -2.09
 28  22       7.68      47.59
 28  23       8.68      22.56
 28  24      -5.13       8.15
 28  25      50.30      50.39
 28  26      13.44      32.00
 28  27      10.44      63.83
 28  28      47.00      57.61
 29   0    -148.13       0.00
 29   1      60.29      -5.59
 29   2      11.32      14.85
 29   3      -0.77     -72.37
 29   4      20.22      -1.79
 29   5      -7.44     -27.14
 29   6      18.01      -2.93
 29   7       1.53      38.92
 29   8       1.50       7.19
 29   9      -4.24      -3.89
 29  10       2.25      -7.68
 29  11       9.61      11.62
 29  12       9.80       3.55
 29  13      -2.64      18.96
 29  14      21.06       1.36
 29  15      -0.02      -1.20
 29  16      19.44      23.54
 29  17      -4.23     -11.95
 29  18     -24.47     -19.02
 29  19       7.53      -6.39
 29  20     -15.03     -21.36
 29  21      19.08     -12.19
 29  22     -23.53     -39.22
 29  23      -1.16       3.23
 29  24      18.93     -30.51
 29  25       6.43      35.13
 29  26      30.42      48.93
 29  27      22.23     -11.05
 29  28      47.17      99.56
 29  29       7.41     -36.45
