Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1662:180
Coefficients for 360 degrees 
  Beginning: CT1661:000  1977:11:24_03h:25m:16s. 
  Centered:  CT1662:180  1977:12:07_18h:43m:27s. 
  End time:  CT1662:005  1977:12:21_00h:56m:08s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.60       0.00
  1   0     157.41       0.00
  1   1     -17.97      21.80
  2   0     -52.04       0.00
  2   1      25.59     -33.03
  2   2      28.31     -31.24
  3   0     264.38       0.00
  3   1      28.22      -0.84
  3   2       2.96     -44.83
  3   3     -75.92      44.29
  4   0     -25.39       0.00
  4   1      -7.85     -19.49
  4   2       8.35     -30.22
  4   3     -65.98     -10.62
  4   4      62.19     -11.22
  5   0     197.84       0.00
  5   1      59.87     -87.81
  5   2      35.06      17.24
  5   3     -21.29      66.93
  5   4      13.90    -126.08
  5   5     -63.58     -95.26
  6   0     -33.14       0.00
  6   1     -25.20      38.65
  6   2      25.87      74.32
  6   3      12.51     -26.33
  6   4      19.92     -28.17
  6   5      92.53      33.42
  6   6      67.53     -16.41
  7   0     -45.81       0.00
  7   1      80.56     -60.17
  7   2      12.02      98.68
  7   3      27.47    -103.93
  7   4       2.14      33.48
  7   5     -66.09       2.68
  7   6    -134.14     -44.86
  7   7      73.58      36.77
  8   0      37.20       0.00
  8   1       1.07     -36.64
  8   2     -56.65     -51.72
  8   3      -6.07      38.56
  8   4     -49.39      82.21
  8   5       3.41      67.21
  8   6     116.28     -58.65
  8   7     273.55     -32.64
  8   8       7.34      13.54
  9   0     -76.62       0.00
  9   1     -18.03     -89.77
  9   2      42.44      82.12
  9   3     -71.60      68.63
  9   4      -4.95      51.46
  9   5     101.74      55.82
  9   6     -55.49      -7.21
  9   7     -67.03      55.33
  9   8     -52.95      51.37
  9   9      12.21      62.16
 10   0       2.37       0.00
 10   1      -7.62      -4.56
 10   2      37.12      30.48
 10   3       8.33      12.97
 10   4      66.06    -109.14
 10   5     -25.12     -87.21
 10   6    -138.79      65.57
 10   7     -45.90       9.49
 10   8      87.93      46.28
 10   9     -50.47      14.51
 10  10     -34.41      50.67
 11   0    -168.09       0.00
 11   1      65.60      -2.13
 11   2      67.77     105.76
 11   3       5.88     -15.69
 11   4      -8.80     -89.68
 11   5     -57.23     -28.73
 11   6      62.54      45.35
 11   7     -42.67     -16.49
 11   8     -18.54      43.84
 11   9     -39.89      34.63
 11  10      39.51       2.92
 11  11      -4.21     -40.49
 12   0      37.01       0.00
 12   1      -9.23      24.75
 12   2     -12.85      -3.66
 12   3      -9.43     -39.07
 12   4     -45.45      -2.77
 12   5      70.36      10.32
 12   6      33.70      13.88
 12   7    -108.87     -13.36
 12   8     -42.74     -27.02
 12   9     -78.07     -55.03
 12  10     -28.86     123.20
 12  11       8.18     166.75
 12  12       6.89      39.40
 13   0    -299.92       0.00
 13   1      14.91     -16.80
 13   2      -5.42      61.47
 13   3     -17.31     -17.77
 13   4      12.94      32.01
 13   5      -5.96      -4.25
 13   6     -23.49      -0.58
 13   7      35.95     -17.65
 13   8       9.29      -6.80
 13   9      10.60      29.84
 13  10      70.67      -2.06
 13  11      58.33    -185.70
 13  12     -85.46    -149.79
 13  13     -81.94     -35.45
 14   0      64.58       0.00
 14   1       3.32     -22.99
 14   2     -30.01       2.57
 14   3       8.15      35.90
 14   4     -29.10     -19.78
 14   5     -24.89      16.80
 14   6      22.70     -10.94
 14   7      56.70      -4.67
 14   8      -3.61      -2.63
 14   9      50.42     -18.96
 14  10      30.37    -131.85
 14  11      56.48      14.46
 14  12     -21.52     117.01
 14  13     -41.04      91.04
 14  14      42.61     -10.14
 15   0    -317.08       0.00
 15   1     -32.06     -10.76
 15   2      52.17      78.44
 15   3     -39.62      24.42
 15   4     -14.58     -46.42
 15   5      38.50       6.18
 15   6       0.28      15.14
 15   7       5.41      -2.60
 15   8       3.19     -41.38
 15   9      -6.67     -24.12
 15  10     -42.14     -31.01
 15  11     -11.53       7.73
 15  12     -70.93     -90.53
 15  13     -72.17     -51.79
 15  14      -4.25     -89.25
 15  15     -10.04     -31.24
 16   0      39.15       0.00
 16   1       4.08       1.44
 16   2      27.17       9.82
 16   3      15.92      14.34
 16   4      15.98     -82.42
 16   5      32.91      -7.82
 16   6     -40.13       9.88
 16   7     -42.04     -18.94
 16   8       9.85     -11.07
 16   9     -32.63      15.84
 16  10      -1.50      -0.30
 16  11      14.05     -95.29
 16  12      21.76     -43.33
 16  13      48.12      55.29
 16  14      60.71     -70.17
 16  15      -6.91    -125.69
 16  16     -33.98      -0.83
 17   0    -324.15       0.00
 17   1     -14.18      62.03
 17   2      35.21      67.18
 17   3      -1.54     -27.89
 17   4       1.75     -10.30
 17   5     -48.74     -29.61
 17   6       2.66      -3.69
 17   7     -12.35     -26.65
 17   8       3.24      -0.24
 17   9     -41.05     -14.39
 17  10      -5.46       9.09
 17  11      -6.89      32.31
 17  12      24.54      26.24
 17  13     -21.65     -10.56
 17  14     -64.96     -36.64
 17  15      -5.21      43.41
 17  16      50.62      70.27
 17  17      68.85     -11.29
 18   0      53.62       0.00
 18   1       7.26      17.29
 18   2     -19.85      -5.68
 18   3      -5.37     -17.66
 18   4     -28.32     -11.64
