Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2126:180
Coefficients for 360 degrees 
  Beginning: CT2125:000  2012:07:18_20h:42m:59s. 
  Centered:  CT2126:180  2012:08:01_12h:01m:10s. 
  End time:  CT2126:005  2012:08:14_18h:13m:51s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.09       0.00
  1   0      -3.40       0.00
  1   1      12.32      -6.69
  2   0      41.65       0.00
  2   1       1.38      22.85
  2   2      15.04     -73.71
  3   0     -40.44       0.00
  3   1      10.03      -1.98
  3   2      42.70      17.84
  3   3      26.13     -27.40
  4   0      27.69       0.00
  4   1      -7.58     -64.60
  4   2    -109.45     -33.98
  4   3    -164.70     159.42
  4   4       9.62      76.82
  5   0    -108.21       0.00
  5   1     -67.87     -31.00
  5   2     -42.89      40.26
  5   3     120.22     -78.43
  5   4     148.48    -151.52
  5   5     -46.63     -45.83
  6   0     -25.15       0.00
  6   1      34.60      61.42
  6   2      92.95     106.80
  6   3      84.36     -86.56
  6   4      -1.31      49.72
  6   5      55.39      79.82
  6   6      58.99     -72.37
  7   0      41.90       0.00
  7   1      48.53      29.65
  7   2     -43.96     -66.53
  7   3    -136.88      47.56
  7   4    -125.46      63.28
  7   5     -33.62      27.39
  7   6     -14.84     142.29
  7   7     -80.57      52.76
  8   0     -23.48       0.00
  8   1     -97.24     -35.85
  8   2       8.90     -24.94
  8   3      49.05     -41.90
  8   4      -5.80     -53.59
  8   5      29.42     -74.53
  8   6     -10.23       1.28
  8   7      69.49     -25.51
  8   8      90.49     -48.67
  9   0      -3.78       0.00
  9   1       8.46     -57.33
  9   2      82.02     -23.74
  9   3     -38.58      55.01
  9   4      28.35      82.36
  9   5      36.58      17.40
  9   6      36.77    -149.24
  9   7      34.77     -20.94
  9   8    -190.10     -34.86
  9   9     -58.96     -11.11
 10   0      39.51       0.00
 10   1      57.62      27.08
 10   2     -85.79       9.08
 10   3     -44.60       4.32
 10   4      68.69     -15.61
 10   5     -63.76      -3.93
 10   6     -24.22      51.87
 10   7     -44.75     114.16
 10   8      91.38     -13.41
 10   9     242.48     210.21
