Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1915:180
Coefficients for 360 degrees 
  Beginning: CT1914:000  1996:10:15_18h:47m:59s. 
  Centered:  CT1915:180  1996:10:29_10h:06m:11s. 
  End time:  CT1915:005  1996:11:11_16h:18m:52s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      21.65       0.00
  1   0     150.25       0.00
  1   1       9.06       4.66
  2   0      43.80       0.00
  2   1      -0.18       8.75
  2   2       6.10     -19.60
  3   0     218.63       0.00
  3   1      -9.51       1.07
  3   2       5.86       5.83
  3   3     -26.81      16.45
  4   0      22.54       0.00
  4   1       6.80     -15.37
  4   2     -10.06       7.81
  4   3       4.15     -16.36
  4   4       8.53      40.96
  5   0     118.85       0.00
  5   1       3.74      -6.01
  5   2      -2.31     -18.87
  5   3      10.06       3.06
  5   4     -28.33      -6.85
  5   5      26.79      -0.40
  6   0      22.99       0.00
  6   1      -9.71     -22.64
  6   2       9.60      -9.96
  6   3     -14.30      20.32
  6   4       7.17     -19.40
  6   5      -8.13      15.84
  6   6     -23.69     -36.47
  7   0      10.20       0.00
  7   1      -1.77     -11.12
  7   2      26.93      -4.38
  7   3      -5.70     -19.11
  7   4      16.02      12.71
  7   5     -25.49     -12.42
  7   6      16.65      -5.66
  7   7     -10.83      33.86
  8   0      -5.98       0.00
  8   1      -3.79      -6.28
  8   2      -0.84      -8.51
  8   3      21.97      -9.65
  8   4     -12.63       9.49
  8   5      21.51     -25.28
  8   6     -13.77      15.15
  8   7      -7.26     -30.32
  8   8      23.34      -9.59
  9   0     -81.90       0.00
  9   1       1.73       7.27
  9   2      12.11     -17.66
  9   3      11.89      21.96
  9   4     -13.07      -7.16
  9   5      -5.64      19.29
  9   6     -30.91     -23.07
  9   7      13.68      13.56
  9   8     -23.40      -4.10
  9   9     -10.92     -34.65
 10   0     -23.74       0.00
 10   1       0.59      -6.89
 10   2      19.81      -3.01
 10   3     -11.96      -6.89
 10   4      16.68      16.13
 10   5      -5.21       7.81
 10   6      23.19      -1.10
 10   7     -16.58      24.49
 10   8       0.43       6.54
 10   9       9.08      16.33
 10  10     -30.16       1.93
 11   0    -155.91       0.00
 11   1      -0.77      -9.74
 11   2       8.88      -3.27
 11   3      -9.25      -3.39
 11   4     -33.02      26.73
 11   5      -2.48      -0.87
 11   6       5.91      16.59
 11   7      -4.05     -16.23
 11   8      16.37       1.34
 11   9     -13.09      -2.62
 11  10      37.56     -12.86
 11  11       8.02      15.70
 12   0     -49.65       0.00
 12   1       2.34      -7.58
 12   2      -1.32      -4.41
 12   3     -10.79       6.12
 12   4       6.36      12.83
 12   5      20.94     -10.35
 12   6       0.08       5.65
 12   7      13.07     -11.32
 12   8     -12.73      14.55
 12   9      -3.43     -32.00
 12  10      -3.85       8.24
 12  11      -5.07     -25.83
 12  12      23.10       8.24
 13   0    -217.83       0.00
 13   1      -1.41      -0.85
 13   2      24.78     -17.39
 13   3      -6.56       8.58
 13   4     -19.91      -4.24
 13   5      -8.02      23.20
 13   6       0.83      -9.38
 13   7       0.89      16.11
 13   8     -17.39     -13.77
 13   9       2.04       6.22
 13  10     -21.23       2.43
 13  11      11.34      -9.26
 13  12     -19.49       3.57
 13  13      -4.80      -6.15
 14   0     -57.53       0.00
 14   1      -7.55      -7.07
 14   2      14.53      -8.00
 14   3      -5.90      -9.44
 14   4       8.75       4.08
 14   5       9.33     -26.20
 14   6      12.83      14.78
 14   7      -5.77     -12.87
 14   8       0.47      -8.43
 14   9     -12.09      -9.73
 14  10      22.65     -24.89
 14  11      -3.73      10.31
 14  12      12.77      -7.73
 14  13      17.59      11.94
 14  14       2.23      15.47
 15   0    -289.97       0.00
 15   1       2.24       1.84
 15   2       5.49      -8.87
 15   3       0.45       2.94
 15   4     -30.33       8.54
 15   5      -2.62       6.06
 15   6      -5.70      -5.77
 15   7       1.18      -1.91
 15   8      -7.17      -3.41
 15   9       6.39      -6.82
 15  10      10.02      13.13
 15  11     -11.15      -3.96
 15  12       0.30      -3.19
 15  13     -11.92      -7.92
 15  14       3.59      -9.82
 15  15      12.50       2.30
 16   0     -54.84       0.00
 16   1       7.69      14.33
 16   2       5.48      -4.29
 16   3      -2.72       3.73
 16   4       7.43      14.60
 16   5      10.26      -7.00
 16   6       1.20       1.42
 16   7      17.35      -8.72
