Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2059:180
Coefficients for 360 degrees 
  Beginning: CT2058:000  2007:07:18_10h:05m:54s. 
  Centered:  CT2059:180  2007:08:01_01h:24m:05s. 
  End time:  CT2059:005  2007:08:14_07h:36m:46s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -6.13       0.00
  1   0     -82.26       0.00
  1   1      -5.61       8.11
  2   0     -31.40       0.00
  2   1      11.77      -3.62
  2   2      -1.67     -25.06
  3   0    -129.48       0.00
  3   1      -0.65     -16.73
  3   2       6.77       5.82
  3   3     -14.62      21.79
  4   0     -55.23       0.00
  4   1     -21.93       1.81
  4   2      -0.52      23.93
  4   3      32.45      -5.63
  4   4      20.39      -9.11
  5   0     -76.28       0.00
  5   1      27.25     -12.22
  5   2      -2.23     -22.55
  5   3       4.14     -28.72
  5   4     -18.53      -3.06
  5   5       8.45      26.72
  6   0       5.72       0.00
  6   1       9.36     -16.21
  6   2       7.28      -9.42
  6   3      -8.80      10.36
  6   4       2.56       4.49
  6   5      -0.92      -5.80
  6   6      22.79     -67.56
  7   0      -3.40       0.00
  7   1      -0.48     -23.37
  7   2     -15.17      15.99
  7   3      16.57       7.86
  7   4      20.11      -1.84
  7   5       2.79     -31.37
  7   6      -1.33      42.04
  7   7       4.05      39.16
  8   0     -11.33       0.00
  8   1      -2.28      19.26
  8   2      10.11      11.20
  8   3       4.47     -11.43
  8   4     -12.68      -2.50
  8   5     -16.38      12.41
  8   6     -11.82      23.35
  8   7       5.43     -27.07
  8   8      44.88     -22.66
  9   0      54.94       0.00
  9   1      29.67     -15.32
  9   2      12.51     -11.13
  9   3     -14.74     -14.86
  9   4      -5.11       5.53
  9   5      -8.71      25.69
  9   6      14.32     -31.52
  9   7      -8.32       1.40
  9   8     -24.47      21.66
  9   9     -69.72      53.26
 10   0      38.19       0.00
 10   1      -3.26     -12.06
 10   2     -11.20      -1.15
 10   3      -0.45      18.55
 10   4      13.17       0.60
 10   5       0.37      -6.72
 10   6       2.90     -15.77
 10   7      -0.68      18.50
 10   8     -25.28       2.57
 10   9      59.83     -48.71
 10  10      68.76     -19.01
 11   0      74.41       0.00
 11   1      -2.84       3.51
 11   2      -3.14       8.49
 11   3      14.05     -13.37
 11   4       9.57      -2.36
 11   5      -2.23     -15.54
 11   6       0.56      21.88
 11   7      13.55       1.86
 11   8      20.77      -5.02
 11   9      -2.76       2.50
 11  10     -43.15      20.25
 11  11     -70.94       5.35
 12   0      23.93       0.00
 12   1       6.26      -0.42
 12   2      20.04       7.77
 12   3     -15.87      -6.08
 12   4     -24.36       8.12
 12   5     -16.97      15.35
 12   6      12.32      -4.87
 12   7      -5.72      -1.16
 12   8       9.60      13.89
 12   9     -42.48      21.61
 12  10      -8.05      14.13
 12  11      32.54      -5.55
 12  12      55.78     -21.74
 13   0     147.09       0.00
 13   1       8.94     -14.79
 13   2     -17.65      -6.30
 13   3     -15.89      -5.33
 13   4       8.13       0.82
 13   5     -10.37       5.10
 13   6      -8.56     -23.44
 13   7     -10.61       2.98
 13   8     -14.26       4.58
 13   9      10.78       1.36
 13  10      10.76      -7.93
 13  11      21.31       5.32
 13  12     -39.07       8.08
 13  13     -14.93     -15.98
 14   0      58.92       0.00
 14   1     -10.43       3.08
 14   2      -0.95       2.33
 14   3       1.59      10.26
 14   4       1.25      -5.94
 14   5       3.93     -10.08
 14   6      -9.79      -2.98
 14   7       3.28       2.16
 14   8      -4.70     -11.37
 14   9      20.01     -10.74
 14  10      -5.10      -0.42
 14  11     -33.04      -5.90
 14  12     -18.14      14.22
 14  13       8.91      -0.88
 14  14      34.00      17.59
 15   0     151.47       0.00
 15   1      -4.44       2.07
 15   2      15.60       5.77
 15   3       0.93     -12.87
 15   4       3.56      -8.40
 15   5      -3.50      -4.58
 15   6       1.64       7.48
 15   7      -1.58      -0.34
 15   8      15.76      -2.45
 15   9     -12.83      -7.69
 15  10      -1.45      -0.15
 15  11      -6.42       3.33
 15  12      27.71      -3.05
 15  13       1.78       8.59
 15  14     -13.48     -21.83
 15  15     -37.81       4.77
 16   0      53.79       0.00
 16   1       9.07      -1.49
 16   2       0.26       4.10
 16   3     -17.98      -0.30
 16   4      -9.07      -1.10
 16   5     -10.88      10.34
 16   6       4.34       2.29
 16   7      -7.24      -7.78
 16   8       2.11       1.10
 16   9      -2.72      10.98
 16  10       5.53      -8.33
 16  11      21.99       0.78
 16  12       1.48     -10.63
 16  13      -4.16      -5.34
 16  14     -27.35      -6.63
 16  15      26.89       2.64
 16  16     -20.60      12.44
 17   0     172.45       0.00
 17   1     -12.06      15.88
 17   2     -12.27      -5.38
 17   3       0.21     -14.08
 17   4       8.19       0.88
 17   5      -4.81      -2.62
