Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1775:180
Coefficients for 360 degrees 
  Beginning: CT1774:000  1986:05:03_05h:55m:35s. 
  Centered:  CT1775:180  1986:05:16_21h:13m:46s. 
  End time:  CT1775:005  1986:05:30_03h:26m:27s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       7.36       0.00
  1   0    -221.61       0.00
  1   1     -10.31       2.11
  2   0      41.11       0.00
  2   1       1.68      -4.91
  2   2      -8.26     -10.47
  3   0    -318.19       0.00
  3   1      16.18      -1.97
  3   2     -18.51       3.39
  3   3      -7.53     -41.69
  4   0      57.78       0.00
  4   1     -11.54      -6.07
  4   2       8.12      -3.22
  4   3      -4.94     -13.00
  4   4      41.66     -16.05
  5   0    -178.92       0.00
  5   1      20.22       1.21
  5   2      33.31      23.95
  5   3     -18.42      20.92
  5   4      16.07     -12.76
  5   5      17.27      33.44
  6   0      -0.39       0.00
  6   1     -32.38       9.29
  6   2       9.42     -44.29
  6   3      -0.31      16.13
  6   4     -20.54      -6.13
  6   5      32.67      -6.39
  6   6       4.37      82.43
  7   0       6.46       0.00
  7   1      38.53     -26.65
  7   2     -24.88     -33.01
  7   3       1.01       2.79
  7   4     -45.93      26.98
  7   5      -4.01     -14.94
  7   6     -21.21      43.35
  7   7    -111.64     -45.49
  8   0      -9.45       0.00
  8   1       3.58      15.41
  8   2     -24.45     -10.75
  8   3      24.89     -32.38
  8   4       8.18       8.92
  8   5     -42.00      -2.47
  8   6      14.48     -40.53
  8   7     -12.48     -20.69
  8   8      49.55     -66.92
  9   0     106.76       0.00
  9   1       1.11     -24.47
  9   2      14.04      23.83
  9   3     -22.34      -4.64
  9   4      41.44      -9.35
  9   5       5.28      -8.55
  9   6      32.96     -50.07
  9   7      54.46      15.93
  9   8      29.39     -21.39
  9   9      60.80      32.99
 10   0      -9.94       0.00
 10   1      -7.31       5.25
 10   2      -1.76     -34.49
 10   3     -17.12      38.58
 10   4       9.33     -10.20
 10   5      36.43      33.76
 10   6       9.66      17.99
 10   7      41.59      14.18
 10   8     -34.35      30.57
 10   9       4.24      22.80
 10  10     -18.25      -0.56
 11   0     218.88       0.00
 11   1      19.25       7.40
 11   2      -9.17     -10.27
 11   3      -7.59      17.21
 11   4     -35.45     -12.50
 11   5      -2.04      13.28
 11   6     -51.49      38.73
 11   7     -13.03     -12.47
 11   8     -36.60      40.90
 11   9     -11.29     -17.00
 11  10     -13.46      43.87
 11  11     -39.85     -17.15
 12   0     -55.77       0.00
 12   1     -18.33      -1.51
 12   2     -18.29     -25.33
 12   3      23.69      -6.31
 12   4     -14.50      27.47
 12   5     -12.76     -38.85
 12   6     -12.14      -2.94
 12   7     -31.58     -35.59
 12   8       9.10     -17.12
 12   9     -34.36      -7.52
 12  10      15.34     -14.56
 12  11       0.45     -22.90
 12  12       3.27      22.48
 13   0     337.67       0.00
 13   1       7.83     -11.74
 13   2      12.18      -0.75
 13   3     -13.53     -10.49
 13   4      18.03       7.08
 13   5       5.99     -22.90
 13   6      23.55     -50.47
 13   7       6.75      -8.72
 13   8      34.85     -46.98
 13   9     -14.84      -3.17
 13  10       6.43     -42.97
 13  11       6.48      -5.61
 13  12     -19.11     -25.39
 13  13     -19.42     -66.97
 14   0     -53.45       0.00
 14   1       2.72       1.52
 14   2       3.06     -27.01
 14   3      -1.96      16.45
 14   4      19.52       5.74
 14   5      27.63      17.59
 14   6      11.27      -7.17
 14   7      37.33      20.72
 14   8      -7.04     -15.34
 14   9      39.36      11.96
 14  10       9.98       3.12
 14  11      18.26      -3.54
 14  12      -6.73      -8.71
 14  13     -17.10     -36.37
 14  14     102.97     -20.79
 15   0     399.11       0.00
 15   1      -4.50      10.54
 15   2      -9.17      -0.44
 15   3     -17.74      15.65
 15   4     -15.65     -16.89
 15   5      19.17      29.55
 15   6     -28.08       5.39
 15   7      26.20      15.91
 15   8     -19.24      25.09
 15   9      16.91       8.43
 15  10      -5.55      31.69
 15  11      14.46     -13.53
 15  12      21.95       0.88
 15  13      24.17      12.74
 15  14      62.75      -6.51
 15  15      -9.66     120.26
 16   0     -65.34       0.00
 16   1      10.96      -5.29
 16   2     -19.92     -22.34
 16   3      10.14       4.29
 16   4     -17.33      13.03
 16   5      -3.03     -29.01
 16   6     -21.95      11.28
 16   7     -23.73     -23.89
 16   8      -1.18      19.94
 16   9     -22.47      -1.15
 16  10       2.00       5.26
 16  11     -11.67      11.66
 16  12       2.12      17.58
 16  13      10.39      24.27
 16  14     -47.90      -1.07
 16  15      24.87      47.69
 16  16     -83.88      23.23
 17   0     403.76       0.00
 17   1     -17.61       1.76
 17   2       5.68       1.00
 17   3     -11.65      -5.68
 17   4       4.16     -14.05
 17   5      -3.92     -21.89
 17   6      -7.15     -19.65
 17   7     -24.67     -29.94
 17   8       3.18     -19.05
 17   9     -34.21     -21.96
 17  10      -4.11     -10.44
 17  11     -16.91       2.09
 17  12     -18.68      -7.47
 17  13     -27.39       6.70
 17  14     -49.49      12.56
 17  15      15.59     -20.83
 17  16     -53.82      37.09
 17  17     -40.77     -90.15
 18   0     -44.26       0.00
 18   1       9.78      -3.08
 18   2       6.34     -14.03
 18   3      11.99      14.92
 18   4      17.74      18.91
 18   5      13.92      -6.55
 18   6      13.33     -17.63
 18   7       9.37       9.04
 18   8      16.84     -24.87
 18   9      18.43      17.18
 18  10       7.51      -9.75
 18  11       8.36     -11.68
 18  12      -6.87      -2.03
 18  13      -8.86     -35.35
 18  14       8.03      -1.81
 18  15     -18.90     -28.76
 18  16      17.66       8.23
 18  17     -18.37     -24.14
 18  18      58.90     -12.07
 19   0     303.80       0.00
 19   1     -23.27      22.22
 19   2      -2.55       1.34
 19   3     -20.49      16.82
 19   4      -2.79      -0.95
 19   5      20.76      25.67
 19   6      -7.14     -20.22
 19   7      24.86      12.45
 19   8      -1.81      -0.15
 19   9      21.89       9.18
 19  10      -4.56       1.30
 19  11      14.26     -11.01
 19  12      10.86       3.16
 19  13      14.41      -9.88
 19  14      15.03     -18.10
 19  15     -15.81     -12.41
 19  16      39.70     -21.81
 19  17      -7.01      16.39
 19  18      33.06     -34.76
 19  19      12.49       9.24
 20   0     -38.97       0.00
 20   1      16.05     -12.13
 20   2      -7.46      -2.23
 20   3       1.04      10.01
 20   4     -12.96      16.47
 20   5      14.68     -12.21
 20   6     -22.30      14.82
 20   7       5.46      -0.89
 20   8      -4.66      23.01
 20   9      -7.69      -3.89
 20  10       0.41      15.12
 20  11      -3.29      -1.41
 20  12       6.24      13.48
 20  13      -2.49       7.77
 20  14       4.57      -7.02
 20  15      10.48      33.62
 20  16       6.08      -8.60
 20  17      20.81      31.29
 20  18     -25.08       0.12
 20  19      21.53      -2.61
 20  20      39.15      13.58
 21   0     101.04       0.00
 21   1     -36.31      17.54
 21   2       2.21      -4.66
 21   3     -11.54      -6.05
 21   4      -8.42     -19.94
 21   5       2.68     -10.28
 21   6     -17.18      -6.86
 21   7     -12.26     -19.17
 21   8     -12.60      -0.83
 21   9     -21.84      -6.08
 21  10       3.26       4.06
 21  11      -8.45       3.38
 21  12       6.98      -4.27
 21  13      -9.96      18.82
 21  14      -7.51       5.18
 21  15      11.73      28.90
 21  16     -23.30      11.70
 21  17      10.35       4.13
 21  18     -16.72      20.20
 21  19      15.34      -2.35
 21  20       6.62      30.92
 21  21     -36.10      36.98
 22   0       6.43       0.00
 22   1      28.29      -7.37
 22   2      13.58      17.58
 22   3      12.39       3.58
 22   4      12.11      19.86
 22   5       9.39     -21.66
 22   6       6.82     -13.30
 22   7      -8.97      -5.07
 22   8      19.87     -14.44
 22   9      -3.42       2.73
 22  10       1.90      -9.37
 22  11       7.36      -0.71
 22  12     -11.74      -6.58
 22  13      12.77      -5.00
 22  14     -14.29       7.28
 22  15      -6.17      -9.70
 22  16     -15.52      12.31
 22  17      -6.54     -18.99
 22  18       2.89      15.63
 22  19     -18.46       4.22
 22  20      -8.68      -9.74
 22  21      -9.22      26.22
 22  22     -31.25     -17.32
 23   0    -207.20       0.00
 23   1     -33.58      21.17
 23   2      -1.00       8.21
 23   3     -11.97       9.04
 23   4       1.71     -11.18
 23   5      21.94      12.73
 23   6      -9.02     -28.06
 23   7       9.43       0.68
 23   8       2.53     -12.61
 23   9       9.75       1.02
 23  10       0.03     -14.88
 23  11       7.93      -6.81
 23  12      -1.85      -0.34
 23  13      -2.56     -11.96
 23  14     -14.90      -1.22
 23  15     -10.82     -22.79
 23  16       3.32      -4.02
 23  17     -16.32     -17.13
 23  18       1.74     -10.29
 23  19     -18.65      -3.04
 23  20      -3.51     -18.97
 23  21       1.84       1.46
 23  22     -36.82     -22.48
 23  23      15.55     -40.63
 24   0      59.48       0.00
 24   1      15.23      -7.35
 24   2       7.95      33.93
 24   3      -0.23       6.03
 24   4      -4.55      22.45
 24   5      22.19     -19.04
 24   6     -15.79       4.44
 24   7      10.22       6.28
 24   8       2.00       9.92
 24   9       1.89       4.95
 24  10      -4.01      13.50
 24  11       8.12      -2.37
 24  12       5.10       7.58
 24  13     -12.19      -7.86
 24  14      14.40      -5.60
 24  15       0.81       5.14
 24  16      19.99     -14.80
 24  17       8.39       6.14
 24  18       2.71     -15.38
 24  19      14.29       4.02
 24  20      -6.32      -6.50
 24  21      15.27     -11.29
 24  22      -1.15       3.44
 24  23       8.76     -36.04
 24  24      38.60      13.90
 25   0    -529.82       0.00
 25   1     -24.95      11.36
 25   2      -1.45      -3.93
 25   3      -1.48      -2.10
 25   4      -7.96     -12.64
 25   5      12.85       5.37
 25   6     -17.59     -14.42
 25   7      -1.14      -9.51
 25   8     -11.63       3.12
 25   9      -5.80      -2.01
 25  10       0.86       2.10
 25  11      -2.91      -3.09
 25  12       6.52      -6.42
 25  13      -3.49      10.74
 25  14      13.11      -2.48
 25  15       9.73      14.31
 25  16       6.00      -1.81
 25  17      12.82      13.74
 25  18       2.88       0.12
 25  19      20.50       2.70
 25  20       1.97       6.51
 25  21       0.78     -13.68
 25  22      21.63      12.23
 25  23       9.10      -0.58
 25  24      33.76      21.17
 25  25     -21.67      27.31
 26   0      99.79       0.00
 26   1      12.42      -1.25
 26   2      17.62      51.26
 26   3      -0.75      -7.16
 26   4       4.42      15.64
 26   5      17.33     -26.47
 26   6      -6.18      -5.56
 26   7      -7.57      -3.10
 26   8      12.22      -0.65
 26   9      -5.50      -1.30
 26  10      -1.23      -2.78
 26  11       3.62      -1.80
 26  12      -6.07      -2.31
 26  13       5.40       4.84
 26  14      -9.52       3.97
 26  15      -1.67      10.98
 26  16     -14.08       7.99
 26  17       4.08       7.08
 26  18      -5.17      11.07
 26  19      -3.39      -2.71
 26  20       0.41       9.75
 26  21      -0.50      10.77
 26  22      15.57       1.66
 26  23     -12.55      26.22
 26  24      -4.69      -5.88
 26  25      -8.38      20.95
 26  26     -15.10      -6.62
 27   0    -774.67       0.00
 27   1      -4.04      -0.58
 27   2      -1.52       2.14
 27   3      10.04      -2.01
 27   4      -1.46      -8.35
 27   5      21.31       7.10
 27   6     -19.43     -33.18
 27   7       1.13      -7.22
 27   8      -0.82      -8.75
 27   9      -0.50      -0.96
 27  10       3.47      -9.66
 27  11       0.90      -2.31
 27  12       1.93      -2.96
 27  13      -4.18      -1.90
 27  14     -15.73       2.77
