Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1753:180
Coefficients for 360 degrees 
  Beginning: CT1752:000  1984:09:10_04h:35m:20s. 
  Centered:  CT1753:180  1984:09:23_19h:53m:32s. 
  End time:  CT1753:005  1984:10:07_02h:06m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.41       0.00
  1   0    -208.57       0.00
  1   1     -48.88     -37.14
  2   0       5.99       0.00
  2   1      10.71      25.72
  2   2     -27.63       1.99
  3   0    -280.35       0.00
  3   1      -6.98      34.60
  3   2      -6.40     -38.35
  3   3     -53.89     -95.93
  4   0     -50.21       0.00
  4   1      14.22     -45.44
  4   2     -17.03     -16.96
  4   3      49.80      14.74
  4   4      25.71      27.84
  5   0    -144.34       0.00
  5   1      60.00     -33.68
  5   2     -34.80      57.98
  5   3       2.28      54.03
  5   4      -1.46     -31.62
  5   5      97.61     -39.98
  6   0      -5.61       0.00
  6   1       3.20      43.74
  6   2      30.91      29.81
  6   3     -14.77     -48.48
  6   4       1.32      -3.24
  6   5      -3.83     -69.10
  6   6      98.49      89.22
  7   0     -16.13       0.00
  7   1     -28.16     -22.83
  7   2      70.59      88.09
  7   3      10.82     -40.34
  7   4      17.06      28.20
  7   5     -49.61      51.58
  7   6      21.26     -10.49
  7   7      24.22     -23.09
  8   0       1.94       0.00
  8   1      14.16      -7.57
  8   2     -41.45     -99.40
  8   3      10.58      68.96
  8   4     -13.04      -3.94
  8   5      11.89      58.52
  8   6     -18.48     -52.62
  8   7     -22.58      70.78
  8   8      19.00      -2.07
  9   0     119.99       0.00
  9   1      38.72      10.37
  9   2      46.76      -2.82
  9   3     -48.40      30.43
  9   4     -22.19      13.96
  9   5      23.37     -71.56
  9   6     -10.39     -13.87
  9   7      21.46      31.96
  9   8     -76.06      53.45
  9   9     -19.59     -22.54
 10   0      19.69       0.00
 10   1      12.72       8.79
 10   2     -44.89      -1.19
 10   3      82.91     -35.84
 10   4      -5.08      15.61
 10   5      24.88     -15.86
 10   6      -4.14       0.10
 10   7      49.73     -31.50
 10   8      -5.69      -1.32
 10   9      -7.60     -31.68
 10  10     -34.43     -29.43
 11   0     177.50       0.00
 11   1      18.02      -6.30
 11   2     -17.59      82.54
 11   3       2.23      17.53
 11   4      44.03       2.76
 11   5      -6.91      18.45
 11   6     -13.55      35.47
 11   7     -25.90     -18.31
 11   8      44.59     -31.62
 11   9     -46.65      27.01
 11  10      64.36       7.99
 11  11      54.81     -23.24
 12   0      12.87       0.00
 12   1      -5.04      -4.23
 12   2       4.71     -45.47
 12   3       7.81      11.34
 12   4      -4.48      42.92
 12   5     -26.95      17.70
 12   6      -5.71       3.90
 12   7      -8.94     -22.12
 12   8      12.82      -8.44
 12   9       7.79      19.42
 12  10     -11.60     -16.92
 12  11       5.31      -4.24
 12  12     -24.21      96.73
 13   0     303.87       0.00
 13   1     -10.76     -10.89
 13   2      41.29      54.66
 13   3     -37.33     -21.03
 13   4     -19.55      -3.69
 13   5       7.16      10.39
 13   6      15.81       9.08
 13   7      34.30      16.93
 13   8       2.17      13.21
 13   9      64.65       2.06
 13  10     -40.39     -19.34
 13  11     -36.51       7.13
 13  12      15.77     -28.14
 13  13     -36.01     -18.78
 14   0      32.73       0.00
 14   1      13.39       8.05
 14   2     -34.51     -29.46
 14   3      15.32       7.24
 14   4     -12.06     -16.99
 14   5       2.51       7.09
 14   6      18.80     -10.31
 14   7      -2.05      33.41
 14   8       0.04      -4.03
 14   9       7.70     -27.63
 14  10     -12.29      34.98
 14  11     -10.28      -0.65
 14  12      17.31     -32.77
 14  13      31.70      43.46
 14  14     -12.08      55.66
 15   0     362.57       0.00
 15   1       2.06       1.88
 15   2      30.50      30.58
 15   3     -19.27      18.28
 15   4      32.84       7.30
 15   5       5.93      -2.17
 15   6     -34.43      14.23
 15   7     -14.33      -4.70
 15   8       0.37      -0.42
 15   9     -27.83       7.74
 15  10      20.28      21.62
 15  11      20.22      13.66
 15  12     -28.25       7.72
 15  13      15.65       2.52
 15  14     -36.16     -12.46
 15  15     -49.36     -17.40
 16   0      24.85       0.00
 16   1     -19.57      -8.34
 16   2     -21.64     -37.49
 16   3      63.16      -7.60
 16   4       2.80      13.54
 16   5      -2.15       6.44
 16   6      -7.00       0.28
 16   7      20.17     -14.41
 16   8      -7.36      -0.96
 16   9       0.41      32.34
 16  10       4.22     -16.87
 16  11      -4.98      11.03
 16  12     -25.68      26.75
 16  13       3.40     -40.54
 16  14       0.12      -7.85
 16  15     -41.53     -34.18
 16  16      42.06     -48.27
 17   0     367.87       0.00
 17   1     -14.25      10.62
 17   2      21.22      50.55
 17   3     -18.30      17.02
 17   4      -6.39      -6.80
 17   5       3.69      -4.61
 17   6      20.07      18.00
 17   7      13.74      -7.05
 17   8      -1.70       6.67
 17   9      16.57      13.73
 17  10     -22.54      -5.68
 17  11     -14.55      -9.90
 17  12       6.80      11.82
 17  13     -15.79      -0.56
 17  14      24.18      -0.55
 17  15      35.69      26.26
 17  16      14.47       5.04
 17  17       8.16      16.42
 18   0      24.90       0.00
 18   1       2.30      -3.11
 18   2       2.34     -12.72
 18   3      40.22      11.91
 18   4     -12.39      29.84
 18   5      -3.52      15.22
 18   6       8.42      -5.51
 18   7     -19.84      21.55
 18   8      -3.58       0.14
 18   9      -6.50     -24.76
 18  10      -7.73       3.67
 18  11      -4.21      -6.45
 18  12      18.61       4.45
 18  13      -6.90       7.16
 18  14       9.72     -18.08
 18  15       3.64      18.71
 18  16     -14.18      13.90
 18  17      17.98     -20.61
 18  18      11.42     -24.24
 19   0     259.25       0.00
 19   1     -16.92      13.46
 19   2      -2.78      15.73
 19   3     -36.57      -2.61
 19   4      29.62       7.59
 19   5      14.32      16.16
 19   6     -24.79      21.00
 19   7       4.70       3.34
 19   8       0.26       1.34
 19   9       0.93      -2.60
 19  10      16.99      -3.63
 19  11       5.27      -2.02
 19  12      -0.60     -12.52
 19  13      -1.10       0.92
 19  14     -22.45     -14.87
 19  15      -9.78     -12.61
 19  16       1.41     -10.76
 19  17     -15.62       0.65
 19  18       1.75      18.31
 19  19      39.07      19.76
 20   0       9.30       0.00
 20   1     -21.23      -8.65
 20   2     -11.52       8.39
 20   3      23.12       4.42
 20   4      -1.17       9.91
 20   5     -14.07      10.43
 20   6       2.55      -0.45
 20   7      11.51      -7.38
 20   8       3.36      -8.20
 20   9       5.40      20.54
 20  10       0.60       8.09
 20  11      -3.19      17.33
 20  12       2.93       3.28
 20  13       4.70      -1.15
 20  14      -7.74       7.94
 20  15      10.29     -11.50
 20  16      11.69       1.60
 20  17      -0.31      10.79
 20  18       6.49      15.41
 20  19     -15.11      -4.82
 20  20     -32.34      31.58
 21   0      98.14       0.00
 21   1     -27.80      12.32
 21   2      -4.74     -21.56
 21   3     -16.38      11.79
 21   4       1.90      -3.94
 21   5       2.27      12.44
 21   6       3.02      14.61
 21   7      -1.22      -9.68
 21   8       7.20       3.55
 21   9      -8.43      15.08
 21  10     -13.35      -3.14
 21  11       4.81       7.21
 21  12       4.01      18.21
 21  13      -2.51       1.73
 21  14      19.74      -2.98
 21  15      12.17       2.30
 21  16      -7.11      -6.08
 21  17       4.31       6.76
 21  18      -7.14     -17.99
 21  19      -3.98       8.24
 21  20       1.63      -8.84
 21  21     -11.02     -44.93
 22   0      -2.97       0.00
 22   1     -17.68      -5.23
 22   2      19.03       8.75
 22   3      44.73      -7.33
 22   4     -14.07      21.28
 22   5      -8.19      13.04
 22   6       9.39      -3.62
 22   7      -8.93      12.46
 22   8       1.57       5.15
 22   9      -7.55      -4.03
