Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2054:180
Coefficients for 360 degrees 
  Beginning: CT2053:000  2007:03:04_01h:04m:02s. 
  Centered:  CT2054:180  2007:03:17_16h:22m:13s. 
  End time:  CT2054:005  2007:03:30_22h:34m:54s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       3.77       0.00
  1   0     -92.88       0.00
  1   1      -4.66      -3.38
  2   0      16.82       0.00
  2   1       5.19       3.67
  2   2     -29.45     -11.26
  3   0    -160.95       0.00
  3   1      15.54      -9.64
  3   2      22.23       6.98
  3   3       6.26      -4.56
  4   0      21.19       0.00
  4   1       3.78     -26.45
  4   2       9.94      20.12
  4   3      -0.51      31.67
  4   4       6.34      -0.53
  5   0     -97.01       0.00
  5   1      13.69      -8.71
  5   2     -32.26     -28.70
  5   3      -4.07      -5.62
  5   4     -10.73     -11.76
  5   5       1.05     -24.85
  6   0      36.35       0.00
  6   1      12.72     -15.96
  6   2       3.97      -4.32
  6   3      -0.74     -23.70
  6   4      -0.24      -5.90
  6   5      10.78      33.26
  6   6      11.48      33.85
  7   0     -28.59       0.00
  7   1       4.94     -24.51
  7   2      14.82      31.28
  7   3     -24.43      14.60
  7   4      -0.68       8.11
  7   5       4.22      23.97
  7   6     -13.39       9.68
  7   7      30.94      -0.96
  8   0       3.58       0.00
  8   1     -10.19      -6.60
  8   2     -13.37      -4.95
  8   3     -17.58      14.68
  8   4     -17.94       0.85
  8   5       0.71     -29.30
  8   6      12.62     -24.35
  8   7       0.51       5.00
  8   8       0.66       4.57
  9   0      73.82       0.00
  9   1       7.32     -12.29
  9   2     -20.93      -6.04
  9   3      12.09      -2.79
  9   4      19.54     -12.96
  9   5     -14.67       5.08
  9   6       7.26       7.42
  9   7      -2.08       0.81
  9   8     -22.81     -10.48
  9   9      20.70      22.41
 10   0     -28.79       0.00
 10   1      21.56      -9.09
 10   2      -9.05      24.46
 10   3     -31.03      14.24
 10   4      11.78      -7.24
 10   5      20.27      15.49
 10   6     -21.88      10.50
 10   7       4.00      -8.30
 10   8      18.43      -2.77
 10   9     -24.70      10.22
 10  10     -11.20      -1.12
 11   0     109.06       0.00
 11   1       6.02      -8.92
 11   2      14.89     -19.86
 11   3     -25.57      14.36
 11   4     -22.52      -0.85
 11   5      24.47       9.97
 11   6      15.90       0.71
 11   7       4.81     -25.91
 11   8      13.81       0.17
 11   9      -2.16      -6.73
 11  10       5.67      -5.40
 11  11     -63.52     -30.67
 12   0     -33.88       0.00
 12   1      -6.21      -5.31
 12   2      -0.26       9.40
 12   3      -4.24      10.87
 12   4     -12.10      -1.55
 12   5       3.59      -9.28
 12   6      17.37      -8.44
 12   7       2.25      11.72
 12   8     -12.63      -7.52
 12   9      27.57      -3.19
 12  10     -11.15      -2.68
 12  11      23.19      21.02
 12  12      -4.73     -17.78
 13   0     172.40       0.00
 13   1       2.02      -5.06
 13   2     -20.79      -1.16
 13   3      -1.74     -10.47
 13   4      21.58      -6.31
 13   5      19.21       2.09
 13   6     -21.35      -4.11
 13   7      -4.88       6.87
 13   8      -8.36      -6.05
 13   9      -7.17      24.68
 13  10      -0.88      15.16
 13  11      23.64       4.07
 13  12       3.00      10.06
 13  13      -0.61     -38.62
 14   0     -39.01       0.00
 14   1       0.18      -5.27
 14   2      -7.71       8.48
 14   3     -34.15      13.70
 14   4      -0.33      -3.07
 14   5      24.42       6.83
 14   6      -2.50      -1.37
 14   7       5.36     -23.55
 14   8       2.45       4.47
 14   9     -10.23      -0.40
 14  10       8.37      -4.00
 14  11     -16.76      -4.47
 14  12       2.45       2.14
 14  13       4.69      25.70
 14  14      -2.45     -23.72
 15   0     208.21       0.00
 15   1      -0.10       3.46
 15   2      10.41       1.08
 15   3     -11.36       7.79
 15   4     -17.35      -9.63
 15   5       8.12       6.37
 15   6      17.18       9.16
 15   7      14.74      -6.68
 15   8       9.40       3.52
 15   9       1.18     -13.61
 15  10       9.77      -3.68
 15  11      -4.19       0.41
 15  12      -5.85      -5.03
 15  13      -6.25      20.31
 15  14      -3.16      20.30
 15  15      39.45       2.31
 16   0     -36.60       0.00
 16   1      -1.28       7.85
 16   2     -11.28       3.81
 16   3     -15.62      19.39
 16   4       0.79      -0.62
 16   5      12.52      -5.81
 16   6      -1.54      -9.52
 16   7      -0.60      19.21
 16   8      -4.84      -0.64
 16   9      10.95       8.13
 16  10      -5.27       0.81
 16  11       8.82       1.61
 16  12       2.26       4.44
 16  13     -10.89      -5.90
 16  14       7.27       3.81
 16  15     -31.63      16.19
 16  16      25.88      -1.94
 17   0     197.30       0.00
 17   1      -5.28      11.96
 17   2     -13.35       0.15
 17   3     -15.49       4.37
 17   4      12.77      -4.22
 17   5      11.25       6.98
 17   6     -11.95      -7.40
 17   7       3.56      -8.50
 17   8      -9.24      -7.10
 17   9      -4.58      -4.32
 17  10      -4.54      10.53
 17  11      -0.61      -5.45
 17  12      12.82      14.94
 17  13       4.98      -6.18
 17  14       8.64       1.64
 17  15      -0.64      -5.54
 17  16      -1.09       5.18
 17  17       5.45      28.89
 18   0     -33.10       0.00
 18   1      -3.36      11.43
 18   2       7.02       3.76
 18   3     -33.01      14.13
 18   4     -10.71      -3.51
 18   5      25.92       3.52
 18   6       6.83      -6.92
 18   7       5.35     -16.85
 18   8      -0.39       6.01
 18   9       2.05      -2.70
 18  10       3.39      -0.37
 18  11      -9.87      11.53
 18  12       2.24       2.74
 18  13       4.12      16.03
 18  14      -2.67       0.51
 18  15      19.22       4.59
 18  16     -13.36       4.70
 18  17     -10.92     -15.47
 18  18     -13.98      19.22
 19   0     147.88       0.00
 19   1     -14.29      18.37
