Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2203:180
Coefficients for 360 degrees 
  Beginning: CT2202:000  2018:04:19_01h:23m:49s. 
  Centered:  CT2203:180  2018:05:02_16h:42m:00s. 
  End time:  CT2203:005  2018:05:15_22h:54m:41s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.56       0.00
  1   0     102.95       0.00
  1   1       0.74      -2.70
  2   0      -8.24       0.00
  2   1       3.95     -16.62
  2   2     -13.17       1.52
  3   0     152.82       0.00
  3   1     -12.10      25.29
  3   2       0.15       0.24
  3   3      19.06     -17.40
  4   0     -54.76       0.00
  4   1      16.16      16.40
  4   2       8.50      -6.98
  4   3      -0.09       6.36
  4   4      -3.95     -15.96
  5   0      82.96       0.00
  5   1      18.03      12.36
  5   2      -0.28      -8.36
  5   3     -21.96       6.89
  5   4       3.53     -11.56
  5   5     -16.43     -17.88
  6   0     -11.10       0.00
  6   1      34.71      21.21
  6   2      -5.84      26.59
  6   3       7.09       1.94
  6   4      -1.66      22.12
  6   5      -1.03       4.51
  6   6      -8.13      45.58
  7   0       8.52       0.00
  7   1      12.16       2.11
  7   2     -12.37      15.71
  7   3       8.84       5.34
  7   4     -10.58       5.51
  7   5       8.15      11.00
  7   6     -14.86      10.17
  7   7      30.94      48.16
  8   0       3.00       0.00
  8   1      39.74      -7.20
  8   2      13.61       7.61
  8   3      -5.12      -2.36
  8   4       9.71     -17.73
  8   5      17.42     -18.98
  8   6      12.22     -28.42
  8   7      10.09      11.71
  8   8      17.91       2.73
  9   0     -55.51       0.00
  9   1      -7.12      13.84
  9   2       5.91      15.40
  9   3     -20.65      -2.45
  9   4      13.82      -7.68
  9   5     -14.87      -7.71
  9   6       9.20     -25.52
  9   7     -31.18      -8.17
  9   8      -5.50      -0.61
  9   9     -39.02     -22.43
 10   0      20.87       0.00
 10   1      18.63      12.64
 10   2      -4.27       5.37
 10   3      -8.08       7.53
 10   4     -14.69       5.61
 10   5     -13.68      -5.64
 10   6     -10.58      14.87
 10   7      -6.56     -16.84
 10   8      -7.36       2.70
 10   9     -11.03      -3.50
 10  10     -69.65      40.28
 11   0    -104.78       0.00
 11   1       5.30      13.73
 11   2      11.25      22.49
 11   3       3.37      -5.89
 11   4      11.51       6.76
 11   5       4.74       6.33
 11   6      -0.70      10.73
 11   7      19.84      16.62
 11   8      -8.35       5.56
 11   9      24.89      18.26
 11  10     -41.24       0.38
 11  11      15.55      43.82
 12   0      32.73       0.00
 12   1       8.84       4.66
 12   2       0.30      10.94
 12   3      19.39      12.83
 12   4       6.15     -13.23
 12   5      15.24      -5.39
 12   6      -2.44      -2.24
 12   7      12.30      22.52
 12   8      21.07       2.85
 12   9      21.74     -12.05
 12  10      48.40     -11.47
 12  11      -5.80       7.65
 12  12      45.09     -38.13
 13   0    -167.95       0.00
 13   1       3.89      -3.24
 13   2     -12.03       9.09
 13   3     -17.75      -0.46
 13   4      14.85      -3.74
 13   5       0.95      -8.08
 13   6       5.29     -14.78
 13   7     -15.29      -0.92
 13   8      10.45      -6.22
