Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1769:180
Coefficients for 360 degrees 
  Beginning: CT1768:000  1985:11:20_14h:17m:20s. 
  Centered:  CT1769:180  1985:12:04_05h:35m:31s. 
  End time:  CT1769:005  1985:12:17_11h:48m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.23       0.00
  1   0    -206.34       0.00
  1   1      -1.35     -13.50
  2   0      40.02       0.00
  2   1       8.58       6.21
  2   2     -28.99      15.39
  3   0    -297.81       0.00
  3   1       1.90      10.10
  3   2       6.24       0.43
  3   3     -45.27      15.86
  4   0      31.10       0.00
  4   1      -8.06     -36.49
  4   2       6.36       0.51
  4   3      -1.44      14.76
  4   4     -46.56       2.83
  5   0    -145.46       0.00
  5   1       5.52      68.15
  5   2       8.31     -36.47
  5   3      42.65       2.00
  5   4     -10.88     -18.28
  5   5     -36.25     -25.11
  6   0      17.16       0.00
  6   1      -0.97     -20.02
  6   2      -6.98      10.31
  6   3       6.55     -37.44
  6   4      34.52      27.06
  6   5      -5.67     -30.89
  6   6     -19.97     -71.22
  7   0     -13.53       0.00
  7   1      13.21      30.64
  7   2     -14.80     -14.71
  7   3      -9.79      24.33
  7   4      22.63       7.46
  7   5       6.02      42.67
  7   6      19.96     -28.15
  7   7      42.01     -87.64
  8   0      -4.91       0.00
  8   1       8.39     -28.56
  8   2       2.62      -5.31
  8   3     -65.01      -0.81
  8   4     -24.61       3.57
  8   5       3.62      14.11
  8   6      -2.45      61.56
  8   7      18.88     -22.96
  8   8      42.35     -17.12
  9   0     109.19       0.00
  9   1       1.35      42.92
  9   2      23.00     -51.47
  9   3      38.87      11.67
  9   4     -36.39      13.87
  9   5       0.11      -4.54
  9   6     -18.55      20.54
  9   7     -24.08      48.20
  9   8      18.47      -8.67
  9   9      89.10     -35.06
 10   0     -28.73       0.00
 10   1      -3.70     -13.47
 10   2     -19.03       8.57
 10   3     -13.49     -13.38
 10   4      18.98       9.44
 10   5     -24.38     -16.42
 10   6      11.62     -39.51
 10   7      -6.93       9.42
 10   8     -30.91      30.90
 10   9      30.52      -6.38
 10  10      70.55      16.37
 11   0     201.86       0.00
 11   1       7.79      18.52
 11   2      -2.38     -18.88
 11   3       6.72       5.45
 11   4      17.85      16.21
 11   5       3.85       8.07
 11   6      -3.96      -7.26
 11   7      19.96     -17.14
 11   8     -38.14       4.78
 11   9     -37.48      16.11
 11  10       9.03      29.12
 11  11      57.91      31.76
 12   0     -29.41       0.00
 12   1      -4.76     -10.92
 12   2       4.00      -3.30
 12   3     -38.95      -5.58
 12   4      -8.54      -1.25
 12   5      -4.93      11.26
 12   6     -11.06       3.13
 12   7      22.20       9.07
 12   8      12.85     -17.15
 12   9     -29.96     -31.14
 12  10     -48.83      -4.87
 12  11     -11.37      29.18
 12  12      35.09      52.96
 13   0     303.83       0.00
 13   1      -1.45      15.69
 13   2       6.87     -37.26
 13   3      21.44      13.86
 13   4     -24.09      13.67
 13   5       2.36       7.20
 13   6      -7.11      19.57
 13   7     -18.89      -0.83
 13   8       6.56      15.95
 13   9      30.70       1.75
 13  10       9.28     -34.88
 13  11     -22.25     -15.05
 13  12     -33.59      12.94
 13  13       3.51      37.37
 14   0     -41.70       0.00
 14   1       4.70      -0.28
 14   2      -6.64       7.36
 14   3     -36.71     -15.60
 14   4       5.63       8.83
 14   5     -29.00       4.66
 14   6       4.26       6.98
 14   7      10.94       7.39
 14   8     -20.41      10.17
 14   9      11.74      14.10
 14  10      24.35      14.74
 14  11      18.78     -25.71
 14  12      -7.89     -29.91
 14  13     -27.68      -9.93
 14  14       4.72      44.19
 15   0     369.32       0.00
 15   1       0.41     -10.65
 15   2       1.26     -28.75
 15   3      23.54      14.03
 15   4      -3.04      17.62
 15   5       9.23      12.23
 15   6     -27.09      -3.84
 15   7      -8.12      -6.16
 15   8     -14.72      -0.37
 15   9     -20.83       1.60
 15  10      -3.59      12.79
 15  11      15.60       6.76
 15  12      12.71       1.95
 15  13       2.48     -17.28
 15  14     -19.40     -18.97
 15  15      -6.64      22.54
 16   0     -50.75       0.00
 16   1       2.28       7.57
 16   2      -3.46       0.58
 16   3     -45.74     -11.55
 16   4       1.68       2.33
 16   5     -18.05      12.32
 16   6      21.34      -8.80
 16   7       6.31       3.31
 16   8       2.79       0.28
 16   9      -0.84     -21.59
 16  10     -17.31      -6.34
 16  11     -17.06      13.93
 16  12      15.49      25.44
 16  13      16.21       4.20
 16  14      -7.08     -21.77
 16  15      -5.67     -15.62
 16  16     -12.68      33.79
 17   0     371.33       0.00
 17   1      -4.76     -26.42
 17   2       5.92     -23.53
 17   3      23.75      14.81
 17   4     -13.01      18.72
 17   5       9.75       0.72
 17   6     -15.55       8.68
 17   7       6.83      11.33
 17   8      -7.17      -0.55
 17   9       3.90       8.85
 17  10      -1.05     -19.50
 17  11     -16.86      -4.42
 17  12     -12.42       2.01
 17  13      -2.15      21.46
 17  14      10.24      13.00
 17  15      20.67     -19.53
 17  16      -2.83      -6.02
 17  17     -10.29      27.83
 18   0     -44.96       0.00
 18   1      -6.40      21.80
 18   2      -7.05       0.53
 18   3     -41.03     -10.36
 18   4       1.90       6.44
 18   5     -25.21       6.90
 18   6       0.61       6.17
 18   7      12.06       0.94
 18   8       6.20      -3.76
 18   9      -0.85       1.36
 18  10       6.83      14.63
 18  11      11.70      -7.33
 18  12       2.73     -19.35
 18  13      -7.85       1.01
 18  14      -7.09      20.68
 18  15      -0.28       9.24
 18  16       9.71     -14.40
 18  17      12.95      -3.54
 18  18      -5.70      17.55
 19   0     285.14       0.00
 19   1      -8.50     -51.13
 19   2       1.03     -10.19
 19   3      21.74      11.60
 19   4     -11.91      20.38
 19   5       6.94       9.86
 19   6     -19.40      11.33
 19   7     -14.93      -2.59
 19   8       4.47     -10.16
 19   9      -3.37       3.30
 19  10      -7.68      -0.16
 19  11       8.86       9.93
 19  12       2.12      -1.79
 19  13     -11.25     -19.48
 19  14      -6.20      -5.09
 19  15     -21.85      20.99
 19  16      -2.12       2.36
 19  17      35.07     -16.30
