Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1851:180
Coefficients for 360 degrees 
  Beginning: CT1850:000  1992:01:05_04h:00m:02s. 
  Centered:  CT1851:180  1992:01:18_19h:18m:13s. 
  End time:  CT1851:005  1992:02:01_01h:30m:54s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.68       0.00
  1   0     183.22       0.00
  1   1     -11.73     -93.50
  2   0     -10.32       0.00
  2   1      24.41     -56.94
  2   2     -76.20     -24.32
  3   0     212.31       0.00
  3   1     -12.57      85.66
  3   2    -159.04     -82.79
  3   3      94.76     -62.01
  4   0     176.53       0.00
  4   1     -29.60     -46.93
  4   2     166.22     102.75
  4   3      23.09     130.59
  4   4     132.18     -71.03
  5   0     -26.71       0.00
  5   1     101.78     -43.95
  5   2      51.26      25.72
  5   3     -13.97     -50.16
  5   4    -128.78      -6.24
  5   5     135.57     -81.20
  6   0      84.36       0.00
  6   1     -42.09      33.49
  6   2    -158.48     -96.34
  6   3      10.43    -105.04
  6   4      38.18     -57.34
  6   5     213.01     -87.10
  6   6    -180.03    -322.22
  7   0      35.61       0.00
  7   1       7.59    -110.04
  7   2      85.03      36.65
  7   3     -28.10     110.02
  7   4     -94.27      73.83
  7   5    -194.89      19.90
  7   6     111.33       0.98
  7   7     -75.93    -365.89
  8   0     -79.80       0.00
  8   1     -10.73      98.03
  8   2      67.16     -63.91
  8   3     -90.37      84.65
  8   4     -27.57      -5.16
  8   5     -95.76     -42.58
  8   6     -27.66      84.33
  8   7    -146.65       1.84
  8   8    -340.56     -51.16
  9   0     -79.12       0.00
  9   1      63.27    -102.80
  9   2     -29.78    -155.25
  9   3      37.30     -97.21
  9   4     179.61      33.76
  9   5      80.12      81.12
  9   6    -159.13     -40.36
  9   7      76.50     113.14
  9   8      75.73     -31.15
  9   9    -141.67     -94.80
 10   0     -28.03       0.00
 10   1      -3.19     -19.02
 10   2     -25.13      74.16
 10   3      36.07      37.08
 10   4     -16.57      39.41
 10   5      23.04     126.23
 10   6     101.65      80.52
 10   7       3.46     -81.52
 10   8      89.59      -8.10
 10   9      11.98     288.61
 10  10     -38.79      84.39
 11   0     -83.46       0.00
 11   1     -35.52      60.60
 11   2      35.47      49.48
 11   3    -195.71      21.95
 11   4    -148.78    -121.43
 11   5      55.87    -114.64
 11   6     151.99      81.13
 11   7      -9.74      95.56
 11   8    -141.32      66.06
 11   9     -54.25    -235.29
 11  10      -0.77      67.81
 11  11    -120.83     152.02
 12   0     -91.56       0.00
 12   1      -0.60      -0.19
 12   2      30.86    -156.79
 12   3     -31.72     -26.69
 12   4      62.48      20.79
 12   5     -42.48     -72.91
 12   6    -112.40    -167.77
 12   7      30.78      30.86
 12   8     153.41     -93.87
 12   9       9.23     -55.98
 12  10       8.23    -141.18
 12  11     289.13    -123.08
 12  12     -61.46       0.65
 13   0    -222.03       0.00
 13   1      78.53     -96.62
 13   2      18.69     -28.55
 13   3      66.54      23.97
 13   4      60.24     117.92
 13   5    -117.86      67.34
 13   6     -78.90     -78.75
 13   7      -6.51     -90.77
 13   8      60.24      14.43
 13   9      94.86      79.37
 13  10      32.62     -66.93
 13  11    -339.33     123.53
 13  12     322.55      12.96
 13  13      78.83     229.51
 14   0    -112.86       0.00
 14   1     -44.67      30.02
 14   2     -32.93      53.13
 14   3     -64.23      57.18
 14   4     -71.29     -45.21
 14   5      50.15      62.32
 14   6      84.26     141.26
 14   7     -46.73     -20.55
 14   8    -216.43     105.75
 14   9     -64.93      45.84
 14  10     -63.50       4.33
 14  11      28.20      27.57
 14  12    -188.56     -94.94
 14  13     -57.60    -149.28
 14  14    -407.13     -97.46
 15   0    -199.71       0.00
 15   1     -41.64      71.09
 15   2      51.81     -84.62
 15   3    -130.16     -12.12
 15   4      15.26     -29.51
 15   5      59.15     -38.04
 15   6      12.90      26.52
 15   7     -10.38      55.19
 15   8      36.96     -78.57
 15   9     -74.21      19.96
 15  10     -19.27     117.54
 15  11     124.93     -72.45
 15  12     -83.10     -30.34
 15  13    -177.06      94.86
 15  14      54.68      14.04
 15  15    -258.59     382.03
 16   0    -109.38       0.00
 16   1      54.67     -72.83
 16   2       0.83     -44.63
 16   3      55.63       8.47
 16   4      43.32      13.92
 16   5    -104.11     -13.95
 16   6     -65.44     -68.29
 16   7      58.25      29.70
 16   8     136.59     -30.35
 16   9     121.59     -73.93
 16  10     -21.55      27.51
 16  11     -45.90      13.93
 16  12     157.58     194.92
 16  13     175.54      91.72
 16  14      87.91       4.15
 16  15      34.76    -302.01
 16  16      41.76     160.50
 17   0    -266.06       0.00
 17   1     -29.54      22.69
 17   2     -14.30      36.98
 17   3     -90.09     -12.73
 17   4     -15.32      22.50
 17   5     -17.32       8.04
 17   6      13.36       7.31
 17   7     -17.65     -26.82
 17   8     -63.17      85.91
 17   9      58.42      -3.03
 17  10     105.43    -107.20
 17  11     -13.72      80.63
 17  12       9.70     -94.53
 17  13      67.47     -93.77
 17  14     -97.41      52.76
 17  15     133.54     103.90
 17  16      -7.70     -35.26
 17  17    -105.58      60.75
 18   0    -113.35       0.00
 18   1      -3.33      41.97
 18   2       7.85     -66.65
 18   3    -109.24      45.31
 18   4      -4.71      41.33
 18   5      87.79      20.47
 18   6       7.14     -13.77
 18   7     -46.82      -0.07
 18   8     -38.71      15.20
 18   9    -113.87      57.02
 18  10      33.41     -25.99
 18  11      21.27     -68.04
 18  12     -51.77     -76.48
 18  13    -112.07     -86.34
 18  14     122.33     -74.87
 18  15     -66.29      54.82
 18  16    -108.74     -68.55
 18  17     -22.48      31.16
 18  18     -29.41     -35.24
 19   0    -161.30       0.00
 19   1     -30.60      49.38
 19   2      29.86     -35.57
 19   3      -8.65      18.26
 19   4       1.15     -20.54
 19   5     -51.92      18.39
 19   6     -12.64     -31.91
 19   7      16.08      15.72
 19   8      99.58     -67.92
 19   9     -23.69      16.34
 19  10    -124.47      87.83
 19  11     -13.71     -58.63
 19  12       1.10     113.75
 19  13      36.28      74.76
 19  14     -32.40     -19.25
 19  15     -17.66     -49.75
 19  16      29.04     -74.50
 19  17      -1.26      -4.83
 19  18     -19.61    -113.10
 19  19      36.38    -170.93
 20   0     -42.00       0.00
 20   1      34.31     -59.70
 20   2      -0.99      74.17
 20   3      16.77       3.01
 20   4     -32.36     -25.78
 20   5     -92.04      12.41
 20   6      18.92      46.38
 20   7      13.48     -12.36
 20   8     -26.19      36.68
 20   9     101.20     -62.09
 20  10      -2.41      43.56
 20  11     -19.43      75.53
 20  12     -18.08       2.32
 20  13      -9.39      47.67
 20  14     -51.89      10.06
 20  15      38.77     -43.00
 20  16     -12.98      21.74
 20  17     -21.00     -57.69
 20  18      90.80      26.50
 20  19     119.43      81.12
 20  20     -36.67    -153.43
 21   0     -71.26       0.00
 21   1     -82.61     118.68
 21   2     -35.54       5.67
 21   3    -122.77      -3.89
 21   4      40.58      42.68
 21   5      21.20     -32.70
 21   6       3.43      15.87
 21   7     -21.09       6.09
 21   8     -65.41      70.96
 21   9       9.93      -3.40
 21  10      58.95     -77.14
 21  11      27.67      31.17
 21  12     -13.27     -87.86
 21  13      -9.97      -9.12
 21  14      48.65      43.03
 21  15     -20.79     -13.84
 21  16      31.71      94.05
 21  17     -26.52      50.60
 21  18     -70.60      25.38
 21  19     -10.66      43.52
 21  20     -58.98      32.92
 21  21     -84.19      56.67
 22   0      20.68       0.00
 22   1      30.18     -22.24
 22   2      -1.19     -26.36
 22   3     -26.71      41.46
 22   4      27.22      16.13
 22   5      14.11      20.18
 22   6     -53.70     -41.72
 22   7       3.73      22.61
 22   8      52.55     -42.62
 22   9     -58.47      42.12
 22  10       3.83     -14.19
 22  11      15.33     -32.14
 22  12      34.27      29.06
 22  13       4.63     -24.93
 22  14      -0.74       3.06
 22  15     -16.82      79.70
 22  16     -28.21     -11.52
 22  17      86.74      43.14
 22  18     -30.62      44.17
 22  19     -59.54     -12.95
 22  20     191.38      -1.82
 22  21      -1.65     -29.44
 22  22      66.59    -227.15
 23   0     104.08       0.00
 23   1     -40.18      67.51
 23   2      -0.07      45.84
 23   3      -6.76      -7.69
 23   4     -25.96      -2.86
 23   5     -31.22      15.10
 23   6       4.11      -5.61
 23   7       2.52      -4.50
 23   8      38.39     -20.67
 23   9      10.13       9.39
 23  10     -18.94      53.64
 23  11     -33.18      19.60
 23  12      17.86      91.52
 23  13     -41.90     -26.86
 23  14     -28.03     -33.98
 23  15      12.05     -11.85
 23  16      -8.02     -39.63
 23  17       7.73      17.71
 23  18      98.16     -27.98
 23  19      82.26     -10.66
 23  20    -107.18     -65.63
 23  21      48.77      34.33
 23  22     -11.88     171.69
 23  23      80.34      -5.15
 24   0     117.64       0.00
 24   1      30.93      -6.38
 24   2       3.99      60.22
 24   3     -17.84       1.62
 24   4     -20.99      16.41
 24   5     -36.08      18.52
 24   6      22.06      10.28
 24   7      -7.85       9.77
 24   8     -33.34      58.85
 24   9      35.23     -19.38
 24  10     -19.90      20.44
 24  11     -26.64      23.51
 24  12     -53.43     -55.01
 24  13      54.45      23.62
 24  14       9.39      16.14
 24  15      28.42     -51.11
 24  16       9.73     -44.37
 24  17     -60.28     -59.68
 24  18      21.47     -13.01
 24  19     -33.28     -32.01
 24  20     -20.72     -11.29
 24  21      49.54      24.03
