Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2076:180
Coefficients for 360 degrees 
  Beginning: CT2075:000  2008:10:24_02h:24m:16s. 
  Centered:  CT2076:180  2008:11:06_17h:42m:27s. 
  End time:  CT2076:005  2008:11:19_23h:55m:08s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.69       0.00
  1   0     -80.92       0.00
  1   1      -5.90       2.96
  2   0     -11.90       0.00
  2   1       1.99      -5.04
  2   2       3.70      12.43
  3   0    -134.62       0.00
  3   1      10.78       3.19
  3   2     -16.34      -3.03
  3   3       6.24      -1.57
  4   0     -28.36       0.00
  4   1     -12.41      -4.29
  4   2      -4.41      -6.81
  4   3       9.82      -8.84
  4   4       7.19       1.85
  5   0     -88.14       0.00
  5   1      -8.84      -6.88
  5   2     -12.23       2.26
  5   3      -9.10      -9.57
  5   4       3.61       8.59
  5   5       6.90      -1.56
  6   0     -22.18       0.00
  6   1       5.61     -10.21
  6   2      -6.55       4.84
  6   3      10.62       7.99
  6   4      14.57       9.28
  6   5       7.51       8.89
  6   6      -9.55      -2.89
  7   0      -4.16       0.00
  7   1     -15.34       7.43
  7   2      -7.13      -2.93
  7   3     -19.18       1.92
  7   4      17.72       8.07
  7   5      -9.78      15.29
  7   6       1.22      20.12
  7   7       8.66      -0.66
  8   0       6.56       0.00
  8   1     -11.51     -11.04
  8   2       1.54      13.93
  8   3      12.22       8.05
  8   4       4.77       3.18
  8   5      -4.58      11.04
  8   6      -4.90       1.22
  8   7       3.94       6.98
  8   8      -1.29       2.14
  9   0      52.64       0.00
  9   1     -11.61       7.05
  9   2     -20.22      -0.22
  9   3      -8.46      -2.97
  9   4     -21.96      -4.36
  9   5       0.43       5.91
  9   6       2.26      -7.84
  9   7       2.42       4.36
  9   8       8.08       7.16
  9   9      -0.02      -2.48
 10   0      19.47       0.00
 10   1      -9.95       8.34
 10   2       0.73       1.65
 10   3      25.53       5.99
 10   4       6.89     -20.95
 10   5       5.88       7.56
 10   6       4.18       3.40
 10   7      -3.48       3.74
 10   8       4.08      15.00
 10   9       5.88      -3.67
 10  10       8.25       7.91
 11   0      94.02       0.00
 11   1      -2.48      -3.18
