Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1842:180
Coefficients for 360 degrees 
  Beginning: CT1841:000  1991:05:04_16h:32m:40s. 
  Centered:  CT1842:180  1991:05:18_07h:50m:51s. 
  End time:  CT1842:005  1991:05:31_14h:03m:32s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -7.57       0.00
  1   0      93.88       0.00
  1   1      48.66     -92.62
  2   0      29.82       0.00
  2   1     -45.40      18.32
  2   2      47.83     263.82
  3   0      14.68       0.00
  3   1      21.91     100.83
  3   2     -51.16    -271.90
  3   3     255.05    -210.97
  4   0     172.64       0.00
  4   1      60.78     -81.70
  4   2      35.83     -44.70
  4   3    -139.98     106.07
  4   4    -169.77     138.62
  5   0    -161.00       0.00
  5   1    -167.89       6.00
  5   2     -56.96     251.84
  5   3     106.11    -179.49
  5   4    -130.39     -39.60
  5   5     195.89     124.57
  6   0     -55.09       0.00
  6   1    -110.01      92.87
  6   2     -41.90     -62.35
  6   3     -14.10     -39.80
  6   4      38.77    -182.15
  6   5    -227.43     227.32
  6   6    -117.02      -8.35
  7   0     115.50       0.00
  7   1     138.87     -56.44
  7   2     136.79     -71.98
  7   3    -304.74     294.68
  7   4      21.02      96.41
  7   5      34.84    -268.69
  7   6     167.95      21.34
  7   7      32.65    -229.53
  8   0     -51.43       0.00
  8   1    -152.73      45.11
  8   2      68.59      68.43
  8   3     167.01      10.78
  8   4     -19.61     105.42
  8   5     158.84       9.03
  8   6     -99.13       6.26
  8   7    -139.70      40.94
  8   8    -270.99    -157.35
  9   0     -76.22       0.00
  9   1    -120.66     155.51
  9   2     -39.84      67.98
  9   3     300.07     -77.58
  9   4     120.55      -0.86
  9   5    -221.04     134.82
  9   6      19.06     -81.38
  9   7     -59.22    -210.14
  9   8     193.80      24.20
  9   9     299.42    -230.90
 10   0      77.33       0.00
 10   1     104.01       4.20
 10   2     -33.66     -99.65
 10   3    -123.95      21.20
 10   4      51.15      -9.14
 10   5      17.65     -93.93
 10   6     165.95      92.53
 10   7     258.68       5.74
 10   8     -74.61      22.22
 10   9       3.84     160.09
 10  10       4.52    -192.25
 11   0      64.00       0.00
 11   1      -9.48     -84.21
 11   2      66.10     -80.83
 11   3    -161.16    -105.22
 11   4     -28.87     -60.73
 11   5     173.25      47.38
 11   6     -40.35      -5.78
 11   7    -132.70     110.06
 11   8    -216.44    -115.91
 11   9      13.14     -61.98
 11  10     176.69      99.16
 11  11      -0.01     108.15
 12   0    -148.68       0.00
 12   1    -140.69     -28.40
 12   2      37.49     103.78
 12   3      30.52     -71.87
 12   4     -15.66     -13.47
 12   5    -141.36      51.70
 12   6    -132.25     -54.76
 12   7    -154.61     -56.04
 12   8     175.33     131.22
 12   9      53.84      -1.06
 12  10     125.07       7.28
 12  11     -18.05      -9.46
 12  12     134.76     128.56
 13   0     -68.64       0.00
 13   1      35.23       7.76
 13   2       0.76      89.98
 13   3      40.71      51.83
 13   4     -66.17      -0.93
 13   5       6.33     -77.79
 13   6     -86.21      82.11
 13   7     174.55      36.95
 13   8     -76.32     116.62
 13   9    -114.27     220.87
 13  10      30.26      68.13
 13  11      28.29     153.06
 13  12     -97.95      39.95
 13  13      -0.06     -68.07
 14   0     -36.37       0.00
 14   1      46.99      56.75
 14   2     -18.03     -86.41
 14   3      17.56      59.76
 14   4     -51.07     -35.17
 14   5      81.81       4.38
 14   6      12.61      31.41
 14   7      34.96      94.48
 14   8     -28.08    -126.59
 14   9      -1.36     -51.44
