Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1725:180
Coefficients for 360 degrees 
  Beginning: CT1724:000  1982:08:08_11h:36m:51s. 
  Centered:  CT1725:180  1982:08:22_02h:55m:03s. 
  End time:  CT1725:005  1982:09:04_09h:07m:43s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -25.05       0.00
  1   0    -136.03       0.00
  1   1      79.79     104.30
  2   0    -122.97       0.00
  2   1     115.92     -52.41
  2   2      93.79     -78.36
  3   0     -82.71       0.00
  3   1      32.58     -72.09
  3   2     119.02    -122.84
  3   3      57.22     -14.63
  4   0    -149.49       0.00
  4   1    -199.85      30.16
  4   2     -67.91     -63.83
  4   3     -63.22     -96.46
  4   4     -81.13     -60.38
  5   0     121.08       0.00
  5   1    -116.11    -113.59
  5   2    -192.64      43.91
  5   3    -141.87     -53.14
  5   4     -43.43     -33.31
  5   5     211.94    -233.07
  6   0      65.82       0.00
  6   1      17.37      99.69
  6   2       9.08     200.39
  6   3      40.99     122.72
  6   4     -84.85      84.53
  6   5      64.32      79.32
  6   6     223.00    -238.34
  7   0    -129.09       0.00
  7   1     101.93     -69.49
  7   2      90.10      41.27
  7   3     107.22     103.88
  7   4     -37.39     169.97
  7   5    -121.13     160.47
  7   6    -188.24    -119.19
  7   7      49.84    -427.55
  8   0     -54.53       0.00
  8   1     -34.80      66.20
  8   2      91.86     -87.42
  8   3      75.04     -91.20
  8   4     173.36      -7.95
  8   5     -28.09     -86.89
  8   6     -21.67     142.52
  8   7    -316.11    -150.70
  8   8    -217.43      66.04
  9   0     116.79       0.00
  9   1     -63.35      18.56
  9   2     -69.34    -123.06
  9   3     -28.65     -96.64
  9   4     136.92    -167.39
  9   5     114.37     -18.27
  9   6      62.94      90.72
  9   7      46.35      84.78
  9   8    -225.60       8.90
  9   9    -201.30     133.81
 10   0     130.10       0.00
 10   1     -51.62      83.99
 10   2       6.38     135.78
 10   3     -83.55      15.67
 10   4    -148.39     -77.15
 10   5      41.50      43.21
 10   6      56.51    -106.07
 10   7     198.31     121.07
 10   8     166.93     259.92
 10   9     -40.17     148.14
 10  10     115.92      -4.96
 11   0      23.36       0.00
 11   1      49.69    -121.49
 11   2     -28.78     102.22
 11   3     -53.14      33.14
 11   4    -107.24      24.50
 11   5    -101.45     -75.80
 11   6      37.21     -84.18
 11   7     -40.23      74.54
 11   8      86.71     115.70
 11   9     213.46      51.97
 11  10    -170.25      56.59
 11  11     224.33     148.86
 12   0      48.54       0.00
 12   1      18.66     -73.30
 12   2      11.82       5.14
 12   3     140.18      44.58
 12   4      28.30     148.45
 12   5     -71.37      16.42
 12   6     -98.92      51.57
 12   7     -35.14    -111.16
 12   8     -36.07    -263.32
 12   9      99.29    -103.25
 12  10     189.74    -131.32
 12  11       7.84     269.88
 12  12     113.02      47.31
 13   0      40.94       0.00
 13   1     -24.90      28.69
 13   2     -37.62     -97.95
 13   3      45.77       4.50
 13   4      52.30      31.16
 13   5      21.47      96.32
 13   6     -60.60      76.93
 13   7     -15.64    -115.96
 13   8     -32.46    -170.47
 13   9      58.42    -137.24
 13  10     -15.05    -156.53
 13  11      44.10     -10.06
 13  12     -93.96     205.08
 13  13     308.55     262.52
 14   0     157.20       0.00
 14   1     -51.62     140.14
 14   2      45.78      59.52
 14   3    -120.87     -66.84
 14   4     -59.35     -41.75
 14   5      81.97     -56.93
 14   6      64.08       2.07
 14   7     -54.61      66.97
 14   8     -69.39     135.93
 14   9    -153.86     -31.95
 14  10    -189.49      39.90
 14  11     -52.07     -66.63
 14  12      -5.78     -90.20
 14  13    -152.90     -96.79
 14  14     163.37     152.29
 15   0     150.70       0.00
 15   1      -5.40      11.31
 15   2     -19.58      55.06
 15   3     -57.74     -10.56
 15   4      10.06    -112.55
 15   5     -25.18     -55.14
 15   6      33.31     -78.61
 15   7       1.40      91.30
 15   8      48.68     166.95
 15   9    -186.30     116.68
 15  10     -33.56      70.19
 15  11     -33.23     -14.37
 15  12     -56.77    -137.61
 15  13     110.69      77.86
 15  14       8.20     163.06
 15  15     111.30      15.72
 16   0     172.21       0.00
 16   1      55.20    -150.60
 16   2      31.42      52.16
 16   3     136.87      70.91
 16   4      -9.74      21.23
 16   5     -72.31      81.57
 16   6     -13.67       5.37
 16   7      71.92     -59.97
 16   8      49.51     -52.77
 16   9     147.41     113.31
 16  10     103.98     -11.97
 16  11      21.21      11.07
 16  12       6.01      61.89
 16  13      61.07      82.85
 16  14      22.65      85.38
 16  15     -48.98     -44.09
 16  16      -4.94     -15.85
 17   0      67.60       0.00
 17   1      17.86       0.11
 17   2     -19.81     -62.78
 17   3       7.52       4.76
 17   4      -8.29      47.85
 17   5     -24.81      12.45
 17   6     -28.42      47.89
 17   7      23.47     -10.48
 17   8     -40.96    -136.31
 17   9      99.90     -23.62
 17  10     100.73      29.79
 17  11      12.04       0.40
 17  12      99.81      41.35
 17  13     -95.00     -57.59
 17  14     -21.30     -57.15
 17  15     -21.67      61.86
 17  16     244.74    -293.99
 17  17      39.02      37.63
 18   0     118.12       0.00
 18   1      16.93       3.97
 18   2       7.32      -2.55
 18   3     -75.02     -50.30
 18   4     -52.74      91.68
 18   5      54.42     -49.96
 18   6     -41.26      24.30
 18   7     -79.15      54.66
 18   8       2.66     -32.58
 18   9    -129.56    -125.11
 18  10      -8.79      12.20
 18  11       2.94      -8.66
 18  12       9.48     -41.82
 18  13      15.90       8.75
 18  14     -19.75     -87.91
 18  15      24.32     -30.54
 18  16     -12.08      80.62
 18  17    -168.88     -66.03
 18  18    -156.38      99.42
 19   0      88.27       0.00
 19   1     -21.89     140.67
 19   2     -12.62      41.45
 19   3     -24.75     -20.71
 19   4      -6.83     -54.29
 19   5      12.83      23.71
 19   6      31.14     -42.90
 19   7     -27.04     -16.43
 19   8      24.77      89.62
 19   9       7.35     -47.87
 19  10     -80.51     -45.56
 19  11      -7.21       2.35
 19  12     -76.03      13.66
 19  13      32.37      17.91
 19  14      -8.33    -120.50
 19  15      -5.26      63.87
 19  16      27.34     -86.46
 19  17      27.68      36.88
 19  18    -226.93     -53.15
 19  19     -95.83     111.71
 20   0     102.55       0.00
 20   1      73.86    -109.28
 20   2      -4.74      40.13
 20   3      82.76      20.87
 20   4     -76.85      -9.14
 20   5     -29.10      48.39
 20   6      38.46     -10.90
 20   7      35.81     -67.99
 20   8     -20.04      72.80
 20   9     125.71      57.63
 20  10     -48.17      -8.29
 20  11       6.57       4.17
 20  12     -29.05       3.50
 20  13     -58.06     -20.36
 20  14      -6.26      -1.96
 20  15      -7.97       7.73
 20  16      49.08     -21.40
 20  17      19.36     -51.66
 20  18     -19.99     -38.31
 20  19      78.37      64.69
 20  20     103.69     224.13
 21   0      59.67       0.00
 21   1      22.18      58.32
 21   2      -0.49     -25.44
 21   3       1.18      23.74
 21   4      22.49     -55.29
 21   5     -60.57     -13.73
 21   6     -10.53      19.05
 21   7      12.17      34.76
 21   8     -10.80     -48.04
 21   9     -27.14      68.09
 21  10      12.55       8.55
 21  11      -7.03       1.11
 21  12      66.33     -15.20
 21  13     -10.17      -6.05
 21  14      27.80     140.13
 21  15      -0.50     -25.52
 21  16    -117.13      59.18
 21  17     -53.71      81.87
 21  18      22.58     -68.96
 21  19     -30.33       5.63
 21  20     -24.10       4.19
 21  21      79.79     145.64
 22   0     -26.33       0.00
 22   1      70.89     -91.64
 22   2     -13.68     -71.44
 22   3     -18.72       6.76
 22   4     -10.72      67.37
 22   5      10.90      -1.85
 22   6     -33.59      42.68
 22   7     -11.31      56.59
 22   8      -1.94     -92.71
 22   9     -89.21      -6.74
 22  10      71.70      -8.36
 22  11      -3.01       2.90
 22  12      32.65      26.33
 22  13      37.26      21.95
 22  14      17.36      50.72
 22  15      10.45      14.13
 22  16     -37.58      12.27
 22  17      22.63      -5.66
 22  18      43.21      35.68
 22  19       3.87     -11.25
 22  20      55.36      78.25
 22  21     -49.99    -104.41
 22  22      84.83      35.49
 23   0     -62.33       0.00
 23   1     -25.92     126.02
 23   2      47.66      17.47
 23   3     -23.70     -20.90
 23   4      -0.59      -7.10
 23   5       8.60      13.30
 23   6      -0.96     -23.62
 23   7      10.47       0.55
 23   8       9.22      13.45
 23   9     -10.30     -40.51
 23  10      18.82      16.31
 23  11       4.74      -4.56
 23  12     -34.49       2.95
