Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2071:180
Coefficients for 360 degrees 
  Beginning: CT2070:000  2008:06:09_17h:22m:24s. 
  Centered:  CT2071:180  2008:06:23_08h:40m:35s. 
  End time:  CT2071:005  2008:07:06_14h:53m:16s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.42       0.00
  1   0     -85.31       0.00
  1   1      -9.64       6.81
  2   0      -5.44       0.00
  2   1      -7.46      -9.55
  2   2      20.47       8.83
  3   0    -137.78       0.00
  3   1       5.30      -5.50
  3   2       0.31      -5.14
  3   3      10.97     -10.69
  4   0     -29.99       0.00
  4   1      -5.16      21.40
  4   2      -3.96     -14.08
  4   3     -12.33       5.38
  4   4      -9.45      -1.99
  5   0     -81.93       0.00
  5   1     -26.64     -12.01
  5   2       5.98       3.49
  5   3      -4.20      -7.06
  5   4       6.11       2.88
  5   5     -10.18      11.32
  6   0     -15.37       0.00
  6   1      28.20       7.47
  6   2      11.57      15.35
  6   3       9.19       3.42
  6   4      -4.69       5.15
  6   5       9.10      -7.98
  6   6       9.78      -8.02
  7   0      -3.05       0.00
  7   1     -19.84      -0.57
  7   2     -10.17      -7.75
  7   3      -0.22       1.68
  7   4       2.43     -15.29
  7   5      19.60       5.01
  7   6     -10.78       2.45
  7   7      -8.68      -2.95
  8   0       3.47       0.00
  8   1       4.39      -1.24
  8   2      13.77       7.43
  8   3       5.29       1.63
  8   4      22.25      -0.02
  8   5      -5.19       0.58
  8   6      -3.85      -4.20
  8   7      13.82      -4.72
  8   8      19.89      15.06
  9   0      50.14       0.00
  9   1     -10.03       2.19
  9   2       1.82       7.34
  9   3       8.11      -8.61
  9   4      -0.67       6.74
  9   5     -17.39     -10.83
  9   6      -0.71      -5.95
  9   7      10.79      -3.03
  9   8      -2.65      -1.52
  9   9       4.59     -20.76
 10   0      17.78       0.00
 10   1      11.49       9.33
 10   2       3.36      -0.71
 10   3       2.51       6.19
 10   4     -10.00      -0.72
 10   5      19.75      -5.44
 10   6       0.41      11.35
 10   7      -3.55       0.65
 10   8       9.36      -6.96
 10   9      -0.52       6.99
 10  10      -7.03       8.26
 11   0      93.78       0.00
 11   1     -10.84     -12.63
 11   2       0.07      -5.39
 11   3     -13.91      21.45
 11   4      -1.46      -8.30
 11   5      -2.83       8.92
 11   6      -1.39       6.25
 11   7      -3.39      -8.36
 11   8       2.67       4.57
 11   9      -5.74      11.63
 11  10      -2.98       0.41
 11  11      -7.20       8.78
 12   0      17.35       0.00
 12   1       0.96       6.86
 12   2       9.92      14.01
 12   3      -3.30      -2.62
 12   4       7.45       9.20
 12   5       5.75      -4.88
 12   6      -6.28      -7.10
 12   7       7.46       5.95
 12   8      -1.36       7.15
 12   9       7.54       3.52
 12  10       1.78      -2.41
 12  11      17.15       0.14
 12  12      -4.38      17.32
 13   0     144.51       0.00
 13   1      -4.34       1.19
 13   2      -6.87       1.35
 13   3      -0.19       9.25
 13   4      -7.99       9.15
 13   5      -9.67       2.43
 13   6     -10.62       3.17
 13   7      -0.12       8.36
 13   8      -3.00      -8.41
 13   9      12.29      -7.60
 13  10       8.36     -12.81
 13  11      -4.64      -7.85
 13  12       1.00      -8.06
 13  13       0.47     -14.43
 14   0      25.02       0.00
 14   1       0.03      -2.58
 14   2      14.84       2.44
 14   3       3.79      11.06
 14   4      -3.67       3.75
 14   5       5.63      -9.50
 14   6      -5.14       2.21
 14   7      -0.26       5.52
 14   8      -5.03      -4.61
 14   9       1.75      -5.83
 14  10      -2.97       9.28
 14  11      -3.98      -2.58
 14  12       2.33       0.09
 14  13       3.68      -0.17
 14  14     -15.84       3.78
 15   0     170.01       0.00
 15   1       2.61       2.36
 15   2       1.54      -2.29
 15   3      -6.01       2.43
 15   4      -8.74      -2.48
 15   5      -9.71      10.40
 15   6       1.48       8.40
 15   7       6.29       2.23
 15   8      -1.26      -8.63
 15   9      -4.34       3.45
 15  10      -4.85       3.89
 15  11       8.38     -12.50
 15  12       4.64      10.19
 15  13     -11.42       5.98
 15  14     -11.01      -6.75
 15  15      15.40      -0.72
 16   0      23.97       0.00
 16   1      -2.71      -4.26
 16   2       1.54       7.30
 16   3       3.09       2.16
 16   4       0.73       9.60
 16   5       3.83      -7.87
 16   6       2.18      -3.47
 16   7      -3.90       5.82
 16   8      -4.49       1.51
 16   9      -2.99      13.44
 16  10       4.55      -2.81
 16  11       6.79       2.61
 16  12      -0.71      -1.06
 16  13       1.50      -8.06
 16  14      12.04       3.68
 16  15       3.66      16.08
 16  16     -15.60     -12.23
 17   0     168.29       0.00
 17   1      10.84       4.54
 17   2      -2.43       1.90
 17   3      -0.15      14.17
 17   4      -6.52       3.13
