Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1809:180
Coefficients for 360 degrees 
  Beginning: CT1808:000  1988:11:15_14h:32m:18s. 
  Centered:  CT1809:180  1988:11:29_05h:50m:29s. 
  End time:  CT1809:005  1988:12:12_12h:03m:10s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.95       0.00
  1   0    -106.16       0.00
  1   1     -31.12     -11.03
  2   0      20.68       0.00
  2   1     -25.28      57.30
  2   2     -39.87      44.09
  3   0    -203.74       0.00
  3   1      28.70      50.51
  3   2      17.63      -9.61
  3   3      30.80      -5.07
  4   0     -76.98       0.00
  4   1      23.74      22.08
  4   2     -72.30     -53.61
  4   3     189.42     -52.87
  4   4     178.23    -103.36
  5   0    -314.82       0.00
  5   1     -50.06       3.67
  5   2      94.32       3.13
  5   3      94.36       1.70
  5   4      45.20    -125.24
  5   5     123.48      -6.83
  6   0     -27.26       0.00
  6   1      61.19     -31.04
  6   2      96.60     -74.75
  6   3    -155.87     -38.09
  6   4     -38.91    -120.10
  6   5      78.54    -125.96
  6   6     -11.86     -56.49
  7   0      83.35       0.00
  7   1     -42.14     -96.49
  7   2    -179.41     -18.19
  7   3     -57.21     -33.17
  7   4      -6.73     -35.07
  7   5      83.40    -121.72
  7   6     -68.45     -12.06
  7   7    -139.60      91.35
  8   0      50.91       0.00
  8   1      19.87    -111.88
  8   2      -8.97      53.96
  8   3      11.60      91.15
  8   4    -196.84      86.48
  8   5    -121.39      52.92
  8   6     -77.69     -56.00
  8   7    -173.57    -119.14
  8   8     -20.91      13.52
  9   0      86.07       0.00
  9   1      24.52      22.14
  9   2      -6.56      21.44
  9   3     -40.18      33.60
  9   4     -10.57      66.08
  9   5     -97.64      21.85
  9   6     -77.25     -45.73
  9   7    -295.45      90.37
  9   8      99.63     438.95
  9   9      11.20     170.83
 10   0     -11.13       0.00
 10   1      45.09     -39.29
 10   2      -5.62    -110.55
 10   3      85.45      -5.59
 10   4     237.65     106.44
 10   5      30.71      46.88
 10   6      12.80      58.96
 10   7      -5.09       4.71
 10   8     -14.26      58.09
 10   9     -86.25      23.94
 10  10    -121.09    -254.56
 11   0     160.77       0.00
 11   1     -29.42     -24.01
 11   2       5.50      38.69
 11   3     116.72      41.99
 11   4      56.30      36.57
 11   5      36.57      84.43
 11   6      62.45      25.23
 11   7      38.36    -139.29
 11   8      88.26      49.21
 11   9      44.31     138.35
 11  10     -27.36    -118.84
 11  11     -67.52     -19.57
 12   0      25.31       0.00
 12   1      10.67      87.21
 12   2      80.48     -13.24
 12   3     -42.05    -116.74
 12   4     -74.72     -60.32
 12   5      75.30     -43.13
 12   6      30.94     -73.76
 12   7     120.06      -0.17
 12   8      20.57     -41.45
 12   9      59.68      64.38
 12  10    -182.60    -285.74
 12  11    -415.39      50.00
 12  12    -214.61      68.61
 13   0     256.21       0.00
 13   1     -13.40      -0.90
 13   2    -116.28     -44.88
