Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1825:180
Coefficients for 360 degrees 
  Beginning: CT1824:000  1990:01:26_00h:14m:18s. 
  Centered:  CT1825:180  1990:02:08_15h:32m:29s. 
  End time:  CT1825:005  1990:02:21_21h:45m:10s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       5.12       0.00
  1   0      13.59       0.00
  1   1    -124.98     -54.84
  2   0      98.18       0.00
  2   1     -89.63    -104.13
  2   2    -177.64     135.47
  3   0      49.09       0.00
  3   1      12.68      -3.25
  3   2      20.89      49.31
  3   3      60.74      79.34
  4   0    -179.35       0.00
  4   1      97.02     195.05
  4   2     -51.70     -55.39
  4   3    -166.46    -138.92
  4   4     -70.72       0.56
  5   0    -114.14       0.00
  5   1     -13.66     101.53
  5   2      32.22     -40.07
  5   3     112.37    -152.43
  5   4      72.49     -43.57
  5   5      -0.99     145.05
  6   0      12.84       0.00
  6   1     173.95     122.49
  6   2     168.27    -140.46
  6   3      45.77     186.85
  6   4      24.33      81.83
  6   5     102.05     156.26
  6   6      12.17     -98.99
  7   0      65.81       0.00
  7   1    -112.05     -11.57
  7   2     -24.12     -75.17
  7   3    -113.20     -12.48
  7   4     -12.62     -24.96
  7   5      -8.45     136.59
  7   6    -150.49      85.70
  7   7    -163.02       8.43
  8   0     132.15       0.00
  8   1     136.40     148.40
  8   2    -110.73    -146.56
  8   3     -18.19     -19.40
  8   4      47.42      31.24
  8   5      -0.43     -37.28
  8   6     -33.13     -19.85
  8   7    -122.19     -22.62
  8   8      67.82     -44.47
  9   0     -69.61       0.00
  9   1     -12.45      86.19
  9   2      35.61      43.14
  9   3    -133.13      86.80
  9   4     -52.01      -5.85
  9   5     -90.71    -116.86
  9   6      62.83    -148.69
  9   7      49.16     -50.66
  9   8     333.53     331.55
  9   9       2.79    -139.99
