Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1953:180
Coefficients for 360 degrees 
  Beginning: CT1952:000  1999:08:18_05h:50m:13s. 
  Centered:  CT1953:180  1999:08:31_21h:08m:24s. 
  End time:  CT1953:005  1999:09:14_03h:21m:05s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      51.26       0.00
  1   0      -8.15       0.00
  1   1      20.53     -16.59
  2   0       7.01       0.00
  2   1      58.21     -80.32
  2   2     121.05     131.32
  3   0       8.26       0.00
  3   1      39.96      16.29
  3   2     -24.89     -16.51
  3   3     117.47    -232.41
  4   0     177.70       0.00
  4   1    -140.38      33.57
  4   2     -61.90      32.73
  4   3      98.61      41.95
  4   4    -137.31     -19.15
  5   0     227.52       0.00
  5   1      79.91    -104.67
  5   2     -81.34      17.34
  5   3      19.52    -127.15
  5   4     163.28       3.00
  5   5     265.30       8.35
  6   0      19.07       0.00
  6   1     -66.98      42.73
  6   2     -31.28    -173.41
  6   3     -70.02      14.71
  6   4     -80.50       4.20
  6   5    -116.15    -355.73
  6   6      -7.92    -149.70
  7   0     -89.96       0.00
  7   1     -39.34     -64.62
  7   2     101.14      39.22
  7   3     -75.26     182.00
  7   4     -28.41     -81.88
  7   5     219.09     137.15
  7   6     -38.36     274.76
  7   7    -175.24     -45.57
  8   0     -62.18       0.00
  8   1     -60.20       2.66
  8   2     186.55      44.43
  8   3      21.54    -164.61
  8   4     188.09     -42.19
  8   5     -79.56     205.33
  8   6     -55.18    -293.04
  8   7     412.90    -105.77
  8   8      41.48      55.45
  9   0       8.51       0.00
  9   1      48.57      32.80
  9   2    -131.05     112.43
  9   3      70.95     -39.49
  9   4     -91.26      20.67
  9   5    -244.75      -5.42
  9   6       9.05      36.63
  9   7    -149.02      93.65
  9   8    -354.49    -141.05
  9   9     160.12     -94.57
 10   0      85.82       0.00
 10   1     -79.48      61.79
 10   2     -57.33    -102.81
 10   3      39.92      18.34
 10   4     -48.34      -5.09
 10   5     202.59      27.48
 10   6     -61.18      82.85
 10   7      20.14     -39.92
 10   8     155.95      76.94
 10   9    -210.43     393.65
 10  10     -62.88      48.13
 11   0     -28.63       0.00
 11   1      33.31     -85.29
 11   2     -18.63      26.36
 11   3     -32.00      58.91
 11   4      92.00      82.48
 11   5      66.19    -101.35
 11   6      -8.31    -177.62
 11   7     196.90      54.49
 11   8     -85.21     -24.67
 11   9     108.96    -188.10
 11  10     160.70     139.34
 11  11      35.45     158.75
 12   0    -268.51       0.00
 12   1     -31.10     -13.41
 12   2      51.91     -44.36
 12   3     -24.33     -83.50
 12   4     -44.22       7.73
 12   5     -33.98    -109.57
 12   6      27.81     128.46
 12   7    -174.49     -22.83
 12   8      28.98    -103.98
 12   9      74.47     174.96
 12  10     -71.48     -77.74
 12  11      54.33     -98.50
 12  12     128.44     -12.57
 13   0    -152.48       0.00
 13   1     -15.47      19.32
 13   2      51.75      54.69
 13   3     -10.04      79.58
 13   4      -7.10       2.19
 13   5      32.59      58.10
 13   6     -51.33      70.01
 13   7      34.02    -166.70
 13   8     181.31     124.90
 13   9    -140.38      95.36
 13  10     129.97     -10.55
 13  11     166.04     283.82
 13  12     -41.05     165.96
 13  13      40.81     -44.44
 14   0     -67.86       0.00
 14   1       5.14       4.04
 14   2      50.76     -60.52
 14   3      -4.38    -171.62
 14   4      53.81     -41.81
 14   5     -57.54      75.54
 14   6      28.60    -109.63
 14   7      20.67     -41.90
 14   8    -152.47     -72.91
 14   9      57.88    -287.92
 14  10      51.65    -128.67
 14  11     -93.92      -7.73
 14  12     254.51    -211.81
 14  13     146.03     149.96
 14  14      76.83     229.49
 15   0     -26.96       0.00
 15   1       7.17      -5.73
 15   2    -131.02      86.27
 15   3     -16.08      43.60
 15   4     -73.96      56.87
 15   5     -64.61     -38.90
 15   6      13.96      28.94
 15   7     -83.22      67.84
 15   8     -31.49     -15.22
 15   9      -1.45     172.20
 15  10    -115.53     -25.49
 15  11      44.47      -3.99
 15  12    -102.69    -106.24
 15  13      17.98     -64.57
 15  14     -68.43      19.25
 15  15     129.25     -33.99
 16   0     -99.82       0.00
 16   1      27.72     -15.17
 16   2      22.34     -36.61
 16   3       8.08     -17.01
 16   4       1.70      -6.92
 16   5     161.43     -43.58
 16   6      44.46      62.32
 16   7      40.61      65.12
 16   8      63.56      54.39
 16   9     -25.49     -41.94
 16  10      14.56      35.52
 16  11      10.70       6.65
 16  12      49.86    -129.28
 16  13     -14.80      15.46
 16  14     200.70     250.96
 16  15      12.71     -18.24
 16  16     -39.17      35.21
 17   0    -113.50       0.00
 17   1     -14.11      16.84
 17   2      52.62      18.97
 17   3      -1.17      74.97
 17   4      24.97      33.49
 17   5     -25.76     -61.60
 17   6     -64.44     -91.13
 17   7     -31.26     -17.38
 17   8     -39.10     -94.76
 17   9     -21.80     -60.16
 17  10     -71.83      33.03
 17  11    -101.59    -116.60
 17  12      29.68     -90.55
 17  13     -91.23      42.39
 17  14     -58.02    -129.28
 17  15     234.60    -105.71
 17  16      56.05      83.18
 17  17      36.41     -28.30
 18   0    -200.81       0.00
 18   1      72.21     -25.96
 18   2      45.41     -33.55
 18   3      11.59    -140.77
 18   4     -23.26     -21.92
 18   5     -30.37      62.60
 18   6      10.68      85.66
 18   7     -29.96     -15.15
 18   8      15.42      26.73
 18   9      38.61     134.28
 18  10       4.63      -2.25
 18  11      83.35       3.31
 18  12    -118.99      83.82
 18  13     -95.40     -28.40
 18  14      73.72    -122.54
 18  15     -98.17      69.67
 18  16      -0.74     -18.91
 18  17      29.44    -115.18
 18  18     -36.14      30.94
 19   0     -59.08       0.00
 19   1     -43.94      88.57
 19   2     -22.26      21.44
 19   3       0.02      64.63
 19   4     -11.29      81.73
 19   5     -27.47      34.02
 19   6      -5.26      -3.84
 19   7      38.32     -99.69
 19   8      20.42     -17.75
 19   9      27.37     -63.07
 19  10      62.44     -23.64
 19  11      22.20     -13.21
 19  12      42.69      37.24
 19  13      49.77      -0.79
 19  14      22.60     -35.64
 19  15      24.98     -24.41
 19  16      89.21    -114.21
 19  17     140.34      18.04
 19  18    -212.45     -74.34
 19  19      32.07      46.40
 20   0      -7.05       0.00
 20   1     118.88     -31.57
 20   2     -36.77     -10.78
 20   3      -7.51    -103.41
 20   4      11.20     -16.57
 20   5      32.75     -25.55
 20   6      40.53     -20.08
 20   7     -22.25       5.22
 20   8     -73.55       7.09
 20   9     -46.20      10.45
 20  10       1.41      -9.42
 20  11     -87.74      -4.34
 20  12     -15.06      35.74
 20  13      43.23       6.64
 20  14     -86.80     -23.12
 20  15     -68.17      33.04
 20  16      91.32     -26.35
 20  17     -64.57    -157.87
 20  18     -88.19     -23.90
 20  19      35.60     -36.10
 20  20     -81.51       4.45
 21   0      20.51       0.00
 21   1     -49.87      46.52
 21   2     -19.55     -23.19
 21   3     -28.37      66.55
 21   4     -37.02      57.25
 21   5     -18.90     -74.92
 21   6     -44.59     -21.75
 21   7     -17.54      19.38
 21   8      36.55      -5.97
 21   9      -0.46      32.92
 21  10      18.42     -16.30
 21  11      10.12      56.85
 21  12     -39.02     -37.15
 21  13      64.40      14.54
 21  14      61.34      64.96
 21  15      -4.68      36.88
 21  16      78.23     -48.74
 21  17      68.96      41.27
 21  18    -123.74     -53.34
 21  19      73.28      82.91
 21  20    -172.70      -9.69
 21  21      11.85       2.56
 22   0      -3.24       0.00
 22   1     120.80     -37.06
 22   2      -1.45      56.40
 22   3       0.67     -54.65
 22   4       8.00     -31.77
 22   5      86.01       6.40
 22   6      45.13      64.13
 22   7      41.35      38.05
 22   8      41.27      31.78
 22   9      30.55     -34.54
 22  10      -5.48      54.64
 22  11       5.19       5.00
 22  12      53.52     -83.45
 22  13     -36.87     -23.85
 22  14     -56.80      -3.01
 22  15      76.18     -84.94
 22  16     -28.48     -47.06
 22  17     -80.86     -65.61
 22  18      85.56     -56.55
 22  19     -36.85     -96.96
 22  20     -80.06      -0.27
 22  21      -8.55      39.99
 22  22      -6.47      23.89
 23   0      28.24       0.00
 23   1     -53.27      86.86
 23   2      59.67     -52.15
 23   3      12.12      23.82
 23   4      -2.84      67.82
 23   5     -59.01     -26.83
 23   6     -33.24     -39.11
 23   7     -24.00     -57.16
 23   8      -0.00     -48.73
 23   9     -18.28     -48.73
 23  10     -34.55      -1.44
 23  11     -16.92      -0.61
 23  12     -13.82      -2.53
 23  13     -39.64      -0.70
 23  14      -4.92       1.15
 23  15      37.81       8.41
 23  16     -18.14      67.87
 23  17       0.30      -2.22
 23  18      81.53      23.45
 23  19      -9.15       6.52
 23  20    -156.19     -73.52
 23  21      -1.31      57.58
 23  22     -64.66     -82.45
 23  23       0.01      35.63
 24   0     132.16       0.00
 24   1     109.62     -20.81
 24   2     -56.02      58.89
 24   3      12.91     -52.67
 24   4      -3.10     -25.48
 24   5      25.91      32.64
 24   6      47.67      54.89
 24   7      -8.07       5.74
 24   8     -18.86      34.14
 24   9     -18.59      59.40
 24  10       0.46       5.37
 24  11      -7.45      -1.47
 24  12     -10.92      17.53
 24  13      -7.31      13.78
 24  14      25.21     -36.80
 24  15     -13.82       1.12
 24  16     -60.52     -12.95
 24  17      54.08      23.12
 24  18      28.51     -18.55
 24  19     -76.97     -96.35
 24  20     119.54      74.75
 24  21      -8.77      14.17
 24  22     -30.57      30.90
 24  23     -33.42      22.83
 24  24       1.09       3.89
 25   0     141.83       0.00
 25   1     -49.50      53.45
 25   2      23.23    -103.44
 25   3      -2.55       1.76
 25   4     -22.20      71.17
 25   5     -43.84     -38.85
 25   6     -46.60     -40.76
 25   7      -1.03     -37.65
 25   8       9.04     -26.08
 25   9      23.35     -30.48
 25  10      22.13     -34.58
 25  11      -2.64     -28.58
 25  12       0.04      24.15
 25  13      35.30      -7.62
 25  14      -4.00     -61.96
 25  15      -9.01       1.80
 25  16     -11.78      -2.28
 25  17      17.35       0.35
 25  18     -34.53      -1.99
 25  19     -28.81     -26.77
 25  20      24.35     -13.63
 25  21       2.97       0.65
 25  22     -38.57    -130.21
 25  23      28.66     117.28
 25  24       4.85      20.67
 25  25      22.58      13.52
 26   0     241.02       0.00
 26   1      53.57      -3.63
 26   2     -75.00     106.70
 26   3      -5.74      45.58
 26   4       7.95     -21.03
 26   5      85.88      -1.19
 26   6      65.06      59.76
 26   7       8.68      31.80
 26   8      -2.07      31.54
 26   9      -6.62      20.14
 26  10       0.51      16.96
 26  11     -26.32      -4.00
 26  12     -11.74      16.77
 26  13      27.77     -11.64
 26  14      -2.48      39.88
 26  15     -35.56      17.16
 26  16      30.40      -4.37
 26  17      -1.95      -2.22
 26  18     -79.04     -20.64
 26  19      39.89      31.73
 26  20      43.36      16.21
 26  21      -4.42     -65.94
 26  22       1.52      65.28
 26  23     -57.69     -26.07
 26  24      11.28      -0.01
 26  25      37.85      -9.39
 26  26      18.84      32.51
 27   0     146.20       0.00
 27   1     -14.60      12.75
 27   2      62.69    -108.68
 27   3       7.59     -47.06
 27   4      -8.25      44.51
 27   5     -52.81     -60.45
 27   6     -57.02     -55.96
 27   7     -20.95     -45.02
 27   8      17.66     -34.21
 27   9      -4.03     -36.06
 27  10       8.29      -6.79
 27  11      -0.62      23.85
 27  12     -23.42     -13.67
 27  13      17.97      11.93
 27  14      12.15      35.81
 27  15      16.64      -3.94
 27  16      33.95     -35.06
 27  17       6.51      12.37
 27  18       8.97      21.98
 27  19      24.73      -2.42
 27  20      16.44       0.64
 27  21      14.55     -42.62
 27  22      21.61     -47.20
 27  23      54.09      55.12
 27  24     -14.29     -49.64
 27  25      32.06      73.81
 27  26      28.15       3.52
 27  27       3.25      -9.76
 28   0     264.93       0.00
 28   1     -34.32      22.36
 28   2     -66.18     101.26
 28   3       1.12      99.40
 28   4       6.45     -16.35
 28   5      65.55      18.32
 28   6      81.90      85.24
 28   7      13.61      36.01
 28   8      -0.61      34.81
 28   9      -3.30      23.02
 28  10      -4.67      30.51
 28  11      -0.98       6.13
 28  12       8.58     -30.83
 28  13     -18.43      -6.55
 28  14     -28.14      -3.78
 28  15      28.79     -20.65
 28  16       1.91     -16.66
 28  17     -35.53     -27.17
 28  18      38.37     -18.12
 28  19      15.40      22.02
 28  20     -92.95     -42.97
 28  21     -18.48      21.95
 28  22       3.24      27.24
 28  23     -35.91    -112.02
 28  24       3.67      37.46
 28  25      24.57     -36.26
 28  26      40.21      10.94
 28  27      26.56     -20.53
 28  28       5.40      29.55
 29   0     134.14       0.00
 29   1      26.77     -46.05
 29   2      47.47     -98.78
 29   3      13.19     -91.49
 29   4      -4.24      12.81
 29   5     -55.38     -43.49
 29   6     -71.71     -57.24
 29   7     -16.87     -63.19
 29   8      18.87     -33.61
 29   9       7.67     -34.67
 29  10       6.29     -20.33
 29  11       7.85      -0.50
 29  12      -3.69       6.26
 29  13       1.21      -5.73
 29  14      -3.66     -28.56
 29  15      -7.53       2.93
 29  16      -8.02       7.36
 29  17       6.19      -7.54
 29  18      28.03      -4.63
 29  19      -5.49     -15.18
 29  20       9.64     -11.86
 29  21      24.42       6.06
 29  22      16.89      -2.82
 29  23      28.02     -16.46
 29  24     -33.29     -36.71
 29  25      11.95      83.88
 29  26      40.28     -86.91
 29  27      18.01      15.08
 29  28      -4.16     -15.79
 29  29      -4.15      -6.90
