Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1980:180
Coefficients for 360 degrees 
  Beginning: CT1979:000  2001:08:23_16h:12m:20s. 
  Centered:  CT1980:180  2001:09:06_07h:30m:31s. 
  End time:  CT1980:005  2001:09:19_13h:43m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      18.91       0.00
  1   0    -112.82       0.00
  1   1     -27.87      29.71
  2   0       4.83       0.00
  2   1       6.66     -48.03
  2   2     -52.69     -11.11
  3   0     -92.39       0.00
  3   1      -5.40      65.16
  3   2      84.57     -58.70
  3   3       0.61     125.32
  4   0       7.94       0.00
  4   1      72.10      67.03
  4   2      37.09      43.74
  4   3      -9.40     197.16
  4   4      68.81     -30.97
  5   0      -7.00       0.00
  5   1       1.82    -259.74
  5   2    -108.91      23.06
  5   3      57.45    -144.69
  5   4    -166.30    -106.85
  5   5      69.44     124.99
  6   0       3.65       0.00
  6   1       6.56     130.50
  6   2     131.11     -68.31
  6   3       2.33     -88.91
  6   4      96.81      15.45
  6   5    -167.25      37.06
  6   6    -129.74    -123.68
  7   0     -32.09       0.00
  7   1     -82.79    -173.89
  7   2     -61.81      77.84
  7   3     -30.64      -4.50
  7   4     126.59      54.60
  7   5    -120.86     107.13
  7   6      93.05      98.22
  7   7     -66.28     -21.12
  8   0      -4.04       0.00
  8   1      36.84      37.92
  8   2      62.11      -3.55
  8   3      45.01     -94.47
  8   4     -70.35      63.29
  8   5     201.13    -237.60
  8   6    -103.90     -74.64
  8   7    -249.62     112.04
  8   8      16.27     277.57
  9   0      79.83       0.00
  9   1      13.06       9.36
  9   2    -155.20     -34.47
  9   3     -41.11     108.40
  9   4     -59.98     -62.42
  9   5      36.74     -75.34
  9   6     102.40      35.07
  9   7      71.75    -207.31
  9   8    -131.20    -279.28
  9   9       9.15     -36.85
 10   0      28.65       0.00
 10   1       3.14      99.30
 10   2     219.92     -41.02
 10   3       7.47       3.77
 10   4      60.45     -92.35
 10   5    -161.74     183.89
 10   6      10.50     120.92
 10   7      79.46      29.12
 10   8      53.37     160.60
 10   9    -171.10    -231.98
 10  10     107.18     190.21
 11   0      13.58       0.00
 11   1     -59.60    -160.99
 11   2     -53.31      56.70
 11   3      -7.71      39.85
 11   4       3.03     -19.53
 11   5     119.71     -14.04
 11   6     -90.79     -86.81
 11   7      53.26      36.81
 11   8    -105.79      81.08
 11   9    -108.68      28.01
 11  10     -78.30    -168.78
 11  11    -235.14    -199.29
 12   0     -75.22       0.00
 12   1      -3.77       5.76
 12   2      23.70     -29.14
 12   3      51.69     -52.05
 12   4    -129.04      20.43
 12   5      64.55     -16.84
 12   6      42.83    -121.17
 12   7      75.96     -50.26
 12   8      -0.73    -178.10
 12   9     296.43      34.18
 12  10      14.30    -126.02
 12  11      29.47    -149.22
 12  12     -35.42      15.24
 13   0     154.54       0.00
 13   1      14.11       4.14
 13   2    -104.86      45.95
 13   3     -19.48      72.62
 13   4      42.51      57.55
 13   5    -150.95     -10.70
 13   6      48.39      24.41
 13   7    -153.10      61.56
 13   8      80.21       6.14
 13   9     -55.57      24.04
