Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1701:180
Coefficients for 360 degrees 
  Beginning: CT1700:000  1980:10:22_21h:03m:52s. 
  Centered:  CT1701:180  1980:11:05_12h:22m:03s. 
  End time:  CT1701:005  1980:11:18_18h:34m:44s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -6.24       0.00
  1   0    -101.12       0.00
  1   1      72.45     -37.30
  2   0      -3.94       0.00
  2   1     -70.48     -68.52
  2   2    -147.16      12.22
  3   0    -217.12       0.00
  3   1     -45.09      37.53
  3   2     118.07      85.47
  3   3    -114.90    -121.54
  4   0     -94.52       0.00
  4   1      99.48     102.39
  4   2      43.36     -92.64
  4   3    -112.66      65.05
  4   4     148.32       2.69
  5   0      71.71       0.00
  5   1     -20.78     -46.08
  5   2     -55.93     -61.45
  5   3      26.84     -79.35
  5   4      -5.82      95.84
  5   5      57.30    -412.32
  6   0     -38.93       0.00
  6   1     129.33     -23.61
  6   2      53.65     109.26
  6   3      81.99     -15.53
  6   4     -26.72     -98.30
  6   5     122.35    -126.95
  6   6     -28.06    -109.16
  7   0     -69.58       0.00
  7   1     -39.13    -131.05
  7   2     -40.34     -40.55
  7   3      87.14     169.55
  7   4    -116.69     -45.98
  7   5     128.40       2.90
  7   6      61.64    -183.27
  7   7    -145.41      95.81
  8   0      46.99       0.00
  8   1     -17.04     -13.76
  8   2     -76.14     -18.55
  8   3     -35.48     -55.34
  8   4     -32.75      79.29
  8   5     -11.52      26.35
  8   6    -151.02    -328.33
  8   7     420.96     336.17
  8   8    -200.72    -233.13
  9   0     125.17       0.00
  9   1      27.14     -14.01
  9   2       8.87      20.81
  9   3    -116.40     -70.10
  9   4     184.43       4.48
  9   5     -19.09      57.41
  9   6    -144.90     130.39
  9   7     312.18     146.31
  9   8     338.92      31.50
  9   9     214.22     211.35
 10   0      79.14       0.00
 10   1     141.62      12.08
 10   2      58.77     148.65
 10   3     -46.74       7.52
 10   4      29.72     -10.37
 10   5    -179.70      53.09
 10   6     100.62     291.39
 10   7    -174.60    -144.70
 10   8     -27.97     136.30
 10   9      40.54     -84.88
 10  10    -235.80     570.62
 11   0     -21.78       0.00
 11   1     -45.86     -45.35
 11   2      60.51     -53.11
 11   3     119.02     -55.88
 11   4    -142.56     -13.43
 11   5    -160.08      28.97
 11   6      31.29      75.85
 11   7     -13.49    -199.36
 11   8    -242.55    -158.97
 11   9     105.98      84.78
 11  10      60.73    -641.17
 11  11    -295.96      23.70
 12   0     -95.63       0.00
 12   1      -7.00      15.18
 12   2      90.19       7.11
 12   3      17.42     -17.68
 12   4     -26.17      16.04
 12   5     247.74     -46.51
 12   6      10.95    -121.71
 12   7     -46.66      34.80
 12   8     109.72      51.96
 12   9      36.54      39.84
 12  10    -196.35     -29.71
 12  11     401.80     487.37
 12  12     147.40    -120.58
 13   0     194.12       0.00
 13   1     -15.20     -19.34
 13   2     -38.54      12.40
 13   3     -67.00     157.51
 13   4     -63.86      38.12
 13   5     223.53     -50.93
 13   6     101.76    -104.35
 13   7    -144.34      59.67
 13   8      35.82     115.37
 13   9     -26.04     -19.83
 13  10    -164.37     405.79
 13  11     -79.80     359.56
 13  12    -265.48      -5.12
 13  13     275.30     472.71
 14   0     169.79       0.00
 14   1      -6.94     -22.60
 14   2     -75.29      55.36
 14   3     -25.36      41.88
 14   4      81.72     -19.97
 14   5    -162.14      80.64
 14   6     -41.44       7.16
 14   7      79.12      16.18
 14   8     -50.28    -145.69
 14   9    -139.38     -14.32
 14  10     165.63    -135.61
 14  11    -209.94    -157.90
 14  12       4.70      72.73
 14  13     178.58     -59.27
 14  14    -422.42      63.64
 15   0     198.79       0.00
 15   1      42.33      32.49
 15   2     -43.75     -62.28
 15   3      40.48    -112.12
 15   4     117.84     -79.34
 15   5    -134.12      46.83
 15   6    -130.80      32.38
 15   7     172.41      -3.62
 15   8      58.67     -81.52
 15   9      -4.24      21.62
 15  10     135.63    -221.14
 15  11      83.73    -137.14
 15  12     228.50     -48.94
 15  13      10.26     196.38
 15  14    -224.72    -387.99
 15  15     156.35     140.65
 16   0      38.82       0.00
 16   1      -3.14      39.66
 16   2      62.34      82.11
 16   3     -18.34    -154.79
 16   4     -51.84      15.26
 16   5      54.68      -5.78
 16   6      56.76      63.90
 16   7      15.39       7.08
 16   8      17.68     128.11
 16   9      62.98     -25.55
 16  10     -42.57     181.40
 16  11      72.86      -2.30
 16  12     -28.31    -131.24
 16  13      -8.64      41.67
 16  14     -83.73       0.88
 16  15     127.64     180.68
 16  16     -88.90     -14.83
 17   0      86.44       0.00
 17   1     -20.46      18.71
 17   2      74.35      15.69
 17   3       3.88      74.51
 17   4    -164.49       6.08
 17   5     -15.69      -2.63
 17   6     129.21     -18.69
 17   7    -101.83      33.75
 17   8     -77.77     117.41
 17   9      16.26      -8.18
 17  10    -102.96      86.66
 17  11     -22.92      -7.09
 17  12     -97.76      69.56
 17  13     -47.14    -142.88
 17  14     105.32     108.55
 17  15     -78.47     176.25
 17  16    -303.87      34.33
 17  17     359.77     143.87
 18   0      21.54       0.00
 18   1     -91.08     -56.11
 18   2      -4.05     -19.28
 18   3     -23.58     126.94
 18   4      29.78       6.46
 18   5      34.76     -16.24
 18   6     -56.91       7.37
 18   7     -57.25     -39.49
 18   8      10.69     -41.51
 18   9     -36.60      43.03
 18  10      35.29     -78.65
 18  11     -67.18     -60.09
 18  12      38.76     123.81
 18  13     -65.15       4.73
 18  14      76.35    -154.78
 18  15    -135.74     -18.88
 18  16      36.69     171.02
 18  17     122.96    -265.94
 18  18    -206.47      73.94
 19   0     196.01       0.00
 19   1      37.90      78.15
 19   2     -44.49     -19.86
 19   3      -2.14      -4.34
 19   4      60.19       1.51
 19   5     104.41     -24.86
 19   6     -80.01     -15.66
 19   7     -19.55     -20.69
 19   8      65.33    -146.75
 19   9      58.98       2.68
 19  10      48.91     -72.68
 19  11      51.62      35.61
 19  12      52.47     -36.63
 19  13      47.70      52.90
 19  14     -34.88      -0.18
 19  15     -71.10      10.91
 19  16     198.54    -129.88
 19  17     -35.13     -29.26
 19  18    -128.80     -31.33
 19  19      85.54     -52.92
 20   0      74.52       0.00
 20   1    -103.21      26.50
 20   2      11.22      39.86
 20   3      -4.33     -96.46
 20   4      56.98       5.59
 20   5     -12.13      67.80
 20   6      42.55       4.98
 20   7      92.01       7.72
 20   8     -39.34      25.30
 20   9      31.42     -43.74
 20  10     -32.59      20.18
 20  11      24.36      82.73
 20  12     -19.67       4.11
 20  13      84.71     -52.94
 20  14     -32.00     139.83
 20  15      59.62     110.16
 20  16      74.46    -134.68
 20  17    -122.62      48.27
 20  18      52.09     108.16
 20  19     166.41    -171.13
 20  20      29.38      -5.90
 21   0      20.28       0.00
 21   1      39.96      96.00
 21   2       3.68      13.76
 21   3      26.11      17.54
 21   4     -89.17     -43.95
 21   5    -116.09      46.67
 21   6      40.20     -69.28
 21   7      49.74      29.33
 21   8     -12.55     115.29
 21   9     -94.66       8.48
 21  10     -30.57      81.51
 21  11     -20.18      -1.96
 21  12     -79.77     -23.70
 21  13     -40.43      18.84
 21  14      19.91       3.61
 21  15      29.38     -31.24
 21  16      44.43      88.96
 21  17     -87.57      36.07
 21  18     -22.49    -121.42
 21  19      -4.85      57.56
 21  20    -104.55     188.01
 21  21     101.26     100.28
 22   0     -53.80       0.00
 22   1    -107.04     -34.75
 22   2     -30.20     -70.64
 22   3     -29.34      -4.63
 22   4     -28.95      -3.44
 22   5      11.46      -5.11
 22   6     -36.06      26.99
 22   7      -8.44      -1.36
 22   8       7.47     -15.61
 22   9     -34.65      18.33
 22  10      -0.11     -24.25
 22  11      -1.07     -47.21
 22  12      24.15     -58.62
 22  13     -74.03      21.05
 22  14      -7.96       3.00
 22  15      20.81    -153.89
 22  16     -72.86      44.44
 22  17      -1.21     -14.81
 22  18     -17.42    -109.69
 22  19     -92.70       5.90
 22  20     201.21     141.50
 22  21    -117.99    -230.44
 22  22      45.11     100.57
 23   0     -64.91       0.00
 23   1      15.65      78.57
 23   2      16.05      18.75
 23   3     -13.97       0.10
 23   4     -11.55     -19.13
 23   5      61.82     -24.64
 23   6      13.97      28.55
 23   7     -59.53      30.83
 23   8      -8.94     -62.56
 23   9      76.15      -8.19
 23  10      61.64     -68.98
 23  11      11.21      34.07
 23  12      79.19      23.91
 23  13      24.62     -12.24
 23  14      10.85     -50.16
 23  15      12.77      28.17
 23  16    -103.55     -40.38
 23  17      56.85      -9.62
