Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2200:180
Coefficients for 360 degrees 
  Beginning: CT2199:000  2018:01:27_05h:34m:42s. 
  Centered:  CT2200:180  2018:02:09_20h:52m:53s. 
  End time:  CT2200:005  2018:02:23_03h:05m:34s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
 19   0    -136.22       0.00
 19   1      -5.81     -19.98
 19   2      -3.78      -4.93
 19   3       4.41     -13.86
 19   4       5.97      13.23
 19   5      -1.54      -7.80
 19   6      -4.79      13.09
 19   7       6.35      -9.04
 19   8      12.12      -6.76
 19   9      -0.70       6.78
 19  10       1.37      18.40
 19  11       0.76      -6.83
 19  12     -17.06     -22.23
 19  13       1.76       1.05
 19  14      27.85       6.05
 19  15       5.64       4.03
 19  16     -25.80      23.29
 19  17      -9.28      15.75
 19  18       7.06     -38.24
 19  19      11.94     -51.57
 20   0      44.07       0.00
 20   1      18.26     -28.94
 20   2       3.02       0.41
 20   3      20.93     -13.59
 20   4      -6.32      -5.35
 20   5      -2.62      -3.08
 20   6       5.53      -5.06
 20   7      10.39      -3.22
 20   8      -2.88       2.49
 20   9       1.24       9.12
 20  10       4.03      -7.33
 20  11      -4.54     -15.87
 20  12       5.58       8.79
 20  13      15.94       1.79
 20  14       1.16      -1.66
 20  15     -19.47       9.35
 20  16       0.65       2.24
 20  17      17.38     -22.11
 20  18      10.64     -20.36
 20  19      -2.40      33.25
 20  20      18.73      39.78
 21   0     -44.92       0.00
 21   1      -6.53     -18.01
 21   2       2.44       3.18
 21   3       4.08      -9.72
 21   4     -11.84      10.92
 21   5      13.62      -7.84
 21   6      12.47      -0.05
 21   7       0.42       7.10
 21   8      -9.43       9.18
 21   9       5.03      -6.38
 21  10       3.44     -18.68
 21  11       4.48       7.37
 21  12      11.35      17.92
 21  13      -6.55       1.22
 21  14     -17.72       0.38
 21  15       0.31       0.49
 21  16      24.93      -7.24
 21  17       1.04      -2.27
 21  18     -12.16      37.56
 21  19      -4.94      20.29
 21  20     -10.06     -30.79
 21  21     -24.45     -42.33
 22   0     -13.65       0.00
 22   1      13.65     -29.91
 22   2      -1.09      10.42
 22   3       9.89     -17.69
 22   4       5.80      -6.36
 22   5      -8.65      -3.29
 22   6      -1.60       8.54
 22   7      -3.26      -1.31
 22   8       0.83      -6.51
 22   9      -1.06      -4.86
 22  10       5.72       7.38
 22  11       0.72      12.58
 22  12      -6.78      -1.43
 22  13     -12.80      -4.96
 22  14       9.63      -1.46
 22  15      17.61      -1.92
 22  16      -2.78      -0.09
 22  17     -16.40      26.28
 22  18       3.02       0.03
 22  19       6.37     -34.15
 22  20      -3.44     -14.80
 22  21      20.61      26.48
 22  22      26.39      29.15
 23   0      93.21       0.00
 23   1      -6.31     -24.35
 23   2      -3.99       2.78
 23   3       3.91      -4.90
 23   4      -4.93      12.58
 23   5      -0.58      -6.92
 23   6       5.75       7.22
 23   7       8.35      -8.26
 23   8       5.24      -3.68
 23   9      -3.71       7.42
 23  10       1.27      10.92
 23  11      -2.15     -14.01
 23  12      -7.47     -13.57
 23  13       4.77       4.07
 23  14      16.06      -0.03
 23  15      -7.93       3.68
 23  16     -18.96      10.34
 23  17       5.31      -4.73
 23  18      19.37     -28.14
 23  19       1.57       4.03
 23  20       5.68      33.86
 23  21       6.01      13.77
 23  22     -16.97     -20.09
 23  23     -29.15     -17.63
 24   0     -79.68       0.00
 24   1      16.93     -27.52
 24   2      -2.51      26.97
 24   3       6.06      -6.58
 24   4      -3.11      -4.62
 24   5      -4.01     -10.86
 24   6       2.74      -1.35
 24   7       6.76      -3.38
 24   8      -0.83       3.80
 24   9      -0.54       2.64
 24  10       0.53      -9.62
 24  11      -4.38      -9.40
 24  12       6.72      10.44
 24  13       4.83      -0.42
 24  14      -5.68      -0.35
 24  15      -9.97       7.35
 24  16       8.03      -5.96
 24  17       9.96     -13.97
 24  18      -2.70       7.74
 24  19      -5.54      22.20
 24  20       0.28      -4.53
 24  21     -17.45     -25.86
 24  22      -8.23      -6.19
 24  23      21.45      17.13
 24  24      37.06      -7.72
 25   0     240.90       0.00
 25   1      -4.55     -14.83
 25   2      -0.48       5.93
 25   3       0.20      -2.84
 25   4      -5.90      10.56
 25   5      12.43     -12.82
 25   6       9.76       7.20
 25   7       1.63       2.79
 25   8      -5.32       4.80
 25   9       4.19      -6.42
 25  10       3.22      -7.70
 25  11       3.25       9.55
 25  12       3.86       8.33
 25  13      -8.27      -4.32
 25  14      -7.97      -3.53
 25  15       9.92       1.06
 25  16      13.45      -5.08
 25  17      -5.50       8.41
 25  18     -11.77      22.09
 25  19       0.78      -6.92
 25  20      -4.53     -19.83
 25  21       1.64       0.57
 25  22      19.50      21.12
 25  23       8.04       2.86
 25  24     -26.91       0.07
 25  25     -35.44      13.22
 26   0    -142.22       0.00
 26   1       7.13     -12.09
 26   2      -0.56      31.76
 26   3      -2.72       4.82
 26   4       0.03      -4.98
 26   5      -8.96      -4.37
 26   6      -0.22       5.71
 26   7       0.43      -1.23
 26   8       1.21      -5.69
 26   9       1.00      -1.36
 26  10       4.79       6.05
 26  11       1.28       5.40
 26  12      -5.75      -3.68
 26  13      -4.92      -2.93
 26  14      11.02       0.77
 26  15       7.02       2.06
 26  16      -7.00       8.36
 26  17      -8.65      11.91
 26  18       5.78     -12.25
 26  19       0.46     -20.48
 26  20       3.36       5.27
 26  21      14.05      15.66
 26  22      -5.76      -0.46
 26  23     -17.00      -6.37
 26  24      -5.54       4.30
 26  25      29.69     -15.84
 26  26      24.15     -19.82
 27   0     350.76       0.00
 27   1       0.91      -3.23
 27   2      -3.02       9.74
 27   3      -1.28       8.27
 27   4      -5.46       9.33
 27   5       5.98     -11.18
 27   6      12.27       7.09
 27   7       8.33      -5.71
 27   8       0.77       0.54
 27   9      -0.25       5.67
 27  10       2.89       0.49
 27  11      -2.55     -11.49
 27  12      -1.14      -2.48
 27  13       4.85       6.02
 27  14       6.48      -0.09
 27  15      -8.30       2.05
 27  16      -7.92       3.39
 27  17       5.16     -10.61
 27  18       8.18     -12.79
 27  19      -3.33      10.66
 27  20       6.58      18.07
 27  21      -3.05      -6.36
 27  22     -19.37     -14.23
 27  23       4.08      -1.14
 27  24      20.23      -0.58
 27  25       5.25       2.32
 27  26     -22.31      15.44
 27  27      -8.12      23.96
 28   0    -166.16       0.00
 28   1      -4.72      10.55
 28   2      -0.89      34.72
 28   3     -17.09      20.12
 28   4      -1.25      -2.96
 28   5      -7.79     -11.03
 28   6       2.24       4.09
 28   7       2.74      -2.66
 28   8      -0.90       1.26
 28   9      -0.75      -0.66
 28  10       2.04      -6.01
 28  11      -1.28      -1.09
 28  12       1.80       5.61
 28  13      -0.92      -0.74
 28  14      -5.66      -1.11
 28  15      -3.37       4.78
 28  16       4.86      -3.55
 28  17       3.49      -5.09
 28  18      -2.17      13.15
 28  19      -3.98       8.76
 28  20      -3.10     -12.45
 28  21      -9.51      -9.81
 28  22       5.84       6.57
 28  23      19.48       0.10
 28  24      -4.39       2.21
 28  25     -17.49       9.80
 28  26      -1.47       2.20
 28  27       4.29     -22.94
 28  28      -5.25     -34.30
 29   0     363.60       0.00
 29   1       5.33      14.32
 29   2      -0.97       7.76
 29   3      -6.22      14.73
 29   4      -1.36       1.97
 29   5       8.70     -12.02
 29   6      14.95      10.99
 29   7       6.69      -1.73
 29   8      -2.28       1.91
 29   9       1.48      -3.11
 29  10       2.14      -1.47
 29  11       2.61       3.75
 29  12       1.25       1.87
 29  13      -5.64      -3.26
 29  14       0.09      -2.11
 29  15       7.61       1.05
 29  16       3.84      -4.92
 29  17      -7.21       7.96
 29  18      -2.83       8.90
 29  19       2.11     -11.09
 29  20       0.72      -7.55
 29  21       9.71       9.69
 29  22       9.80       9.07
 29  23      -5.96      -0.90
 29  24     -15.40       2.93
 29  25       1.96      -1.06
 29  26      17.02     -14.61
 29  27      -0.06      -0.74
 29  28       1.02      22.28
 29  29       8.87      22.49
