Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1898:180
Coefficients for 360 degrees 
  Beginning: CT1897:000  1995:07:10_02h:29m:38s. 
  Centered:  CT1898:180  1995:07:23_17h:47m:49s. 
  End time:  CT1898:005  1995:08:06_00h:00m:30s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       8.10       0.00
  1   0     145.44       0.00
  1   1      17.02      -6.64
  2   0       5.38       0.00
  2   1      -1.03      -9.25
  2   2      -9.39     -28.41
  3   0     200.48       0.00
  3   1      18.72       8.12
  3   2      57.53       1.35
  3   3     -18.25      21.47
  4   0      29.75       0.00
  4   1     -11.71      15.18
  4   2     -21.48      28.90
  4   3      31.46      -2.06
  4   4      38.41      49.31
  5   0     111.16       0.00
  5   1      20.09       2.75
  5   2     -32.55      -5.29
  5   3      12.61       3.98
  5   4      -1.06      18.84
  5   5      -3.35      -3.10
  6   0      -0.90       0.00
  6   1      22.37      -4.74
  6   2      33.83     -18.18
  6   3     -32.62     -12.31
  6   4      -8.64     -16.27
  6   5     -30.36      24.68
  6   6     -31.67      20.13
  7   0      -7.62       0.00
  7   1      17.92      24.18
  7   2      42.88      30.21
  7   3      -2.95     -37.69
  7   4      -3.03     -20.00
  7   5       2.07      16.04
  7   6     -46.23      -2.00
  7   7     -21.59     -68.95
  8   0      -8.86       0.00
  8   1     -11.47      25.52
  8   2     -11.11     -25.83
  8   3      17.75      35.05
  8   4      15.15     -12.75
  8   5      56.13      -6.27
  8   6     -12.18       7.86
  8   7      -5.44     -38.23
  8   8     -39.85     -32.36
  9   0     -72.83       0.00
  9   1      10.22      10.50
  9   2      34.22       9.45
  9   3       5.02       9.94
  9   4       2.33      43.34
  9   5      12.67     -17.24
  9   6      53.24      -8.43
  9   7       1.44      38.82
  9   8       4.19      -5.65
  9   9      36.31     -37.88
 10   0      -1.03       0.00
 10   1       3.83      -2.99
 10   2      -0.76     -22.70
 10   3      10.95     -40.35
 10   4       4.02      11.12
 10   5     -26.48       4.62
 10   6       6.81       7.75
 10   7     -19.17      31.01
 10   8      25.18      12.15
 10   9      38.21      -0.53
 10  10     -34.55     -37.51
 11   0    -127.11       0.00
 11   1       9.33       6.70
 11   2      19.53      11.09
 11   3     -12.16     -17.72
 11   4     -14.23     -26.18
 11   5       9.88      24.18
 11   6     -15.45      13.78
 11   7      18.20       4.75
 11   8     -12.95      -2.02
 11   9     -19.42       4.33
 11  10      16.62     -15.93
 11  11      39.99      59.23
 12   0     -16.33       0.00
 12   1       1.00      11.69
 12   2      21.29     -20.14
 12   3     -10.85       9.81
 12   4      19.23     -14.18
 12   5      33.32      18.09
 12   6     -21.79      -3.80
 12   7       8.07     -21.89
 12   8      -2.16       5.70
 12   9     -21.74      10.33
 12  10      56.53      13.52
 12  11      57.21       6.21
 12  12       5.93     -26.87
 13   0    -217.37       0.00
 13   1       7.99       2.70
 13   2      26.93      14.15
 13   3       0.12      -7.55
 13   4      -7.26       8.95
 13   5       8.22     -24.82
 13   6       7.17     -15.61
