Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2082:180
Coefficients for 360 degrees 
  Beginning: CT2081:000  2009:04:05_18h:02m:31s. 
  Centered:  CT2082:180  2009:04:19_09h:20m:42s. 
  End time:  CT2082:005  2009:05:02_15h:33m:23s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       7.94       0.00
  1   0     -74.10       0.00
  1   1      -4.86       1.78
  2   0      36.38       0.00
  2   1       6.98       3.91
  2   2      -7.72       5.19
  3   0    -123.82       0.00
  3   1       3.99      17.02
  3   2       4.84      -8.08
  3   3      -4.11      10.48
  4   0      37.19       0.00
  4   1      10.17       5.79
  4   2      -4.55      -3.02
  4   3      10.22     -12.08
  4   4       0.65       5.83
  5   0     -82.37       0.00
  5   1       6.36      11.51
  5   2      -2.73      -5.63
  5   3       0.89       6.09
  5   4      -4.66      11.06
  5   5     -10.29       7.68
  6   0      18.06       0.00
  6   1       7.62       6.50
  6   2     -14.35     -10.31
  6   3      -7.95      -3.57
  6   4     -10.09       6.19
  6   5       0.12      -1.06
  6   6     -11.16       2.82
  7   0      -4.74       0.00
  7   1      -1.08      16.58
  7   2       9.59     -11.99
  7   3      -9.90     -15.46
  7   4      -7.28       6.78
  7   5      -1.28       7.01
  7   6      -9.30     -10.09
  7   7      -7.01       6.24
  8   0       0.10       0.00
  8   1       3.61       5.36
  8   2      -0.06      -5.07
  8   3     -18.00     -13.01
  8   4       0.53      -2.04
  8   5      -0.07      -3.83
  8   6       1.45       2.07
  8   7      -3.36     -14.12
  8   8       8.98       0.24
  9   0      47.45       0.00
  9   1       5.99      17.63
  9   2      10.85      -8.34
  9   3      -9.01     -10.85
  9   4     -11.16      -4.71
  9   5       0.52       2.76
  9   6      -3.44      -0.84
  9   7      -5.54      -5.04
  9   8     -14.45      -6.46
  9   9       4.77      -6.33
 10   0     -30.12       0.00
 10   1       9.54       1.01
 10   2      -4.69      -0.57
 10   3     -10.06     -13.21
 10   4      15.38      -6.88
 10   5      -3.87       5.50
 10   6       1.67       0.23
 10   7       0.71       5.18
 10   8       0.21     -14.82
 10   9      12.64     -11.84
 10  10       5.65       0.04
 11   0      86.93       0.00
 11   1      -0.16       3.91
 11   2       3.73      -6.67
 11   3     -22.87      -1.01
 11   4     -13.38       4.75
 11   5      -0.25      11.09
 11   6       2.42       6.01
 11   7      15.10       7.08
 11   8      -4.99      -0.43
 11   9      -0.35      -5.57
 11  10      16.05      -0.70
 11  11       4.35       9.77
 12   0     -40.56       0.00
 12   1       1.73       2.35
 12   2     -10.41     -12.40
 12   3     -11.20     -12.53
 12   4      -1.88      -3.92
 12   5      -2.47       6.83
 12   6       1.97       5.28
 12   7      -0.47      -0.56
 12   8       6.16       7.41
 12   9       3.76      -2.56
 12  10      15.27       6.87
 12  11       4.28       1.00
 12  12       6.98      11.65
 13   0     133.13       0.00
 13   1       0.19       7.63
 13   2       7.43     -18.49
 13   3     -17.45     -12.30
 13   4      -7.72       3.02
 13   5      -1.07      -3.02
 13   6      -3.82      11.31
 13   7       2.54       5.46
 13   8       0.82       1.44
 13   9      -2.21      10.81
 13  10       5.94       2.43
 13  11       9.70       6.57
 13  12      -0.62      10.08
 13  13     -13.51       0.54
 14   0     -51.21       0.00
 14   1       2.37       3.96
 14   2      -5.36      -3.60
 14   3      -9.33     -18.20
 14   4      -0.14      -9.07
 14   5      -7.50      -1.26
 14   6      -7.04       2.55
 14   7       1.14       6.93
 14   8       0.25       0.38
 14   9      -6.77      -5.59
 14  10       3.96      -2.21
 14  11      -3.46      -8.57
 14  12       3.18       2.48
 14  13      -6.28      14.83
 14  14      -4.40      -1.17
 15   0     155.20       0.00
 15   1       0.69      -2.58
 15   2       8.29      -1.91
 15   3     -19.95      -8.43
 15   4      -0.62      -1.51
 15   5       1.62       5.17
 15   6       2.13      -4.31
 15   7       3.50      -8.00
 15   8      -7.37       4.29
 15   9      -1.23       2.67
 15  10      -4.56       3.15
 15  11       6.07      -4.48
 15  12       0.91       0.72
 15  13      -8.89      15.21
