Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2157:180
Coefficients for 360 degrees 
  Beginning: CT2156:000  2014:11:11_09h:30m:36s. 
  Centered:  CT2157:180  2014:11:25_00h:48m:47s. 
  End time:  CT2157:005  2014:12:08_07h:01m:28s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       0.25       0.00
  1   0      70.90       0.00
  1   1      31.26     -70.77
  2   0     -76.65       0.00
  2   1     -35.25      42.35
  2   2     -83.06    -144.01
  3   0     -29.60       0.00
  3   1     -46.47      44.40
  3   2      66.90      72.27
  3   3    -120.15     159.62
  4   0     114.71       0.00
  4   1      51.08     -63.61
  4   2      42.78      60.40
  4   3      69.40    -166.41
  4   4     297.43     -77.77
  5   0     -62.64       0.00
  5   1      13.80       0.83
  5   2     -83.97    -102.78
  5   3      69.85     -98.46
  5   4    -219.27    -123.84
  5   5     -94.95    -300.24
  6   0     -50.01       0.00
  6   1     -42.22      -1.82
  6   2     -38.45      16.56
  6   3     -40.76     173.26
  6   4     -97.36      42.65
  6   5     153.68     300.31
  6   6    -109.46     -10.08
  7   0      65.03       0.00
  7   1      10.05      48.01
  7   2      60.82      22.53
  7   3     -59.56      11.65
  7   4     174.92      92.49
  7   5     -22.22      45.80
  7   6     132.00    -140.38
  7   7     116.85     251.71
  8   0      35.24       0.00
  8   1      48.55     -86.75
  8   2      -6.23     -21.56
  8   3      19.72     -56.60
  8   4     -38.82     -31.32
  8   5    -110.48    -185.61
  8   6     -54.05      52.43
  8   7     -70.14    -216.47
  8   8     243.88    -251.78
  9   0     -73.37       0.00
  9   1     -47.85      48.65
  9   2     -45.78       8.99
  9   3      32.87      34.76
  9   4    -105.51     -10.48
  9   5      99.88      82.49
  9   6     -69.91      59.83
  9   7      19.77     -91.50
  9   8    -165.33     256.38
  9   9     -92.58      87.15
 10   0     -27.36       0.00
 10   1     -14.57      -5.44
 10   2      26.61       7.45
 10   3       7.28     -34.52
 10   4     123.61       0.13
 10   5      47.34      23.32
 10   6      68.68      -1.43
 10   7      -9.53     176.64
 10   8      30.29     -28.71
 10   9     154.73     -77.14
 10  10      36.42    -164.08
 11   0      79.10       0.00
 11   1      22.90     -31.16
 11   2      21.23     -16.07
 11   3      -9.75     -50.22
 11   4      38.98     -47.92
 11   5    -110.80    -117.28
 11   6      15.13     -17.70
 11   7     -48.68     -18.36
 11   8     108.42    -159.90
 11   9       6.70     116.22
 11  10      71.80      20.54
 11  11     192.37      50.77
 12   0      -2.06       0.00
 12   1      -3.97      -4.66
 12   2     -32.89      10.39
 12   3     -24.71      49.35
 12   4     -98.35      14.65
 12   5      -2.00      70.06
 12   6     -27.80     -38.14
 12   7      26.84     -68.56
 12   8    -124.24     133.65
 12   9     -56.02     -11.92
 12  10     -47.27      25.93
 12  11      20.31     121.65
 12  12     -93.68     -70.53
 13   0     -75.98       0.00
 13   1      14.41      48.16
 13   2     -14.01     -10.65
 13   3     -23.28      36.49
 13   4     -21.11      30.90
 13   5      78.64      89.34
 13   6     -23.90       1.27
 13   7      29.15      62.03
 13   8     -34.27      19.03
 13   9      18.43    -135.70
 13  10     -23.10     -47.02
 13  11      -7.36     -90.87
 13  12     129.21     189.80
 13  13    -158.09     174.98
 14   0      16.37       0.00
 14   1      17.16     -10.02
 14   2      10.08      12.67
 14   3       4.18     -37.61
 14   4      90.23     -26.95
 14   5      -8.98     -82.09
 14   6       4.20      35.26
 14   7      12.84       9.11
 14   8     120.68     -99.80
 14   9     -43.82      52.67
 14  10      37.66      36.52
 14  11       1.12      -7.19
 14  12      55.31      25.24
 14  13      89.15    -159.80
 14  14     -36.55      -1.62
 15   0      33.47       0.00
 15   1     -44.31     -29.32
 15   2      -1.33      -9.10
 15   3      26.32     -13.11
 15   4       8.77     -31.04
 15   5     -16.60     -44.37
 15   6      29.94       2.25
 15   7     -12.70     -36.28
 15   8       0.86      90.26
 15   9     -12.47      69.56
 15  10     -17.38      41.79
 15  11     -48.39      82.83
 15  12    -114.89    -111.08
 15  13      49.10     133.32
 15  14     257.23      -5.26
 15  15     213.11     191.13
 16   0     -25.68       0.00
 16   1     -10.84      -1.83
 16   2     -10.47      -8.36
 16   3       2.13      -4.98
 16   4     -26.22      29.42
 16   5      -1.54      23.24
 16   6      -6.38      -6.12
 16   7       7.30       4.78
 16   8     -56.22       5.17
 16   9      48.92     -64.44
 16  10      -7.96     -39.03
 16  11      10.31     -57.00
 16  12      -3.64      62.54
 16  13      -5.98     -15.45
 16  14       3.13     -11.66
 16  15    -128.80     -67.37
 16  16     -69.16      87.71
 17   0     -21.11       0.00
 17   1      45.55      -2.48
 17   2      -2.35       1.17
 17   3     -28.97     -13.45
 17   4     -30.69      -7.09
 17   5      21.04      -2.49
 17   6       2.57      -0.82
 17   7      10.00      11.97
 17   8     -11.28     -39.75
 17   9     -12.01      -1.46
 17  10      17.48     -21.64
 17  11      38.69     -25.56
 17  12      57.80      14.71
 17  13     -18.30    -104.01
 17  14    -104.85      46.36
 17  15     116.13      35.25
 17  16      90.89     -25.86
 17  17      26.94     -69.72
 18   0      15.27       0.00
 18   1     -12.87      67.95
 18   2       2.77       6.84
 18   3     -13.67      29.05
 18   4      33.91     -33.04
 18   5      20.62      28.61
 18   6       2.51      26.36
 18   7      -3.69      28.74
 18   8      23.17      45.15
 18   9     -38.20      22.50
 18  10     -10.95      32.82
 18  11     -20.74      44.06
 18  12     -21.47     -60.16
 18  13      -9.13      62.14
 18  14       7.22     -25.62
 18  15      13.06      25.93
 18  16     -88.29     -60.11
 18  17    -100.66     145.03
 18  18     -12.80      43.08
 19   0     -14.78       0.00
 19   1     -12.35     -55.11
 19   2      -1.22      -0.02
 19   3       6.18      19.83
 19   4      35.31      -7.49
 19   5     -14.70      14.54
 19   6       6.75       6.04
 19   7       9.44      -2.11
 19   8      45.32      -7.64
 19   9      25.01      -8.86
 19  10      -7.12      29.72
 19  11     -11.38     -20.43
 19  12     -14.02     -14.81
 19  13       1.11      -1.54
 19  14      59.90     -49.26
 19  15     -30.77     -21.66
 19  16      71.45      64.41
 19  17     104.28    -129.21
 19  18      11.24     -95.23
 19  19      83.27       7.68
 20   0      -5.02       0.00
 20   1       4.09      25.49
 20   2      -8.74      -2.11
 20   3      -2.38     -47.17
 20   4       4.06      19.53
 20   5     -33.11     -67.05
 20   6      -3.37     -16.98
 20   7       9.77     -32.93
 20   8     -22.32     -22.06
 20   9       0.84      21.81
 20  10       5.47     -28.94
 20  11     -18.88       9.11
 20  12      19.96      24.84
 20  13       9.52     -34.97
 20  14     -40.05      34.47
 20  15      13.74     -11.84
 20  16      55.64      44.61
 20  17       5.83      -3.28
 20  18      55.88      81.97
 20  19     -15.37     -37.53
 20  20      -9.58      66.44
 21   0      -1.70       0.00
 21   1      15.82     -22.92
 21   2       2.14     -10.10
 21   3      -5.63     -12.44
 21   4     -44.03     -18.97
 21   5      46.39      -9.26
 21   6      -0.69       1.61
 21   7       0.21      11.34
 21   8     -41.94      46.37
 21   9     -27.27       7.82
 21  10     -12.08     -16.26
 21  11      -2.19      29.80
 21  12       3.62      35.37
 21  13      -1.90      29.90
 21  14     -32.70      28.97
 21  15     -16.05      -6.47
 21  16     -83.28     -49.31
 21  17     -33.45      80.22
 21  18     -31.72      -5.09
 21  19     -86.78      43.18
 21  20      49.30     -90.58
 21  21      23.61      -3.56
 22   0      15.92       0.00
 22   1     -16.68      71.02
 22   2      12.08       3.66
 22   3       2.39      25.49
 22   4      43.77      -7.82
 22   5      25.84      44.54
 22   6       6.70      25.91
 22   7      17.79      25.43
 22   8      38.79      -8.90
 22   9       5.40     -23.23
 22  10      -1.52      33.26
 22  11       7.15     -31.54
 22  12     -22.37     -14.24
 22  13      21.51       4.80
 22  14      44.98     -46.70
 22  15       8.59      21.64
 22  16      33.45     -11.73
 22  17       2.32     -33.44
 22  18       7.36     -13.31
 22  19      69.35     -50.15
 22  20     -82.15      -1.47
 22  21     -73.64     -10.30
 22  22       3.06      86.69
 23   0     -17.63       0.00
 23   1      13.81     -54.06
 23   2       1.43      12.73
 23   3      -3.71      -3.24
 23   4      11.46     -18.63
 23   5     -18.25     -17.62
 23   6      23.59       3.76
 23   7       2.28     -13.38
 23   8      34.68     -22.27
 23   9      13.35      22.10
 23  10       7.66      17.24
 23  11     -11.68     -10.52
 23  12      -0.40     -35.13
 23  13       8.62     -11.30
 23  14       6.29      -0.92
 23  15      14.86      -3.91
 23  16      18.89       3.47
 23  17       1.76      -1.91
 23  18       8.59       5.83
 23  19       1.82      25.43
 23  20      52.95      17.92
 23  21      62.33     -19.68
 23  22     -23.13     -92.29
 23  23     -13.58     -76.14
 24   0       2.16       0.00
 24   1      -5.80      38.46
 24   2      -4.81     -15.32
 24   3      -6.34      -6.02
 24   4      -0.68      -7.42
 24   5     -12.39     -29.79
 24   6     -14.60       7.24
 24   7      -7.45       0.29
 24   8     -42.26      30.63
 24   9      -9.99      24.93
 24  10      -9.73     -20.43
 24  11     -18.50      33.21
 24  12      16.85      15.82
 24  13     -11.55      25.38
 24  14     -49.94      23.82
 24  15     -13.91     -20.92
 24  16     -42.46      -7.79
 24  17       4.24      -9.25
 24  18     -28.11       6.96
 24  19     -40.27      18.46
 24  20       3.39       6.96
 24  21     -18.25     -21.08
 24  22      17.21      56.97
 24  23     -72.38      41.29
 24  24      88.49     -25.38
 25   0      21.20       0.00
 25   1       5.06     -14.72
 25   2       7.33      11.95
 25   3       0.46       6.01
 25   4      -7.80      -8.77
 25   5      38.56      15.23
 25   6       6.72       3.67
 25   7      15.13      15.60
 25   8      -5.37      10.10
 25   9      -2.27      -9.80
 25  10      -9.65       1.18
 25  11       2.66      -7.18
 25  12     -13.87       2.16
 25  13      -3.06     -14.57
 25  14       6.17     -10.53
 25  15      -2.83      15.90
 25  16      18.22      18.60
 25  17      -5.10      -9.69
 25  18       0.08      10.99
 25  19      11.17     -43.03
 25  20     -46.54       0.42
 25  21      15.14       9.47
 25  22       6.99     -44.85
 25  23     -15.73     -25.17
 25  24     -67.21       4.62
 25  25     -80.47     -42.46
 26   0       1.55       0.00
 26   1       0.30      21.69
 26   2      16.38      -1.65
 26   3       8.79      -0.63
 26   4      34.74       4.65
 26   5       0.50      -5.83
 26   6       8.17      12.17
 26   7      13.69      -5.33
 26   8      29.29     -20.86
 26   9      -3.57       1.36
 26  10       7.24      14.03
 26  11      -6.11     -14.43
 26  12     -10.96     -22.65
 26  13      13.62     -23.84
 26  14      43.11     -17.03
 26  15      24.27      21.10
 26  16      14.13      18.93
 26  17     -19.64      37.80
 26  18      11.78     -13.53
 26  19       7.02     -12.31
 26  20      34.86     -16.88
 26  21      -0.00      16.21
 26  22      -0.39      12.33
 26  23       2.54      15.30
 26  24       5.69     -21.75
 26  25      86.17      22.73
 26  26      10.70      48.82
 27   0      20.92       0.00
 27   1       6.39      -4.83
 27   2       6.05      14.49
 27   3       1.95      -6.80
 27   4     -10.28     -14.65
 27   5       8.06     -20.24
 27   6      18.73       6.96
 27   7       0.55      -6.89
 27   8       4.16       8.58
 27   9      -5.85      13.04
 27  10       0.42       1.61
 27  11      -7.00      16.18
 27  12       3.18       6.63
 27  13      -2.48      21.13
 27  14     -12.03      -1.87
 27  15     -14.26     -28.42
 27  16     -26.13     -17.00
 27  17      30.72     -15.10
 27  18      -6.82     -15.69
 27  19     -17.03      17.25
 27  20       2.97     -18.60
 27  21      -0.53     -32.69
 27  22      -7.67      15.57
 27  23      19.33       3.90
 27  24     -18.64     -16.85
 27  25     -56.06      35.27
 27  26       3.75     -15.14
 27  27     -55.15      20.29
 28   0      -9.71       0.00
 28   1       1.83     -20.57
 28   2       7.99     -13.47
 28   3       0.89       9.11
 28   4       2.61      -7.69
 28   5       0.58      -6.11
 28   6      -7.43      20.12
 28   7       4.21      11.78
 28   8     -17.09      14.79
 28   9       2.21       3.27
 28  10      -8.65      -2.11
 28  11      -7.15       6.82
 28  12       4.03      18.08
 28  13      -3.71       3.79
 28  14     -38.67      10.31
 28  15      -4.85     -10.45
 28  16       8.06     -13.50
 28  17      16.23     -18.88
 28  18      -3.15      33.51
 28  19      16.49      -3.72
 28  20     -17.80      -0.74
 28  21      11.96     -13.49
 28  22      17.53     -24.71
 28  23       9.64     -14.57
 28  24       6.42      52.23
 28  25      21.78     -71.43
 28  26     -18.69       0.49
 28  27     -19.49     -19.33
 28  28      39.98       5.07
 29   0      43.59       0.00
 29   1     -10.02      34.93
 29   2       6.79      19.46
 29   3       6.81       6.49
 29   4       0.29      -0.94
 29   5      22.12       3.39
 29   6      20.13       6.14
 29   7      14.62       7.32
 29   8       8.31      -2.45
 29   9       2.67       4.98
 29  10      -2.58       7.20
 29  11      -6.48     -10.93
 29  12     -11.51     -17.09
 29  13       1.04     -12.79
 29  14      15.20       0.48
 29  15      14.90      19.43
 29  16       8.34      11.97
 29  17     -22.30      22.66
 29  18       5.25       8.84
 29  19      -3.70       1.71
 29  20      10.21      17.86
 29  21      -2.04      20.05
 29  22      -3.64       5.47
 29  23      -4.95      32.23
 29  24       4.71      17.02
 29  25      -4.98      48.24
 29  26      -0.14      -0.24
 29  27      24.78     -12.62
 29  28      -8.33       2.73
 29  29     -29.03      28.80
