Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1838:180
Coefficients for 360 degrees 
  Beginning: CT1837:000  1991:01:15_14h:07m:10s. 
  Centered:  CT1838:180  1991:01:29_05h:25m:21s. 
  End time:  CT1838:005  1991:02:11_11h:38m:02s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.24       0.00
  1   0      48.00       0.00
  1   1      33.04     -46.70
  2   0      51.86       0.00
  2   1      19.28      62.58
  2   2       0.79     -56.99
  3   0      35.07       0.00
  3   1      -4.01      30.40
  3   2     -34.61    -115.29
  3   3     433.24    -137.90
  4   0      95.85       0.00
  4   1      57.85    -117.53
  4   2      10.46     -54.24
  4   3     148.73     -42.51
  4   4     229.05      89.76
  5   0    -168.27       0.00
  5   1     166.95     -93.36
  5   2      57.70     281.83
  5   3    -136.95     -73.10
  5   4     -10.63      36.82
  5   5     479.57    -213.48
  6   0      68.65       0.00
  6   1     -21.76     -85.31
  6   2      65.15      54.14
  6   3    -168.55     108.72
  6   4      69.49     -76.95
  6   5      39.31     -53.71
  6   6      84.79      10.95
  7   0     101.37       0.00
  7   1      48.63    -161.57
  7   2     -33.94    -186.98
  7   3    -107.63     166.43
  7   4    -102.65      84.39
  7   5    -152.87    -174.20
  7   6     223.74      98.41
  7   7     482.60     129.99
  8   0      -3.16       0.00
  8   1      53.92      23.54
  8   2     -32.70      23.34
  8   3      86.88     -73.06
  8   4     -78.84     -52.90
  8   5      60.74     -24.39
  8   6      54.84      97.69
  8   7     -60.22     -28.71
  8   8     126.92      61.21
  9   0     -56.81       0.00
  9   1      23.53     -61.89
  9   2     100.09     106.49
  9   3     193.50    -111.91
  9   4      59.59     -36.75
  9   5     -88.21     176.40
  9   6    -212.69    -290.75
  9   7      70.68     -94.31
  9   8     246.68     206.44
  9   9      35.63     152.00
 10   0    -140.80       0.00
 10   1      12.42     -89.88
 10   2      46.42      43.29
 10   3      21.87      30.07
 10   4     -46.07      67.67
 10   5    -156.05      18.26
 10   6       4.68     -49.56
 10   7      12.00      81.23
 10   8       2.26      58.20
 10   9     213.44      96.68
