Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1903:180
Coefficients for 360 degrees 
  Beginning: CT1902:000  1995:11:23_11h:31m:30s. 
  Centered:  CT1903:180  1995:12:07_02h:49m:41s. 
  End time:  CT1903:005  1995:12:20_09h:02m:22s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.97       0.00
  1   0     178.37       0.00
  1   1       8.63      -1.76
  2   0     -27.27       0.00
  2   1       2.79      -1.18
  2   2       9.55     -13.97
  3   0     254.01       0.00
  3   1       8.05      -1.42
  3   2       7.53     -23.85
  3   3      12.38     -15.90
  4   0     -10.26       0.00
  4   1      13.48      14.87
  4   2     -17.94      17.32
  4   3       6.85      -7.53
  4   4     -15.64       4.41
  5   0     154.42       0.00
  5   1      28.65      30.77
  5   2     -23.83       2.39
  5   3       7.17      -2.93
  5   4     -13.11     -15.65
  5   5      34.31     -20.96
  6   0      -1.14       0.00
  6   1      -8.76      -7.89
  6   2       9.72       4.92
  6   3      -2.40       5.28
  6   4      31.70     -10.73
  6   5       6.22      -2.58
  6   6       8.17     -19.92
  7   0       5.82       0.00
  7   1      36.25       1.78
  7   2      12.05      12.30
  7   3      -9.02     -37.70
  7   4      21.88       3.88
  7   5     -17.78       1.06
  7   6      15.08     -30.98
  7   7      21.70     -16.78
  8   0       2.32       0.00
  8   1     -10.04       1.04
  8   2     -11.81      32.39
  8   3       3.64      18.45
  8   4     -20.60     -19.49
  8   5     -11.42       4.01
  8   6      -9.17      10.55
  8   7       6.16     -25.04
  8   8     -21.95      40.02
  9   0     -97.66       0.00
  9   1       6.78      15.48
  9   2       5.76      -4.88
  9   3       6.56     -16.95
  9   4      -6.42     -19.92
  9   5      14.33      12.03
  9   6     -25.09      28.88
  9   7     -12.63     -17.91
  9   8       8.98      14.05
  9   9      49.06     -41.26
 10   0       6.22       0.00
 10   1       4.70       5.45
 10   2     -10.97      20.22
 10   3      -7.29      -0.26
 10   4      26.10      14.20
 10   5      -2.65       2.42
 10   6      13.10      -8.60
 10   7      -6.48      14.36
 10   8      -5.96     -22.07
 10   9       5.13       3.46
 10  10     -10.92     -13.56
 11   0    -192.90       0.00
 11   1      23.28       1.64
 11   2      11.44       2.83
 11   3       5.61     -16.81
 11   4       0.02      19.08
 11   5     -23.60      -4.73
 11   6      19.40     -23.55
 11   7       4.06      22.25
 11   8      -3.27     -12.26
 11   9      -6.15      16.16
 11  10      15.59     -18.50
 11  11      29.62     -37.37
 12   0      21.40       0.00
 12   1       6.48      -9.05
 12   2      -3.33      23.45
 12   3      -3.97      21.20
 12   4      28.03      -2.52
 12   5     -20.53       7.01
 12   6      16.45      -6.66
 12   7       0.75      15.92
 12   8      -6.80       0.34
 12   9       9.11      -3.18
 12  10     -17.01      -9.04
 12  11     -10.07       7.57
 12  12      14.03      20.04
 13   0    -254.17       0.00
 13   1       6.19      12.25
 13   2      -1.91      12.86
 13   3       3.51     -32.86
 13   4      -8.16       8.08
 13   5      -5.89       0.36
 13   6     -15.88     -11.00
 13   7     -11.19      -8.52
 13   8     -13.42      12.64
 13   9     -13.68      -8.05
 13  10     -14.91       6.63
 13  11      -5.84     -15.16
 13  12      29.66     -22.48
 13  13       9.45     -18.05
 14   0      17.45       0.00
 14   1      -2.79       6.84
 14   2     -10.58      16.71
