Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1957:180
Coefficients for 360 degrees 
  Beginning: CT1956:000  1999:12:05_08h:15m:43s. 
  Centered:  CT1957:180  1999:12:18_23h:33m:54s. 
  End time:  CT1957:005  2000:01:01_05h:46m:35s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      12.74       0.00
  1   0       8.10       0.00
  1   1      42.72      39.99
  2   0     -31.96       0.00
  2   1       2.38     -14.15
  2   2     160.32       2.95
  3   0       4.59       0.00
  3   1     -43.97     -43.21
  3   2     184.56     -21.97
  3   3     102.30     -50.25
  4   0       6.43       0.00
  4   1       7.18      -1.36
  4   2     -78.08      22.51
  4   3      -5.59      85.00
  4   4    -339.50    -127.74
  5   0      94.51       0.00
  5   1     -32.17      71.25
  5   2    -141.48      68.17
  5   3     -91.45      13.74
  5   4     -52.86     -62.95
  5   5      54.12     129.49
  6   0     119.28       0.00
  6   1     237.23     -72.12
  6   2     -85.78     -53.03
  6   3     -69.01      26.18
  6   4      23.55     122.10
  6   5    -179.51    -127.16
  6   6     -78.76     -24.97
  7   0     -39.82       0.00
  7   1     -46.19     -10.96
  7   2      -2.83     -20.97
  7   3      10.17      20.73
  7   4     -19.57      69.74
  7   5     -53.01     122.67
  7   6     214.72     389.56
  7   7     157.67     287.53
  8   0     -89.47       0.00
  8   1     185.67     -16.93
  8   2     100.07     126.97
  8   3      93.09    -111.35
  8   4     123.90      28.76
  8   5     175.71     180.68
  8   6      67.82     -54.63
  8   7    -138.02    -229.74
  8   8      35.46    -274.31
  9   0      31.47       0.00
  9   1       7.88     110.70
  9   2       3.43      13.32
  9   3      77.74      -3.66
  9   4       0.13     -42.05
  9   5     -72.84     -50.38
  9   6    -181.12    -213.75
  9   7    -124.83     -47.56
  9   8     120.52    -260.74
  9   9     157.01     -85.01
 10   0     -13.17       0.00
 10   1       2.11    -104.84
 10   2       9.93       6.24
 10   3     -43.06      95.37
 10   4    -144.46    -122.50
 10   5    -107.52     -88.44
 10   6     -93.23      41.18
 10   7      95.65      88.07
 10   8      87.29     -60.41
 10   9      35.47      94.61
 10  10    -195.83     182.44
 11   0    -114.13       0.00
 11   1     -38.58       2.43
 11   2      -8.66      95.58
 11   3     -99.87       0.94
 11   4      46.03      52.58
 11   5     145.64      -2.90
 11   6      62.36      90.41
 11   7       1.51       1.26
 11   8    -151.02     -17.11
 11   9      12.66       3.58
 11  10     129.77    -138.15
 11  11      44.97    -149.45
 12   0      46.36       0.00
 12   1     100.95      63.00
 12   2      18.59     -47.45
 12   3      33.00    -113.11
 12   4     125.32     133.60
 12   5      98.30     -30.27
 12   6      38.18     -24.37
 12   7    -119.33      73.21
 12   8     -55.68     110.25
 12   9      15.63     -84.55
 12  10    -109.81      55.45
 12  11    -388.69    -174.54
 12  12     -86.31     -77.14
 13   0      58.54       0.00
 13   1     -44.17     -85.13
 13   2     -79.98     -52.46
 13   3      45.78     -13.66
 13   4      -0.81     -82.59
 13   5     -74.91       8.89
 13   6      -6.77      21.32
 13   7      87.95      93.33
 13   8       2.16     124.86
 13   9    -163.38      27.58
 13  10     -78.34      14.83
 13  11      25.44    -142.93
 13  12     296.37     143.88
 13  13      83.98      43.54
 14   0     -95.52       0.00
 14   1       5.97     -20.91
 14   2     -37.24     147.30
 14   3       8.85       1.36
 14   4     -50.97     -11.87
 14   5     -71.14      86.81
 14   6      79.08      10.19
 14   7     108.88     -57.87
 14   8      -8.78     -73.93
 14   9      -7.66    -101.13
 14  10      72.09    -135.99
 14  11     125.40     -46.62
 14  12      10.77     -10.55
 14  13    -194.67      10.15
 14  14    -108.21      36.72
 15   0     -76.55       0.00
 15   1      78.25     136.20
 15   2       8.69      42.56
 15   3      16.90       8.01
 15   4      29.22     -29.62
 15   5     -55.07     -17.73
 15   6     -47.72     -64.14
 15   7    -140.99     -84.26
 15   8      35.70     -72.42
 15   9      80.49     -27.27
 15  10     -23.39      -8.74
 15  11     -56.71      66.44
 15  12     -97.90     -77.48
 15  13     -26.36       9.96
 15  14     -57.52     -56.61
 15  15     117.18     -50.93
 16   0      41.93       0.00
 16   1     -65.80     -22.17
 16   2      77.91     -64.95
 16   3      22.22     -15.42
 16   4      45.24       8.39
 16   5      56.42     -46.06
 16   6    -159.13      10.35
 16   7      -8.89      41.96
 16   8      49.99      59.71
 16   9       5.99     134.29
 16  10     -44.56      79.38
 16  11     -37.36      64.33
 16  12      72.06     -26.01
 16  13     104.21    -197.80
 16  14    -147.73    -159.93
 16  15     200.14     -27.84
 16  16     123.82      18.20
 17   0     -77.77       0.00
 17   1     -34.31    -127.33
 17   2      -6.23      62.15
 17   3     -19.07       0.51
 17   4      36.31      -1.14
 17   5      59.39     -57.21
 17   6      52.49       5.25
 17   7     140.84     132.05
 17   8     -48.54      33.50
 17   9      -2.89       6.66
 17  10      40.89      55.45
 17  11      24.81     -26.84
 17  12     -43.73    -100.75
 17  13     -48.42     -79.37
 17  14    -132.99    -120.81
 17  15     158.01    -112.56
 17  16      74.25    -241.98
 17  17     -73.82    -286.08
 18   0     -58.14       0.00
 18   1    -112.25      90.04
 18   2     -35.45      55.95
 18   3       4.70     -67.23
 18   4     -11.62       4.71
 18   5      23.23      -8.26
 18   6     131.51      11.44
 18   7     -43.02     -22.76
 18   8     -53.51     -24.09
 18   9     -17.87     -42.91
 18  10       5.93     -18.98
 18  11      -7.02     -56.10
 18  12     -88.60     -18.11
 18  13      -6.72     -14.16
 18  14      86.95    -101.34
 18  15       7.05     -70.19
 18  16     -12.09      14.29
 18  17     -42.62     -21.12
 18  18    -166.26     -42.72
 19   0      20.26       0.00
 19   1      54.17      -4.97
 19   2     -22.03     -55.88
 19   3      -9.14       8.49
 19   4      40.08     -48.66
 19   5     -33.51       9.28
 19   6     -22.01     -11.19
 19   7     -72.92     -77.15
 19   8      45.27      27.33
 19   9     -21.57     -44.72
 19  10      12.13       0.96
 19  11     -30.14     -21.35
 19  12      41.25      24.04
 19  13      58.69     -13.81
 19  14     156.05     125.57
 19  15     -48.60     -34.00
 19  16     -31.62     -72.04
 19  17    -113.69    -188.20
 19  18      39.08    -242.82
 19  19      45.74      65.26
 20   0       3.32       0.00
 20   1    -212.06      30.01
 20   2      16.20      -4.76
 20   3      20.76      10.98
 20   4      50.04      57.26
 20   5     -41.04      21.54
 20   6     -66.65       3.72
 20   7      90.72       2.60
 20   8      65.25      28.32
 20   9      -0.04     -26.32
 20  10      -3.35      -0.11
 20  11       2.18     -12.14
 20  12      98.36      21.51
 20  13     -28.15      21.60
 20  14     -30.50      50.51
 20  15     -55.49     -59.08
 20  16     -53.69     -24.10
 20  17     -43.19     -37.94
