Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1650:180
Coefficients for 360 degrees 
  Beginning: CT1649:000  1976:12:31_20h:08m:47s. 
  Centered:  CT1650:180  1977:01:14_11h:26m:58s. 
  End time:  CT1650:005  1977:01:27_17h:39m:39s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.80       0.00
  1   0     134.24       0.00
  1   1       3.87      -1.42
  2   0     -28.87       0.00
  2   1      -7.00     -28.87
  2   2      13.65     -32.31
  3   0     150.73       0.00
  3   1       1.25      14.75
  3   2       8.22      -6.68
  3   3      -9.70      -4.58
  4   0     -32.88       0.00
  4   1      -4.57     -43.08
  4   2       2.78      -2.32
  4   3       1.43      27.20
  4   4      17.30       2.62
  5   0     101.86       0.00
  5   1       8.44      38.73
  5   2     -36.02       7.50
  5   3     -16.38      11.39
  5   4       5.62      11.14
  5   5       5.28      -1.26
  6   0      -3.29       0.00
  6   1     -23.05     -34.79
  6   2      -9.69      26.41
  6   3      -6.91     -10.17
  6   4       6.93      17.37
  6   5     -38.20      17.97
  6   6      23.42      21.01
  7   0      15.53       0.00
  7   1       3.11      27.59
  7   2     -29.18       9.72
  7   3      -0.15     -14.22
  7   4      19.30     -10.63
  7   5      -2.56      -7.73
  7   6     -28.10      49.59
  7   7      19.03     -15.33
  8   0     -12.77       0.00
  8   1     -18.05     -44.46
  8   2       4.66      -8.44
  8   3      12.68      11.45
  8   4     -14.70      -1.18
  8   5      -9.21       1.44
  8   6      13.88       7.54
  8   7      13.24      33.62
  8   8      10.25       1.94
  9   0     -75.43       0.00
  9   1      14.23      25.41
  9   2     -18.85       1.51
  9   3       8.46       3.17
  9   4     -19.00     -43.97
  9   5     -24.19       5.94
  9   6      10.64      -1.15
  9   7       2.04     -14.47
  9   8     -13.63     -22.63
  9   9       1.31       5.79
 10   0      25.30       0.00
 10   1      -5.33     -40.17
 10   2     -12.58      13.68
 10   3       3.21      27.11
 10   4     -18.64     -13.93
 10   5      -1.99      -5.37
 10   6     -17.47       0.47
 10   7      10.38      17.10
 10   8      14.12      12.45
 10   9     -71.85      12.40
 10  10      14.11      18.78
 11   0    -118.81       0.00
 11   1      -3.70      28.90
 11   2     -33.57      18.46
 11   3       4.99      -5.04
 11   4     -22.29       4.43
 11   5      33.53      -7.76
 11   6       5.53      -2.79
 11   7     -18.10      11.29
 11   8      -6.80     -17.95
 11   9       7.29     -12.24
 11  10     -14.62      15.70
 11  11      25.08       1.33
 12   0      41.34       0.00
 12   1     -15.98      -5.48
 12   2      -2.50       0.12
 12   3       7.81       4.91
 12   4      -2.96      29.07
 12   5       3.60      -9.59
 12   6      -6.33     -17.83
 12   7       1.52     -22.65
 12   8     -21.98     -23.97
 12   9     -39.60      22.91
 12  10      -1.90      -2.46
 12  11     -40.65      -6.40
 12  12      -3.11     -12.85
 13   0    -179.86       0.00
 13   1       6.70      -8.53
 13   2     -26.45       5.14
 13   3       5.59      -8.58
 13   4      -7.40     -15.61
 13   5     -11.84     -14.99
 13   6      -9.15       5.45
 13   7       9.67      -8.71
 13   8       1.08       0.71
 13   9     -30.91      19.51
 13  10       9.30      17.74
 13  11      23.92       0.82
 13  12     -11.55     -12.95
 13  13      -1.96      17.78
 14   0      28.62       0.00
 14   1      10.85      -7.23
 14   2      -3.86      12.63
 14   3       3.60      25.94
 14   4     -31.86      -4.53
 14   5       2.57      -8.70
 14   6      18.84       2.54
 14   7      -4.17       6.48
 14   8      -5.54      13.33
 14   9      29.63      -4.39
 14  10     -24.89      -3.31
 14  11     -28.61      -8.59
 14  12      12.77     -19.82
 14  13     -33.38      -6.83
 14  14       9.25       8.08
