Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1828:180
Coefficients for 360 degrees 
  Beginning: CT1827:000  1990:04:17_20h:03m:25s. 
  Centered:  CT1828:180  1990:05:01_11h:21m:36s. 
  End time:  CT1828:005  1990:05:14_17h:34m:17s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.34       0.00
  1   0       8.87       0.00
  1   1     -63.41      25.74
  2   0      63.96       0.00
  2   1    -108.19     -67.44
  2   2      63.56      87.63
  3   0      44.59       0.00
  3   1      70.46     122.25
  3   2     -50.36    -105.07
  3   3     106.89      22.79
  4   0     -26.70       0.00
  4   1     178.19     123.71
  4   2     105.61      32.85
  4   3    -112.08     -22.25
  4   4       7.92    -146.06
  5   0    -148.32       0.00
  5   1     179.99     -65.61
  5   2      22.87      60.99
  5   3     -77.93       0.78
  5   4     -58.87     105.63
  5   5     109.41    -260.53
  6   0     -72.19       0.00
  6   1      93.75    -175.65
  6   2     -96.73     -78.76
  6   3     208.11      48.10
  6   4    -199.52      86.95
  6   5      96.14     -12.40
  6   6     162.76     -61.54
  7   0      72.78       0.00
  7   1     147.70    -135.32
  7   2     -76.88      83.78
  7   3     -87.17      -5.35
  7   4     159.39     -86.52
  7   5      57.21     -17.24
  7   6      21.27      73.17
  7   7     214.98    -195.75
  8   0      41.75       0.00
  8   1     149.40     -94.67
  8   2     -76.72      39.94
  8   3     -51.61       0.31
  8   4      64.77      97.50
  8   5     -24.70    -153.22
  8   6    -100.35      85.62
  8   7     -80.06    -147.30
  8   8      58.34     -43.78
  9   0     -41.03       0.00
  9   1     124.77     -15.32
  9   2      39.38      46.31
  9   3      90.57      70.06
  9   4     -15.27     -61.07
  9   5     -85.61     267.80
  9   6    -197.01    -205.98
  9   7      93.88      69.91
  9   8    -359.89     164.34
  9   9      54.35    -211.90
 10   0      39.61       0.00
 10   1      52.65      -2.80
 10   2     -19.21      69.40
 10   3     -84.51     -56.31
 10   4     113.96     -83.64
 10   5     -89.42     143.01
 10   6       0.82     189.95
 10   7    -124.86    -161.03
 10   8      81.64     156.74
 10   9    -132.54     288.13
