Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1673:180
Coefficients for 360 degrees 
  Beginning: CT1672:000  1978:09:20_04h:05m:23s. 
  Centered:  CT1673:180  1978:10:03_19h:23m:34s. 
  End time:  CT1673:005  1978:10:17_01h:36m:15s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       0.21       0.00
  1   0      78.03       0.00
  1   1      17.95     -22.72
  2   0      23.33       0.00
  2   1     -18.34     -41.17
  2   2     -22.82      -5.46
  3   0     193.60       0.00
  3   1      56.64      57.76
  3   2    -105.51     169.42
  3   3      -2.86     130.47
  4   0     173.66       0.00
  4   1      31.42     -19.45
  4   2     -81.55      46.26
  4   3    -147.18     -57.53
  4   4     -41.36      62.46
  5   0     264.75       0.00
  5   1     -92.66      26.78
  5   2     -13.52     -72.02
  5   3     131.91     165.00
  5   4     -20.14      93.86
  5   5      25.09     139.40
  6   0     -23.02       0.00
  6   1     -79.04     -45.30
  6   2      17.91      46.51
  6   3     113.57     104.35
  6   4     -80.20      35.84
  6   5     -49.08     -28.57
  6   6      -8.14    -117.31
  7   0    -131.43       0.00
  7   1      40.26     -10.75
  7   2      69.69    -133.53
  7   3      34.99     -99.30
  7   4    -157.85      28.85
  7   5      80.93     291.19
  7   6    -110.69     105.22
  7   7      -2.94      81.39
  8   0     -43.80       0.00
  8   1     -47.87     -52.66
  8   2      88.70     115.33
  8   3     102.03     -14.39
  8   4    -108.36    -119.25
  8   5      34.58     189.05
  8   6     -80.78     -88.93
  8   7     -76.41     156.15
  8   8      80.12    -115.67
  9   0     -52.64       0.00
  9   1     121.20      44.63
  9   2       3.52    -112.67
  9   3    -234.62    -112.41
  9   4      49.98    -118.75
  9   5      70.67     -11.42
  9   6    -185.79     -63.23
  9   7     -13.85     357.23
  9   8    -165.08    -138.47
  9   9      -7.67      75.37
 10   0       2.98       0.00
 10   1     133.61     -22.08
 10   2      -1.99      82.37
 10   3    -172.28     -66.06
 10   4      89.17      57.67
 10   5      89.83      98.35
 10   6    -141.29      -7.45
 10   7     -31.60     134.83
 10   8       8.46    -213.75
 10   9     -18.19       7.06
 10  10      76.53     137.50
 11   0     -88.66       0.00
 11   1     -72.23     -17.61
 11   2     -53.64    -115.39
 11   3     -42.67     -18.02
 11   4      97.44      36.15
 11   5     -70.50    -115.76
 11   6      78.22     -97.70
 11   7      10.33     175.74
 11   8     -47.66      30.91
 11   9     -61.18     271.93
 11  10      34.61     -28.53
 11  11     -80.02     -18.74
 12   0     -84.47       0.00
 12   1     -72.29     -20.22
 12   2     -75.30      80.34
 12   3     143.63      60.06
 12   4     100.29      48.42
 12   5     -60.71    -167.80
 12   6      48.13     -60.62
 12   7     -31.94      93.48
 12   8     -98.73     -14.74
 12   9    -187.35     204.76
 12  10     144.61       9.50
 12  11    -160.00     -60.13
 12  12      -5.65      83.52
 13   0    -243.83       0.00
 13   1      30.97      24.88
 13   2     -12.30     -93.04
 13   3     -21.14     -69.55
 13   4     -18.25     -17.07
 13   5     -81.70     -18.48
 13   6      31.96      59.66
 13   7       2.24    -123.70
 13   8     140.88     -35.15
 13   9     -95.90     231.91
 13  10     -28.82     140.14
 13  11    -203.15      42.81
 13  12    -108.70     217.06
 13  13     -60.19     -10.92
 14   0     -80.66       0.00
 14   1     -52.17      -9.75
 14   2      49.25      91.93
 14   3     141.70      67.25
 14   4     -69.77       1.37
 14   5      -4.91     -70.68
 14   6      96.28     110.68
 14   7      13.09     -42.79
 14   8      69.35       2.59
 14   9    -112.13     184.37
 14  10     -41.09    -126.42
 14  11    -150.16      26.23
 14  12     -14.79     159.44
 14  13     -38.06     107.23
 14  14     -10.31     -49.78
 15   0    -222.28       0.00
 15   1     -12.66      -4.22
 15   2      27.12    -138.85
 15   3    -101.98     -75.82
 15   4     -19.42    -100.78
 15   5      -5.99     -18.67
 15   6     -23.77      32.90
 15   7     -36.47     -22.10
 15   8     -18.73     -16.47
 15   9     -33.92       7.92
 15  10      84.67     -16.19
 15  11    -125.78      53.08
 15  12     -10.81     199.30
 15  13     -42.38     -19.28
 15  14     -10.19      27.91
 15  15     -27.73     -43.30
 16   0     -95.57       0.00
 16   1      52.65      30.15
 16   2      37.23      70.35
 16   3     -71.11     -42.07
 16   4       3.27       6.64
 16   5     110.96     129.09
 16   6       6.83      -0.84
 16   7      22.69    -125.87
 16   8     -33.26       9.31
 16   9       8.52     -38.25
 16  10     -15.11     113.14
 16  11    -166.87     106.26
 16  12      50.20      58.68
 16  13     -35.62     137.08
 16  14     -49.98     -25.27
 16  15      84.24      44.44
 16  16     -38.71      27.99
 17   0    -286.03       0.00
 17   1     -21.72     -19.21
 17   2      -4.39     -63.51
 17   3    -159.70     -95.88
 17   4      13.91      11.73
 17   5      -7.07       2.73
 17   6      32.68     -55.39
 17   7     -24.67     -56.27
 17   8     -56.66      60.75
 17   9      32.40     -40.72
 17  10      93.22     -33.22
 17  11     -57.50     103.44
 17  12     109.72      28.55
 17  13      -3.88      30.19
 17  14     -38.75     110.95
 17  15     -20.87    -148.58
 17  16      88.44     -48.16
 17  17      71.45     -24.72
 18   0     -98.68       0.00
 18   1      21.80      31.12
 18   2     -28.55      47.31
 18   3      71.23      28.03
 18   4      72.07      67.12
 18   5       3.71     -51.32
 18   6      -7.92     -27.48
 18   7      30.33      68.11
 18   8       4.77      31.45
 18   9      19.35     -46.06
 18  10      11.31     -53.04
 18  11    -100.12      20.80
 18  12      37.89      81.69
 18  13     -67.69      20.94
 18  14     -13.69     132.36
 18  15     -17.24      86.68
 18  16     -56.17      30.52
 18  17      11.17      95.14
 18  18     -38.29     -33.31
 19   0    -154.04       0.00
 19   1       5.72     -15.23
 19   2     -15.16     -25.97
 19   3     -82.52     -88.16
 19   4      52.77     -65.70
 19   5     -73.09     -33.30
 19   6     -33.81     -27.84
 19   7      -1.25     -23.90
 19   8      11.40     -34.65
 19   9      15.95     -34.06
 19  10    -102.94      40.10
 19  11      -4.08      -7.78
 19  12      89.45      19.78
 19  13     -74.27      43.89
 19  14     -26.93     155.09
 19  15     -34.40     -82.76
 19  16     -37.05      86.75
 19  17      85.35     -31.25
 19  18     -21.75      20.81
 19  19      22.81     -72.11
 20   0     -22.19       0.00
 20   1     -12.17      63.43
 20   2       2.87      -1.39
 20   3      97.58      35.88
 20   4      19.07      30.94
 20   5      15.95     -57.18
 20   6      24.99      49.73
 20   7      11.62       1.28
 20   8      49.40       6.20
 20   9      51.31     -39.13
 20  10      -0.02     -26.70
 20  11      68.79      -5.72
 20  12       5.16      17.17
 20  13     -97.88     -46.40
 20  14     -37.92     123.51
 20  15     -46.06      30.58
 20  16     -20.19      28.71
 20  17      -1.18     153.24
 20  18     -45.81      12.60
 20  19     -28.96     135.66
 20  20      13.96     -23.81
 21   0     -49.80       0.00
 21   1     -67.88     -41.87
 21   2       4.45      42.18
 21   3     -55.87     -56.96
 21   4       1.87     -61.77
 21   5     -63.78     -56.50
 21   6      -2.84      18.21
 21   7     -33.78       9.83
 21   8      27.63     -10.50
 21   9      -2.44     -31.87
 21  10      10.78     -33.63
 21  11      36.17     -23.13
 21  12     -29.90      -2.99
 21  13     -32.30       8.75
 21  14      26.59      62.54
 21  15       3.37      63.99
 21  16    -103.31     125.86
 21  17     -32.77     106.98
 21  18     -34.26      40.54
 21  19      30.95     -98.46
 21  20     -43.91      10.75
 21  21     -25.04     -40.25
 22   0       2.85       0.00
 22   1      29.24      68.79
 22   2       0.20     -50.46
 22   3       6.36       4.86
 22   4      21.22      26.29
 22   5      62.85      -0.56
 22   6      40.14      16.53
 22   7      31.77      -4.59
 22   8     -15.40       1.94
 22   9     -20.77      26.85
 22  10      25.65      48.02
 22  11      44.55     -26.21
 22  12     -15.97     -26.18
 22  13       8.54      18.76
 22  14     -18.50      51.05
 22  15      23.64       8.92
 22  16     -65.81     112.04
 22  17     -22.21      97.83
 22  18     -22.28     111.96
 22  19     -11.93      85.58
 22  20      85.67     -10.84
 22  21     -17.77      46.93
 22  22      13.00      58.68
 23   0     110.81       0.00
 23   1     -10.13     -30.71
 23   2       8.83     110.93
 23   3     -89.30     -50.71
 23   4      16.48     -53.81
 23   5     -52.18     -30.47
 23   6      22.58     -25.75
 23   7     -19.47     -59.60
 23   8     -43.87     -12.12
 23   9     -23.35      18.83
 23  10       5.19      -4.27
 23  11       5.29       4.28
 23  12     -36.93       6.92
 23  13      31.11      -6.89
 23  14     -19.24      37.94
 23  15      17.57      52.22
 23  16      15.39      23.63
 23  17      32.60      73.97
 23  18     -27.84      70.98
 23  19      17.81     111.69
 23  20      11.53       5.63
 23  21     -29.15     -61.26
 23  22     -64.26      17.76
 23  23     -29.37       9.66
 24   0      83.50       0.00
 24   1      23.58      64.79
 24   2      -9.47    -118.41
 24   3      19.65       3.69
 24   4      36.95      59.11
 24   5      46.43     -29.02
 24   6      29.08      31.82
 24   7      27.84     -12.50
 24   8      23.60       5.90
 24   9      10.71       2.22
 24  10       4.14     -43.70
 24  11       7.86      13.24
 24  12     -10.97       9.60
 24  13      16.53      12.94
 24  14       1.60      -2.80
 24  15     -19.57       5.85
 24  16     -35.05      57.62
 24  17      38.74      60.52
 24  18     -28.56      72.09
 24  19      -2.59      54.76
 24  20      30.07      49.64
 24  21     -54.65      55.25
 24  22      45.45      88.83
 24  23     -49.79       8.05
 24  24      32.83      16.99
 25   0     342.68       0.00
 25   1     -20.48     -31.30
 25   2       6.80     180.61
 25   3      16.46      -1.97
 25   4      29.44     -56.11
 25   5     -86.89     -46.19
 25   6     -17.94     -16.93
 25   7     -23.32     -41.17
 25   8       3.44     -18.63
 25   9      -3.42     -17.21
 25  10     -21.78      -7.60
 25  11      -7.42      -3.83
 25  12      14.70     -24.85
 25  13      -6.74      -1.06
 25  14      -1.45     -23.16
 25  15     -16.74     -40.10
 25  16     -35.59      58.69
 25  17      48.93      29.81
 25  18     -40.40      41.57
 25  19       4.72      87.08
 25  20      35.31      28.93
 25  21      33.66      73.90
 25  22     -43.30      76.49
 25  23     -44.67      14.74
 25  24     -41.58      28.57
 25  25     -20.12      23.27
 26   0     162.85       0.00
 26   1      12.79      32.49
 26   2     -14.12    -156.95
 26   3     -14.98      -5.28
 26   4      24.13      23.82
 26   5      63.54     -34.28
 26   6      36.27      34.64
 26   7      34.98      -6.43
 26   8      14.22      20.19
 26   9      24.27     -18.10
 26  10      31.08      20.98
 26  11       9.29      -2.86
 26  12      23.02     -24.23
 26  13       1.73     -19.77
 26  14       4.00     -37.89
 26  15      -8.89       0.07
 26  16      -3.62       2.98
 26  17      20.34      19.40
 26  18     -38.14       7.28
 26  19       8.36     133.42
 26  20       5.29      42.63
 26  21     -33.44      90.91
 26  22       6.81      38.30
 26  23     -55.26      30.39
 26  24      51.80       0.24
 26  25      -6.59      34.52
 26  26      38.84      -7.89
 27   0     465.84       0.00
 27   1       5.03     -10.85
 27   2       9.46     208.81
 27   3      64.51      60.80
 27   4       8.68     -42.62
 27   5     -84.57     -58.42
 27   6       5.50     -21.40
 27   7     -31.48     -42.66
 27   8     -13.12      -1.67
 27   9      -4.72     -21.80
 27  10      -1.24     -11.63
 27  11     -20.88      -2.14
 27  12       4.68      -4.96
 27  13       1.10      -3.05
 27  14       7.69     -18.50
 27  15      -4.89      -9.87
 27  16      -1.67      -0.82
 27  17     -16.53      35.59
 27  18     -16.80      23.80
 27  19      -1.14      51.55
 27  20     -16.09      39.54
 27  21      -5.10      87.76
 27  22      19.58      76.73
 27  23      18.42      14.56
 27  24     -36.71      39.22
 27  25     -29.78      51.48
 27  26       5.71      32.40
 27  27      20.35      20.35
 28   0     176.81       0.00
 28   1       2.45     -16.45
 28   2     -12.15    -168.96
 28   3     -60.72     -20.71
 28   4      12.00      20.12
 28   5      66.46     -31.85
 28   6      53.35      45.82
 28   7      44.39      -1.30
 28   8      13.11      13.08
 28   9       8.00      -5.65
 28  10      14.78      -6.89
 28  11      11.75      -7.34
 28  12      10.71      10.05
 28  13      -1.75      -7.37
 28  14      11.70       4.73
 28  15      10.47      -8.31
 28  16      -2.90       0.60
 28  17     -23.96      30.40
 28  18      -8.22      40.92
 28  19       6.90      42.14
 28  20      -6.18       4.24
 28  21       2.96      90.59
 28  22      20.85      53.25
 28  23     -22.13      86.06
 28  24      20.37      48.85
 28  25     -16.09      67.79
 28  26      50.56     -18.44
 28  27       0.79       5.72
 28  28       6.23      -3.91
 29   0     483.22       0.00
 29   1      25.60      19.00
 29   2       7.17     170.71
 29   3     141.12     111.86
 29   4       9.91     -10.90
 29   5     -88.09     -52.47
 29   6      -6.63     -28.60
 29   7     -36.71     -64.44
 29   8     -14.07     -23.74
 29   9      -9.89     -11.91
 29  10     -18.13      -5.75
 29  11      -8.62      -9.62
 29  12      -8.64       7.12
 29  13      -7.00      -7.16
 29  14      -4.50       5.82
 29  15       2.13      12.73
 29  16      18.50     -11.38
 29  17       7.28      -7.85
 29  18      -7.01      12.90
 29  19      -0.81      66.52
 29  20      -1.87      27.02
 29  21     -33.08      50.17
 29  22      13.35      40.38
 29  23       0.04      59.05
 29  24      17.94      53.64
 29  25       4.34      18.95
 29  26      -0.94      26.84
 29  27      36.80      38.91
 29  28       7.76      -0.16
 29  29      27.11      -2.97
