Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1817:180
Coefficients for 360 degrees 
  Beginning: CT1816:000  1989:06:21_19h:23m:18s. 
  Centered:  CT1817:180  1989:07:05_10h:41m:29s. 
  End time:  CT1817:005  1989:07:18_16h:54m:10s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.70       0.00
  1   0     -32.98       0.00
  1   1     -23.43      80.07
  2   0       5.09       0.00
  2   1      99.41     208.34
  2   2      -4.47      92.53
  3   0     -19.52       0.00
  3   1      20.57      68.20
  3   2    -148.12      53.56
  3   3      -8.18    -120.14
  4   0      29.16       0.00
  4   1      24.22       3.25
  4   2      -6.07     109.27
  4   3     180.75     217.37
  4   4     -39.60     -17.80
  5   0    -344.27       0.00
  5   1      47.02     -80.39
  5   2      63.71    -150.64
  5   3     -80.00     -30.18
  5   4     -69.75      13.68
  5   5    -132.92    -120.18
  6   0    -127.35       0.00
  6   1      35.84    -102.20
  6   2    -131.67    -140.93
  6   3     -96.49     -11.99
  6   4      61.69    -193.57
  6   5     238.04    -422.10
  6   6     106.95     225.02
  7   0     142.75       0.00
  7   1     -66.85     -94.00
  7   2     -66.15     286.11
  7   3      71.42      88.50
  7   4      59.80       0.36
  7   5    -161.02      54.55
  7   6     260.59     205.86
  7   7    -142.80     229.15
  8   0     -12.48       0.00
  8   1      18.05     -62.01
  8   2      55.05     -68.79
  8   3      61.14    -211.66
  8   4      41.39     183.05
  8   5     -65.03     241.74
  8   6     121.24     206.77
  8   7     196.42      65.16
  8   8    -150.24     -54.19
  9   0      49.66       0.00
  9   1     -26.83      14.03
  9   2     156.63      56.39
  9   3      -0.53     -67.25
  9   4     -49.69     -10.41
  9   5     -21.31     106.91
  9   6      -3.59    -165.63
  9   7    -148.16     289.64
  9   8    -175.39     -55.78
  9   9      28.02      56.91
 10   0     147.88       0.00
 10   1      14.42       0.24
 10   2     -36.19       1.90
 10   3      -2.93      63.03
 10   4     -98.26      60.91
 10   5    -118.90      61.84
 10   6     -41.12    -125.57
 10   7      74.32     -82.46
 10   8    -191.99    -134.23
 10   9    -241.85     -41.06
 10  10     294.59    -116.11
 11   0     -16.77       0.00
 11   1      18.60     -34.93
 11   2      70.75     -70.09
 11   3     113.46     -13.17
 11   4      24.06      10.78
 11   5     115.35     -68.25
 11   6     -88.79      70.61
 11   7     160.96     -70.13
 11   8     121.99     148.69
 11   9      88.15     161.97
 11  10    -224.74     222.41
 11  11     178.27     166.63
 12   0     -93.22       0.00
 12   1       9.92      -0.95
 12   2     -11.05    -197.92
 12   3    -173.80     -10.39
 12   4      44.91     -86.54
 12   5      99.98    -169.00
 12   6     -47.28      33.22
 12   7    -153.92     -28.28
 12   8      87.97     -20.86
 12   9     -93.12     133.12
 12  10     349.85    -110.54
 12  11     -15.44    -126.18
 12  12    -251.03      19.48
 13   0     255.52       0.00
 13   1      -0.63     -51.74
 13   2       1.90     225.25
 13   3      18.77     107.79
 13   4      17.24      23.84
 13   5     -25.86     -20.56
 13   6      86.44     -78.15
 13   7     -30.87     -44.67
 13   8      28.87       2.37
 13   9     -26.55      21.85
 13  10      91.43      50.52
 13  11     158.92      33.06
 13  12     100.00     101.41
 13  13    -270.27    -117.20
 14   0      56.28       0.00
 14   1      17.20     -33.67
 14   2      33.35     -34.59
 14   3      33.32     -39.85
 14   4     -49.49      35.15
 14   5     -25.09     108.60
 14   6      59.00     -77.11
 14   7      67.15      44.44
 14   8     -32.53      83.96
 14   9     137.94      27.43
 14  10    -287.87     -52.83
 14  11     -74.01      87.93
 14  12    -402.49    -260.66
 14  13      15.67    -370.05
 14  14     155.09     -13.19
 15   0     111.67       0.00
 15   1      -3.89      56.55
 15   2     134.50      36.13
 15   3      39.77       3.98
 15   4      -0.35     -18.28
 15   5     -26.80      22.69
 15   6     -33.23       5.92
 15   7       7.01      95.18
 15   8     -83.64     -47.82
 15   9       0.48     -44.63
 15  10     -49.82     -59.67
 15  11      50.82     -21.36
 15  12     -94.62    -144.36
 15  13    -297.32      81.76
 15  14      57.68      51.26
 15  15     -39.98     324.57
 16   0      78.35       0.00
 16   1      -0.82      50.94
 16   2     -87.43     -17.52
 16   3     -66.44     -67.64
 16   4     -13.04       0.68
 16   5     -34.86     -36.02
 16   6     -12.82      20.57
 16   7     -17.13      35.74
 16   8      17.05     -50.68
 16   9     -58.17    -144.68
 16  10      -0.36       6.88
 16  11     -30.16       9.85
 16  12      56.19      85.70
 16  13     -63.66    -115.27
 16  14       8.46     245.93
 16  15    -245.31    -199.85
 16  16      62.67     -69.68
 17   0     121.56       0.00
 17   1       6.53      32.03
 17   2     -29.50      11.02
 17   3     115.14       6.42
 17   4      62.28     -34.42
 17   5       7.64      29.23
 17   6     -20.40      16.21
 17   7       6.55     -31.29
 17   8      50.30       0.52
 17   9      11.34      84.10
 17  10     -33.19     -16.37
 17  11    -101.70      50.95
 17  12      85.34     -65.70
 17  13      95.21     -64.23
 17  14      71.71     139.99
 17  15     103.64     276.71
 17  16     -92.82      13.77
 17  17     126.69    -111.99
 18   0     -53.98       0.00
 18   1     -54.46      33.18
 18   2      31.41    -106.68
 18   3     -93.13     -17.45
 18   4     -27.63       8.54
 18   5     -13.85      13.01
 18   6     -40.78     -11.94
 18   7      28.52     -40.69
 18   8     -29.68     -19.64
 18   9      39.31     115.49
 18  10     104.60      44.46
 18  11      40.59      -9.02
 18  12     119.84      71.41
 18  13     -76.52     124.04
 18  14      -9.98     107.09
 18  15     -82.71      64.28
 18  16     224.20    -101.57
 18  17     -27.88      96.15
 18  18       0.89    -115.92
 19   0     150.95       0.00
 19   1      20.29      20.80
 19   2      39.55      76.59
 19   3      30.00      32.30
 19   4     -42.64      38.24
 19   5      50.05     -82.53
 19   6       8.51     -20.83
 19   7     -40.61     -20.11
 19   8     -50.30      62.82
 19   9     -17.64     -99.20
 19  10      75.56      62.46
 19  11     -18.78     -47.96
 19  12      81.47     129.75
 19  13      20.56     -16.69
 19  14     -11.33     -10.37
 19  15      25.37    -129.39
 19  16    -128.51      20.05
 19  17     147.44     -95.17
 19  18      63.68     167.89
 19  19     -61.55     122.46
 20   0      52.02       0.00
 20   1     -32.10      18.97
 20   2      -8.51      41.76
 20   3     -30.00     -35.44
 20   4     -40.21      -3.64
 20   5       2.74     -31.01
 20   6      37.16     -52.70
 20   7       3.76      23.06
 20   8      38.97      12.55
 20   9     -14.69     -67.31
 20  10     -29.47      21.76
 20  11       0.06       0.95
 20  12     -74.95    -141.19
 20  13      59.62     -65.70
 20  14      81.99    -153.62
 20  15      45.10     147.81
 20  16      75.25       3.79
 20  17     -35.69      20.46
 20  18     -25.80    -123.13
 20  19      79.36    -148.76
 20  20    -126.85      88.61
 21   0       1.90       0.00
 21   1      11.90      70.74
 21   2     -21.36     -52.80
 21   3      70.94      39.56
 21   4      76.40     -19.09
 21   5     -12.73      30.44
 21   6      -9.75      28.95
 21   7      44.61       0.18
 21   8      12.95     -75.65
 21   9      53.14       9.10
 21  10      17.95      -1.38
 21  11       2.76      15.08
 21  12     -64.98     -74.05
 21  13    -102.01      68.41
 21  14      53.90     -95.69
 21  15       3.57     -70.97
 21  16     132.06       1.05
 21  17     -23.49      34.27
 21  18     143.23      65.01
 21  19    -159.03     142.25
 21  20       0.13      13.30
 21  21      91.26     -30.57
 22   0     -12.84       0.00
 22   1     -61.48      45.46
 22   2      -5.93      59.23
 22   3     -54.08     -35.48
 22   4     -25.03       4.71
 22   5     -24.28      20.53
 22   6     -21.27      15.19
 22   7       2.34      32.74
 22   8       8.83       7.80
 22   9      -0.34      21.10
 22  10      18.67      -7.33
 22  11     -45.88      26.53
 22  12      -3.41      50.29
