Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1815:180
Coefficients for 360 degrees 
  Beginning: CT1814:000  1989:04:28_06h:10m:33s. 
  Centered:  CT1815:180  1989:05:11_21h:28m:44s. 
  End time:  CT1815:005  1989:05:25_03h:41m:25s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.51       0.00
  1   0     -23.17       0.00
  1   1     -91.70      68.71
  2   0      45.52       0.00
  2   1    -113.18     143.38
  2   2     -71.12      11.71
  3   0     -87.16       0.00
  3   1     -30.68      13.33
  3   2     115.21       4.04
  3   3      45.07    -132.21
  4   0     -29.08       0.00
  4   1     -16.90    -113.52
  4   2     -36.84      49.11
  4   3     -74.98    -263.53
  4   4      75.87      -1.38
  5   0    -260.91       0.00
  5   1     190.13     -67.33
  5   2     111.45     -98.23
  5   3     -59.30     -51.93
  5   4     -93.88     330.99
  5   5    -111.56     -80.75
  6   0      26.72       0.00
  6   1     227.36     -48.13
  6   2      42.04     -13.36
  6   3    -213.25     102.02
  6   4     -12.37     -49.75
  6   5      -5.12     265.64
  6   6      79.02      35.72
  7   0      27.19       0.00
  7   1      -4.29      30.63
  7   2    -376.55     106.41
  7   3     -48.26      87.87
  7   4      60.60     -30.91
  7   5     158.01     -25.37
  7   6     243.96      87.73
  7   7    -101.45     149.85
  8   0      22.26       0.00
  8   1      83.20     -31.37
  8   2     -53.52      46.53
  8   3      78.55     136.05
  8   4     -42.40     143.64
  8   5     164.57     -13.77
  8   6       2.27    -319.89
  8   7    -140.84     229.15
  8   8      10.71     -96.76
  9   0      45.95       0.00
  9   1      56.80    -134.78
  9   2    -149.69     124.80
  9   3      67.86       3.15
  9   4     180.93    -114.79
  9   5      63.84    -109.58
  9   6    -207.42     -34.43
  9   7     -62.57      57.82
  9   8     -98.01      58.34
  9   9     421.14       5.89
 10   0     -10.24       0.00
 10   1     -69.90     -62.28
 10   2     -89.24      50.42
 10   3     134.92     -93.83
 10   4     170.25     -22.32
 10   5    -229.94    -197.96
 10   6      12.69      -6.61
 10   7     -23.25    -115.51
 10   8      82.30     101.87
 10   9      -4.24    -109.89
 10  10     -79.42     136.47
 11   0     143.86       0.00
 11   1     124.79      46.66
 11   2     -80.29     140.65
 11   3     150.25      39.05
 11   4    -178.99     -51.46
 11   5    -228.37     -12.05
 11   6      35.42     -29.10
 11   7      62.89      35.08
 11   8     142.57     -11.31
 11   9     201.21     -95.49
 11  10    -175.22      94.84
 11  11      73.09    -141.62
 12   0     -64.12       0.00
 12   1     169.23      54.14
 12   2     -62.20    -101.22
 12   3      80.81      31.14
 12   4     -75.98      11.76
 12   5      55.75     170.66
 12   6     -15.84     256.90
 12   7      42.33    -128.70
 12   8      13.12     -22.24
 12   9    -245.55     -96.28
 12  10      27.77     136.08
 12  11     134.41     -72.27
 12  12      51.19      87.24
 13   0     152.69       0.00
 13   1     -95.00      -0.31
 13   2    -256.82      81.08
 13   3      52.92      66.21
 13   4     -54.64      40.71
 13   5     125.02      48.84
 13   6       1.80     102.58
 13   7      66.77     -58.33
 13   8     -69.23     -34.27
 13   9    -174.69      89.45
 13  10     123.26      26.54
 13  11     -10.93      18.80
 13  12     -45.59    -238.20
 13  13     -82.85    -101.91
 14   0     -19.79       0.00
 14   1     -56.12     -78.03
 14   2      -6.72      73.83
 14   3     109.27      35.93
 14   4    -106.26     -51.83
 14   5      73.86     -15.41
 14   6      23.69    -192.74
 14   7      16.65      71.31
 14   8     -96.96     -85.19
 14   9     172.34      21.80
 14  10    -147.26     -70.20
 14  11     -24.36      36.42
 14  12      69.02     135.43
 14  13     -12.83     -95.14
 14  14     114.81    -127.28
 15   0     138.65       0.00
 15   1      57.50     -32.78
 15   2    -139.40      50.39
 15   3      69.40      99.05
 15   4      88.99     -62.21
 15   5      21.78      67.59
 15   6     -26.44     -81.44
 15   7     -44.10     -97.41
 15   8    -113.25      26.20
 15   9      63.77      64.03
 15  10      13.78      30.06
 15  11      44.15      36.09
 15  12     -88.26     -38.23
 15  13     -38.51    -122.18
 15  14      99.62     -99.42
 15  15    -186.73     110.67
 16   0       0.87       0.00
 16   1     -68.05      51.68
 16   2     -38.30      35.10
 16   3      94.22      12.57
 16   4     120.26     -66.18
 16   5     -76.37       9.33
 16   6       4.79      40.74
 16   7     -15.39      32.17
 16   8     -38.98      47.12
 16   9     -31.60      43.93
 16  10      49.82     -78.98
 16  11      43.19     -51.45
 16  12      15.26       6.76
 16  13      45.89    -141.92
 16  14      11.17      65.26
 16  15     -37.16     101.05
 16  16    -103.09     -82.69
 17   0     215.14       0.00
 17   1     -55.76      61.56
 17   2    -111.54     119.61
 17   3     128.22      28.91
 17   4    -120.46     -30.67
 17   5     -83.20      58.62
 17   6      23.25     -33.88
 17   7     -23.82      89.02
 17   8      86.34     -18.41
 17   9      74.86     -70.38
 17  10      44.13     -87.91
 17  11     -36.92     -31.37
