Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2062:180
Coefficients for 360 degrees 
  Beginning: CT2061:000  2007:10:08_05h:55m:02s. 
  Centered:  CT2062:180  2007:10:21_21h:13m:13s. 
  End time:  CT2062:005  2007:11:04_03h:25m:54s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -6.63       0.00
  1   0     -77.93       0.00
  1   1      -5.36      14.10
  2   0     -26.25       0.00
  2   1       9.03     -10.19
  2   2       1.94     -17.04
  3   0    -125.01       0.00
  3   1       9.95       4.70
  3   2      -1.36       4.12
  3   3     -23.95      13.34
  4   0     -56.86       0.00
  4   1     -27.08      11.74
  4   2     -16.09      29.02
  4   3       8.26      -7.11
  4   4       9.43       3.69
  5   0     -64.12       0.00
  5   1      17.75       1.79
  5   2      -1.05     -10.86
  5   3      14.43      11.18
  5   4     -10.73      -7.56
  5   5     -26.56      -7.00
  6   0       2.00       0.00
  6   1     -19.42      -2.84
  6   2      -4.74      12.23
  6   3     -13.82      -2.01
  6   4      -3.64      -8.12
  6   5      16.52       0.56
  6   6      27.27       2.42
  7   0      -8.48       0.00
  7   1       0.01       8.46
  7   2       1.58      11.61
  7   3       9.51      -4.11
  7   4       8.34      -0.02
  7   5       9.39      15.67
  7   6      -2.11       7.76
  7   7     -18.21      19.32
  8   0      -4.00       0.00
  8   1      -3.60      14.70
  8   2     -18.33       3.54
  8   3      14.61     -12.43
  8   4     -10.85       9.00
  8   5      -7.19      -1.07
  8   6      -9.73     -16.98
  8   7       9.76     -14.94
  8   8      -3.59       4.47
  9   0      52.59       0.00
  9   1      15.96      -4.08
  9   2      12.22      -5.18
  9   3     -11.97       7.82
  9   4      -5.72     -21.51
  9   5     -13.46     -10.66
  9   6      16.27     -13.78
  9   7       6.75      -0.53
  9   8       5.41       6.61
  9   9     -15.49      -6.46
 10   0      28.86       0.00
 10   1     -19.29      -8.82
 10   2     -17.67       8.71
 10   3      24.33     -26.46
 10   4       0.29       2.87
 10   5       2.87      12.00
 10   6       1.50       9.60
 10   7      -2.93       6.77
 10   8      -7.81      -9.15
 10   9      17.96      -0.58
 10  10     -13.51       5.50
 11   0      75.09       0.00
 11   1       6.67       7.41
 11   2      -6.92      -5.12
 11   3       0.35       7.65
 11   4      -7.72      -1.61
 11   5      -1.91      -6.40
 11   6      -9.61       0.85
 11   7      -3.37     -15.42
 11   8       1.00       6.46
 11   9      -2.76       8.36
 11  10      -0.50       2.46
 11  11       5.10     -17.97
 12   0      32.47       0.00
 12   1      -3.16       5.42
 12   2     -13.10       7.81
 12   3       7.67     -15.89
 12   4      -6.82       5.18
 12   5       2.75       5.59
 12   6       9.06       0.94
 12   7      18.10       4.52
 12   8      -5.02       1.16
 12   9      -2.51      -6.29
 12  10      11.46      -5.84
 12  11       7.12      11.91
 12  12     -12.49      14.22
 13   0     128.79       0.00
 13   1       0.53      -0.09
 13   2       1.39      -1.16
 13   3      -6.19       1.19
 13   4      -6.32     -13.94
 13   5     -13.49      -4.62
 13   6       3.09      -6.14
 13   7      -1.40      -8.35
 13   8      -1.42       1.05
 13   9       9.89      -2.50
 13  10       6.42       2.10
 13  11      -2.68       4.17
 13  12       2.11      -3.01
 13  13     -14.23       3.20
 14   0      52.04       0.00
 14   1      -3.05       4.61
 14   2     -15.56       9.17
 14   3      11.83     -16.73
 14   4      -3.78       3.62
 14   5       4.33       5.18
 14   6      -8.80       4.92
 14   7      -5.89       8.42
 14   8       5.76      -4.00
 14   9       7.75       8.24
 14  10       2.74      -4.55
 14  11      -5.10     -19.40
 14  12       5.44       3.28
 14  13       8.55       0.65
 14  14       0.78     -10.30
 15   0     152.36       0.00
 15   1      -1.49      -0.29
 15   2       8.27      -0.99
 15   3      -1.93       5.51
 15   4      -8.07      -8.23
 15   5      -4.00      -3.03
 15   6       7.71      -4.17
 15   7       1.41       2.43
 15   8       3.24       2.84
 15   9       3.98      -1.31
 15  10       9.39      -4.64
 15  11      14.99      -8.29
 15  12      -4.76       2.37
 15  13      -1.18      -1.08
 15  14      -0.75       2.71
 15  15      -1.04       8.10
 16   0      49.48       0.00
 16   1       8.40      -6.01
 16   2     -12.61       8.31
