Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1776:180
Coefficients for 360 degrees 
  Beginning: CT1775:000  1986:05:30_12h:31m:57s. 
  Centered:  CT1776:180  1986:06:13_03h:50m:08s. 
  End time:  CT1776:005  1986:06:26_10h:02m:49s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.15       0.00
  1   0    -224.24       0.00
  1   1      -5.70      -1.10
  2   0      28.81       0.00
  2   1       3.20       1.28
  2   2      -7.64      -6.05
  3   0    -321.32       0.00
  3   1      23.36     -16.10
  3   2     -16.49       3.50
  3   3      -1.92     -38.79
  4   0      48.00       0.00
  4   1       2.44      -3.01
  4   2       2.45       5.53
  4   3      -9.97       6.25
  4   4      37.27      -4.34
  5   0    -186.01       0.00
  5   1      30.11     -26.72
  5   2      27.09      22.91
  5   3     -14.62      21.11
  5   4      22.62      -9.36
  5   5       4.38      39.02
  6   0       1.38       0.00
  6   1      -2.95       2.88
  6   2      12.85     -25.40
  6   3     -19.44      30.51
  6   4     -33.16     -13.80
  6   5      22.51      -8.65
  6   6     -32.38      47.72
  7   0       4.06       0.00
  7   1      30.04     -37.75
  7   2     -22.80     -22.71
  7   3      16.99      10.88
  7   4     -20.30       3.39
  7   5       1.54     -20.89
  7   6     -27.05      16.15
  7   7     -35.16     -58.98
  8   0     -12.86       0.00
  8   1      28.05       8.40
  8   2      -2.86      11.87
  8   3      20.40     -23.34
  8   4      -0.71      11.67
  8   5     -23.71      -9.63
  8   6      16.65     -12.85
  8   7      -3.77     -10.90
  8   8      47.98      -2.43
  9   0     102.02       0.00
  9   1      13.58     -39.30
  9   2       6.44      19.86
  9   3     -20.70     -16.18
  9   4      13.91      -3.90
  9   5      -6.05      -5.54
  9   6      32.09     -30.72
  9   7      -2.05      39.42
  9   8      24.32      13.07
  9   9       1.91      24.43
 10   0      -2.81       0.00
 10   1       8.51      -2.20
 10   2      30.51       6.61
 10   3      -6.73       8.47
 10   4       4.29      -9.39
 10   5      33.86      23.07
 10   6     -25.39      -1.56
 10   7      -4.31      22.02
 10   8     -25.02      -8.60
 10   9     -13.92      11.59
 10  10       9.83     -32.86
 11   0     240.97       0.00
 11   1      19.26      -2.54
 11   2      -7.86      -2.90
 11   3      -8.36      17.04
 11   4      -6.97     -17.75
 11   5      -9.02       6.32
 11   6     -32.19      13.91
 11   7       9.06      -6.14
 11   8     -11.98      -8.48
 11   9      10.25     -13.78
 11  10      -2.61      13.98
 11  11      -3.20      -1.32
 12   0     -50.97       0.00
 12   1     -13.12       1.80
 12   2      -0.37      -0.66
 12   3      28.47      -7.12
 12   4     -20.40      -0.37
 12   5      -3.98     -22.91
 12   6       8.76      22.94
 12   7       3.67     -21.45
 12   8      12.32      14.93
 12   9      12.09       5.84
 12  10      -0.11      -2.90
 12  11       4.61      -2.79
 12  12     -20.25       4.93
 13   0     331.31       0.00
 13   1      16.77     -18.89
 13   2       0.24       3.43
 13   3     -11.95      -7.58
 13   4     -13.68      13.88
 13   5     -17.25     -11.25
 13   6      13.41      -0.50
 13   7     -25.57       5.09
 13   8       4.25       4.16
 13   9      -2.52       0.27
 13  10       5.97      -9.50
 13  11     -12.30      -3.13
 13  12      -4.33     -15.86
 13  13      44.92     -18.77
 14   0     -23.01       0.00
 14   1       9.48      -1.90
 14   2      15.39      -0.69
 14   3       2.06      -7.18
 14   4      21.09       3.28
 14   5       4.39       3.98
 14   6      -6.70     -11.59
 14   7      10.33      25.43
 14   8       1.44     -12.42
 14   9      17.05       5.59
 14  10       0.94      -1.16
 14  11      -8.47      -2.36
 14  12      17.96       9.34
 14  13       7.05     -16.21
 14  14      -7.19      46.38
 15   0     411.95       0.00
 15   1     -21.60      13.89
 15   2      -1.81       3.56
 15   3      -7.98       8.59
 15   4      -0.89      -8.02
 15   5     -19.01       9.54
 15   6     -12.70      -0.84
 15   7      20.54      -8.31
 15   8      -6.49     -13.68
 15   9       9.78       5.63
 15  10     -10.28       3.93
 15  11      -2.11      -1.52
 15  12       7.85       4.75
