Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1784:180
Coefficients for 360 degrees 
  Beginning: CT1783:000  1987:01:03_17h:22m:57s. 
  Centered:  CT1784:180  1987:01:17_08h:41m:08s. 
  End time:  CT1784:005  1987:01:30_14h:53m:49s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
 27  16      -3.02       0.91
 27  17       2.49      -1.11
 27  18      -0.30       3.78
 27  19       3.67      -2.81
 27  20       1.41      -6.21
 27  21       1.39       1.18
 27  22       4.91       2.83
 27  23       7.04      -2.53
 27  24       3.49      -3.94
 27  25      -0.77      -6.00
 27  26       0.14      -4.34
 27  27      -2.61       1.06
 28   0     173.70       0.00
 28   1       3.80       5.33
 28   2      80.47      -5.33
 28   3     -10.85      -6.48
 28   4     -15.67      10.72
 28   5       0.21       5.45
 28   6      19.57      -2.87
 28   7      26.26      -3.62
 28   8      -6.89       0.17
 28   9       5.89       0.48
 28  10      -1.14      -1.87
 28  11       3.42       2.93
 28  12       3.04       2.87
 28  13      -5.25      -0.91
 28  14       2.81       1.07
 28  15       1.08      -2.50
 28  16      -0.19      -3.78
 28  17      -5.63       1.54
 28  18      -4.12      -0.90
 28  19      -2.89      -1.05
 28  20      -7.62       6.00
 28  21       0.54       3.97
 28  22       0.25       3.36
 28  23      -3.76      -5.09
 28  24     -10.22       9.16
 28  25      -2.20      11.63
 28  26       5.22       0.74
 28  27       2.71      -1.33
 28  28      -1.25      -3.02
 29   0    -747.59       0.00
 29   1       4.31      19.97
 29   2      -0.94     -54.59
 29   3      22.65      50.43
 29   4      -3.80       6.73
 29   5      23.74      -9.40
 29   6      -2.33       7.40
 29   7      13.54      -1.02
 29   8       4.33       1.32
 29   9       2.66       4.83
 29  10      -3.47       0.84
 29  11       2.25      -4.33
 29  12       0.98       2.88
 29  13       0.74      -0.77
 29  14       0.47       1.06
 29  15      -0.61      -2.24
 29  16      -0.38      -0.18
 29  17       1.91      -0.76
 29  18      -0.36      -2.25
 29  19      -1.58       2.03
 29  20       2.41      -5.99
 29  21      -1.01      -6.71
 29  22      -1.46      -5.51
 29  23       1.96      -2.36
 29  24       0.95       2.46
 29  25      -0.77      -5.77
 29  26      -5.08      -1.84
 29  27      -2.27       0.50
 29  28      -0.80      -0.49
 29  29      -0.04      -3.35
