Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1678:180
Coefficients for 360 degrees 
  Beginning: CT1677:000  1979:02:03_13h:07m:16s. 
  Centered:  CT1678:180  1979:02:17_04h:25m:27s. 
  End time:  CT1678:005  1979:03:02_10h:38m:08s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -15.96       0.00
  1   0      60.92       0.00
  1   1     -26.70     -83.49
  2   0     -56.81       0.00
  2   1     -10.43      67.68
  2   2      58.22      87.24
  3   0     165.89       0.00
  3   1       7.92     -62.45
  3   2      87.44      69.44
  3   3    -242.13       8.52
  4   0      10.11       0.00
  4   1     -16.25      -5.20
  4   2      -0.39     -77.14
  4   3      13.03     -56.52
  4   4    -183.10      47.54
  5   0     231.12       0.00
  5   1      29.62     145.28
  5   2    -182.70     -65.97
  5   3      99.71    -136.50
  5   4      91.14     131.16
  5   5    -148.98     424.32
  6   0    -100.40       0.00
  6   1      53.28     -74.71
  6   2     -18.24     -29.66
  6   3      25.55     -86.76
  6   4     -91.21     -80.68
  6   5     236.20      96.42
  6   6      60.87     314.74
  7   0     -95.03       0.00
  7   1     172.09     -30.68
  7   2     206.94     148.31
  7   3      96.37     152.71
  7   4     -77.73    -144.82
  7   5     -50.30    -127.50
  7   6     276.85     -87.84
  7   7     190.71     205.22
  8   0     -27.38       0.00
  8   1      68.78      63.23
  8   2      35.68     153.88
  8   3     -63.44     136.08
  8   4     252.91      79.65
  8   5    -118.62    -130.38
  8   6      47.51     -32.06
  8   7     144.16    -253.29
  8   8     149.50     339.55
  9   0      38.37       0.00
  9   1       5.55      24.76
  9   2     -40.47      59.42
  9   3    -180.16     -97.92
  9   4       4.11      68.00
  9   5     191.37     -70.30
  9   6     -70.00     108.95
  9   7      55.74     127.89
  9   8    -208.92    -112.14
  9   9     125.38     113.81
 10   0     139.02       0.00
 10   1     -43.35      -9.01
 10   2     -38.69      74.77
 10   3     108.23     -50.33
 10   4    -207.25     -31.87
 10   5      85.86     160.68
 10   6     -32.44       6.63
 10   7    -323.59      35.61
 10   8      -3.59      -5.27
 10   9    -348.11    -119.09
 10  10     424.00     376.36
 11   0    -193.06       0.00
 11   1       1.56     -11.01
 11   2      49.26       1.85
 11   3     102.64      50.90
 11   4     -97.51      74.24
 11   5     -76.07     200.65
 11   6     -15.05       0.86
 11   7     -59.60     -18.86
 11   8      76.24     -75.84
 11   9      -0.10     -32.58
 11  10     295.57     311.72
 11  11      97.74     157.87
 12   0     -28.95       0.00
 12   1       9.92     -21.32
 12   2      20.48      -9.68
 12   3     -29.61      12.37
 12   4     -93.18      -6.93
 12   5     -19.17    -156.16
 12   6     -74.68     131.17
 12   7     119.96     190.44
 12   8    -155.69    -149.00
 12   9      26.38      62.47
 12  10     218.22     233.76
 12  11    -435.09    -178.56
 12  12     344.32    -127.12
 13   0    -211.50       0.00
 13   1      84.76      41.66
 13   2      75.09      98.25
 13   3     -54.93      70.55
 13   4     -95.13     -18.62
 13   5     -62.59    -307.67
 13   6      14.90    -116.58
 13   7      27.75     -58.71
 13   8     -43.87     201.33
