Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1705:180
Coefficients for 360 degrees 
  Beginning: CT1704:000  1981:02:08_23h:29m:22s. 
  Centered:  CT1705:180  1981:02:22_14h:47m:33s. 
  End time:  CT1705:005  1981:03:07_21h:00m:14s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       9.20       0.00
  1   0     -85.35       0.00
  1   1      76.16      23.17
  2   0      83.09       0.00
  2   1     -45.39      35.65
  2   2    -114.67      98.58
  3   0    -142.60       0.00
  3   1     -34.49     -18.04
  3   2      28.98      49.04
  3   3     -60.00     153.94
  4   0      -7.57       0.00
  4   1     102.92      23.93
  4   2      -2.69     -22.40
  4   3      44.82     -35.82
  4   4     113.16      47.46
  5   0     161.25       0.00
  5   1     -40.48      74.44
  5   2     -70.05    -155.09
  5   3     -13.58      54.56
  5   4     367.88      47.65
  5   5     137.38      63.55
  6   0    -225.32       0.00
  6   1     113.87      37.70
  6   2      74.34     -53.30
  6   3    -131.94     -10.81
  6   4     -77.14    -184.93
  6   5     -42.67    -299.31
  6   6    -182.47     -76.07
  7   0     -31.02       0.00
  7   1     122.57     -10.50
  7   2     -55.74      40.82
  7   3       0.11    -109.51
  7   4    -133.20     -58.93
  7   5      44.60     135.42
  7   6     136.48     -31.67
  7   7     -80.98     -38.71
  8   0     111.74       0.00
  8   1     -41.74      93.08
  8   2      -8.63     -42.35
  8   3     136.74     -29.50
  8   4     -59.31     126.90
  8   5    -282.26     205.53
  8   6     -66.01    -139.13
  8   7      67.92     -71.86
  8   8    -241.20    -123.30
  9   0      16.05       0.00
  9   1     -31.21     -29.46
  9   2     -52.97     -65.66
  9   3      40.39       0.95
  9   4       9.05      48.13
  9   5      66.13      -2.68
  9   6      35.32      17.66
  9   7     -69.45      61.83
  9   8    -132.87     115.23
  9   9    -332.16      43.51
 10   0      39.54       0.00
 10   1     102.91     -19.06
 10   2     -46.35    -111.90
 10   3     -74.10     -99.61
 10   4     104.59       4.47
 10   5     295.39     -73.55
 10   6      20.84     138.35
 10   7    -137.74      -4.77
 10   8      76.18     -81.83
 10   9    -214.43     255.57
 10  10     -79.87     109.97
 11   0      27.02       0.00
 11   1       3.98      65.74
 11   2      38.17       0.54
 11   3      -5.93      48.28
 11   4      65.84     -41.59
