Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1814:180
Coefficients for 360 degrees 
  Beginning: CT1813:000  1989:03:31_23h:34m:11s. 
  Centered:  CT1814:180  1989:04:14_14h:52m:22s. 
  End time:  CT1814:005  1989:04:27_21h:05m:03s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -0.32       0.00
  1   0     -26.83       0.00
  1   1     -99.50      17.29
  2   0      91.43       0.00
  2   1    -129.90       8.55
  2   2      12.33      15.26
  3   0    -128.65       0.00
  3   1      -9.96     -17.66
  3   2      73.18     250.06
  3   3     116.70    -184.12
  4   0     -61.98       0.00
  4   1      12.44     -58.06
  4   2     -76.29     -34.37
  4   3     266.78    -336.00
  4   4     126.02     -49.12
  5   0    -372.55       0.00
  5   1     189.82      50.80
  5   2     174.05    -137.00
  5   3      49.69     -45.66
  5   4    -367.82     126.91
  5   5    -281.47      94.62
  6   0       6.56       0.00
  6   1     329.91      44.31
  6   2     -79.78     -14.17
  6   3     -96.67    -113.39
  6   4     -36.03     -78.84
  6   5    -111.58     474.08
  6   6     223.32      52.68
  7   0      86.24       0.00
  7   1     -18.35      89.74
  7   2    -262.64    -331.33
  7   3     -43.12     138.01
  7   4    -145.56     -40.14
  7   5      34.48     253.38
  7   6     340.59    -197.02
  7   7     -46.48     204.96
  8   0      89.83       0.00
  8   1      70.77     111.71
  8   2      15.61     -25.11
  8   3    -138.11     277.88
  8   4    -157.21      97.78
  8   5     153.70      18.87
  8   6     217.58     -88.69
  8   7    -240.17     -17.20
  8   8    -107.32      -7.36
  9   0      98.10       0.00
  9   1      57.31     -70.99
  9   2     -75.95    -127.56
  9   3     -62.73      13.27
  9   4     291.56      75.30
  9   5     257.21     -56.01
  9   6    -140.39     -92.61
  9   7    -308.32      46.47
  9   8    -317.53     154.97
  9   9     233.19    -245.80
 10   0     -84.28       0.00
 10   1      34.79     -56.07
 10   2    -124.19    -198.63
 10   3      45.45     153.64
 10   4     140.49     -34.92
 10   5      42.56    -275.80
 10   6    -121.47    -114.41
 10   7     -36.24      16.09
 10   8     -60.59     146.12
 10   9      68.08    -183.69
 10  10      17.50      30.28
 11   0      89.09       0.00
 11   1      86.47      78.01
 11   2     -67.67    -120.90
 11   3     -52.16     163.29
 11   4     -32.30    -153.82
 11   5    -252.17     -91.20
 11   6     -90.30     -91.63
 11   7     -32.73    -116.83
 11   8     128.12      18.54
 11   9     123.74    -103.25
 11  10     -52.42     143.60
 11  11    -199.56    -114.23
 12   0     -24.38       0.00
 12   1     133.19       4.41
 12   2      -9.65     -96.47
 12   3     -90.73     103.74
 12   4      76.15     -12.66
 12   5     -93.47      75.06
 12   6     -58.60     151.53
 12   7      71.48      78.07
 12   8     -59.49      85.37
 12   9     149.66     -67.71
 12  10     -78.62    -355.27
 12  11     105.36     182.22
 12  12     -22.06      79.76
 13   0     232.95       0.00
 13   1     -34.49     -16.65
 13   2    -158.26    -187.11
 13   3     -51.26     180.67
 13   4     117.26    -113.50
 13   5      12.96      81.36
 13   6      64.22      63.10
 13   7     178.84     111.74
 13   8     115.67     -48.45
 13   9     -99.50      51.84
 13  10    -167.78      12.14
 13  11     -27.40      -9.47
 13  12     354.78    -238.18
 13  13      86.22     169.28
 14   0     -42.40       0.00
 14   1     -45.78      79.78
