Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1919:180
Coefficients for 360 degrees 
  Beginning: CT1918:000  1997:02:01_21h:13m:29s. 
  Centered:  CT1919:180  1997:02:15_12h:31m:41s. 
  End time:  CT1919:005  1997:02:28_18h:44m:21s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       8.89       0.00
  1   0     152.39       0.00
  1   1       6.02      -4.56
  2   0     -31.53       0.00
  2   1       5.23      16.60
  2   2       2.81     -14.00
  3   0     221.77       0.00
  3   1      -4.68      -1.72
  3   2      27.85       2.22
  3   3      -8.66     -19.02
  4   0     -69.99       0.00
  4   1       1.68       0.42
  4   2     -24.62     -24.91
  4   3      22.33     -12.37
  4   4     -11.07       8.31
  5   0     134.77       0.00
  5   1       0.98       8.88
  5   2     -16.20      -1.36
  5   3      -8.19      34.98
  5   4      10.44     -12.70
  5   5       0.67      -2.14
  6   0     -34.92       0.00
  6   1     -31.50      26.36
  6   2      16.01      -4.32
  6   3     -11.23       5.98
  6   4       4.71      14.08
  6   5       0.62       0.12
  6   6      33.37      24.36
  7   0       3.26       0.00
  7   1       9.37      -0.20
  7   2     -11.47      -6.03
  7   3      12.24       0.71
  7   4       0.68      -6.01
  7   5      -6.53      11.20
  7   6      -8.69     -37.86
  7   7       6.58     -42.18
  8   0      27.20       0.00
  8   1     -22.31      34.30
  8   2     -17.44     -17.05
  8   3     -23.48       1.44
  8   4       2.64     -12.10
  8   5      -9.36     -14.73
  8   6       4.70      17.11
  8   7     -11.96       4.23
  8   8      10.48      32.98
  9   0     -93.54       0.00
  9   1      -0.38     -29.59
  9   2       4.29      -0.29
  9   3     -15.88      25.68
  9   4     -24.79       1.13
  9   5      -7.55      -9.54
  9   6     -10.73     -11.17
  9   7     -12.40      22.29
  9   8       7.79     -17.10
  9   9      32.91      -5.79
 10   0      12.56       0.00
 10   1     -17.85      20.81
 10   2     -17.30       1.85
 10   3     -19.98      -1.84
 10   4      19.52      12.78
 10   5      -2.39       5.74
 10   6      10.54       2.02
 10   7     -13.51     -10.95
 10   8      21.75       5.94
 10   9       7.52     -11.47
 10  10      14.22       8.41
 11   0    -143.43       0.00
 11   1      10.56       3.87
 11   2      -6.24     -14.03
 11   3      -3.90      17.63
 11   4     -13.02      10.00
 11   5      -0.23       6.94
 11   6      -3.70      -1.82
 11   7      12.41      -0.72
 11   8     -26.25       2.69
 11   9      -9.20      -3.78
 11  10       0.48       6.52
 11  11      13.35     -16.31
 12   0      54.58       0.00
 12   1      -8.48      11.14
 12   2     -14.88     -19.42
 12   3     -10.09       3.29
 12   4      31.23       5.03
 12   5       3.39      17.17
 12   6       0.54     -24.26
 12   7      -6.03      -1.41
 12   8      12.23      -4.87
 12   9     -13.43      14.53
 12  10      -2.53      -5.98
 12  11      23.37      32.36
 12  12      20.02      28.93
 13   0    -233.46       0.00
 13   1     -10.72       2.31
 13   2      -7.59       0.66
 13   3     -30.34       5.89
 13   4     -16.50      -1.10
 13   5       2.68       3.68
 13   6      -1.11       1.77
 13   7     -14.58      -0.29
 13   8      -7.91      13.35
 13   9      13.61     -17.50
 13  10       0.39      18.12
 13  11      -8.51     -10.98
 13  12       7.83      12.08
 13  13      21.71       2.51
 14   0      58.15       0.00
 14   1       0.23      -8.38
 14   2     -15.01      -4.86
 14   3     -21.13      12.66
 14   4       2.76       3.52
 14   5      12.31      13.34
 14   6      -5.10     -10.74
 14   7       9.18      14.99
 14   8      -8.23      13.92
 14   9      15.62      14.97
 14  10      -1.00       7.85
 14  11       7.83      -3.64
 14  12     -12.20     -22.73
 14  13      14.20       2.37
 14  14       7.05      31.72
 15   0    -299.48       0.00
 15   1       1.55       5.65
 15   2      -4.75     -10.05
 15   3     -14.99      16.43
 15   4     -28.14      10.57
 15   5       1.02       5.77
 15   6      11.89     -20.59
 15   7      -6.71      -1.96
 15   8      -6.12      -9.99
 15   9      -8.55      -2.72
 15  10       4.27      15.03
 15  11      10.34       3.59
 15  12      -8.72       3.99
 15  13     -21.22       4.22
 15  14       6.04       2.09
 15  15      17.97       2.58
 16   0      66.59       0.00
 16   1      10.69      -3.01
 16   2     -10.03      -8.71
 16   3     -20.99      -8.07
 16   4      21.03       1.70
 16   5     -17.98      -2.24
 16   6      -0.94      -9.99
 16   7      19.07      12.38
 16   8       3.96       7.38
 16   9      -7.28      -7.57
 16  10     -14.82      -5.76
 16  11       7.48       5.50
 16  12       1.66       8.63
 16  13      14.49     -14.68
 16  14      -1.40      -3.64
 16  15      -4.37       2.78
 16  16       0.20      30.05
 17   0    -272.62       0.00
 17   1       1.41      -2.09
 17   2      -7.25       0.68
 17   3     -20.86      24.68
 17   4     -21.83       2.53
 17   5       6.47       6.14
 17   6     -11.99      -2.35
 17   7      -8.89      -2.17
 17   8       8.64      -6.73
 17   9       5.59      12.54
 17  10      -9.86       5.12
 17  11     -10.84      -3.12
 17  12      12.03       4.29
 17  13      -0.36      14.03
 17  14       5.28     -12.50
 17  15      11.25       9.10
 17  16       0.38     -11.31
 17  17      -3.99       5.19
 18   0      51.60       0.00
 18   1      19.30     -27.87
 18   2      -6.14     -10.72
 18   3     -31.61       8.24
 18   4      25.18       8.43
 18   5       8.59      12.40
 18   6       4.38      -9.44
 18   7       3.49      14.88
 18   8      -0.19       2.31
 18   9      13.50     -20.71
 18  10       8.55       7.61
 18  11      -1.48       4.79
 18  12     -12.78       8.65
 18  13       2.48      -3.24
 18  14      -1.36       6.49
