Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1782:180
Coefficients for 360 degrees 
  Beginning: CT1781:000  1986:11:10_04h:10m:12s. 
  Centered:  CT1782:180  1986:11:23_19h:28m:23s. 
  End time:  CT1782:005  1986:12:07_01h:41m:04s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.27       0.00
  1   0    -225.75       0.00
  1   1     -10.88       3.68
  2   0      23.12       0.00
  2   1      -1.13       5.04
  2   2      16.62       4.24
  3   0    -297.45       0.00
  3   1      -7.06      -2.26
  3   2      17.82     -10.99
  3   3     -21.44     -17.09
  4   0      43.39       0.00
  4   1      -9.90      -0.49
  4   2       6.99       3.70
  4   3     -30.50      17.12
  4   4       5.25      39.85
  5   0    -207.40       0.00
  5   1     -14.10     -19.65
  5   2     -22.12      10.55
  5   3      -7.15      13.45
  5   4       6.71      30.73
  5   5      33.66     -21.65
  6   0       4.08       0.00
  6   1      12.40      -2.87
  6   2     -17.40      44.46
  6   3      13.86     -14.38
  6   4      23.87      22.57
  6   5      -9.01     -43.18
  6   6     -61.30      34.01
  7   0      12.47       0.00
  7   1     -18.93      28.28
  7   2       6.29     -32.77
  7   3      36.56      11.80
  7   4       6.32       1.69
  7   5     -28.79     -63.74
  7   6     -12.28      24.60
  7   7      22.88     -38.90
  8   0      -7.82       0.00
  8   1       3.83      40.20
  8   2       3.54      -1.18
  8   3       1.57      14.20
  8   4     -22.23     -33.40
  8   5     -13.89      32.85
  8   6     -24.87      42.36
  8   7      37.77      42.25
  8   8      10.71      13.59
  9   0     121.58       0.00
  9   1     -25.46     -24.24
  9   2     -25.95     -51.97
  9   3       4.00      -0.14
  9   4     -23.35      -5.78
  9   5      10.98      56.41
  9   6     -18.52     -22.45
  9   7      51.91     -35.75
  9   8     -55.12     -66.04
  9   9     -21.27      49.26
 10   0      -9.09       0.00
 10   1     -21.99     -41.63
 10   2      15.15      55.48
 10   3     -35.46      -9.20
 10   4      16.70       6.33
 10   5      37.84      12.66
 10   6       6.83     -17.86
 10   7      39.33     -17.20
 10   8     -33.67      -3.83
 10   9      47.37      62.30
 10  10     -38.19     -47.16
 11   0     207.24       0.00
 11   1     -10.61       9.67
 11   2      16.91      12.61
 11   3      -7.84      17.30
 11   4      67.12      35.09
 11   5     -13.50       0.67
 11   6       6.33      -9.14
 11   7     -45.77     -14.92
 11   8     -35.76      -5.28
 11   9       7.48      16.64
 11  10      23.05     -19.35
 11  11      26.34     -24.67
 12   0     -49.69       0.00
 12   1      19.54      38.33
 12   2     -18.72      33.47
 12   3      -5.68       0.97
 12   4      -4.27      -8.32
 12   5     -18.71     -27.30
 12   6      16.34     -16.75
 12   7     -54.21       6.14
 12   8      35.74      -7.62
 12   9      14.34      29.83
 12  10      50.62     -10.91
 12  11     -43.91      -3.49
 12  12      27.58      59.12
 13   0     335.50       0.00
 13   1      15.12       1.74
 13   2     -28.63     -48.38
 13   3      44.67     -19.71
 13   4     -26.01       3.21
 13   5       0.84     -28.94
 13   6      -9.79       4.49
 13   7      -5.13      21.56
 13   8      22.09      18.33
 13   9       4.89      11.13
 13  10      19.59     -32.78
 13  11     -56.36      21.30
 13  12      19.67      -6.98
 13  13     -55.06      -9.28
 14   0      -0.98       0.00
 14   1      -1.73     -13.06
 14   2      18.53       8.78
 14   3     -10.03     -13.24
 14   4     -26.34       1.64
 14   5      11.53      -3.51
 14   6     -10.64      45.38
 14   7      23.07      -2.91
 14   8     -14.09       9.07
 14   9      -0.65     -35.36
 14  10     -28.46      -9.22
 14  11     -24.74       9.87
 14  12       6.74      -6.46
 14  13       1.81       5.39
 14  14      -4.51     -38.37
 15   0     410.50       0.00
 15   1     -20.44      -5.02
 15   2       5.04     -27.27
 15   3     -20.73      34.44
 15   4      25.36      24.48
 15   5     -14.78      21.25
 15   6       8.75      -9.87
 15   7       3.52     -11.89
 15   8     -16.11      -8.63
