Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2211:180
Coefficients for 360 degrees 
  Beginning: CT2210:000  2018:11:23_06h:14m:49s. 
  Centered:  CT2211:180  2018:12:06_21h:33m:00s. 
  End time:  CT2211:005  2018:12:20_03h:45m:41s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.33       0.00
  1   0      86.70       0.00
  1   1      -0.23      -7.96
  2   0      15.75       0.00
  2   1      -5.74       8.96
  2   2     -13.13      -3.81
  3   0     129.91       0.00
  3   1     -17.19      -2.32
  3   2      -2.35      -6.03
  3   3      -4.50      13.09
  4   0      -2.20       0.00
  4   1     -14.92       6.12
  4   2       7.32       7.21
  4   3       1.20      -1.41
  4   4      -1.89      12.13
  5   0      70.39       0.00
  5   1     -26.62      -3.10
  5   2       5.95     -24.11
  5   3      19.87      -5.19
  5   4       9.71       0.38
  5   5       7.35      16.84
  6   0      -4.35       0.00
  6   1     -23.57       3.32
  6   2      12.57      -3.91
  6   3      -2.47      -7.63
  6   4       4.63       0.73
  6   5       1.37      -2.79
  6   6      12.01       5.95
  7   0       5.98       0.00
  7   1     -24.61       7.95
  7   2      10.46     -16.47
  7   3     -20.38      -1.76
  7   4      -0.65     -13.84
  7   5      14.22     -19.92
  7   6      -1.40     -10.73
  7   7       9.29       3.97
  8   0       5.93       0.00
  8   1     -21.13       4.25
  8   2       6.37      -7.21
  8   3      -2.47     -12.53
  8   4     -14.35       5.84
  8   5       1.10      -2.58
  8   6      -5.85       1.50
  8   7      -4.79      -5.38
  8   8     -10.78       9.35
  9   0     -50.93       0.00
  9   1     -13.82     -13.07
  9   2      -0.27     -10.05
  9   3       2.87      11.55
  9   4       1.61       2.99
  9   5     -10.96      12.51
  9   6      -8.04       4.07
  9   7      -9.49      -7.69
  9   8     -14.25       2.92
  9   9      -2.57       3.75
 10   0      -7.26       0.00
 10   1      -8.22       3.41
 10   2       6.05      -0.55
 10   3      18.65     -21.53
 10   4       0.62      -0.96
 10   5      -0.07      13.46
 10   6       5.56       6.13
 10   7      -4.23      -5.33
 10   8       2.84      -6.23
 10   9      -6.15       0.51
 10  10      -6.46       0.28
 11   0     -88.54       0.00
 11   1     -16.53       7.00
 11   2       8.08     -16.52
 11   3       1.27     -18.25
 11   4      -7.14      -6.40
 11   5      16.44      -7.90
 11   6      -0.81       8.39
 11   7       2.75       3.62
 11   8       6.03       3.52
 11   9      -1.22       8.51
 11  10      -6.99       0.64
 11  11      -5.84      11.99
 12   0      -0.14       0.00
 12   1     -10.71       3.12
 12   2      12.05      -4.92
 12   3      10.41     -28.05
 12   4      -5.75       1.25
 12   5       5.19       6.41
 12   6       7.27      -2.09
