Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1823:180
Coefficients for 360 degrees 
  Beginning: CT1822:000  1989:12:02_11h:01m:33s. 
  Centered:  CT1823:180  1989:12:16_02h:19m:44s. 
  End time:  CT1823:005  1989:12:29_08h:32m:25s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -9.65       0.00
  1   0      12.03       0.00
  1   1     -62.44     -92.68
  2   0      56.55       0.00
  2   1     -62.93    -137.60
  2   2    -204.16      17.45
  3   0     101.59       0.00
  3   1     121.94      -2.98
  3   2     -81.87      44.89
  3   3     112.14     162.43
  4   0    -164.58       0.00
  4   1     127.31     175.70
  4   2     -86.39      28.79
  4   3    -182.55    -140.55
  4   4    -178.41      19.41
  5   0    -149.88       0.00
  5   1      18.28     160.33
  5   2      82.22    -133.28
  5   3    -108.77      -2.33
  5   4      62.03      54.58
  5   5     -26.94     116.28
  6   0      13.42       0.00
  6   1    -129.77     343.43
  6   2     317.28     120.99
  6   3     124.38      91.54
  6   4     -18.75      20.47
  6   5    -132.78    -148.50
  6   6     150.91     -40.95
  7   0      89.29       0.00
  7   1    -129.57     129.80
  7   2    -107.27      71.19
  7   3     -77.31       3.21
  7   4     134.49       9.26
  7   5     -18.44    -152.13
  7   6       7.03     104.58
  7   7     -39.18     506.55
  8   0     158.71       0.00
  8   1     266.96     218.27
  8   2    -136.22     -66.01
  8   3      -3.94     -31.62
  8   4     164.44      42.30
  8   5     106.56     109.83
  8   6     -35.38     -87.51
  8   7      47.48     -64.77
  8   8     101.55     163.28
  9   0     -94.12       0.00
  9   1     186.30     125.09
  9   2     140.64     136.85
  9   3      64.21      37.47
  9   4    -126.90     -43.39
  9   5      26.39      68.12
  9   6     125.91      67.49
  9   7      15.36     280.45
  9   8      85.69     210.83
  9   9      38.60    -202.70
 10   0    -186.65       0.00
 10   1     -68.29     156.54
 10   2     176.51      26.91
 10   3      -1.63      72.80
 10   4    -134.61     -45.53
 10   5      51.39      60.48
 10   6      69.61       9.77
 10   7     140.12     188.68
 10   8     173.24     -22.97
 10   9     574.48    -337.00
 10  10     -66.45    -116.78
 11   0     107.86       0.00
 11   1     -96.04      21.31
 11   2     -89.10     -42.17
 11   3     -59.46     -68.85
 11   4       9.87      90.27
 11   5     -72.13       8.11
 11   6     -26.78     -83.13
 11   7      77.62    -299.13
 11   8     -53.40     248.54
 11   9     181.05     -39.23
 11  10     -89.96    -399.94
 11  11    -295.61     -30.28
 12   0     101.30       0.00
 12   1     -35.84      40.59
 12   2     159.80     107.52
 12   3      42.19     -39.01
 12   4       2.20      62.76
 12   5     -65.95    -181.66
 12   6     -42.82      41.95
 12   7      -6.40    -104.59
 12   8    -200.74     -36.78
 12   9    -257.32     106.02
 12  10     145.40     -79.51
 12  11    -278.18     -50.56
 12  12    -279.84     125.50
 13   0     -64.19       0.00
 13   1     -24.96      37.12
 13   2      37.50      52.28
 13   3     -14.81      56.82
 13   4     -49.66       8.72
 13   5      16.54     -97.92
 13   6    -129.68     122.67
 13   7     -89.59     172.50
 13   8      58.13    -170.16
 13   9     -63.82     131.35
 13  10      72.20     132.05
 13  11     -44.97     -67.34
 13  12     114.60     -29.82
 13  13    -147.10    -157.69
 14   0     104.94       0.00
 14   1     111.49      83.96
 14   2     -70.20    -126.82
 14   3       6.88      23.12
 14   4     -86.90      96.11
 14   5      25.05     198.23
 14   6     -60.46     -87.03
 14   7     -37.83      26.89
 14   8       8.17      46.17
 14   9       2.72      63.26
 14  10      27.61       9.00
 14  11     -60.34      14.52
 14  12     -96.07      45.15
 14  13     -80.17     164.80
 14  14     153.70     -40.71
 15   0     -50.97       0.00
 15   1     123.31       4.36
 15   2      54.58     109.87
 15   3       5.13     -45.95
 15   4     -64.49       7.58
 15   5      56.28      43.23
 15   6      90.57     -52.66
 15   7      66.48     -67.35
 15   8      10.02      66.90
 15   9     -64.84     -39.10
 15  10       4.73     235.18
 15  11     196.63       7.98
 15  12    -132.60      28.02
 15  13     167.18      -8.04
 15  14      -1.21    -169.57
 15  15     173.13      88.87
 16   0     -56.62       0.00
 16   1     -97.70    -113.53
 16   2     237.33     170.42
 16   3      36.54      75.74
 16   4     -65.21     -35.39
 16   5     -55.69     -74.71
 16   6     134.06      87.62
 16   7      11.85      39.69
 16   8     113.01     -45.81
 16   9      36.87     -97.56
 16  10    -186.20     -31.26
 16  11      98.70      24.42
 16  12     219.68     -29.41
 16  13       4.67    -197.88
 16  14       5.86     -45.17
 16  15     -64.65    -348.94
 16  16    -131.37    -104.57
 17   0      61.14       0.00
 17   1    -122.79     -95.04
 17   2     -78.52     -55.82
 17   3     -25.82       8.65
 17   4     -46.42      76.33
 17   5     -49.53    -117.29
 17   6     -60.38     -88.46
 17   7     -17.49     -12.65
 17   8     -45.46      32.56
 17   9      83.20      15.85
 17  10      15.08    -128.54
 17  11    -232.56       0.83
 17  12      63.17     127.17
 17  13     100.50     182.47
 17  14    -101.64    -136.96
 17  15     173.75     -77.76
 17  16     362.43     -45.36
 17  17      31.78     -50.30
 18   0      58.12       0.00
 18   1      -2.97    -256.04
 18   2     -62.75     -75.84
 18   3      38.44     -43.16
 18   4     -34.22      84.53
 18   5      -3.87      20.90
 18   6    -134.95     -13.34
 18   7      19.19     -90.57
 18   8    -118.81       4.32
 18   9     -41.45      70.34
 18  10     124.84      24.10
 18  11     -51.12      -4.76
 18  12    -106.87     -58.82
 18  13     -63.39     157.63
 18  14     -52.63       7.86
 18  15    -188.57     -66.38
 18  16      81.04      41.99
 18  17     225.56    -103.04
 18  18      12.44    -177.97
 19   0     -64.99       0.00
 19   1      26.32    -145.79
 19   2      73.71      59.04
 19   3     -33.33      -9.51
 19   4     -93.38     -10.18
 19   5      67.08      48.68
 19   6     -43.60      69.01
 19   7     -11.27      -4.84
 19   8      44.57     -73.53
 19   9     -38.21      16.96
 19  10     -46.87      62.63
 19  11     123.65      38.68
 19  12     -31.83     -48.13
 19  13     -82.66     -60.15
 19  14      18.35     207.26
 19  15      14.58      85.21
 19  16      -1.87      10.78
 19  17     171.31      90.10
 19  18      -7.41     -54.91
 19  19    -187.86    -107.10
 20   0      43.57       0.00
 20   1     -88.40    -262.30
 20   2      22.11      23.93
 20   3       9.22      57.99
 20   4    -110.01      61.87
 20   5     -36.39      57.17
 20   6      85.43      13.83
 20   7     -51.51      39.30
 20   8      16.82     -32.55
 20   9      26.75     -28.56
 20  10     -71.96      14.22
 20  11     -46.36      -1.50
 20  12     -29.84      25.23
 20  13      22.28     -45.16
 20  14      54.58       2.77
 20  15      40.80     102.22
 20  16      74.43     118.24
 20  17     -73.43     -71.37
 20  18      87.43    -115.11
 20  19      69.58     -36.24
 20  20      16.66      40.92
 21   0       7.91       0.00
 21   1      -6.79    -155.97
 21   2     -41.46     -22.90
 21   3       2.90      -2.92
 21   4     -67.56      73.31
 21   5     -18.02    -106.05
 21   6     -22.86     -89.75
 21   7      -6.56      -1.69
 21   8     -46.56      65.40
 21   9     -11.96     -14.76
 21  10      47.18      33.99
 21  11     -49.88      -3.81
 21  12       1.57     -60.38
 21  13      66.74     -26.29
 21  14      14.37     -38.26
 21  15      22.91      61.94
 21  16      -2.66      47.51
 21  17      62.25     104.04
 21  18     -21.73     -64.38
 21  19     -85.97     -55.78
 21  20      -1.16     163.92
 21  21     112.64     -87.40
 22   0     -39.37       0.00
 22   1     -54.46    -390.29
 22   2     -25.47       9.45
 22   3      27.97       6.07
 22   4    -105.21      50.00
 22   5     -45.43     -26.92
 22   6     -29.96      43.42
 22   7      11.66     -56.38
 22   8      35.27     -34.17
 22   9       1.83      -3.68
 22  10      17.60     -21.07
 22  11      85.99       7.93
 22  12      23.54       9.34
 22  13     -17.85     -75.76
 22  14     -43.61     -75.16
 22  15      24.24     -73.11
 22  16     -67.91     -82.37
 22  17      16.44     -17.98
 22  18      10.18     141.23
 22  19      84.51      25.99
 22  20      53.74      49.20
 22  21     -12.62     120.49
 22  22       7.86       1.84
 23   0      -9.39       0.00
 23   1     -57.63    -173.50
 23   2      -2.73     -69.58
 23   3     -25.10       1.71
 23   4     -94.10      43.45
 23   5      38.82     -30.47
 23   6     -36.70     -25.01
 23   7       9.67     -42.82
 23   8      19.51     -45.63
 23   9      53.52      -2.31
 23  10     -14.21     -21.93
 23  11       3.31       9.96
 23  12      54.65      73.11
 23  13     -44.11      10.66
 23  14       7.50     -56.48
 23  15      -2.85    -101.25
 23  16      51.95      -6.84
 23  17     -68.43     -35.21
 23  18      24.99      62.22
 23  19      11.56     154.77
 23  20     -31.65     -80.01
 23  21     153.29     -76.27
 23  22    -113.99     -57.57
 23  23     -46.60      -9.65
 24   0     -17.67       0.00
 24   1     -58.27    -261.22
 24   2    -165.50     -50.27
 24   3      11.39       6.57
 24   4     -65.80      74.15
 24   5     -41.46      66.11
 24   6      -3.15       4.59
 24   7     -26.90       0.76
 24   8     -55.77       6.02
 24   9      27.05       8.98
 24  10      20.09      25.70
 24  11     -55.95       2.21
 24  12     -29.16     -23.71
 24  13      15.96     117.93
 24  14      12.54      56.36
 24  15     -70.74       7.73
 24  16      54.19      21.60
 24  17      24.43      -0.99
 24  18    -106.17     -31.61
 24  19     -62.48      35.82
 24  20     -25.62      96.58
 24  21      36.19      -0.15
 24  22      85.14     -19.05
 24  23      84.12      89.71
