Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1844:180
Coefficients for 360 degrees 
  Beginning: CT1843:000  1991:06:28_05h:45m:24s. 
  Centered:  CT1844:180  1991:07:11_21h:03m:36s. 
  End time:  CT1844:005  1991:07:25_03h:16m:17s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      14.68       0.00
  1   0     112.59       0.00
  1   1      65.27    -161.66
  2   0      19.34       0.00
  2   1     -47.46      40.49
  2   2      38.97     181.99
  3   0      67.99       0.00
  3   1       8.69      69.63
  3   2    -122.60    -183.23
  3   3      43.44     -44.47
  4   0     169.95       0.00
  4   1      30.21     -74.93
  4   2      43.46    -113.91
  4   3      46.76     162.27
  4   4     -35.79     -73.40
  5   0    -144.94       0.00
  5   1    -153.60      62.68
  5   2      38.84     313.78
  5   3    -117.36    -135.32
  5   4      75.60    -135.06
  5   5     -66.59      90.73
  6   0     -48.51       0.00
  6   1      12.05      95.32
  6   2     -32.85      44.63
  6   3      55.58      46.22
  6   4     189.69     -25.97
  6   5    -163.39     -72.41
  6   6    -104.85     244.62
  7   0      85.33       0.00
  7   1     127.18     -79.72
  7   2     190.30    -253.03
  7   3     -41.58     114.60
  7   4      43.04      59.72
  7   5    -240.55    -117.94
  7   6     -99.68     305.45
  7   7     250.81     -50.54
  8   0     -53.22       0.00
  8   1      33.54      16.25
  8   2     -52.17     127.37
  8   3     -84.71    -298.49
  8   4    -196.79     127.47
  8   5     105.30     111.52
  8   6      54.75     107.41
  8   7    -247.02    -216.78
  8   8    -105.00    -261.93
  9   0     -83.14       0.00
  9   1     -52.76      -2.21
  9   2     -60.64     -81.27
  9   3     209.95     -57.62
  9   4    -142.20     -43.52
  9   5      57.07      41.38
  9   6      89.29       7.77
  9   7      71.04     -27.54
  9   8    -247.21      -9.69
  9   9     187.06       4.18
 10   0      58.60       0.00
 10   1      -4.04     -14.19
 10   2    -102.96     -15.24
 10   3     -17.39     215.20
 10   4      98.85    -135.30
 10   5    -119.39     -50.53
 10   6      60.62     -53.37
 10   7     257.92     -15.54
 10   8    -243.53     -20.78
 10   9     123.78    -204.99
 10  10     151.90    -316.87
 11   0      60.38       0.00
 11   1      -9.78      54.64
 11   2      59.28      32.02
 11   3     -51.18     -39.01
 11   4     135.54      67.47
 11   5     132.66      60.59
 11   6      -8.79    -122.16
 11   7     -70.68      79.09
 11   8       2.44      45.31
 11   9     -60.66     240.47
 11  10    -259.53     119.60
 11  11    -191.01     -47.43
 12   0    -145.21       0.00
 12   1      45.66      31.22
 12   2     -29.58     151.35
 12   3     -89.97     -10.37
 12   4     -45.12      83.74
 12   5      65.34     -25.57
 12   6     -43.78     -80.49
 12   7    -217.31      44.89
 12   8     169.65      87.13
 12   9       8.94     -24.28
 12  10      20.36    -204.35
 12  11    -110.50      99.46
 12  12    -143.59    -125.13
 13   0    -116.90       0.00
 13   1      -5.38     -43.22
 13   2      96.85    -111.30
 13   3     139.84      -1.27
 13   4     -48.59     -69.21
 13   5    -134.19    -117.90
 13   6       0.91      78.91
 13   7      -6.02    -157.84
 13   8       2.65       4.36
 13   9      23.25      22.47
 13  10     285.73       3.20
 13  11      31.99     -27.86
 13  12      14.25     217.46
 13  13     167.06     193.33
 14   0     -22.54       0.00
 14   1     -32.06     -29.02
 14   2    -105.32      -4.14
 14   3     -41.93     -69.57
 14   4     -36.03     -33.69
 14   5     -25.23      13.90
 14   6      -1.89     107.22
 14   7      82.65      45.85
 14   8      12.78       3.30
 14   9     -59.86      -6.60
 14  10     -93.42      50.43
 14  11       6.95     -42.72
 14  12      40.93      15.37
 14  13    -175.40      14.87
 14  14    -228.55     -53.79
 15   0       2.92       0.00
 15   1      15.55      18.55
 15   2      10.10     -56.70
 15   3      68.17      53.76
 15   4      28.17      79.22
 15   5      74.59      65.33
 15   6     -76.02      10.43
 15   7      70.32      82.97
 15   8     103.72      38.32
 15   9      62.08    -150.62
 15  10    -173.01      34.04
 15  11      19.70     -31.71
 15  12      92.36     -27.28
 15  13     294.54     -96.61
 15  14     145.03     -38.50
 15  15    -153.34      10.46
 16   0    -126.02       0.00
 16   1     -11.74      45.01
 16   2       2.88      52.93
 16   3     -99.98      40.14
 16   4      -4.96     -44.04
 16   5      64.40      54.88
 16   6      51.10     -92.88
 16   7      23.34     -35.64
 16   8     -95.86     -53.74
 16   9     108.91      32.83
 16  10      55.70      38.00
 16  11     -45.13      42.57
 16  12     -10.26      57.26
 16  13     -60.19    -117.61
