Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1970:180
Coefficients for 360 degrees 
  Beginning: CT1969:000  2000:11:23_22h:08m:35s. 
  Centered:  CT1970:180  2000:12:07_13h:26m:46s. 
  End time:  CT1970:005  2000:12:20_19h:39m:27s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -57.05       0.00
  1   0     -53.68       0.00
  1   1       8.87      50.54
  2   0     -75.23       0.00
  2   1      -7.49      42.25
  2   2    -106.72      -2.39
  3   0     -83.03       0.00
  3   1      37.02      -8.36
  3   2     -65.04     -71.95
  3   3     154.45      38.13
  4   0     -74.45       0.00
  4   1       9.09     -18.84
  4   2      46.81      32.27
  4   3     -56.74    -100.68
  4   4     -18.55     198.45
  5   0      95.29       0.00
  5   1     -80.06     149.54
  5   2     104.42     138.06
  5   3     -38.79      13.93
  5   4     -22.32      27.41
  5   5      74.73      67.66
  6   0     -28.83       0.00
  6   1      63.48      80.82
  6   2     178.24    -112.91
  6   3      59.48     -27.65
  6   4      98.35     -25.65
  6   5      67.48     181.50
  6   6     -63.66    -134.98
  7   0      30.71       0.00
  7   1    -137.27     164.22
  7   2     -27.43    -148.66
  7   3    -104.09     -31.52
  7   4     -24.88    -121.66
  7   5      74.78     -70.20
  7   6     216.88     -44.84
  7   7      48.37      34.57
  8   0      29.22       0.00
  8   1      34.60     -98.41
  8   2     143.91      39.01
  8   3     -67.83      33.76
  8   4     -71.33    -125.74
  8   5     -39.48    -113.49
  8   6    -118.18     -68.10
  8   7     141.77     -22.82
  8   8     283.41     127.61
  9   0     -32.75       0.00
  9   1      35.36     -34.77
  9   2     -48.79      27.14
  9   3      66.09     -30.94
  9   4     -22.01     172.68
  9   5     -76.24      18.99
  9   6      19.37     217.28
  9   7      21.41      -9.29
  9   8      89.35      69.41
  9   9     134.74     -32.56
 10   0      10.19       0.00
 10   1       3.01      42.15
 10   2     101.02      36.56
 10   3     -29.60      40.22
 10   4      17.66      57.45
 10   5      12.32      -9.20
 10   6      74.81      54.37
 10   7      28.52      70.64
 10   8      32.87      59.08
 10   9    -165.49      77.49
 10  10    -105.26     -59.23
 11   0      -4.54       0.00
 11   1     -49.97     157.14
 11   2      96.52     -90.34
 11   3     -65.09      12.93
 11   4      -0.65      31.48
 11   5     -32.19     138.02
 11   6    -100.52    -278.19
 11   7     -41.00      86.64
 11   8    -116.74      -0.58
 11   9     152.66      89.51
 11  10    -201.77     -79.02
 11  11     -21.51      45.67
 12   0     123.09       0.00
 12   1      -4.29      26.16
 12   2     155.44     -50.15
 12   3      15.27    -118.82
 12   4     107.11    -119.07
 12   5      -5.65     -57.79
 12   6     120.96      25.48
 12   7     -81.66    -174.12
 12   8     -45.62     -23.06
 12   9     -44.68     -14.13
 12  10     201.04      37.59
 12  11      98.78     -93.89
 12  12      56.54     110.57
 13   0      48.98       0.00
 13   1     -15.75     -25.16
 13   2     -13.27     -15.04
 13   3       8.26    -132.53
 13   4      -4.28      64.36
 13   5     -58.49     -78.75
 13   6     -14.37      99.91
 13   7      66.40     -67.36
 13   8      32.41      39.91
 13   9     -68.65     -80.23
 13  10      25.05       1.74
 13  11      21.67    -124.93
 13  12     335.47     185.89
 13  13     -11.37     -38.39
 14   0     117.55       0.00
 14   1       6.31     -18.83
 14   2      89.61       8.53
 14   3     -60.02      98.20
 14   4     -69.04    -134.31
 14   5      63.27     109.73
 14   6      -3.38     -36.33
 14   7      39.34      95.68
 14   8      37.33     -75.20
 14   9     108.77      -2.07
 14  10     -27.39     -60.26
 14  11      65.70     -76.50
 14  12    -108.18     -31.76
 14  13     425.57     -12.44
 14  14    -188.21     -92.26
 15   0      37.40       0.00
 15   1      24.14      12.15
 15   2      28.31     -32.28
 15   3      -0.77      60.28
 15   4       8.41      79.06
 15   5    -108.84      30.61
 15   6      15.90     -50.11
 15   7     -71.78      62.66
 15   8      36.90      -7.87
 15   9    -127.51     -24.05
 15  10       8.19      76.21
 15  11    -133.54       9.80
 15  12       8.53    -167.88
 15  13    -123.87     -31.80
 15  14    -170.08    -214.41
 15  15     -68.00    -140.10
 16   0     158.27       0.00
 16   1       7.53      -7.04
 16   2     129.29      -5.68
 16   3     -68.28       2.02
 16   4      47.80      20.26
 16   5      -0.59      19.14
 16   6     103.50      21.38
 16   7       1.54     -51.85
 16   8      29.56      13.32
 16   9      32.69      -0.99
 16  10    -119.24      57.64
 16  11    -100.10     133.51
 16  12     -81.80      54.91
 16  13      40.51     -13.75
 16  14     -20.55      -4.82
 16  15    -233.99    -127.03
 16  16      96.96      -2.60
 17   0      -1.87       0.00
 17   1      13.93     -93.20
 17   2      38.72     -46.57
 17   3     -13.18    -140.26
 17   4      47.42      79.86
 17   5     -40.79     -33.82
 17   6      26.20      28.16
 17   7     -35.17     -46.57
 17   8     -48.06      46.80
 17   9      27.76      29.13
 17  10       5.00    -105.83
 17  11      23.92      57.77
 17  12     -77.38      24.72
 17  13      76.34      33.52
 17  14     133.52     122.58
 17  15      50.23     -12.90
 17  16     179.42     -39.29
 17  17     131.39     193.40
 18   0      87.36       0.00
 18   1     -38.60       2.61
 18   2      52.57       9.58
 18   3     -17.81     -51.54
 18   4     -24.42    -138.57
 18   5      25.44       3.67
 18   6      14.77     -39.18
 18   7       6.36      -5.10
 18   8      48.70     -46.49
 18   9      41.38      -6.97
 18  10     141.08      36.03
 18  11      65.22     -45.97
 18  12     136.77      -9.20
 18  13    -136.29     -38.01
 18  14     137.89     -60.09
 18  15      -8.63     -93.11
 18  16     170.22      47.97
 18  17     236.56      -8.30
 18  18      94.33      -4.98
 19   0      37.09       0.00
 19   1      64.72     -93.86
 19   2     -41.32       1.97
 19   3      -7.21       8.75
 19   4      -4.42      87.31
 19   5     -97.40      44.51
 19   6     -29.75     -19.08
 19   7     -75.80      -4.01
 19   8     -38.46     -14.70
 19   9    -119.01     -45.95
 19  10      39.98      -6.24
 19  11      -8.58    -110.64
 19  12      27.32      20.62
 19  13     -29.79     -56.01
 19  14     -72.25     -56.30
 19  15      57.91     -56.41
 19  16    -179.33     -96.04
 19  17     103.08     -23.10
 19  18      50.41     -14.60
 19  19     -96.69    -112.25
 20   0     103.21       0.00
 20   1     -29.55      -0.25
 20   2      19.66     -14.90
 20   3     -51.61      53.48
 20   4      24.24    -100.96
 20   5      20.97      92.20
 20   6      80.61      35.02
 20   7      19.40      59.10
 20   8      20.67       2.02
 20   9       7.08      -9.83
 20  10     -77.80       2.55
 20  11       0.63     -68.45
 20  12     -99.16       6.10
 20  13      49.85      -6.85
 20  14     -74.73      45.57
 20  15      63.78      68.90
 20  16     -40.04     -19.58
 20  17    -124.28     -49.87
 20  18     -62.72     -75.59
 20  19      -5.07      -8.15
 20  20     -89.48     -80.90
 21   0      45.36       0.00
 21   1      91.78    -185.44
 21   2      22.71      17.20
 21   3       3.12     -74.55
 21   4      53.83      93.31
 21   5     -59.54     -72.63
 21   6      33.54     -53.45
 21   7       6.21     -47.50
 21   8      -9.55      38.71
 21   9     -24.92      -4.63
 21  10     -37.61      48.60
 21  11     -19.68      80.38
 21  12      23.61      -1.78
 21  13      13.31      16.90
 21  14      19.20      35.71
 21  15     -35.47      -8.20
 21  16      76.68      84.91
 21  17    -118.13     -13.32
 21  18     126.15      -6.14
 21  19    -126.95     -15.04
 21  20     -70.08      -9.48
 21  21     -17.48       8.74
 22   0     -38.92       0.00
 22   1     -47.49     -29.37
 22   2     -69.53      -2.62
 22   3     -35.52     -25.63
 22   4      -2.25     -86.91
 22   5      14.53      48.31
 22   6      35.55      -2.28
 22   7     -20.67     -25.83
 22   8      74.18     -41.34
 22   9       6.03      12.10
 22  10      68.87     -40.56
 22  11     -14.40      72.16
 22  12      42.14      -7.50
 22  13      31.76      54.58
 22  14      52.28     -20.88
 22  15      -1.44     -21.70
 22  16       4.46     -26.29
 22  17      44.28      20.18
 22  18     -42.93      41.78
 22  19     128.16      53.17
 22  20     -87.83     -50.71
 22  21     -85.28      40.83
 22  22     -23.28      52.86
 23   0     -16.87       0.00
 23   1      63.59    -141.36
 23   2     -42.76      42.47
 23   3     -34.47      -6.24
 23   4      20.10     130.51
 23   5    -127.03       4.63
 23   6      24.47      30.30
 23   7     -75.00      -6.02
 23   8     -26.92       0.10
 23   9     -29.48      -2.29
 23  10       2.78     -30.99
 23  11     -30.02     -58.23
 23  12     -14.30       8.60
 23  13     -37.73     -44.23
 23  14      25.82      10.20
 23  15     -35.49      30.07
 23  16       2.29      26.50
 23  17      21.80      35.66
 23  18     -61.44       0.38
 23  19      46.15      16.13
 23  20     -10.54      53.59
 23  21       2.21      31.88
 23  22      22.79      58.42
 23  23      43.83      25.55
 24   0    -118.36       0.00
 24   1     -40.16      -1.72
 24   2    -172.00      11.82
 24   3       1.92       4.43
 24   4       7.39    -137.98
 24   5      40.32      97.68
 24   6      39.43       3.60
 24   7      15.57      48.97
 24   8       0.04       0.96
 24   9      24.60      -7.37
 24  10      44.87      27.10
 24  11      15.83     -49.19
 24  12     -32.79       3.77
 24  13     -49.27     -71.50
 24  14     -53.77       2.76
 24  15     -12.21     -70.23
 24  16       8.77      13.10
 24  17       7.98      15.36
 24  18      53.24     -33.37
 24  19     -52.16     -34.13
 24  20      26.55     -57.73
 24  21     -51.34     -24.73
 24  22      68.14      40.88
 24  23      10.97    -119.83
 24  24      33.91     -68.71
 25   0     -27.91       0.00
 25   1      70.00    -125.27
 25   2     -27.31      57.73
 25   3       3.82      -5.70
 25   4      17.26      94.63
 25   5    -110.37     -29.16
 25   6      42.11     -59.27
 25   7     -22.34     -54.33
 25   8     -21.57      -8.47
 25   9     -64.92     -30.35
 25  10      -9.58       8.08
 25  11      22.53      -6.62
 25  12      24.21      -9.92
 25  13       9.21       7.87
 25  14     -32.45     -20.55
 25  15     -11.87     -38.10
 25  16     -71.06     -74.74
 25  17     -15.66     -37.33
 25  18      -4.68      -6.66
 25  19     -32.03       0.97
 25  20      -6.45      -4.99
 25  21      12.56     -25.14
 25  22     -86.90     -40.82
 25  23      14.20     -50.39
 25  24     -60.23     -38.47
 25  25     -19.40     -75.10
 26   0    -221.26       0.00
 26   1     -26.22     -21.23
 26   2    -237.39       6.05
 26   3      14.33      -8.52
 26   4      24.85     -97.05
 26   5      25.66      80.62
 26   6      68.40      15.29
 26   7      -8.70      25.11
 26   8      45.33      -3.32
 26   9       7.43       0.77
 26  10      14.88     -11.04
 26  11      -6.53      -1.30
 26  12     -22.95     -13.33
 26  13      24.89       0.30
 26  14      19.76      16.62
 26  15       6.22      32.67
 26  16      20.66      19.11
 26  17     -25.75     -45.69
 26  18     -26.26      -5.18
 26  19     -26.05     -28.29
 26  20      29.60     -19.98
 26  21      35.28     -16.15
 26  22      22.28      -1.15
 26  23      -7.09     -18.68
 26  24     -45.54     -69.09
 26  25     -21.32      82.53
 26  26     -80.45       2.25
 27   0     -81.40       0.00
 27   1       6.56     -18.46
 27   2     -22.08      72.03
 27   3     -11.09      39.96
 27   4       4.04      99.46
 27   5    -151.63     -22.24
 27   6      41.42     -11.75
 27   7     -52.49     -44.76
 27   8     -11.51       5.42
 27   9     -16.35       6.08
 27  10      -8.36       0.94
 27  11     -17.60       4.78
 27  12      32.83       6.79
 27  13     -69.21      -4.60
 27  14      45.73      24.11
 27  15     -21.65      39.07
 27  16      52.88      49.20
 27  17       9.70      29.16
 27  18      37.48      46.85
 27  19      44.47      21.45
 27  20       2.35       1.37
 27  21       4.30     -29.07
 27  22       5.03      19.78
 27  23      -4.90       1.06
 27  24      52.54      30.12
 27  25     -45.55     -43.90
 27  26     -36.83       0.41
 27  27     -34.06      10.13
 28   0    -269.36       0.00
 28   1       7.72       2.58
 28   2    -272.95      21.86
 28   3      48.49      -3.96
 28   4      15.42     -69.76
 28   5      46.33      92.80
 28   6      71.25      12.66
 28   7      -6.51      49.29
 28   8      18.97       3.94
 28   9      -1.06       9.53
 28  10      44.26      -2.14
 28  11      -2.11       6.68
 28  12      -4.97       0.33
 28  13      24.89     -20.30
 28  14     -25.53      17.57
 28  15       8.87     -40.11
 28  16     -24.80      13.13
 28  17      47.09     -12.14
 28  18     -17.19      12.30
 28  19      68.71      29.02
 28  20       4.25      23.62
 28  21      29.11      -8.49
 28  22     -35.47     -27.10
 28  23       0.05     -24.37
 28  24     -26.51       2.21
 28  25      24.58      42.84
 28  26     -70.13      26.99
 28  27     -39.82      -2.12
 28  28       9.97     -10.69
 29   0    -100.56       0.00
 29   1     -55.17     103.89
 29   2     -19.51      52.15
 29   3      22.05      62.15
 29   4     -13.26      31.35
 29   5    -151.56      -6.73
 29   6      49.32     -44.46
 29   7     -54.50     -69.40
 29   8     -15.50     -20.34
 29   9     -28.86     -22.37
 29  10      -8.38      -1.20
 29  11       8.21     -24.65
 29  12      -9.45      -7.41
 29  13     -11.44     -16.29
 29  14     -22.25     -24.89
 29  15      14.82      -8.01
 29  16     -53.42      -7.34
 29  17     -29.87      -4.54
 29  18     -22.20     -17.31
 29  19     -46.49       1.66
 29  20      19.13      30.09
