Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1765:180
Coefficients for 360 degrees 
  Beginning: CT1764:000  1985:08:03_11h:51m:50s. 
  Centered:  CT1765:180  1985:08:17_03h:10m:01s. 
  End time:  CT1765:005  1985:08:30_09h:22m:42s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
 13  12      25.51      24.89
 13  13      -4.51      -7.43
 14   0      -1.51       0.00
 14   1     -44.11      13.92
 14   2      -2.57       9.94
 14   3      48.59      15.27
 14   4     -12.25      -8.63
 14   5     -23.93      -9.73
 14   6      15.01     -23.13
 14   7      10.32      13.25
 14   8     -30.06      10.43
 14   9     -21.27     -38.68
 14  10       6.48      -9.78
 14  11      -8.24      32.78
 14  12     -14.73     -24.37
 14  13      60.55      47.56
 14  14      56.87     -11.02
 15   0     426.92       0.00
 15   1      -5.37       0.36
 15   2     -38.06      27.25
 15   3       5.81       8.84
 15   4      32.32      -6.05
 15   5     -11.13       3.05
 15   6     -26.98      -1.77
 15   7      14.15     -11.70
 15   8       7.02      29.51
 15   9     -12.59      17.83
 15  10       1.41     -18.45
 15  11      24.53      -5.37
 15  12       4.34      18.69
 15  13     -28.83     -19.39
 15  14      21.71      12.32
 15  15      -7.28      15.08
 16   0       3.49       0.00
 16   1      37.45     -22.74
 16   2     -21.60       8.77
 16   3     -33.96      19.12
 16   4      10.04      -5.32
 16   5      12.84      -9.89
 16   6      -7.50      -7.81
 16   7     -25.46     -10.06
 16   8      13.92       0.91
 16   9      20.38      23.55
 16  10      -8.50      21.00
 16  11     -11.63     -28.02
 16  12      26.32      -0.95
 16  13     -13.98      10.52
 16  14     -40.97     -51.88
 16  15      35.91      13.42
 16  16     -10.52      31.16
 17   0     374.36       0.00
 17   1      -4.11      10.24
 17   2      36.97      -8.43
 17   3      -8.09       2.62
 17   4     -33.91      13.36
 17   5       5.64      14.36
 17   6      26.40      17.78
 17   7      -3.36     -11.45
 17   8     -15.28     -15.46
 17   9       3.34      -2.74
 17  10       9.67       1.48
 17  11      -9.25       2.22
 17  12       1.63      -0.58
 17  13      20.71     -18.99
 17  14       1.09      26.10
 17  15     -47.42     -33.47
 17  16      44.51      44.57
 17  17       1.47      43.10
 18   0       7.66       0.00
 18   1     -17.30     -30.01
 18   2     -11.10      -3.71
 18   3      26.87      18.81
 18   4       1.39      -9.81
 18   5     -20.35     -11.57
 18   6       2.59       7.66
 18   7      10.87       6.75
 18   8       1.02     -12.15
 18   9     -16.92     -11.16
 18  10       3.45      -2.96
 18  11      14.12      18.42
 18  12      -0.22       9.71
 18  13      -4.16      10.20
 18  14       6.72       5.30
 18  15      -5.20       0.83
 18  16     -27.96     -22.10
 18  17      30.85       0.23
 18  18     -25.01      -1.68
 19   0     301.87       0.00
 19   1     -13.08      19.15
 19   2     -14.69       7.60
 19   3       6.49      10.26
 19   4      12.48       2.71
 19   5      13.52       5.10
 19   6     -11.16      -3.68
 19   7      -1.56       8.94
 19   8       8.62      21.53
 19   9      -5.08     -17.81
 19  10     -10.80      -4.25
 19  11       8.90      11.22
 19  12       5.04     -16.70
 19  13      -9.44       7.36
 19  14     -12.38      -0.60
 19  15      24.69      -5.61
 19  16      -3.91       1.20
 19  17     -24.84     -36.19
 19  18      35.65      32.49
 19  19     -23.35       5.67
 20   0       2.08       0.00
 20   1      14.04     -46.78
 20   2       5.60       7.28
 20   3      -5.54      21.35
 20   4      10.57     -15.29
 20   5       0.13       1.38
 20   6      -1.30     -22.12
 20   7     -12.30     -10.83
 20   8      -8.64      13.10
 20   9      18.86      19.86
 20  10       6.24     -19.44
 20  11     -12.83     -16.01
 20  12      -1.78       6.03
 20  13       3.52      -3.64
 20  14      -2.89       2.18
 20  15      -0.93      20.34
 20  16      13.64     -13.44
 20  17      10.43       3.07
 20  18     -40.68     -23.12
 20  19      14.65      24.38
 20  20     -22.50      19.44
 21   0      92.30       0.00
 21   1      -9.74      15.78
 21   2       6.03      -5.39
 21   3      -5.86       8.01
 21   4     -17.31      12.08
 21   5       0.45      12.38
 21   6      10.61      19.27
 21   7       1.51      -9.55
 21   8      -5.13     -18.55
 21   9      -6.72      13.00
 21  10       4.67       6.56
 21  11      14.49     -10.70
 21  12      -0.27       3.32
 21  13      -5.28       3.94
 21  14       8.18     -10.12
 21  15      -8.24       1.68
 21  16      -9.34       4.98
 21  17       6.67      -4.65
 21  18       8.79       2.58
 21  19     -18.31      -6.36
 21  20      16.41      13.59
 21  21     -12.17     -13.04
 22   0       2.02       0.00
 22   1       2.08     -51.78
 22   2       8.14      -8.65
 22   3       7.03      10.16
 22   4      -0.05      -6.44
 22   5     -15.97     -19.15
 22   6       3.34       3.47
 22   7      -0.85       7.12
 22   8       9.95      -7.96
 22   9      -2.92     -10.61
 22  10      -3.43       2.09
 22  11      11.61      17.86
 22  12       5.14      -2.75
 22  13      -8.32       3.45
 22  14       0.07       9.21
 22  15       4.67     -22.72
 22  16      -3.70      -4.38
 22  17      -4.48      25.98
 22  18       9.20      -9.22
 22  19      16.48       7.21
 22  20     -23.71     -14.93
 22  21      23.87      19.63
 22  22     -26.33      -1.11
 23   0    -191.36       0.00
 23   1     -14.90      22.91
 23   2     -10.57      -5.83
 23   3       2.22       0.79
 23   4      -4.56       5.55
 23   5      13.99      10.92
 23   6       5.14       8.51
 23   7       2.40      -0.33
 23   8       1.78      11.77
 23   9      -1.08     -12.10
 23  10      -0.17      -3.99
 23  11       0.88       6.67
 23  12       7.56       1.55
 23  13       8.01      -9.13
 23  14     -11.62      -5.20
 23  15      -9.36       1.44
 23  16       4.72      -7.52
 23  17      -0.31       0.21
 23  18      -4.27      23.07
 23  19      -1.30      -6.74
 23  20      20.78      -1.66
 23  21     -17.99      -8.39
 23  22      -7.02       0.18
 23  23     -23.69      25.97
 24   0      -5.31       0.00
 24   1       5.46     -48.14
 24   2      26.34      -7.69
 24   3      -0.66      10.11
 24   4       8.46     -17.37
 24   5      -7.64      -7.05
 24   6      -3.80     -14.89
 24   7       0.09      -5.01
 24   8      -4.43       7.15
 24   9       6.98       8.37
 24  10       5.15      -7.94
 24  11      -5.72      -7.72
 24  12     -12.55      -1.15
 24  13       1.78       0.01
 24  14       2.97       1.46
 24  15      -6.02       5.39
 24  16      -6.30       3.37
 24  17       5.35      -7.67
 24  18      -2.45      -0.66
 24  19      -8.69      11.55
 24  20      -1.40     -11.79
 24  21      22.93       0.12
 24  22     -10.85      -6.04
 24  23      11.78       6.08
 24  24      -0.17       9.79
 25   0    -516.52       0.00
 25   1      -7.80      13.44
 25   2      -8.37     -13.16
 25   3      -0.80       3.84
 25   4      -7.46      10.91
 25   5       8.85      17.14
 25   6       5.69      14.07
 25   7      -0.97      -5.08
 25   8       0.09      -2.33
 25   9      -0.05       6.11
 25  10      -3.99      -0.70
 25  11      13.36      -1.85
 25  12       0.50      -3.57
 25  13     -11.44      -2.59
 25  14       2.69       9.41
 25  15      14.40       5.85
 25  16      -6.38      -5.82
 25  17      -1.38       0.61
 25  18      10.83      -6.08
 25  19      -2.58      -6.37
 25  20     -13.10      16.32
 25  21      -0.78      -5.17
 25  22      19.71       2.84
 25  23     -11.88       0.72
 25  24       6.09      -0.51
 25  25     -11.99      19.59
 26   0      -9.93       0.00
 26   1       2.90     -21.29
 26   2      33.49     -14.59
 26   3      -1.40      -7.92
 26   4       3.63      -8.40
 26   5     -15.83     -16.56
 26   6       2.75      -8.77
 26   7      -6.63       1.02
 26   8       1.97      -4.52
 26   9       7.43       2.43
 26  10      -0.31      -5.55
 26  11       0.56       0.78
 26  12       0.01       1.64
 26  13      -0.27       2.57
 26  14      -5.42      -4.39
 26  15       2.92       2.70
 26  16       8.24      -3.28
 26  17      -5.28       1.99
 26  18      -5.88       2.06
 26  19       7.63      -3.28
 26  20      -5.48      -5.23
 26  21      -7.22      14.70
 26  22      -0.60      -6.36
 26  23      14.93      -5.81
 26  24      -8.98      -0.95
 26  25       0.48      -7.07
 26  26     -10.03      13.66
 27   0    -758.25       0.00
 27   1       0.16       3.17
 27   2     -13.46     -12.83
 27   3       0.21      -8.14
 27   4      -7.30       6.87
 27   5      13.23      15.41
 27   6      11.42      17.93
 27   7       2.06      -2.23
 27   8      -0.95       0.52
 27   9      -5.58      -5.90
 27  10       3.94       1.62
 27  11       0.97       2.18
 27  12       3.47      -3.01
 27  13       4.83      -0.39
 27  14      -5.08      -5.31
 27  15     -11.33      -3.23
 27  16       1.19      -2.95
 27  17       7.00       4.03
 27  18      -2.75      -0.51
 27  19       1.37       1.04
 27  20       9.05      -7.57
 27  21      -2.09      -4.80
 27  22      -5.75      12.27
 27  23       0.99     -11.40
 27  24      16.79      -1.59
 27  25      -9.77       1.30
 27  26      10.42       4.72
 27  27      -3.97       7.18
 28   0     -14.68       0.00
 28   1      -1.40      14.17
 28   2      34.71     -13.49
 28   3      -5.00     -19.66
 28   4       0.94      -7.75
 28   5     -14.07     -14.71
 28   6      -1.52     -15.43
 28   7       0.58      -0.79
 28   8       0.90       5.23
 28   9       2.73       1.23
 28  10       1.19      -7.45
 28  11      -1.56       1.72
 28  12      -6.21       0.80
 28  13      -4.14      -4.36
 28  14       7.35       4.42
 28  15      -0.87       0.03
 28  16      -8.94      -8.43
 28  17       0.83       5.88
 28  18       9.49       5.36
 28  19      -4.63      -5.66
 28  20      -0.10       1.67
 28  21       8.39      -3.56
 28  22      -2.29      -8.52
 28  23      -8.30      20.06
 28  24      -4.00      -6.70
 28  25      13.31      -6.37
 28  26      -9.88       6.03
 28  27       4.49      -7.87
 28  28      -4.80      11.98
 29   0    -794.13       0.00
 29   1       8.94     -13.79
 29   2     -11.89     -10.98
 29   3       1.08      -9.81
 29   4      -2.20       3.64
 29   5      13.10      19.30
 29   6       9.59      22.27
 29   7       1.61      -5.65
 29   8       1.74       1.01
 29   9       0.47       1.79
 29  10      -2.68      -1.82
 29  11       8.30      -3.67
 29  12       2.92      -0.57
 29  13      -5.58      -4.08
 29  14      -0.68       1.51
 29  15       7.67       5.35
 29  16       4.66      -1.15
 29  17      -3.21      -8.75
 29  18       2.68       1.40
 29  19       2.65       0.35
 29  20      -6.51      -5.07
 29  21       2.48       0.09
 29  22       6.40      -1.60
 29  23      -1.68      -6.09
 29  24      -4.31      14.79
 29  25      -2.14      -7.93
 29  26      10.32      -4.61
 29  27      -5.71       6.71
 29  28       1.12       0.27
 29  29       4.23       6.52
