Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2190:180
Coefficients for 360 degrees 
  Beginning: CT2189:000  2017:04:29_11h:30m:57s. 
  Centered:  CT2190:180  2017:05:13_02h:49m:08s. 
  End time:  CT2190:005  2017:05:26_09h:01m:49s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.29       0.00
  1   0      97.03       0.00
  1   1       1.63      -4.01
  2   0     -25.10       0.00
  2   1      18.99       1.09
  2   2      26.46      24.42
  3   0     145.89       0.00
  3   1     -12.02      14.76
  3   2      12.60      19.42
  3   3     -36.25      46.17
  4   0     -43.66       0.00
  4   1     -26.56      -3.28
  4   2     -13.34     -10.59
  4   3     -11.41      35.39
  4   4     -45.23      -2.87
  5   0      87.52       0.00
  5   1      12.11      -0.82
  5   2     -23.70      -6.18
  5   3       4.88      -4.78
  5   4     -36.16       0.94
  5   5     -43.41      -3.67
  6   0       0.05       0.00
  6   1       1.02       5.06
  6   2       3.23     -20.95
  6   3      -5.10     -23.22
  6   4      -9.06      -3.80
  6   5     -15.31     -15.86
  6   6      -3.14     -52.48
  7   0       6.71       0.00
  7   1      24.08     -11.74
  7   2      29.55      11.36
  7   3      15.50      -5.86
  7   4      25.29      -2.27
  7   5      23.37     -13.78
  7   6      38.96     -44.99
  7   7      27.88     -78.47
  8   0      -9.30       0.00
  8   1      -4.20      23.11
  8   2      14.04      17.39
  8   3      18.87      25.29
  8   4      27.58      18.34
  8   5      17.07      15.64
  8   6       4.98      -9.10
  8   7      50.09     -10.02
  8   8      31.48     -22.36
  9   0     -63.45       0.00
  9   1     -11.23     -14.17
  9   2     -16.79      22.19
  9   3     -27.19      35.82
  9   4       7.77       6.12
  9   5      -2.64      11.15
  9   6     -39.57      26.25
  9   7      -7.36      16.32
  9   8      30.13      48.29
  9   9     -40.42      21.96
 10   0      27.31       0.00
 10   1     -15.05      -4.08
 10   2      -7.15     -27.37
 10   3     -23.40      -1.57
 10   4     -40.43       0.59
 10   5      -9.04       5.63
 10   6     -16.61      32.09
 10   7     -19.96       7.21
 10   8      -0.76      21.89
 10   9     -30.04      67.46
 10  10       1.85     -13.08
 11   0     -90.38       0.00
 11   1      13.06      -2.12
 11   2       8.47      -2.71
 11   3      21.99     -16.54
 11   4     -24.74     -11.27
 11   5     -15.88     -13.55
 11   6       9.08      -5.03
 11   7      -8.39       9.54
 11   8     -12.03     -30.69
 11   9      19.68      13.16
 11  10     -70.20      19.74
 11  11      20.62      -5.33
 12   0      34.39       0.00
 12   1       9.43      15.07
 12   2       9.65     -10.91
 12   3      28.44      13.73
 12   4       6.53      -3.08
 12   5       7.29      -7.62
 12   6       3.03     -18.92
 12   7       1.51      -0.86
 12   8     -11.95     -10.74
 12   9      27.00     -48.58
 12  10     -14.91     -10.21
 12  11     -32.38     -13.02
 12  12      49.85       3.16
 13   0    -166.04       0.00
 13   1       8.66      15.02
 13   2       3.84      28.38
 13   3      -1.21       7.24
 13   4      22.39      15.39
 13   5       9.06     -11.11
 13   6      -5.03      -6.61
 13   7      -4.73     -15.76
 13   8      -5.17       3.99
 13   9      -2.78      -9.32
 13  10      34.67     -15.55
 13  11      -7.84      -8.48
 13  12      -3.83      -9.31
 13  13      54.68     -17.83
 14   0      28.66       0.00
 14   1     -11.84     -17.09
 14   2       3.77       8.63
 14   3     -17.73      13.46
 14   4     -10.73      16.80
 14   5      -0.56       0.96
 14   6       0.20      19.37
 14   7       7.96       3.62
 14   8      11.30       2.82
 14   9     -14.46       4.51
 14  10       6.91      -1.49
 14  11      20.20      13.04
 14  12      -5.87     -19.41
 14  13      14.89     -17.69
 14  14      28.56      26.21
 15   0    -176.31       0.00
 15   1     -15.80     -17.58
 15   2      -1.71      -3.55
 15   3      -9.90      13.33
 15   4     -17.22     -13.67
 15   5      -3.62       3.83
 15   6      -4.79       2.29
 15   7       1.49      20.93
 15   8      14.41       2.11
 15   9      -2.57       9.70
 15  10     -14.28      -1.41
 15  11       4.62       7.18
 15  12      -3.81      -1.73
 15  13      -1.38      -7.40
 15  14       8.79       5.43
 15  15       9.48      26.76
 16   0      55.22       0.00
 16   1      10.48       8.34
 16   2       0.47     -25.49
 16   3      11.83       9.98
 16   4     -21.91      -9.27
 16   5      -1.06     -10.96
 16   6     -12.87       5.77
 16   7     -15.87     -12.79
 16   8      -4.33      12.08
 16   9       7.56      -4.11
 16  10       5.26      -4.38
 16  11      -7.14     -11.37
 16  12      -0.76       3.35
 16  13     -14.63      16.49
 16  14      17.42       8.80
 16  15     -16.94      -9.24
 16  16     -39.84      31.81
 17   0    -189.04       0.00
 17   1       5.72      16.28
 17   2       3.18      12.58
 17   3      17.14       1.87
 17   4       4.07       9.88
 17   5       4.19     -12.41
 17   6       2.39       1.54
 17   7     -15.84     -15.37
 17   8       2.76      -1.99
 17   9      -6.29       0.67
 17  10      -3.99      -0.03
 17  11       4.35      -1.55
 17  12       7.31       7.97
 17  13     -13.04       7.77
 17  14      -9.86      -0.53
 17  15      16.67      12.91
 17  16     -42.14     -17.65
 17  17     -38.59       0.16
 18   0      26.34       0.00
 18   1       5.63      -9.56
 18   2       2.33       6.92
 18   3       5.94       5.95
 18   4      -0.25      15.47
 18   5      -3.40      -5.97
 18   6       5.32       8.01
 18   7      -1.02      10.98
 18   8       6.13      -5.54
 18   9      -4.16       4.27
 18  10      -9.20       0.01
 18  11      -7.11       1.56
 18  12       4.10       2.57
 18  13       8.69       1.65
 18  14     -21.58      -6.66
 18  15       8.23       4.41
 18  16      -8.35      11.58
 18  17     -18.77     -37.70
 18  18     -23.34      15.59
 19   0    -141.64       0.00
 19   1     -15.89      -0.30
 19   2       0.89       8.22
 19   3     -10.09       4.61
 19   4       1.44      -2.90
 19   5      -7.37      -3.91
 19   6       1.33     -12.06
 19   7       2.08      10.78
 19   8       3.67       7.03
 19   9      -3.16      -1.06
 19  10       2.71       0.87
 19  11      -5.96       8.51
 19  12      -5.39      -5.06
 19  13       9.44       6.66
 19  14      -0.87      -1.14
 19  15     -10.37     -18.45
 19  16      13.17      10.52
 19  17     -13.77       1.06
 19  18      19.86      -2.81
 19  19       1.71       3.28
 20   0      28.25       0.00
 20   1       6.39     -13.36
 20   2       3.58      -3.96
 20   3      -5.40      20.81
 20   4     -21.80      -0.30
 20   5       2.70      -4.31
 20   6      -6.76       8.42
 20   7      -6.77     -16.02
 20   8       3.93       7.27
 20   9       0.42      -6.81
 20  10       3.43      -5.64
 20  11      -2.80      -3.59
 20  12      -8.07      -6.33
 20  13     -10.87       1.23
 20  14       4.88       3.72
 20  15      -8.36      -1.10
 20  16      16.73     -17.66
 20  17       3.88      17.55
 20  18      -9.61      -4.10
 20  19      44.69       5.98
 20  20       1.21     -18.53
 21   0     -41.86       0.00
 21   1      -9.91      11.33
 21   2      -1.48     -10.25
 21   3       8.09      12.19
 21   4      -9.56      -0.92
 21   5       7.69      -6.24
 21   6      -1.98       8.69
 21   7      -4.48      -4.60
 21   8      10.30       2.80
 21   9      -1.64      -0.21
 21  10      -3.79      -4.20
 21  11       5.75       1.50
 21  12       3.22       6.67
 21  13      -9.12      -1.52
 21  14       0.19       1.07
 21  15      -1.49      13.93
 21  16      -3.83      -3.11
 21  17      21.50      -1.05
 21  18     -10.82      -3.44
 21  19       1.55     -14.93
 21  20      22.67      12.20
 21  21      20.11     -15.13
 22   0      -8.90       0.00
 22   1      13.73     -10.77
 22   2      -7.11       4.81
 22   3       8.73       3.33
 22   4     -15.44       8.24
 22   5      -2.97     -13.76
 22   6      -4.25      14.38
 22   7      -4.62       7.01
 22   8       5.95       1.95
 22   9      -1.90       5.39
 22  10       2.29      -2.34
 22  11      -1.04      -0.69
 22  12       6.56       3.45
 22  13       6.57       0.61
 22  14      -1.12      -5.94
 22  15       1.04       1.64
 22  16      -8.63      10.23
 22  17      -0.38      -0.18
 22  18      12.27       2.45
 22  19     -15.69     -15.49
 22  20      -2.21      -3.79
 22  21      18.52       9.23
 22  22       5.45      -5.53
 23   0      94.17       0.00
 23   1     -12.27       4.24
 23   2      -1.92      -6.41
 23   3      -2.96      -1.07
 23   4       2.64       3.80
 23   5      -4.78     -11.65
 23   6       3.19     -10.35
 23   7      -7.07       4.53
 23   8       5.29       6.58
 23   9      -8.86       6.34
 23  10       1.81      -0.22
 23  11       3.85      10.76
 23  12       0.48      -0.02
 23  13       8.81       1.17
 23  14       7.40      -2.01
 23  15       1.16      -4.95
 23  16      10.99      -3.18
 23  17      -9.25      -1.01
 23  18      -4.73       9.75
 23  19       5.46       4.67
 23  20      -4.50      -2.30
 23  21       4.43       1.31
 23  22       6.85      11.43
 23  23     -10.00     -13.24
 24   0     -40.15       0.00
 24   1       8.57      -9.31
 24   2      -1.22      13.07
 24   3      -2.98       6.50
 24   4     -16.15       6.36
 24   5      -2.69      -9.87
 24   6       0.73       8.32
 24   7      -9.36      -8.08
 24   8       2.09      -0.67
 24   9      -4.20       1.89
 24  10      -8.63      -0.96
 24  11       0.99       3.77
 24  12      -3.95       1.88
 24  13      -7.00       3.57
 24  14       4.97       2.59
 24  15       3.02      13.26
 24  16      10.20      -0.81
 24  17      16.33       0.29
 24  18      -9.71       2.54
 24  19       3.36      11.09
 24  20       4.57       4.91
 24  21      -7.09       4.65
 24  22      -3.71      -5.00
 24  23      -9.99      -0.35
 24  24     -13.48      -9.62
 25   0     246.23       0.00
 25   1      -7.01       1.52
 25   2      -2.93     -20.94
 25   3       1.40       5.81
 25   4      -3.93      -1.96
 25   5       2.83      -8.19
 25   6       1.20       0.32
 25   7      -0.47      -0.76
 25   8       4.18       2.88
 25   9       1.18      -7.80
 25  10      -1.88      -0.51
 25  11      -2.79       0.88
 25  12       3.65       4.15
 25  13      -5.93       7.26
 25  14      -6.25       0.68
 25  15      -4.20       4.61
 25  16      -7.39      10.31
 25  17       9.84       1.14
 25  18       8.08      -1.46
 25  19      -2.30       1.89
 25  20       3.88      -6.82
 25  21      -3.44       6.17
 25  22      -6.90      -2.36
 25  23      -0.32     -10.68
 25  24     -16.27      10.99
 25  25       8.53       9.31
 26   0     -69.91       0.00
 26   1       3.93      -2.56
 26   2      -9.09      14.27
 26   3      -0.18      -3.29
 26   4     -16.23       6.53
 26   5      -0.33     -14.20
 26   6      -7.70      18.48
 26   7      -4.48      -1.97
 26   8       5.30       5.21
 26   9       0.97      -0.40
 26  10       6.69      -5.86
 26  11      -1.30       0.25
 26  12       2.23       2.07
 26  13       1.00       0.67
 26  14      -4.90      -1.23
 26  15      -4.32       1.37
 26  16      -4.29       5.03
 26  17      -9.98       2.81
 26  18       1.99       2.06
 26  19       0.24      -2.30
 26  20      -2.59     -11.04
 26  21       7.99      -1.64
 26  22      -1.66       4.58
 26  23       2.94       2.02
 26  24       2.93      -6.08
 26  25      -9.40      21.78
 26  26       9.00       7.31
 27   0     355.62       0.00
 27   1       0.88      -2.08
 27   2      -4.17     -22.07
 27   3      -2.47      -5.70
 27   4      -0.44       1.67
 27   5      -0.79     -13.68
 27   6       2.71      -5.11
 27   7      -6.27       1.94
 27   8       8.22       6.29
 27   9      -7.64       6.00
 27  10       1.94      -1.36
 27  11       4.43       6.58
 27  12       2.73       1.26
 27  13       5.83      -2.12
 27  14       4.90      -0.38
 27  15       1.27      -2.48
 27  16       3.61      -5.69
 27  17      -0.96      -4.77
 27  18     -10.81       4.26
 27  19      -1.69      -4.27
 27  20       0.13       2.15
 27  21       7.82      -5.23
 27  22       2.53      -4.54
 27  23       0.41       7.68
 27  24       7.28       2.57
 27  25      10.01      -4.23
 27  26     -17.19       8.36
 27  27       2.53       9.64
 28   0     -82.08       0.00
 28   1      -3.23       4.53
 28   2      -6.34      17.80
 28   3      -3.62     -12.48
 28   4      -9.15       4.37
 28   5      -2.40     -13.42
 28   6      -3.08      18.36
 28   7     -11.08      -3.92
 28   8       4.86       0.41
 28   9      -4.02       3.89
 28  10      -6.10       0.05
 28  11       1.62       3.18
 28  12      -1.60       4.28
 28  13      -0.70       1.85
 28  14       1.66       0.35
 28  15       4.37       3.79
 28  16       7.57       1.61
 28  17       8.71      -4.50
 28  18       0.22       3.15
 28  19       0.53      -5.31
 28  20      -1.50       2.64
 28  21      -5.27       3.75
 28  22       2.86      -4.18
 28  23      -6.67      -4.86
 28  24      -1.61       4.35
 28  25       3.92      -7.66
 28  26       2.33      -1.38
 28  27     -18.33      -5.10
 28  28      13.60       9.46
 29   0     372.92       0.00
 29   1       9.19      -7.06
 29   2      -3.04     -20.68
 29   3      -1.67      -7.94
 29   4      -0.24      -0.27
 29   5      -0.32     -12.14
 29   6       2.32      -5.17
 29   7      -4.79       1.09
 29   8       5.28       5.69
 29   9      -1.23      -3.18
 29  10      -0.52      -0.52
 29  11      -0.62       4.52
 29  12       2.32       2.62
 29  13      -0.96       5.87
 29  14      -0.65       1.30
 29  15      -2.74      -1.35
 29  16      -0.80       1.90
 29  17       7.63       5.20
 29  18       4.07      -1.69
 29  19       6.55       2.92
 29  20       0.42      -3.18
 29  21      -2.14       2.32
 29  22       0.90       6.19
 29  23      -3.02      -1.80
 29  24      -2.61      -2.96
 29  25      -4.48      -7.40
 29  26      -0.11     -10.25
 29  27       5.08       6.06
 29  28       8.70     -11.96
 29  29      -1.04       0.38
