Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1792:180
Coefficients for 360 degrees 
  Beginning: CT1791:000  1987:08:09_22h:13m:56s. 
  Centered:  CT1792:180  1987:08:23_13h:32m:08s. 
  End time:  CT1792:005  1987:09:05_19h:44m:49s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.26       0.00
  1   0    -178.91       0.00
  1   1     -15.75      21.76
  2   0     -36.51       0.00
  2   1     -11.99     -27.06
  2   2     -46.69      41.25
  3   0    -233.66       0.00
  3   1     -47.71       9.59
  3   2      -0.67      42.58
  3   3      24.83     -35.02
  4   0     -25.07       0.00
  4   1      37.89      12.94
  4   2     -25.90      64.26
  4   3      76.35     -13.29
  4   4      50.22      24.07
  5   0    -187.89       0.00
  5   1      20.49     -65.86
  5   2     -20.54      -3.98
  5   3      11.66      -7.87
  5   4      26.22      43.95
  5   5     -47.04     -68.85
  6   0      -9.73       0.00
  6   1      75.13      89.33
  6   2      34.80     -19.44
  6   3      89.67     -36.05
  6   4      88.28       8.81
  6   5      11.09      50.56
  6   6      65.89      26.11
  7   0      14.29       0.00
  7   1     -17.79     -30.27
  7   2      23.26     -70.84
  7   3      14.10      27.91
  7   4     -26.53     -29.79
  7   5     -90.72     -69.59
  7   6     -87.13    -116.18
  7   7      48.32     -29.01
  8   0       6.73       0.00
  8   1      38.77      71.25
  8   2      -9.98      58.50
  8   3     -96.71     -22.55
  8   4     -74.33     -13.97
  8   5     -21.98      -0.20
  8   6      94.99     -29.27
  8   7     -22.75     123.52
  8   8     -56.69      37.26
  9   0     134.85       0.00
  9   1     -14.91      -3.96
  9   2      16.08     -40.53
  9   3      23.90     -49.39
  9   4     -20.58     -52.14
  9   5      16.74      33.03
  9   6      -1.67     -78.08
  9   7      87.81     -58.20
  9   8     -30.68     -70.61
  9   9      21.19      33.09
 10   0      19.95       0.00
 10   1       6.77      -7.05
 10   2     -12.77      22.71
 10   3     -90.24      37.85
 10   4     -37.94      20.81
 10   5      -4.69      21.45
 10   6     -99.13      -9.93
 10   7     -43.12      25.70
 10   8    -125.18      39.43
 10   9     -30.92     -92.18
 10  10      39.85     -11.02
 11   0     136.94       0.00
 11   1      13.08     -25.85
 11   2     -24.12     -33.40
 11   3      55.15     -33.38
 11   4     -23.13      71.13
 11   5      28.53      30.74
 11   6      77.59      69.55
 11   7      -7.97      75.24
 11   8       5.40      12.31
 11   9      61.97     126.47
 11  10      23.10      -3.21
 11  11     -55.91      11.77
 12   0      21.32       0.00
 12   1      31.52      31.92
 12   2       8.53      14.87
 12   3     -27.33       0.85
 12   4      29.83       2.93
 12   5      56.97     -12.93
 12   6     -47.88      18.74
 12   7       7.60     -87.89
 12   8      13.84     -31.02
 12   9      31.16    -115.67
 12  10      53.40      28.17
 12  11      32.90      46.75
 12  12     -19.35      20.37
 13   0     255.92       0.00
 13   1     -15.68      -1.18
 13   2       2.56     -32.25
 13   3      52.19      23.44
 13   4      -1.66       8.46
 13   5      -1.96       0.01
 13   6     -33.23     -27.41
 13   7       1.08      44.74
 13   8      34.49      73.11
 13   9      11.82      16.83
 13  10     -81.90      45.03
 13  11    -166.89      -4.21
 13  12      40.65     -22.44
 13  13      -2.91     -26.70
 14   0      51.57       0.00
 14   1       5.66      17.15
 14   2      -9.63      28.79
 14   3     -52.87       2.01
 14   4     -35.70      -9.65
 14   5      20.19     -21.12
 14   6      93.25     -12.58
 14   7      25.87     -13.75
 14   8      65.79     -25.18
 14   9      23.98      -1.99
 14  10      11.88      -0.32
 14  11      83.07      26.88
 14  12      -0.68      16.43
 14  13      37.61      66.39
 14  14     -35.52       0.02
 15   0     347.41       0.00
 15   1       4.92      -0.13
 15   2       6.99     -46.43
 15   3      47.72     -18.56
 15   4      -5.11     -53.84
 15   5       7.16      26.71
 15   6     -28.29     -31.63
 15   7      -9.06     -46.67
 15   8       7.13      -6.81
 15   9     -38.21     -46.87
 15  10     -10.24      11.10
 15  11     -31.44     -15.37
 15  12      57.95     -44.93
 15  13      -6.15     -84.10
 15  14     -19.09      -3.15
 15  15      41.45     -29.55
 16   0      48.64       0.00
 16   1     -19.74     -32.02
