Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1811:180
Coefficients for 360 degrees 
  Beginning: CT1810:000  1989:01:09_03h:45m:03s. 
  Centered:  CT1811:180  1989:01:22_19h:03m:14s. 
  End time:  CT1811:005  1989:02:05_01h:15m:55s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.48       0.00
  1   0     -75.16       0.00
  1   1     -47.53     -49.31
  2   0      19.98       0.00
  2   1      29.63     -49.00
  2   2      68.32      34.65
  3   0    -130.41       0.00
  3   1     136.45     -30.63
  3   2    -175.16      79.35
  3   3     -51.75    -113.01
  4   0      12.18       0.00
  4   1      57.58      37.44
  4   2      67.63      30.44
  4   3      21.69     -21.58
  4   4      96.09     -84.39
  5   0    -376.52       0.00
  5   1     -11.77      85.24
  5   2      43.79    -207.47
  5   3     -98.08    -125.66
  5   4     115.08      38.05
  5   5    -153.12       5.60
  6   0      67.29       0.00
  6   1     -38.90     149.71
  6   2      -8.01      18.57
  6   3    -117.81      98.36
  6   4    -124.58    -104.48
  6   5     105.33     -13.56
  6   6     237.74    -170.14
  7   0     160.45       0.00
  7   1      31.29    -105.92
  7   2     107.65      87.06
  7   3     135.73     135.53
  7   4      26.75     149.94
  7   5    -181.51     235.36
  7   6      50.86    -232.16
  7   7     128.93     108.41
  8   0     -72.15       0.00
  8   1      12.96     -85.13
  8   2     -54.37     -45.61
  8   3     141.39    -145.08
  8   4    -180.05      18.67
  8   5      -3.68     -58.51
  8   6     181.88      80.67
  8   7    -354.63    -261.66
  8   8    -167.71     164.15
  9   0      52.99       0.00
  9   1     135.63      46.87
  9   2     -12.56     101.14
  9   3      40.47     106.18
  9   4     -11.67      17.20
  9   5     106.81      71.88
  9   6      -9.16    -232.53
  9   7     168.77     126.14
  9   8    -200.23     110.24
  9   9    -219.13     -44.90
 10   0      33.69       0.00
 10   1      72.20     -85.61
 10   2     -72.16     -17.27
 10   3     189.74      28.78
 10   4     197.19      78.61
 10   5      -5.71      85.66
 10   6    -177.90     310.02
 10   7     -67.93      34.02
 10   8      22.27     -70.69
 10   9     248.18     102.63
 10  10     145.46     157.19
 11   0      82.56       0.00
 11   1    -109.39     210.65
 11   2       9.87    -118.78
 11   3       2.04     -71.35
 11   4     -52.48    -213.15
 11   5      82.89    -206.18
 11   6      10.51     142.08
 11   7      46.37     -68.01
 11   8    -196.38     257.00
 11   9    -118.82    -293.19
 11  10     354.53     667.07
 11  11     262.77     -38.45
 12   0     -25.36       0.00
 12   1     -56.85     164.15
 12   2      83.83     103.60
 12   3     -81.67      95.57
 12   4      29.54     -50.75
 12   5     -87.22     -79.69
 12   6      93.73    -191.50
 12   7     170.40     232.38
 12   8     376.95    -220.44
 12   9      38.57     226.02
 12  10     -83.22     -13.69
 12  11    -241.18    -227.32
 12  12      33.27     -12.32
 13   0     280.69       0.00
 13   1     117.12    -263.07
 13   2     112.70      58.57
 13   3     295.35      40.58
 13   4      57.05     -10.84
 13   5      41.19      58.17
 13   6     -69.27      73.15
 13   7     -32.94     -89.67
 13   8      26.34     -27.50
 13   9     195.63     -64.02
 13  10     240.48     -98.91
 13  11     345.63    -116.88
 13  12     -53.24    -379.14
 13  13     -90.85     177.09
 14   0     -74.32       0.00
 14   1      17.47     -37.23
 14   2    -102.86    -120.47
 14   3     128.57      -5.97
 14   4       1.19     -77.34
 14   5      -9.86     -18.78
 14   6      -0.18       5.72
 14   7     -34.35     -95.70
 14   8    -107.74     148.79
 14   9      91.73     -57.52
 14  10    -217.89    -122.00
 14  11      82.00     -53.28
 14  12      86.74    -152.82
 14  13    -182.80     281.28
 14  14     105.06    -100.32
 15   0     220.24       0.00
 15   1     -25.61      79.79
 15   2     -22.08      37.96
 15   3       9.87      39.33
 15   4      63.49      35.85
 15   5     -26.28     -79.73
 15   6     -44.72     -74.05
 15   7     -50.07      25.02
 15   8      79.41     -89.30
 15   9    -188.79     105.18
 15  10     -44.56    -189.48
 15  11     -85.65     177.69
 15  12     -61.32    -103.41
 15  13     -84.76     107.81
 15  14     -22.60     187.15
 15  15      78.37    -154.77
 16   0       3.90       0.00
 16   1      32.96     -72.54
 16   2     -48.53      42.30
 16   3     161.29      45.48
 16   4      65.48      32.32
 16   5      84.07     -26.34
 16   6     -71.45     -27.75
 16   7      90.37      24.57
 16   8     -64.77     -42.80
 16   9       1.19    -131.00
 16  10      73.83      80.57
 16  11      65.81      14.61
 16  12      53.79     -42.87
 16  13     -91.65     -92.17
 16  14     137.05     -92.61
 16  15     169.31    -259.14
 16  16    -314.38      79.90
 17   0     294.85       0.00
 17   1     -75.95      83.92
 17   2      62.61     -13.47
 17   3      99.20      34.53
 17   4     -79.16    -172.56
 17   5      11.07     -75.91
 17   6      30.70       9.21
 17   7     -13.22     -22.04
 17   8      40.34      64.33
 17   9     118.38     -50.61
 17  10       3.23     175.64
 17  11      31.23     -26.07
 17  12     -72.53      62.57
 17  13     103.46    -206.83
 17  14      46.85      14.10
 17  15      67.75    -349.09
 17  16     -16.43      69.38
 17  17     -43.81    -125.97
 18   0     -16.68       0.00
 18   1     -72.33      61.79
 18   2      70.37      57.23
 18   3      34.32     -13.50
 18   4     107.13      -8.41
 18   5     -20.18    -101.17
 18   6     -12.80      12.96
 18   7     -36.17      11.05
 18   8     -55.81      10.13
 18   9    -112.68      99.43
 18  10      -9.21     -34.59
