Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1985:180
Coefficients for 360 degrees 
  Beginning: CT1984:000  2002:01:07_01h:14m:12s. 
  Centered:  CT1985:180  2002:01:20_16h:32m:23s. 
  End time:  CT1985:005  2002:02:02_22h:45m:04s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      33.54       0.00
  1   0     -88.02       0.00
  1   1      44.25     -20.46
  2   0     -25.01       0.00
  2   1     -95.84      35.11
  2   2     109.84       1.42
  3   0    -105.29       0.00
  3   1     -65.30     -21.31
  3   2      22.62     113.38
  3   3      77.76    -144.01
  4   0      94.59       0.00
  4   1      96.85       3.99
  4   2     -27.58     -29.88
  4   3      16.18     -47.54
  4   4     166.84    -127.69
  5   0     -56.49       0.00
  5   1      40.40     -19.74
  5   2      -6.35      -7.95
  5   3     112.60      53.38
  5   4    -136.03     -63.91
  5   5     -98.55    -125.63
  6   0     -78.42       0.00
  6   1      95.06     -26.04
  6   2     -61.23     -69.63
  6   3     -86.81      47.88
  6   4    -119.58      -4.97
  6   5     -42.16     -49.17
  6   6     278.79      31.47
  7   0     -30.13       0.00
  7   1    -121.69      33.65
  7   2     113.53     -80.43
  7   3    -138.96     -48.38
  7   4     201.80     246.27
  7   5      53.80     -94.11
  7   6    -323.00    -200.89
  7   7     -36.71     405.26
  8   0      51.63       0.00
  8   1     151.78     -88.46
  8   2      38.55     104.09
  8   3      64.01      -7.78
  8   4      -9.74     -39.85
  8   5      99.60      99.71
  8   6      10.70      30.40
  8   7    -111.35     -84.32
  8   8    -274.05     228.59
  9   0     122.56       0.00
  9   1       3.80     111.61
  9   2    -124.37      17.98
  9   3     115.29     105.33
  9   4    -124.15    -369.08
  9   5    -116.29      76.28
  9   6     363.41     199.37
  9   7     232.39    -141.29
  9   8      18.80     253.43
  9   9     123.50    -104.55
 10   0     -22.15       0.00
 10   1       1.41     -42.23
 10   2     -47.20     -82.48
 10   3     114.24      90.93
 10   4     170.16     148.84
 10   5     -67.49    -167.11
 10   6    -113.91    -199.75
 10   7     -40.22      26.20
 10   8     214.39     -25.88
 10   9      63.02      33.29
 10  10    -219.84     670.30
 11   0     -57.92       0.00
 11   1     -39.96    -101.93
 11   2      75.83    -101.41
 11   3     -25.07      32.38
 11   4      -0.21     280.21
 11   5      85.24     -16.90
 11   6    -186.56     -92.64
 11   7     -86.38     -55.50
 11   8     -38.70    -127.61
 11   9      58.07    -147.77
 11  10      51.55      16.92
 11  11     -42.25    -408.01
 12   0     -50.28       0.00
 12   1      87.00      41.59
 12   2      48.97      50.33
 12   3     -20.28     -87.97
 12   4    -151.94     -58.54
 12   5     -45.73     110.33
 12   6     101.79     230.20
 12   7     149.99     126.30
 12   8     -25.69    -197.35
 12   9      76.79      30.89
 12  10      84.90     -62.20
 12  11     337.67    -256.51
 12  12     -31.04     -53.94
 13   0     283.12       0.00
 13   1      -1.70      82.63
 13   2     -68.12      18.85
 13   3      65.69      98.05
 13   4     -40.08    -102.25
 13   5      -9.05     -32.02
 13   6      42.31      25.31
 13   7       1.25      13.11
 13   8      94.50     175.59
 13   9     -41.11      37.65
 13  10    -176.29     -69.49
 13  11      19.18     283.50
 13  12     144.86     -43.27
 13  13     339.51     -64.53
 14   0       2.34       0.00
 14   1     -26.51     -58.19
 14   2     -42.88     -19.77
 14   3      30.48      97.52
 14   4      99.99     116.39
 14   5     116.43      94.25
 14   6      17.37    -119.96
 14   7     -85.60    -172.93
 14   8    -106.21     178.80
 14   9    -156.33      46.32
 14  10      26.29    -119.24
 14  11    -362.66      98.58
 14  12    -264.30     153.36
 14  13     189.32    -106.44
 14  14     -60.57     -61.27
 15   0     -24.02       0.00
 15   1      12.09     -60.11
 15   2      64.51     -83.59
 15   3       5.88      77.31
 15   4      -9.23       6.25
 15   5      47.86      75.97
 15   6     -56.01      56.31
 15   7      71.00     -28.99
 15   8     -46.60    -164.72
 15   9      18.12      20.59
 15  10      64.61     117.41
 15  11      89.07     -22.54
 15  12      11.99      34.90
 15  13     -96.67     -10.26
 15  14     108.49     -29.99
 15  15     -61.30     156.49
 16   0     -76.82       0.00
 16   1     -12.92      85.44
 16   2     -20.42      -3.85
 16   3      92.07     -41.20
 16   4       5.46      17.45
 16   5    -154.79    -130.55
 16   6      -4.94      46.46
 16   7     -20.34     145.16
 16   8      77.68    -117.72
 16   9     210.79     -71.82
 16  10     -69.21      69.03
 16  11      86.44      22.79
 16  12     269.11    -138.75
 16  13     -87.52      27.46
 16  14    -135.04      80.31
 16  15     -73.53     234.49
 16  16    -112.82     -44.92
 17   0     287.25       0.00
 17   1      21.67       6.82
 17   2     -30.48       4.38
 17   3       4.61      66.47
 17   4     -14.11      20.50
 17   5      21.60      43.67
 17   6      23.31     -43.10
 17   7     -23.67     -14.54
 17   8     -24.94     134.66
 17   9     -37.32     -27.55
 17  10      38.24       7.22
 17  11     -88.28     -65.29
 17  12     -64.81      19.27
 17  13      48.70      17.07
 17  14    -218.86     -44.88
 17  15     121.26     -36.01
 17  16     -53.95      -6.24
 17  17    -129.68     -37.17
 18   0       3.68       0.00
 18   1    -133.04     -32.24
 18   2      18.55      21.10
 18   3      64.31      53.17
 18   4     -42.13      42.67
 18   5     123.99     104.45
 18   6      41.99      93.61
 18   7      -5.28    -127.63
 18   8       9.99       0.17
 18   9    -150.84      98.60
 18  10      17.22      -6.88
 18  11      60.89      16.74
 18  12    -132.26       8.85
 18  13      23.52       2.22
 18  14     242.96      42.48
 18  15      19.18    -127.45
 18  16      73.28    -114.17
 18  17    -103.48     216.15
 18  18    -110.42    -172.08
 19   0       7.30       0.00
 19   1      47.74      -1.51
 19   2       7.25     -10.49
 19   3      66.20     115.67
 19   4     -76.39      25.12
 19   5      -1.02     -10.58
 19   6     -35.06      20.45
 19   7      34.79     -16.25
 19   8       0.89    -151.47
 19   9      36.74      11.82
 19  10     -81.87     -33.62
 19  11      11.59       9.51
 19  12      41.17      16.39
 19  13      -1.71     -55.85
 19  14      11.23       0.99
 19  15      69.79      90.07
 19  16      45.80      12.19
 19  17      46.89     -44.03
 19  18     -47.14      37.44
 19  19       1.66      11.35
 20   0     -46.79       0.00
 20   1     -69.05      86.98
 20   2      -0.21     -38.39
 20   3      18.26      10.53
 20   4      97.12     135.31
 20   5     -89.61      36.52
 20   6     -43.17     -54.31
 20   7     -26.68      75.68
 20   8     -54.41      32.96
 20   9     101.70     -68.27
 20  10      63.57     -22.75
 20  11     -76.07     -32.40
 20  12      -3.82     -29.53
 20  13     -25.03      10.62
 20  14    -104.08     -96.79
 20  15     -44.62      43.89
 20  16       5.56      88.76
 20  17     121.23     -24.52
 20  18    -110.17    -183.00
 20  19     -28.19    -176.14
 20  20      71.73    -134.12
 21   0      85.75       0.00
 21   1      48.58     -65.29
 21   2       1.56       1.01
 21   3       0.63      32.66
 21   4     -20.12     -41.40
 21   5     109.42      71.92
 21   6       8.26      17.65
 21   7      13.58      -7.69
 21   8       1.34     120.99
 21   9      12.08      -2.68
 21  10       6.41      10.66
 21  11      53.70      23.96
 21  12     -66.20     -12.20
 21  13     -29.15       4.07
 21  14      41.15      62.40
 21  15     -60.69     -76.95
 21  16      37.03     -60.49
 21  17     -62.44      38.69
 21  18       6.58      73.37
 21  19      39.81     110.28
 21  20    -157.05      14.46
 21  21     336.82       0.94
 22   0      19.45       0.00
 22   1    -195.32      52.19
 22   2     -13.11      35.74
 22   3      62.15       9.19
 22   4     -60.16       1.45
 22   5      31.09     -17.29
 22   6      83.73     105.70
 22   7     -54.29     -51.37
 22   8      29.89     -92.45
 22   9     -44.70      21.41
 22  10     -69.81     -15.11
 22  11      10.36      47.64
 22  12     104.16     -13.78
 22  13      34.65     -18.64
 22  14     -15.32      20.14
 22  15      91.81      30.83
 22  16      16.39     -19.60
 22  17     -88.99    -132.11
 22  18       7.44     137.29
 22  19      -9.40      87.56
 22  20     126.05      75.94
 22  21      -9.54       7.70
 22  22     -61.69     178.83
 23   0     -78.00       0.00
 23   1      84.12       7.16
 23   2      14.42      59.51
 23   3      24.58      89.73
 23   4     -29.63      67.98
 23   5     -18.77      56.75
 23   6     -51.93     -19.60
 23   7      22.99     -10.82
 23   8     -37.84     -84.34
 23   9     -10.28      14.39
 23  10      37.75      15.08
 23  11     -88.59     -20.86
 23  12      32.08       7.04
 23  13      19.43       8.87
 23  14     -46.48     -63.87
 23  15       3.63     -41.83
 23  16     -35.21      39.75
 23  17      41.24      -3.28
 23  18     -28.03    -125.17
 23  19       7.52      18.16
 23  20     -60.86     -88.11
 23  21      79.28     -30.46
 23  22      38.40      45.84
 23  23     -43.90      53.32
 24   0      15.77       0.00
 24   1     -74.23      16.40
 24   2      26.61     -33.32
 24   3      15.16       4.94
 24   4      63.03     130.65
 24   5      -7.18      67.99
 24   6     -37.43       8.59
 24   7      -0.41      -8.92
 24   8       2.50      43.51
 24   9      25.50       5.93
 24  10      41.16      -0.27
 24  11      53.30     -37.36
 24  12     -82.99      25.34
 24  13     -60.66      22.39
 24  14      88.09      21.35
 24  15     -99.33      24.75
 24  16       8.53     -68.35
 24  17      27.98     102.89
 24  18      13.86      -7.54
 24  19      12.31     -52.66
 24  20     -11.58       1.21
 24  21      11.82     -26.98
 24  22     -60.22       5.04
 24  23      53.97     -42.94
 24  24      60.23     110.85
 25   0    -195.73       0.00
 25   1      11.29     -12.84
 25   2     -20.34      47.12
 25   3       0.27     -33.23
