Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2214:180
Coefficients for 360 degrees 
  Beginning: CT2213:000  2019:02:13_02h:03m:56s. 
  Centered:  CT2214:180  2019:02:26_17h:22m:07s. 
  End time:  CT2214:005  2019:03:11_23h:34m:48s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.88       0.00
  1   0      91.83       0.00
  1   1      -1.01      -4.95
  2   0     -10.65       0.00
  2   1       6.82       7.35
  2   2      -8.88      -4.41
  3   0     137.74       0.00
  3   1      -1.14       6.44
  3   2      -7.21       6.63
  3   3      -6.81       2.82
  4   0     -32.12       0.00
  4   1       1.05       8.04
  4   2      -2.09       3.68
  4   3      -4.01     -10.40
  4   4     -11.10      -9.95
  5   0      79.51       0.00
  5   1     -12.50      -0.96
  5   2     -16.08      -4.70
  5   3      -6.65       7.22
  5   4      -5.85       0.13
  5   5     -34.65       3.97
  6   0     -29.03       0.00
  6   1     -13.63      14.81
  6   2     -12.42       2.26
  6   3       1.41       5.61
  6   4       0.46       9.75
  6   5       1.45      -1.96
  6   6       6.57      26.63
  7   0      12.35       0.00
  7   1      -5.07       8.94
  7   2     -19.08       9.23
  7   3      -0.47      15.50
  7   4      -3.24       6.78
  7   5      20.77      -2.75
  7   6      12.16       1.59
  7   7      22.76     -18.18
  8   0       7.74       0.00
  8   1       4.62      15.26
  8   2     -14.14     -10.84
  8   3      -8.08       3.04
  8   4      -3.64      -9.06
  8   5       5.29       5.57
  8   6      -2.82     -15.06
  8   7       6.99      -4.16
  8   8     -22.16     -46.51
  9   0     -57.03       0.00
  9   1      -7.80     -18.81
  9   2     -38.96      -7.86
  9   3     -25.51      28.56
  9   4     -16.90       8.84
  9   5     -24.52      -2.71
  9   6      -8.37      -7.37
  9   7     -18.50       8.76
  9   8     -14.88      -0.10
  9   9     -18.03      22.74
 10   0      17.90       0.00
 10   1       3.61       8.88
 10   2      -9.21      -0.87
 10   3     -20.35       6.21
 10   4      -5.41      24.42
 10   5      -5.55      12.71
 10   6       2.31       6.97
 10   7      -5.45      -0.20
 10   8      16.79      13.74
 10   9     -11.82       5.05
 10  10      45.90      15.94
 11   0     -95.01       0.00
 11   1       2.11       8.72
 11   2     -21.47       3.24
 11   3      11.89      13.14
 11   4      -7.16       3.80
 11   5       7.26      -2.55
 11   6       3.85      11.06
 11   7       8.24      -5.01
 11   8      11.11       8.98
 11   9      13.23      -8.81
 11  10       2.60      -1.54
 11  11       3.42     -17.37
 12   0      35.93       0.00
 12   1       1.72       8.20
 12   2       5.25      -1.50
 12   3      -3.95      14.96
 12   4       5.18      -2.69
 12   5       5.79      -0.44
 12   6       6.93     -13.45
 12   7      15.12       0.02
 12   8      -9.50     -11.84
 12   9      14.05      -5.52
 12  10      -6.89      -7.00
 12  11      -7.17      -1.63
 12  12     -27.55      -0.51
 13   0    -150.78       0.00
 13   1      -5.95      -4.99
 13   2     -29.32      -3.33
 13   3      -9.12      17.58
 13   4      -4.02       4.43
 13   5     -19.80       2.97
 13   6       5.24      -4.23
 13   7      -6.88       4.68
 13   8      -8.31     -10.40
 13   9     -21.94      10.32
 13  10      -9.84      -4.61
 13  11      -9.00      18.82
 13  12      -5.92      -9.01
 13  13     -22.40      19.11
 14   0      36.16       0.00
 14   1      -3.44     -11.22
 14   2     -13.97      -6.68
 14   3     -26.31       7.68
 14   4     -16.45      17.88
 14   5      -7.61      18.85
 14   6       4.51       3.63
 14   7       3.55      12.41
 14   8      -4.60       8.22
 14   9      -9.71       2.39
 14  10       4.60      19.55
 14  11      -0.03       9.45
 14  12      11.07      11.77
 14  13       0.55      -0.93
 14  14      26.28       1.08
 15   0    -171.98       0.00
 15   1       4.44       6.03
 15   2     -24.90       1.78
 15   3       8.79      22.19
 15   4      -5.42      11.79
 15   5      -5.21      -1.43
 15   6       2.96      14.00
 15   7       7.72       5.41
 15   8       3.66       9.97
 15   9      10.14       0.54
 15  10      10.07       5.93
 15  11      12.56     -14.04
 15  12       8.23       9.25
