Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1702:180
Coefficients for 360 degrees 
  Beginning: CT1701:000  1980:11:19_03h:40m:15s. 
  Centered:  CT1702:180  1980:12:02_18h:58m:26s. 
  End time:  CT1702:005  1980:12:16_01h:11m:07s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.81       0.00
  1   0    -124.19       0.00
  1   1      65.06     -35.14
  2   0      -4.35       0.00
  2   1    -110.82     -64.54
  2   2    -207.41      50.86
  3   0    -180.34       0.00
  3   1      -5.88       0.30
  3   2     107.73       7.99
  3   3    -193.85     -51.68
  4   0    -123.44       0.00
  4   1     116.51      85.26
  4   2      35.11     -23.25
  4   3     -65.03     104.37
  4   4     161.14     -44.55
  5   0      81.49       0.00
  5   1    -123.93      29.56
  5   2     -56.72     -37.02
  5   3      13.25    -131.56
  5   4       8.73     100.66
  5   5      30.38    -274.51
  6   0    -130.47       0.00
  6   1     165.25     -46.90
  6   2     138.72      -1.77
  6   3     105.79      -5.72
  6   4     -39.15     -62.99
  6   5      17.99    -304.24
  6   6    -123.64     -38.61
  7   0    -108.78       0.00
  7   1     -69.80     -47.28
  7   2     -17.38     -10.18
  7   3      94.29     132.84
  7   4    -143.51      38.77
  7   5     -76.83    -216.12
  7   6      87.72    -107.67
  7   7     -57.16     110.52
  8   0     114.58       0.00
  8   1      16.50     -74.88
  8   2    -100.83      77.98
  8   3     -46.43     -48.99
  8   4      -5.61      23.20
  8   5     122.30     238.42
  8   6    -191.51     -94.32
  8   7     181.40     192.86
  8   8      11.46    -111.96
  9   0     147.29       0.00
  9   1     -63.77     -33.50
  9   2     -37.15     -26.80
  9   3    -109.85     -50.30
  9   4     125.27     -94.44
  9   5      44.06     116.36
  9   6     -34.64     137.95
  9   7      26.90     -53.23
  9   8     127.05     181.83
  9   9      76.93     310.09
 10   0      28.33       0.00
 10   1      73.78      17.90
 10   2     140.38       7.27
 10   3     -15.62      34.00
 10   4      22.10      67.42
 10   5    -238.08     -26.95
 10   6     155.31      70.88
 10   7     122.09    -217.68
 10   8     -87.32      10.56
 10   9    -193.84     134.73
 10  10    -467.78      84.55
 11   0     -35.66       0.00
 11   1     -62.75      32.95
 11   2      73.41     -52.79
 11   3      15.19     -37.37
 11   4     -63.49      50.54
 11   5      11.65     -20.83
 11   6      24.93     -11.74
 11   7      39.02    -121.48
 11   8     -42.17     -68.07
 11   9     152.87    -102.67
 11  10     358.27     -66.09
 11  11     -66.03    -149.00
 12   0      47.23       0.00
 12   1      77.32      14.93
 12   2      42.98      72.09
 12   3      77.11     -66.67
 12   4     -76.57      30.38
 12   5     213.42     -48.78
 12   6      10.87     -31.62
 12   7    -243.24     166.73
 12   8      77.91     -71.97
 12   9     196.48      30.31
 12  10     -71.98     105.07
 12  11    -153.21     390.89
 12  12     178.05      52.84
 13   0     232.87       0.00
 13   1      33.69     -23.51
 13   2    -101.98      10.82
 13   3     -52.97      47.05
 13   4      29.08     -28.02
 13   5     -17.05     -15.16
 13   6     -21.41     -89.77
 13   7     -61.11      87.38
 13   8     -84.97     -21.72
 13   9     -26.46    -128.54
 13  10    -328.89      63.84
 13  11    -111.56      89.34
 13  12    -327.68    -130.04
 13  13      54.54     216.65
 14   0     122.99       0.00
 14   1     -21.68     -27.56
 14   2     -20.59     -13.23
 14   3     -22.64       6.34
 14   4      37.54     -73.22
 14   5    -133.19      22.79
 14   6     -29.65      -7.51
 14   7     160.83     -49.72
 14   8     -28.63      14.93
 14   9    -111.37      41.51
 14  10     199.89    -152.35
 14  11     117.93    -204.92
 14  12     202.38      41.74
 14  13    -128.27     -57.70
 14  14    -170.94     -21.04
 15   0     125.13       0.00
 15   1     -55.60      14.34
 15   2      12.53     -52.51
 15   3       0.84     -63.94
 15   4      21.51     -21.67
 15   5       8.30      -8.33
 15   6      19.03      32.56
 15   7       5.06      21.45
 15   8     103.55      70.15
 15   9     -16.72     134.74
 15  10     196.38      27.15
 15  11     122.51      32.63
 15  12      81.39     180.79
 15  13      30.29      94.68
 15  14      -0.83     -28.46
 15  15     144.35     226.99
 16   0      82.52       0.00
 16   1     -61.24       7.04
 16   2     118.36      70.60
 16   3      -2.74     -46.42
 16   4     -87.81     132.82
 16   5      35.15     -37.99
 16   6      60.14      60.78
 16   7     -84.35      24.02
 16   8     -82.27      -8.26
 16   9      61.18     -69.71
 16  10    -137.72     -24.30
 16  11     -75.69     103.78
 16  12     -16.76     -53.27
 16  13    -162.78      -8.64
 16  14     -81.22      75.50
 16  15      27.20     110.71
 16  16      18.26      45.45
 17   0     155.06       0.00
 17   1     104.74     -14.68
 17   2      12.58     -10.90
 17   3     -48.29      73.05
 17   4       6.92     -20.11
 17   5     -19.15      -1.93
 17   6      18.60     -13.60
 17   7      -1.38     -43.44
 17   8     -46.36     -18.22
 17   9      -8.64    -130.14
 17  10     -67.39     -25.02
 17  11      -8.92    -148.16
 17  12      12.14    -116.89
 17  13      55.13     -25.18
 17  14     -84.17     -97.78
 17  15     114.87     136.86
 17  16     -69.55     -27.60
 17  17      -7.79      20.47
 18   0     115.56       0.00
 18   1     -33.21      25.04
 18   2     -31.42      -6.49
 18   3      45.97     -18.75
 18   4      37.99     -10.53
 18   5      28.35     -30.65
 18   6     -27.84     -26.19
 18   7       2.22     -29.97
 18   8      99.79      13.26
 18   9     -39.22      23.17
 18  10      86.84     107.76
 18  11      38.96     -40.37
 18  12     -22.81      35.87
 18  13     105.85      22.22
 18  14     154.32     -37.89
 18  15    -178.39    -147.20
 18  16      -5.36       8.77
 18  17     -72.42     -27.12
 18  18      21.18       7.02
 19   0     153.18       0.00
 19   1      64.26      44.82
 19   2     -24.25      -8.07
 19   3     -14.44     -77.17
 19   4      41.98     -21.67
 19   5      44.68      33.02
 19   6     -17.58     -47.24
 19   7      13.64      11.84
 19   8     -22.82     -47.95
 19   9       9.29      81.86
 19  10      -1.03      33.93
 19  11     -65.42     141.80
 19  12     -25.37      54.49
 19  13       7.00      -2.19
 19  14      -4.48      69.30
 19  15      -5.45    -134.44
 19  16     -23.89     -39.77
 19  17      37.86      33.68
 19  18      -1.36    -100.24
 19  19     -79.60    -143.40
 20   0      34.85       0.00
 20   1    -166.43      39.47
 20   2      10.24      18.88
 20   3      -3.00     -33.59
 20   4     -92.55      23.94
 20   5     -71.72      -4.67
 20   6      50.49      31.51
 20   7      66.34       5.82
 20   8     -66.07       8.49
 20   9      -0.79      -4.44
 20  10     -91.07     -99.69
 20  11      27.38      34.77
 20  12      15.11     -34.58
 20  13     -38.94      -0.41
 20  14     -69.67      21.70
 20  15      54.00      80.50
 20  16      15.98     -18.54
 20  17     -47.98     -39.34
 20  18     128.24      84.86
 20  19     -42.10     -75.81
 20  20     -54.18       8.04
 21   0      28.52       0.00
 21   1     123.51      -0.39
 21   2      10.16      10.64
 21   3     -49.32      32.25
 21   4      -7.88     -29.51
 21   5     -46.58     -11.84
 21   6      14.46     -10.33
 21   7      -9.09      25.31
 21   8      35.32      42.17
 21   9      -7.69     -46.99
 21  10      60.28      -6.07
 21  11      19.31    -120.17
 21  12      41.00      29.64
 21  13     -30.94      -8.75
 21  14     -25.53      -6.44
 21  15      59.47      61.44
 21  16     -18.41       6.16
 21  17      11.01       0.51
 21  18      97.15     -15.89
 21  19     -61.83     -77.53
 21  20      -3.61     -37.75
 21  21     -24.12      31.52
 22   0     -37.05       0.00
 22   1    -117.27      13.83
 22   2     -14.08     -47.76
 22   3       6.07     -11.65
 22   4      -2.76      68.85
 22   5      67.02     -43.40
 22   6      -1.24      20.68
 22   7     -89.29      27.88
 22   8      19.42      -6.96
 22   9      12.96       7.26
 22  10      93.76      35.53
 22  11     -49.81       2.54
 22  12     -16.05       8.53
 22  13       1.39      13.86
 22  14      20.24      -7.29
 22  15     -17.77       9.45
 22  16      36.08      31.27
 22  17     -10.43       1.11
 22  18      66.33      -4.65
 22  19     -12.35      90.08
 22  20      37.26     -29.09
 22  21      78.80      77.37
 22  22      99.18      31.43
 23   0     -55.26       0.00
 23   1     106.89      31.00
 23   2      14.60      21.28
 23   3       6.68      -9.70
 23   4      56.91     -25.63
 23   5      34.43      14.83
 23   6       8.09     -27.21
 23   7      -8.10      -8.63
 23   8     -32.39     -23.23
 23   9      23.55      14.21
 23  10     -70.61      15.40
 23  11       8.61      76.51
 23  12     -16.17     -44.36
 23  13       9.05      -7.65
 23  14      45.79     -18.07
 23  15     -41.82     -42.56
 23  16      -6.96      -9.11
 23  17       0.68      47.98
 23  18     -83.39     -11.27
 23  19      -9.89      66.00
 23  20      -9.19      79.50
 23  21      45.92      68.54
 23  22     -48.42     176.79
 23  23      57.16     105.30
 24   0     -87.48       0.00
 24   1    -117.24      29.36
 24   2     -79.22     -27.67
 24   3      18.12      -8.30
