Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1846:180
Coefficients for 360 degrees 
  Beginning: CT1845:000  1991:08:21_18h:58m:09s. 
  Centered:  CT1846:180  1991:09:04_10h:16m:21s. 
  End time:  CT1846:005  1991:09:17_16h:29m:02s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.51       0.00
  1   0     150.77       0.00
  1   1     -10.69    -111.12
  2   0      39.48       0.00
  2   1     -37.90      79.67
  2   2    -126.43     135.39
  3   0     133.88       0.00
  3   1      17.84      38.74
  3   2      15.25    -200.65
  3   3    -156.99      17.41
  4   0     106.17       0.00
  4   1     -17.76     -31.29
  4   2     125.96    -144.23
  4   3      97.28     -96.17
  4   4    -320.80    -208.67
  5   0    -150.26       0.00
  5   1     -40.65      92.25
  5   2     -41.19     248.71
  5   3     129.75     -24.95
  5   4      30.47     -42.75
  5   5    -266.10      11.38
  6   0     -47.80       0.00
  6   1     -46.60     -38.37
  6   2    -125.56     102.00
  6   3     -72.46     142.10
  6   4     108.31    -103.32
  6   5    -164.05     117.89
  6   6    -455.59     -69.36
  7   0      62.97       0.00
  7   1     188.91      60.12
  7   2      61.52    -230.43
  7   3     -37.24      80.39
  7   4     -79.79      71.85
  7   5     205.20      -0.27
  7   6     -28.82     267.06
  7   7      36.41     121.33
  8   0     -26.17       0.00
  8   1      33.86      -9.35
  8   2      27.18     163.82
  8   3      80.26    -109.61
  8   4      37.92     121.88
  8   5     133.20      56.90
  8   6     225.06    -238.52
  8   7    -426.85     200.22
  8   8      35.63     160.16
  9   0     -20.33       0.00
  9   1      14.91       7.21
  9   2     -42.37    -115.10
  9   3     -36.61    -197.51
  9   4      64.45    -116.30
  9   5     -39.15     -12.03
  9   6      15.47     -30.10
  9   7     156.61    -110.81
  9   8     -80.59     296.53
  9   9     -80.67     319.38
 10   0      33.19       0.00
 10   1    -103.64     -49.33
 10   2     -24.53      13.82
 10   3     -32.04     236.11
 10   4     -93.69      26.25
 10   5      -9.23     -66.84
 10   6      33.74      77.66
 10   7      71.28      96.94
 10   8     160.35      11.72
 10   9    -150.49    -112.13
 10  10     236.29     320.23
 11   0     -55.08       0.00
 11   1    -119.51      38.06
 11   2      17.13     -24.10
 11   3      22.91    -177.93
 11   4     -15.70      78.69
 11   5     -57.56       9.73
 11   6     -73.79    -193.39
