Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1766:180
Coefficients for 360 degrees 
  Beginning: CT1765:000  1985:08:30_18h:28m:12s. 
  Centered:  CT1766:180  1985:09:13_09h:46m:24s. 
  End time:  CT1766:005  1985:09:26_15h:59m:04s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -12.00       0.00
  1   0    -219.35       0.00
  1   1      23.37     -18.11
  2   0     -17.46       0.00
  2   1      -4.15       8.92
  2   2       6.62     -10.48
  3   0    -296.76       0.00
  3   1       4.12      -0.28
  3   2     -22.27      13.50
  3   3      17.53      12.02
  4   0     -28.74       0.00
  4   1       7.09     -13.29
  4   2      10.69      -6.64
  4   3     -14.55      48.04
  4   4      44.36      -1.03
  5   0    -160.28       0.00
  5   1      -9.90     -14.46
  5   2      -3.47      -3.84
  5   3      14.32     -22.78
  5   4       2.16      35.12
  5   5      27.84     -31.93
  6   0       4.11       0.00
  6   1       2.23      36.33
  6   2       0.38       7.54
  6   3      19.31     -42.78
  6   4     -19.78     -27.46
  6   5     -11.44      16.63
  6   6     -66.39     -10.52
  7   0       1.19       0.00
  7   1      32.28     -21.79
  7   2      -2.04       4.89
  7   3     -27.13      17.47
  7   4      13.78     -27.33
  7   5     -43.32     -19.74
  7   6      26.30      16.36
  7   7     -50.20     -44.29
  8   0     -12.94       0.00
  8   1      -4.69      26.71
  8   2     -20.71      10.83
  8   3      11.06      18.97
  8   4       7.49      35.27
  8   5       6.44      23.26
  8   6       3.96      -1.10
  8   7      40.61      32.63
  8   8       1.10     -60.31
  9   0     106.00       0.00
  9   1       2.86       3.18
  9   2       5.58       6.93
  9   3      -2.57      -5.56
  9   4     -32.57      -2.33
  9   5      11.42      30.49
  9   6      -5.94      49.56
  9   7       9.59     -12.56
  9   8      26.23      33.31
  9   9     -32.51     -53.64
 10   0      20.58       0.00
 10   1      11.40       5.68
 10   2       7.22      -2.25
 10   3      -3.91      10.46
 10   4      23.87       1.37
 10   5     -14.12     -41.15
 10   6      28.07     -22.42
